date,CNH,INR,KRW,TWD,SGD,THB,MYR,IDR,PHP,JPY,CAD,EUR
2016-12-30,3310.08,7985.75,2035.9,9078.64,2880.76,1542.94,1641.73,5296.711,6840.64,19114.37,15287.59,3290.52
2017-01-06,3347.67,8185.8,2026.46,9253.5,2962.63,1571.48,1675.49,5347.022,7248.2,19454.33,15496.05,3321.17
2017-01-13,3319.91,8243.8,2049.12,9372.22,3025.07,1575.24,1672.5,5272.983,7238.52,19287.28,15497.28,3324.34
2017-01-20,3354.89,8400.35,2076.79,9378.83,3011.08,1562.99,1664.89,5254.311,7232.66,19137.91,15547.88,3299.44
2017-01-27,3387.96,8349.35,2065.61,9331.46,3064.85,1590.8,1686.36,5312.84,7333.67,19467.4,15575.81,3303.33
2017-02-03,3364.49,8641.25,2083.59,9447.95,3041.94,1582.95,1685.01,5360.767,7226.7,18918.2,15476.39,3273.11
2017-02-10,3413.49,8740.95,2073.16,9455.56,3100.39,1585.24,1698.94,5371.669,7235.21,19378.93,15729.12,3270.83
2017-02-17,3421.44,8793.55,2075.08,9665.59,3107.65,1577.84,1707.68,5350.932,7244.79,19234.62,15838.63,3308.81
2017-02-24,3473.85,8821.7,2080.58,9779.92,3117.03,1564.59,1698.35,5385.906,7258.99,19283.54,15533.46,3304.09
2017-03-03,3427.86,8939.5,2094.12,9750.47,3122.34,1566.2,1708.38,5391.215,7247.12,19469.17,15608.5,3403.39
2017-03-10,3427.89,8897.55,2078.75,9648.21,3133.35,1539.91,1717.58,5390.677,7146.27,19604.61,15506.68,3416.27
2017-03-17,3445.81,8934.55,2097.35,9627.89,3169.38,1560.98,1745.2,5540.432,7345.02,19521.59,15490.49,3448.41
2017-03-24,3489.6,9160.05,2164.58,9908.69,3142.9,1573.51,1745.75,5567.134,7269.62,19262.53,15442.67,3444.15
2017-03-31,3456.05,9108.0,2168.95,9902.98,3175.11,1575.11,1740.09,5568.106,7311.72,18909.26,15547.75,3500.93
2017-04-07,3517.46,9173.75,2160.23,9811.52,3177.27,1583.53,1741.72,5653.486,7583.75,18664.63,15667.13,3495.8
2017-04-14,3486.5,9198.3,2151.73,9873.37,3169.24,1589.5,1730.99,5616.545,7629.64,18335.63,15535.48,3448.26
2017-04-21,3466.79,9150.8,2134.88,9732.93,3139.83,1570.02,1756.05,5664.475,7578.16,18620.75,15614.48,3440.27
2017-04-28,3439.75,9119.4,2165.04,9717.41,3175.44,1566.32,1768.06,5685.298,7661.01,19196.74,15586.13,3559.59
2017-05-05,3382.55,9304.05,2205.44,9872.0,3229.73,1569.02,1762.74,5683.377,7841.99,19445.7,15582.04,3658.79
2017-05-12,3385.38,9285.3,2241.24,9899.94,3255.29,1543.94,1775.87,5675.216,7815.53,19883.9,15537.88,3637.52
2017-05-19,3403.85,9400.9,2286.02,9986.82,3216.92,1549.64,1768.28,5791.884,7767.62,19590.76,15458.46,3587.01
2017-05-26,3480.43,9427.9,2288.48,9947.62,3219.42,1569.27,1772.3,5716.815,7867.49,19686.84,15416.93,3579.02
2017-06-02,3486.51,9595.1,2355.3,10101.95,3240.01,1567.6,1776.95,5742.446,7907.66,20177.28,15442.75,3591.82
2017-06-09,3576.17,9653.5,2371.72,10158.15,3254.19,1566.65,1788.89,5675.523,7990.24,20013.26,15473.21,3586.07
2017-06-16,3518.76,9668.25,2381.69,10199.65,3231.44,1576.58,1791.31,5723.636,7882.22,19943.26,15192.54,3543.88
2017-06-23,3622.88,9588.05,2361.83,10156.73,3209.47,1582.36,1779.45,5829.708,7814.17,20132.67,15319.56,3543.68
2017-06-30,3666.8,9574.95,2378.6,10377.7,3226.48,1574.74,1763.67,5829.708,7843.16,20033.43,15182.19,3441.88
2017-07-07,3655.93,9520.9,2391.79,10395.07,3229.01,1569.44,1759.93,5814.793,7889.33,19929.09,15027.16,3463.84
2017-07-14,3703.09,9665.8,2379.87,10297.25,3287.43,1577.79,1755.0,5831.795,7885.9,20118.86,15174.81,3525.94
2017-07-21,3728.6,9886.35,2414.63,10443.91,3314.12,1573.51,1759.16,5765.424,7989.73,20099.75,15183.13,3451.71
2017-07-28,3721.89,9915.25,2450.06,10436.7,3330.75,1581.06,1767.08,5831.027,8071.47,19959.84,15128.65,3467.73
2017-08-04,3707.58,10014.5,2400.99,10423.05,3326.52,1578.26,1774.53,5777.482,7932.82,19952.33,15257.97,3507.41
2017-08-11,3647.35,10066.4,2395.45,10506.56,3279.72,1561.31,1766.96,5766.138,7928.43,19729.74,15033.38,3406.34
2017-08-18,3724.68,9710.8,2319.71,10329.57,3251.99,1566.53,1776.22,5893.841,8016.73,19470.41,14952.33,3446.03
2017-08-25,3795.75,9837.4,2358.37,10321.33,3259.57,1575.85,1769.17,5915.363,8015.14,19452.61,15055.99,3438.55
2017-09-01,3830.54,9857.05,2378.51,10515.51,3277.26,1618.42,1773.16,5864.059,7958.57,19691.47,15191.6,3443.88
2017-09-08,3825.99,9974.4,2357.69,10594.82,3228.56,1635.61,1779.9,5857.119,8022.75,19274.82,14985.32,3447.69
2017-09-15,3831.3,9934.8,2343.72,10609.95,3209.56,1660.53,1786.33,5872.392,8180.85,19909.5,15173.03,3515.55
2017-09-22,3837.73,10085.4,2386.07,10580.41,3220.25,1659.05,1771.04,5911.708,8281.27,20296.45,15454.23,3541.42
2017-09-29,3836.5,9964.4,2388.71,10449.68,3219.91,1673.16,1755.58,5900.854,8171.43,20356.28,15634.94,3594.85
2017-10-06,3836.5,9788.6,2394.47,10383.94,3291.29,1695.97,1764.0,5905.378,8310.88,20690.71,15728.32,3603.32
2017-10-13,3921.0,9979.7,2394.47,10532.81,3319.11,1712.48,1755.32,5924.124,8447.94,21155.18,15807.17,3604.55
2017-10-20,3926.85,10167.45,2473.62,10724.09,3340.73,1692.58,1740.65,5929.549,8420.95,21457.64,15857.22,3605.09
2017-10-27,4021.97,10146.55,2489.54,10728.88,3386.44,1716.03,1746.13,5975.281,8295.95,22008.45,15953.51,3652.23
2017-11-03,3992.7,10323.05,2496.63,10709.11,3382.31,1701.47,1740.93,6039.541,8376.13,22539.12,16020.16,3689.96
2017-11-10,4111.91,10452.5,2557.97,10800.77,3420.1,1689.28,1742.28,6021.828,8433.48,22681.42,16039.26,3593.76
2017-11-17,4120.85,10321.75,2542.95,10732.67,3382.38,1709.38,1721.66,6051.732,8311.08,22396.8,15998.57,3547.46
2017-11-24,4104.2,10283.6,2533.99,10701.64,3442.15,1695.84,1717.23,6067.142,8365.11,22550.85,16108.09,3581.23
2017-12-01,3998.14,10389.7,2544.33,10854.09,3449.54,1699.65,1717.86,5952.138,8144.02,22819.03,16038.97,3527.55
2017-12-08,4003.38,10121.8,2475.41,10600.37,3424.64,1706.52,1721.25,6030.958,8304.7,22811.08,16096.07,3591.45
2017-12-15,3980.86,10265.65,2464.0,10398.62,3416.94,1717.69,1753.07,6119.419,8337.04,22553.22,16041.98,3560.53
2017-12-22,4054.6,10333.25,2482.07,10491.44,3385.71,1742.08,1760.24,6221.013,8432.31,22902.76,16165.27,3553.39
2017-12-29,4030.86,10493.0,2440.54,10537.27,3402.92,1753.71,1796.81,6355.654,8558.42,22764.94,16209.13,3503.96
2018-01-05,4138.75,10530.7,2467.49,10642.86,3489.45,1795.45,1817.97,6353.738,8770.0,23714.53,16349.44,3607.63
2018-01-12,4225.0,10558.85,2497.52,10879.8,3520.56,1810.19,1822.67,6370.065,8814.62,23653.82,16308.18,3612.61
2018-01-19,4285.4,10681.25,2496.42,10883.96,3550.36,1821.34,1828.83,6490.896,8915.92,23808.06,16353.46,3649.07
2018-01-26,4381.3,10894.7,2520.26,11150.85,3567.14,1828.88,1853.92,6660.618,9041.2,23631.88,16239.22,3647.41
2018-02-02,4271.23,11069.65,2574.76,11147.1,3529.82,1827.35,1870.48,6628.82,8810.75,23274.53,15606.03,3523.28
2018-02-09,3840.65,10760.6,2525.39,11126.23,3377.24,1786.45,1819.82,6505.523,8503.69,21382.62,15034.53,3325.99
2018-02-16,3966.96,10454.95,2363.77,10371.75,3443.51,1805.89,1838.28,6591.582,8612.44,21720.25,15452.64,3426.8
2018-02-23,4071.09,10452.3,2421.83,10421.09,3533.22,1808.06,1861.5,6619.804,8467.56,21892.78,15638.45,3441.46
2018-03-02,4016.46,10491.05,2451.52,10794.55,3479.2,1811.98,1856.07,6582.316,8458.57,21181.64,15384.59,3324.75
2018-03-09,4108.87,10458.35,2402.16,10698.17,3485.57,1775.37,1843.92,6433.322,8372.51,21469.2,15577.81,3420.54
2018-03-16,4056.42,10226.85,2459.45,10864.82,3512.14,1811.76,1846.39,6304.952,8238.15,21676.51,15711.33,3437.4
2018-03-23,3904.94,10195.15,2493.97,11027.7,3421.39,1794.21,1865.22,6210.698,7970.8,20617.86,15223.74,3298.07
2018-03-30,3898.5,9998.05,2416.76,10823.33,3427.97,1776.26,1863.46,6188.987,7979.83,21454.3,15367.29,3361.5
2018-04-06,3854.86,10113.7,2445.85,10919.49,3442.5,1739.92,1837.01,6175.052,7945.66,21567.52,15207.41,3408.1
2018-04-13,3871.14,10331.6,2429.58,10821.53,3501.3,1767.17,1868.47,6270.327,7899.98,21778.74,15273.97,3448.0
2018-04-20,3760.85,10480.6,2455.07,10965.39,3573.38,1801.28,1887.75,6337.695,7726.72,22162.24,15484.32,3494.2
2018-04-27,3756.88,10564.05,2476.33,10779.38,3577.21,1778.02,1863.47,5919.238,7721.02,22467.87,15668.93,3518.78
2018-05-04,3774.6,10692.3,2492.4,10553.43,3545.38,1779.87,1841.83,5792.345,7546.19,22472.78,15729.4,3550.59
2018-05-11,3872.84,10618.25,2461.38,10529.37,3570.17,1765.93,1846.51,5956.832,7752.11,22758.48,15983.32,3565.52
2018-05-18,3903.06,10806.5,2477.71,10858.98,3529.27,1754.17,1854.5,5783.31,7672.28,22930.36,16162.31,3573.76
2018-05-25,3816.5,10596.4,2460.65,10830.84,3513.23,1741.21,1797.4,5975.742,7647.51,22450.79,16075.67,3515.36
2018-06-01,3770.59,10605.15,2460.8,10942.3,3427.51,1719.82,1756.38,5983.587,7630.26,22171.35,16043.54,3453.54
2018-06-08,3779.62,10696.2,2438.96,10949.08,3436.37,1722.04,1778.32,5993.627,7740.74,22694.5,16202.69,3447.3
2018-06-15,3753.43,10767.65,2451.58,11156.42,3356.73,1704.82,1761.78,5993.627,7529.54,22851.75,16314.42,3505.02
2018-06-22,3608.91,10817.7,2404.04,11087.47,3287.4,1634.98,1694.15,5821.812,7063.2,22516.83,16450.14,3441.6
2018-06-29,3510.99,10821.85,2357.22,10899.28,3268.7,1595.58,1691.5,5799.237,7193.68,22304.51,16277.73,3395.6
2018-07-06,3365.12,10714.3,2326.13,10836.91,3191.82,1614.76,1663.86,5694.912,7186.71,21788.14,16371.78,3448.49
2018-07-13,3492.69,10772.65,2272.87,10608.57,3260.35,1643.52,1721.93,5944.074,7399.18,22597.35,16561.12,3454.54
2018-07-20,3492.89,11018.9,2310.9,10864.54,3297.83,1671.06,1754.67,5872.784,7399.61,22697.88,16435.46,3460.03
2018-07-27,3521.23,11010.2,2289.19,10932.11,3324.98,1701.87,1769.14,5989.136,7701.38,22712.75,16393.95,3527.18
2018-08-03,3315.28,11278.35,2294.99,11075.78,3265.73,1712.09,1780.09,6007.538,7819.39,22525.18,16420.24,3482.4
2018-08-10,3405.02,11360.8,2287.68,11012.43,3284.78,1705.96,1805.75,6077.173,7804.98,22298.08,16326.51,3426.28
2018-08-17,3229.62,11429.5,2282.79,10983.68,3209.44,1690.04,1783.47,5783.798,7583.52,22270.38,16323.71,3372.94
2018-08-24,3325.33,11470.75,2247.05,10690.96,3213.0,1703.82,1808.59,5968.75,7766.47,22601.77,16356.05,3427.44
2018-08-31,3334.5,11557.1,2293.21,10809.35,3213.48,1721.58,1819.66,6018.46,7855.71,22865.15,16262.88,3392.9
2018-09-07,3277.64,11680.5,2322.88,11063.94,3134.39,1689.49,1799.17,5851.465,7598.64,22307.06,16090.27,3293.36
2018-09-14,3242.09,11589.1,2281.58,10846.99,3161.42,1722.21,1803.76,5931.281,7413.15,23094.67,16013.49,3344.63
2018-09-21,3410.49,11515.2,2318.25,10868.14,3217.68,1756.12,1810.64,5957.744,7383.0,23869.93,16224.13,3430.81
2018-09-28,3438.87,11143.1,2339.17,10972.41,3257.05,1756.41,1793.15,5976.553,7276.82,24120.04,16073.14,3399.2
2018-10-05,3438.87,10930.45,2343.07,11006.34,3209.79,1720.52,1777.15,5731.935,7078.2,23783.72,15946.17,3345.51
2018-10-12,3170.73,10316.45,2267.52,10517.12,3069.17,1696.16,1730.74,5756.49,7004.77,22694.66,15414.29,3194.41
2018-10-19,3134.95,10472.5,2161.85,10045.81,3062.51,1667.91,1732.14,5837.291,7151.52,22532.08,15470.1,3210.82
2018-10-26,3173.64,10303.55,2156.26,9919.26,2972.02,1628.96,1683.06,5784.921,7064.33,21184.6,14888.26,3134.89
2018-11-02,3290.25,10030.0,2027.15,9489.18,3116.39,1681.84,1713.87,5906.292,7140.29,22243.66,15119.28,3214.41
2018-11-09,3167.44,10553.0,2096.0,9906.59,3077.97,1668.52,1708.09,5874.154,6968.82,22250.25,15274.44,3229.49
2018-11-16,3257.67,10585.2,2086.09,9830.01,3083.6,1635.0,1706.38,6012.35,7083.34,21680.34,15155.5,3180.74
2018-11-23,3143.48,10682.2,2092.4,9797.09,3052.49,1622.1,1695.88,6006.202,7340.18,21646.55,15010.73,3137.21
2018-11-30,3172.69,10526.75,2057.48,9667.3,3117.61,1641.8,1679.86,6056.124,7367.85,22351.06,15197.82,3173.13
2018-12-07,3181.56,10876.75,2096.86,9888.03,3111.12,1649.99,1680.54,6126.356,7461.06,21678.68,14795.13,3058.53
2018-12-14,3165.91,10693.7,2075.76,9760.88,3077.09,1609.45,1661.96,6169.843,7524.37,21374.83,14595.07,3092.6
2018-12-21,3029.4,10805.45,2069.38,9774.16,3046.04,1595.33,1670.28,6163.596,7479.71,20166.19,13935.44,3000.61
2018-12-28,3010.65,10754.0,2061.49,9646.16,3053.43,1563.88,1692.07,6194.498,7466.02,20014.77,14222.0,2986.53
2019-01-04,3035.87,10859.9,2041.04,9727.41,3059.23,1575.13,1669.78,6274.54,7761.11,19561.96,14426.62,3041.85
2019-01-11,3094.78,10727.35,2010.25,9382.51,3198.65,1597.04,1683.22,6361.465,7904.09,20359.7,14939.18,3070.04
2019-01-18,3168.17,10794.95,2075.57,9759.4,3224.34,1583.77,1692.22,6448.156,8047.12,20666.07,15303.83,3134.92
2019-01-25,3184.47,10906.95,2124.28,9836.06,3202.25,1623.62,1701.03,6482.843,8053.2,20773.56,15366.05,3163.24
2019-02-01,3247.4,10780.55,2177.73,9969.61,3188.68,1651.4,1683.53,6538.638,8144.16,20788.39,15506.3,3171.12
2019-02-08,3247.4,10893.65,2203.46,9932.26,3202.04,1651.68,1686.52,6521.663,8070.89,20333.17,15633.33,3135.62
2019-02-15,3338.71,10943.6,2177.05,9932.26,3239.74,1636.94,1688.83,6389.085,7908.89,20900.63,15838.24,3241.25
2019-02-22,3520.12,10724.4,2196.09,10064.78,3269.9,1659.2,1721.42,6501.378,7962.13,21425.51,16013.01,3270.55
2019-03-01,3749.71,10791.65,2230.5,10322.92,3220.4,1641.44,1700.76,6499.884,7641.77,21602.69,16068.25,3312.1
2019-03-08,3657.58,10863.5,2195.44,10389.17,3195.87,1630.12,1679.9,6383.068,7797.11,21025.56,15996.21,3283.6
2019-03-15,3745.01,11035.4,2137.44,10241.75,3200.18,1625.57,1680.54,6461.183,7798.28,21450.85,16140.35,3386.08
2019-03-22,3833.8,11426.85,2176.11,10439.24,3212.1,1646.29,1666.66,6525.274,8013.42,21627.34,16089.33,3305.73
2019-03-29,3872.34,11456.9,2186.95,10639.07,3212.88,1638.65,1643.63,6468.755,7920.93,21205.81,16102.09,3351.71
2019-04-05,4062.23,11623.9,2140.67,10641.04,3322.64,1646.18,1641.81,6474.018,7873.18,21807.5,16396.15,3447.47
2019-04-12,3988.62,11665.95,2209.61,10704.38,3331.98,1660.45,1630.17,6405.866,7880.82,21870.56,16480.53,3447.83
2019-04-19,4120.61,11643.45,2233.45,10805.3,3347.58,1674.1,1622.07,6507.221,7835.15,22200.56,16612.81,3499.23
2019-04-26,3889.28,11752.8,2216.15,10968.5,3356.95,1667.15,1638.38,6401.08,7868.28,22258.73,16613.46,3500.41
2019-05-03,3913.21,11754.65,2179.31,10952.47,3392.29,1679.05,1637.3,6319.459,7967.98,22258.73,16494.43,3502.48
2019-05-10,3730.45,11712.25,2196.32,11096.3,3273.5,1648.69,1610.27,6209.118,7742.2,21344.92,16297.55,3361.05
2019-05-17,3648.76,11278.9,2108.04,10712.99,3205.46,1608.11,1605.36,5826.868,7583.82,21250.09,16401.75,3425.64
2019-05-24,3593.91,11407.15,2055.8,10384.11,3169.89,1614.12,1598.32,6057.353,7747.09,21117.22,16230.04,3350.7
2019-05-31,3629.79,11844.1,2045.31,10328.28,3117.76,1620.22,1650.76,6209.117,7970.02,20601.19,16037.49,3280.43
2019-06-07,3564.68,11922.8,2041.74,10498.49,3166.29,1653.5,1649.33,6209.117,7983.98,20884.71,16230.96,3378.38
2019-06-14,3654.88,11870.65,2072.33,10409.2,3222.63,1672.33,1638.63,6250.265,7990.2,21116.89,16301.91,3379.19
2019-06-21,3833.94,11823.3,2095.41,10524.67,3321.4,1717.14,1682.23,6315.436,8055.47,21258.64,16525.43,3466.92
2019-06-28,3825.59,11724.1,2125.62,10803.77,3321.61,1730.34,1672.13,6358.629,7999.71,21275.92,16382.2,3473.69
2019-07-05,3893.2,11788.85,2130.62,10730.83,3366.81,1731.23,1682.53,6373.477,8117.94,21746.38,16541.99,3527.98
2019-07-12,3808.73,11811.15,2110.59,10785.73,3357.34,1731.59,1669.45,6373.345,8141.82,21685.9,16488.12,3497.63
2019-07-19,3807.96,11552.5,2086.66,10824.35,3377.96,1735.1,1658.19,6456.539,8270.07,21466.99,16485.94,3480.18
2019-07-26,3858.57,11419.25,2094.36,10873.19,3363.76,1717.97,1647.96,6325.237,8183.99,21658.15,16531.04,3524.47
2019-08-02,3747.44,11284.3,2066.26,10891.98,3261.11,1684.71,1626.76,6340.18,8129.93,21087.16,16271.66,3376.12
2019-08-09,3633.53,10997.35,1998.13,10549.04,3168.94,1650.64,1615.05,6282.132,7854.39,20684.82,16341.34,3333.74
2019-08-16,3710.54,11109.65,1937.75,10494.49,3115.03,1631.4,1599.22,6286.657,7795.98,20418.81,16149.79,3329.08
2019-08-23,3820.86,11047.8,1927.17,10420.89,3110.35,1646.68,1609.33,6255.597,7889.41,20710.91,16037.58,3334.25
2019-08-30,3799.59,10829.35,1948.3,10538.11,3106.52,1654.92,1612.14,6328.47,7979.66,20704.37,16442.07,3426.76
2019-09-06,3948.51,11023.25,1967.79,10618.05,3144.48,1670.06,1604.47,6308.95,7933.47,21199.57,16535.33,3495.19
2019-09-13,3972.38,10946.2,2009.13,10780.64,3211.49,1661.96,1601.25,6334.843,7992.32,21988.29,16682.42,3550.11
2019-09-20,3935.65,11075.9,2049.2,10827.55,3159.68,1636.2,1597.41,6231.473,7871.11,22079.09,16899.69,3571.39
2019-09-27,3852.65,11274.2,2091.52,10929.69,3125.63,1643.76,1584.14,6196.889,7819.22,21878.9,16694.27,3545.88
2019-10-04,3814.53,11512.4,2049.93,10829.68,3078.36,1605.96,1557.67,6061.252,7704.6,21410.2,16449.35,3446.71
2019-10-11,3911.73,11174.75,2020.69,10894.48,3113.97,1626.0,1556.84,6105.8,7849.94,21798.87,16415.16,3569.92
2019-10-18,3869.38,11305.05,2044.61,10889.96,3114.16,1631.43,1571.15,6191.947,7885.23,22492.68,16377.12,3579.41
2019-10-25,3896.79,11661.85,2060.69,11180.22,3185.53,1593.28,1570.0,6252.345,7922.5,22799.81,16404.49,3624.68
2019-11-01,3952.39,11627.15,2087.89,11296.12,3229.43,1592.52,1593.34,6207.191,7977.12,22850.77,16594.07,3623.74
2019-11-08,3973.01,11890.6,2100.2,11399.53,3264.3,1637.85,1609.73,6177.986,8065.76,23391.87,16877.42,3699.65
2019-11-15,3877.09,11908.15,2137.23,11579.54,3238.86,1602.23,1594.75,6128.345,7932.96,23303.32,17028.47,3711.61
2019-11-22,3849.99,11895.45,2162.18,11525.6,3225.65,1597.72,1596.84,6100.242,7824.59,23112.88,16954.84,3687.32
2019-11-29,3828.67,11914.4,2101.96,11566.8,3193.92,1590.59,1561.74,6011.83,7738.96,23293.91,17040.2,3703.58
2019-12-06,3902.39,12056.05,2087.96,11489.57,3194.71,1558.99,1568.44,6186.868,7801.72,23354.4,16996.97,3692.34
2019-12-13,3968.22,11921.5,2081.85,11609.64,3214.05,1573.91,1571.16,6197.318,7877.63,24023.1,17003.13,3731.07
2019-12-20,4017.25,12086.7,2170.25,11927.73,3212.39,1572.92,1610.18,6284.372,7773.12,23816.63,17118.44,3776.56
2019-12-27,4022.03,12271.8,2204.18,11959.08,3226.53,1578.22,1610.61,6329.314,7815.26,23837.72,17168.21,3782.27
2020-01-03,4144.96,12245.8,2204.21,12091.59,3238.82,1594.97,1611.38,6323.466,7839.79,23656.62,17066.12,3773.37
2020-01-10,4163.18,12226.65,2176.46,12110.43,3255.95,1580.63,1591.46,6274.941,7776.77,23850.57,17234.49,3789.52
2020-01-17,4154.85,12256.8,2206.39,12024.65,3281.03,1600.48,1595.81,6291.657,7722.58,24041.26,17559.02,3808.26
2020-01-24,4003.9,12352.35,2250.57,12090.29,3240.02,1569.55,1572.81,6244.109,7623.41,23827.18,17565.34,3779.16
2020-01-31,4003.9,12248.25,2246.13,12118.71,3153.73,1514.14,1531.06,5940.048,7200.79,23205.18,17318.49,3640.91
2020-02-07,3899.87,11661.85,2119.01,11495.1,3181.48,1535.24,1554.49,5999.607,7507.2,23827.98,17655.49,3798.49
2020-02-14,3987.73,12098.35,2211.95,11612.81,3220.03,1526.3,1544.46,5866.945,7282.0,23687.59,17848.36,3840.97
2020-02-21,4149.49,12113.45,2243.59,11815.7,3181.03,1495.09,1531.2,5882.255,7369.78,23386.74,17843.53,3800.38
2020-02-28,3940.05,12080.85,2162.84,11686.35,3011.08,1340.52,1482.64,5452.704,6787.91,21142.96,16263.05,3329.49
2020-03-06,4138.51,11201.75,1987.01,11292.17,2960.98,1364.57,1483.1,5498.54,6770.38,20749.75,16175.02,3232.07
2020-03-13,3895.31,10989.45,2040.22,11321.81,2634.0,1128.91,1344.75,4907.571,5793.94,17431.05,13716.33,2586.02
2020-03-20,3653.22,9955.2,1771.44,10128.87,2410.74,1127.24,1303.28,4194.944,4778.76,16552.83,11851.81,2548.5
2020-03-27,3710.06,8745.45,1566.15,9234.09,2528.76,1099.76,1343.09,4545.571,5266.62,19389.43,12687.74,2728.65
2020-04-03,3713.22,8660.25,1717.73,9698.92,2389.29,1138.84,1330.65,4623.429,5346.97,17820.19,12938.3,2662.99
2020-04-10,3769.18,8083.8,1725.44,9663.63,2571.32,1228.03,1357.5,4649.079,5510.83,19498.5,14166.63,2892.79
2020-04-17,3839.49,9111.9,1860.7,10157.61,2614.6,1239.24,1407.34,4634.821,5789.97,19897.26,14359.88,2888.3
2020-04-24,3796.97,9266.75,1914.53,10597.04,2518.16,1258.78,1369.85,4496.064,5464.98,19262.0,14420.36,2809.07
2020-05-01,3912.58,9154.4,1889.01,10347.36,2624.23,1301.66,1407.78,4716.403,5700.71,19619.35,14620.34,2927.93
2020-05-08,3963.62,9859.9,1947.56,10992.14,2591.88,1266.02,1382.31,4597.43,5621.94,20179.09,14966.56,2908.11
2020-05-15,3912.82,9251.5,1945.82,10901.42,2523.55,1280.76,1403.44,4507.607,5541.95,20037.47,14638.9,2770.7
2020-05-22,3824.06,9136.85,1927.28,10814.92,2499.83,1303.97,1436.76,4545.952,5539.19,20388.16,14913.64,2905.47
2020-05-29,3867.02,9039.25,1970.13,10811.15,2510.75,1342.85,1473.25,4753.612,5838.84,21877.89,15192.83,3050.2
2020-06-05,4001.25,9580.3,2029.6,10942.16,2751.5,1435.7,1556.33,4947.782,6465.13,22863.73,15854.07,3384.29
2020-06-12,4003.08,10142.15,2181.87,11479.4,2684.63,1382.56,1546.02,4880.359,6476.24,22305.48,15256.57,3153.74
2020-06-19,4098.71,9972.9,2132.3,11429.94,2634.83,1370.82,1507.26,4942.275,6315.07,22478.79,15474.21,3269.1
2020-06-26,4138.99,10244.4,2141.32,11549.86,2604.51,1330.34,1488.14,4904.088,6191.84,22512.08,15188.98,3204.17
2020-07-03,4419.6,10383.0,2134.65,11660.67,2652.94,1372.27,1552.65,4973.794,6372.66,22306.48,15596.75,3294.38
2020-07-10,4753.13,10607.35,2152.41,11909.16,2652.65,1350.5,1591.84,5031.256,6197.38,22290.81,15713.82,3296.22
2020-07-17,4544.7,10768.05,2150.25,12073.68,2618.48,1359.58,1596.33,5079.585,6088.75,22696.42,16123.48,3365.6
2020-07-24,4505.59,10901.7,2201.19,12181.56,2579.51,1340.92,1589.61,5082.991,6003.26,22751.61,15997.06,3310.89
2020-07-31,4695.05,11194.15,2200.44,12304.04,2529.82,1328.53,1603.75,5149.627,5928.45,21710.0,16169.21,3174.32
2020-08-07,4707.93,11073.45,2249.37,12664.8,2545.51,1324.4,1578.14,5143.893,5846.02,22329.94,16544.47,3252.65
2020-08-14,4704.63,11214.05,2351.67,12828.87,2581.32,1327.05,1564.59,5247.69,6076.91,23289.36,16514.61,3305.05
2020-08-21,4718.84,11178.4,2407.49,12795.46,2528.54,1299.26,1577.12,5272.81,6005.4,22920.3,16517.85,3259.75
2020-08-28,4844.27,11371.6,2304.59,12607.84,2539.63,1323.31,1525.21,5346.659,5884.18,22882.65,16705.79,3315.54
2020-09-04,4770.22,11647.6,2353.8,12728.85,2509.64,1311.95,1515.86,5239.851,5785.09,23205.43,16218.01,3260.59
2020-09-11,4627.28,11333.85,2368.25,12637.95,2490.09,1279.96,1504.85,5016.712,5967.96,23406.49,16222.46,3315.81
2020-09-18,4737.09,11464.45,2396.69,12675.95,2497.71,1288.39,1506.63,5059.223,5908.9,23360.3,16198.97,3283.69
2020-09-25,4570.02,11504.95,2412.4,12875.62,2472.28,1244.94,1509.14,4945.791,5838.66,23204.62,16065.35,3137.06
2020-10-02,4587.4,11050.25,2278.79,12232.91,2496.11,1237.54,1500.3,4926.734,5999.4,23029.9,16199.25,3190.93
2020-10-09,4681.14,11416.95,2327.89,12515.61,2532.96,1267.14,1530.35,5053.663,5931.61,23619.69,16562.81,3273.12
2020-10-16,4791.68,11914.2,2391.96,12887.19,2533.02,1233.68,1503.84,5103.414,5898.47,23410.63,16438.75,3245.47
2020-10-23,4718.49,11762.45,2341.53,12750.37,2537.39,1213.61,1494.64,5112.188,6484.06,23516.59,16304.08,3198.86
2020-10-30,4695.33,11930.35,2360.81,12898.82,2423.84,1194.95,1466.89,5128.225,6324.0,22977.13,15580.64,2958.21
2020-11-06,4885.72,11642.4,2267.15,12546.34,2578.68,1260.08,1519.64,5335.529,6685.69,24325.23,16282.83,3204.05
2020-11-13,4856.85,12263.55,2416.5,12973.53,2711.39,1346.47,1589.69,5461.058,6969.88,25385.87,16675.64,3432.07
2020-11-20,4943.29,12780.25,2493.87,13273.33,2813.01,1389.34,1593.75,5571.656,7169.79,25527.37,17019.1,3467.6
2020-11-27,4980.77,12859.05,2553.5,13716.44,2855.82,1437.78,1607.59,5783.335,6791.46,26644.71,17396.56,3527.79
2020-12-04,5065.92,12968.95,2633.45,13867.09,2839.89,1449.83,1621.85,5810.483,7134.56,26751.24,17520.97,3539.27
2020-12-11,4889.63,13258.55,2731.45,14132.44,2821.7,1482.67,1684.58,5938.329,7246.16,26652.52,17548.92,3485.84
