date,KRW,THB,INR,PHP,CNH,IDR,MYR,SGD,TWD,BRL,HUF,MXN,EUR,JPY,CAD,CLP
2017-04-28,-1.5599999999999998,0.9236,2.0799999999999996,0.6999999999999997,3.9442999999999997,1.2799999999999998,-6.5421000000000005,0.1110000000000001,-1.1774,6.375299999999999,-2.6274,1.8693,-2.0493,-0.39390000000000003,-0.9166000000000001,-0.9099999999999999
2017-05-05,-0.97,1.5463,2.21,1.8999999999999995,3.6514999999999995,0.8700000000000001,-1.512,0.41389999999999993,-0.4566,7.1433,-2.0976000000000004,1.2428999999999997,-2.3514999999999997,-0.49450000000000005,-0.8574,0.7400000000000002
2017-05-12,-0.9099999999999999,1.5798999999999999,2.45,-0.7800000000000002,2.548,0.6100000000000003,-2.8112,0.4223,-0.4578,6.253299999999999,-2.0675000000000003,1.2736,-2.3718,-0.5136000000000001,-0.8948,0.3500000000000001
2017-05-19,-1.24,1.5512000000000001,2.6099999999999994,-0.3600000000000003,2.6557000000000004,0.9199999999999999,-0.3729,0.4346,-2.012,7.200099999999999,-2.0913000000000004,1.4807999999999995,-2.3867,-0.5219,-0.9431,-1.9899999999999998
2017-05-26,-1.28,0.7507,2.29,-0.4900000000000002,4.8284,-0.8300000000000001,-4.1533,0.42279999999999995,-0.38959999999999995,7.130599999999999,-2.214,1.609,-2.4476999999999998,-0.5417000000000001,-0.9197000000000001,0.5900000000000003
2017-06-02,-1.22,1.4839,3.0399999999999996,-0.20999999999999996,4.1524,-0.7600000000000002,-0.32399999999999984,-0.6028999999999999,1.2865000000000002,7.014000000000001,-2.2126,1.1098999999999997,-2.0963,-0.7706999999999999,-0.7549,0.94
2017-06-09,-1.3,1.5104,3.7399999999999998,-0.14000000000000012,2.7446,0.9699999999999998,-3.9032,-0.5721999999999999,0.9553999999999999,6.707800000000001,-2.3079,0.7257999999999996,-2.162,-0.9032,-0.8334,-0.6100000000000001
2017-06-16,-1.27,1.4016,3.4899999999999998,0.69,3.2104,0.4900000000000002,-0.08189999999999964,-0.7204999999999999,1.4121000000000001,6.3736999999999995,-2.3465000000000003,0.7099000000000002,-2.1589,-0.9156,-0.7849,-0.5300000000000002
2017-06-23,-1.3900000000000001,1.2869,3.02,0.1299999999999999,1.1976,1.2000000000000002,4.406300000000001,-0.7381999999999999,-0.49379999999999996,5.9343,-2.5891,0.7351999999999999,-2.1642,-0.857,-0.7864000000000001,-1.22
2017-06-30,-0.91,1.3980000000000001,3.8200000000000003,2.95,2.5023999999999997,-0.5100000000000002,1.9792999999999998,0.26739999999999997,1.0962,6.4940999999999995,-2.0568999999999997,0.7563000000000004,-1.8388,-0.6064,-0.35960000000000003,-0.5700000000000001
2017-07-07,-0.71,1.2775,4.06,3.1500000000000004,2.6231999999999998,2.8499999999999996,0.03699999999999992,0.6727000000000001,1.1696,6.8911999999999995,-2.0822,0.6147,-1.8463,-0.6317,-0.28280000000000005,-0.17999999999999994
2017-07-14,-0.8600000000000001,1.3633,3.71,4.49,1.8636,0.2999999999999998,-0.09889999999999999,0.245,0.32020000000000004,6.0771,-2.1017,0.6367000000000003,-1.8553000000000002,-0.641,-0.239,-0.24
2017-07-21,-0.6500000000000001,1.2930000000000001,3.05,3.38,1.9293999999999998,-0.27000000000000046,-2.2790999999999997,0.366,-0.9475,6.038500000000001,-2.064,0.7693000000000003,-1.8525,-0.6107,-0.2026,0.6500000000000001
2017-07-28,-0.71,-0.7424,3.99,0.9100000000000001,1.4487,0.20000000000000018,-0.6097000000000001,0.3833,-2.0703,5.745699999999999,-2.149,0.7575000000000003,-1.8515000000000001,-0.6104,-0.22219999999999995,-1.71
2017-08-04,-1.0300000000000002,0.4605,2.31,0.7800000000000002,1.7057000000000002,0.9699999999999998,-0.47950000000000026,0.274,-1.1027,5.467899999999999,-2.2273,0.6910999999999996,-1.8002,-0.6063000000000001,-0.4759,0.9500000000000002
2017-08-11,-1.0600000000000003,0.8748999999999999,3.0000000000000004,2.9600000000000004,0.9544000000000001,2.79,0.22639999999999993,0.20510000000000006,-0.9145,6.2441,-2.2190000000000003,0.6952999999999996,-1.8397999999999999,-0.6463,-0.3272999999999999,-0.95
2017-08-18,-0.8900000000000001,0.9054999999999999,2.77,2.9600000000000004,0.9222999999999999,1.0899999999999999,-0.4889000000000001,0.3852,-1.2837,5.8976,-2.2288,0.8069999999999995,-1.8401,-0.6535,-0.33089999999999997,0.030000000000000027
2017-08-25,-1.08,1.3874000000000002,1.9,3.77,1.3865000000000003,0.5800000000000001,-3.3153,0.5608000000000001,-1.7764,5.1417,-2.2639,0.7643999999999993,-1.8322,-0.6294,-0.3393999999999999,-1.3699999999999999
2017-09-01,-1.45,0.9393,0.6900000000000004,3.4499999999999997,0.7878000000000001,0.8999999999999999,-4.7146,0.5761,-2.6677,4.8371,-3.0801000000000003,0.4607000000000001,-2.1059,-1.0901,-0.3974,2.41
2017-09-08,-1.47,-0.6207,0.9600000000000004,2.23,1.1727,0.5500000000000003,-4.7756,0.5183,-4.5052,3.8631,-2.98,0.31099999999999994,-2.0975,-1.0593,-0.28069999999999995,-0.33000000000000007
2017-09-15,-1.44,0.24379999999999996,1.6400000000000001,1.8800000000000003,1.3568999999999998,-0.4299999999999997,-5.0764,0.4677,-3.0643,5.1256,-3.0528,0.3978999999999999,-2.0815,-1.0442,-0.31279999999999997,-0.81
2017-09-22,-1.41,0.6698999999999999,3.53,0.6999999999999997,1.3536,-0.009999999999999787,-4.3418,0.5987,-3.0454,4.249,-3.0326,0.6165000000000003,-2.1997,-1.113,-0.37449999999999983,2.6799999999999997
2017-09-29,-1.33,1.2963,3.6600000000000006,0.48999999999999977,1.7129,0.4700000000000002,-1.7568000000000001,0.5533,-0.975,4.3956,-2.7775,0.5792999999999999,-2.0804,-0.9787999999999999,-0.2954999999999999,1.8
2017-10-06,-0.8999999999999999,0.8599,3.22,1.33,1.5838999999999999,0.1599999999999997,-3.311,0.6003,-0.3255,4.6477,-2.6039,1.4080000000000004,-2.1138000000000003,-0.9094,-0.5145000000000002,1.84
2017-10-13,-0.79,-0.33640000000000003,2.15,3.7199999999999998,1.7875,0.7899999999999996,-2.1464000000000003,0.5515,-0.9577,4.2642999999999995,-2.7318,1.2156000000000002,-2.1139,-0.8797999999999999,-0.4618,-2.71
2017-10-20,-0.74,0.5638,2.14,1.4500000000000002,1.87,0.5699999999999998,-3.6035000000000004,0.711,-0.277,4.7719,-2.6423,1.4967000000000006,-2.1108000000000002,-0.8536999999999999,-0.486,0.26
2017-10-27,-0.75,0.7208,2.4100000000000006,4.14,1.9466,2.69,-2.2962000000000002,0.7612,-1.0242,4.5923,-2.5709,1.3547000000000002,-2.095,-0.8433999999999999,-0.4958,-1.23
2017-11-03,-0.42999999999999994,0.14560000000000006,2.0599999999999996,1.4899999999999998,1.8079,0.7400000000000002,-4.3384,0.6952999999999999,0.2268,4.048,-2.1108000000000002,1.3894000000000002,-1.8491,-0.2705,-0.2607999999999999,-0.5999999999999999
2017-11-10,-0.3500000000000001,-0.30269999999999997,3.54,1.2799999999999998,1.6753,1.29,-3.4209,0.7173999999999999,0.24680000000000002,3.519,-2.1945,1.3643999999999998,-1.7957999999999998,-0.1867,-0.31079999999999997,-0.2599999999999998
2017-11-17,-0.40000000000000013,-2.7424,2.58,0.5099999999999998,1.4404,1.2400000000000002,-3.1227,0.699,-2.402,3.2983000000000002,-2.1691000000000003,1.3826999999999998,-1.8276,-0.2139,-0.2871999999999999,-2.25
2017-11-24,-0.51,-0.6796,1.63,-0.06000000000000005,2.0002,0.020000000000000018,-3.1174,0.5972999999999999,-3.1839999999999997,3.3674999999999997,-2.2038,1.6809000000000003,-1.8813,-0.2624,-0.2912999999999999,-1.2999999999999998
2017-12-01,0.17999999999999994,-0.49929999999999997,0.9400000000000004,-0.029999999999999805,2.0313,1.6500000000000004,-2.8401,0.6466,-1.4982,3.0796,-3.8872,1.4278000000000004,-2.6534,-1.3935,-1.1552000000000002,0.4700000000000002
2017-12-08,-0.32999999999999996,-1.0963,0.3799999999999999,0.48,1.6905,1.21,-2.7323,0.5903999999999999,-1.5222,3.5277000000000003,-3.8532,0.9564000000000004,-3.1803999999999997,-1.8933,-1.4021000000000001,-1.8599999999999999
2017-12-15,-0.11999999999999988,-1.2505,0.5200000000000005,0.20999999999999996,2.0256999999999996,1.29,-1.5839999999999999,0.5089,-2.0481,3.3231,-4.8045,0.29689999999999994,-4.3748000000000005,-2.4955,-2.0192,-0.8799999999999999
2017-12-22,-0.8999999999999999,-1.2532999999999999,-0.3600000000000003,-0.29000000000000004,2.1623,0.7300000000000004,-3.4938,0.7362000000000001,-2.8889,2.4995000000000003,-4.0497,0.7233,-3.6528,-2.4392,-1.8107000000000002,-2.67
2017-12-29,-0.020000000000000018,-1.2823,-0.09999999999999964,-1.68,1.7025,-0.04999999999999982,-1.9348999999999998,0.5770000000000001,-5.2707999999999995,3.1692,-2.5812,1.6046000000000005,-1.8845,-0.6606,-0.9509000000000001,-0.49
2018-01-05,-0.4999999999999999,-1.4365999999999999,-0.16000000000000014,-0.7999999999999998,1.607,-1.1099999999999999,-0.5453000000000001,0.7318999999999999,-2.653,3.6281999999999996,-2.3489,1.1545000000000005,-1.6781000000000001,-1.0591,-0.6369,1.08
2018-01-12,-0.5899999999999999,-0.5375000000000001,0.05999999999999961,-1.01,1.7263,-0.6999999999999997,-1.2458999999999998,0.7014999999999999,-1.534,3.4727999999999994,-2.3807,1.271700000000001,-1.6834,-1.1005,-0.5167999999999999,1.1600000000000001
2018-01-19,-0.34999999999999987,0.15339999999999998,0.11000000000000032,0.48,2.0681000000000003,-1.64,-1.6651,0.6964,-2.665,4.2942,-2.37,1.1174000000000008,-1.7094,-1.0923,-0.4899,2.2100000000000004
2018-01-26,-0.2899999999999998,-0.39870000000000005,0.45999999999999996,-0.17999999999999972,2.8131000000000004,-1.29,-0.1953999999999998,0.47539999999999993,-3.2454,3.4112999999999998,-2.4589,0.8805000000000005,-1.7157,-1.0996,-0.44189999999999996,1.6600000000000001
2018-02-02,0.3799999999999999,0.5496,1.7599999999999998,1.0800000000000005,2.438,-1.96,1.9759000000000002,1.2413,-1.6475,3.5869000000000004,-2.4361,1.9646,-1.7909000000000002,-1.5858999999999999,-0.27,4.359999999999999
2018-02-09,0.53,0.5463999999999999,1.87,0.9899999999999998,2.8707000000000003,1.8899999999999997,3.8068,1.2375,-2.6107,3.6883000000000004,-2.2161,2.3186,-1.7865,-1.6164999999999998,-0.2711999999999999,2.7399999999999998
2018-02-16,0.13,-0.11750000000000005,1.75,1.6700000000000004,2.6304999999999996,-0.029999999999999805,0.5884999999999998,1.2858,-6.0546,3.4144,-2.0273,2.3297,-1.6859000000000002,-1.4552999999999998,-0.25229999999999997,-0.31000000000000005
2018-02-23,0.47,0.05289999999999995,2.54,2.8300000000000005,2.4375,2.74,2.5676999999999994,1.4855,-2.211,3.0554,-2.0688,2.1968000000000005,-1.6627,-1.4626,-0.20950000000000002,-1.41
2018-03-02,0.32000000000000006,1.2278,4.099999999999999,1.92,0.9241000000000001,2.7600000000000002,2.275,1.057,-3.2365000000000004,3.652,-2.3457,2.5373,-2.053,-2.2586,-0.8844000000000001,-0.040000000000000036
2018-03-09,0.20999999999999996,-0.2239,3.5199999999999996,3.0,1.3915000000000002,3.6699999999999995,1.8369,1.0762,-2.9444,3.4683,-2.3063,2.4844,-2.048,-2.2353,-1.0394,-0.5900000000000001
2018-03-16,-0.09000000000000008,0.05920000000000003,3.4499999999999993,1.1399999999999997,1.3026000000000004,1.7200000000000002,2.0245,0.9544999999999999,-5.7241,3.1959,-2.5995999999999997,2.4417999999999997,-1.9758,-2.2135,-0.9424000000000001,-0.31000000000000005
2018-03-23,-1.84,-0.3251,3.759999999999999,3.4399999999999995,1.0091999999999999,1.1299999999999994,-0.2872999999999999,1.108,-4.6342,2.9427000000000003,-2.0709,2.3596000000000004,-1.6476000000000002,-1.8125,-0.7606000000000002,0.8800000000000001
2018-03-30,-0.26,0.031000000000000028,2.0,3.2699999999999996,1.1480000000000001,1.0100000000000002,1.3024,1.0292,-4.6690000000000005,2.6036,-1.7505,2.5517000000000003,-1.3530000000000002,-1.4795,-0.5441000000000003,-0.17999999999999994
2018-04-06,-0.10999999999999988,0.7564,2.0599999999999996,1.58,1.6139999999999999,1.8699999999999997,1.8395,1.1935,-2.1403,3.2621999999999995,-1.8763,2.7695999999999996,-1.6241999999999999,-1.0498,-0.5972999999999997,-0.08000000000000007
2018-04-13,-0.21999999999999997,0.5143,2.7,1.13,1.3502,1.5900000000000003,2.0250000000000004,1.0795000000000001,-0.2076,3.4556999999999998,-1.8112,2.9505999999999997,-1.6235,-1.0038,-0.6410999999999998,3.5600000000000005
2018-04-20,0.08000000000000007,1.4026999999999998,3.9099999999999993,0.8700000000000001,1.8053,4.460000000000001,1.0178,1.3647,-1.4828000000000001,3.6162999999999994,-1.6774,2.9596999999999998,-1.5785,-0.9864,-0.5917999999999999,0.8600000000000001
2018-04-27,0.41000000000000014,1.6840000000000002,3.2,-0.1299999999999999,2.0425,3.8800000000000003,1.1845,1.6163,-1.3548,3.3935999999999997,-1.7561,3.0835999999999997,-1.5929,-1.0106000000000002,-0.6788999999999998,-2.51
2018-05-04,-0.24,0.7696999999999998,3.1899999999999995,0.28000000000000025,2.2308000000000003,11.65,2.3224,1.6466999999999998,-1.1611999999999998,4.1475,-1.9526,3.4896000000000003,-1.2769,-0.469,-0.44200000000000017,1.5300000000000002
2018-05-11,0.1200000000000001,-0.5669000000000001,2.71,1.3200000000000003,2.0441000000000003,6.43,1.9676,1.5971,-3.7022999999999997,3.9887000000000006,-1.8953999999999998,3.6924,-1.2938,-0.4623,-0.4456000000000002,-2.55
2018-05-18,-0.08000000000000007,0.774,3.459999999999999,1.2599999999999998,2.1167999999999996,4.77,2.0085,1.5156999999999998,-1.2306999999999997,3.5268000000000006,-1.7753999999999999,3.8517,-1.3736,-0.5181,-0.5163000000000002,-0.6399999999999999
2018-05-25,-0.020000000000000018,0.034399999999999986,3.34,1.9500000000000002,2.2258000000000004,4.53,1.5798,1.6332,-1.5744999999999998,3.3939000000000004,-2.0438,4.0338,-1.4558,-0.5889,-0.6246000000000003,2.36
2018-06-01,-0.3500000000000001,-0.8193,2.79,1.0700000000000003,2.0225,3.5399999999999996,0.6035000000000001,1.2822999999999998,-2.3659,3.6919,-2.9838,3.9061000000000003,-2.517,-0.9643999999999999,-0.8339000000000001,-1.53
2018-06-08,-0.57,-0.22970000000000002,4.04,1.7200000000000006,2.0999,11.68,2.8434,1.2947000000000002,-1.6861,4.062900000000001,-2.9280999999999997,3.7783999999999995,-2.5962,-1.1133,-0.8278000000000001,-1.6
2018-06-15,-0.54,0.9566000000000001,2.7800000000000002,1.8800000000000008,2.3378000000000005,6.869999999999999,2.0564999999999998,1.2576,-1.468,3.9646000000000003,-2.8371,3.6705000000000005,-2.3576,-0.9998,-0.5397000000000001,-2.72
2018-06-22,-0.41999999999999993,0.9690000000000001,1.92,-0.14999999999999947,2.1783,10.73,1.4873,1.2721,-1.1942,2.8267,-2.6388,3.6334999999999997,-2.3941,-1.0892,-0.5916000000000001,3.09
2018-06-29,0.28,1.2486,3.3199999999999994,0.39000000000000057,1.6340999999999999,3.6300000000000003,3.3084,1.2759999999999998,-1.3029,3.9384,-2.7085,3.5107999999999997,-2.2688,-0.7491,-0.48640000000000017,-0.5
2018-07-06,0.06000000000000005,1.0224,2.71,0.6299999999999999,0.8760999999999999,5.96,3.8153000000000006,1.0629,-0.5884999999999999,2.4343000000000004,-2.9679,3.3904999999999994,-2.2797,-0.7459,-0.8433999999999999,-0.75
2018-07-13,0.050000000000000044,0.8321000000000003,1.33,0.96,0.8781000000000001,6.63,0.9323999999999999,1.0830000000000002,0.09640000000000004,2.6122000000000005,-3.0749,3.4115,-2.2366,-0.6754,-0.7108000000000001,-1.8599999999999999
2018-07-20,0.25,0.8909,2.09,0.17999999999999972,1.309,7.03,2.4231999999999996,1.0899999999999999,-1.1437,2.543,-3.0367,3.5229999999999997,-2.2388,-0.6659999999999999,-0.702,0.6000000000000001
2018-07-27,0.1200000000000001,0.4174,1.75,-0.5300000000000002,0.5889,1.8399999999999999,0.6039999999999999,1.1136,-1.4399,2.5866000000000007,-3.2036000000000002,3.7250999999999994,-2.2526,-0.6687,-0.6982999999999999,-0.26000000000000023
2018-08-03,0.5699999999999998,-0.05729999999999991,2.2,-2.4099999999999997,0.6631999999999998,5.4,-0.07500000000000007,1.2850000000000001,-0.9537,1.9105999999999996,-3.3001,3.2372000000000005,-2.4297,-0.8831,-1.2286,1.6500000000000004
2018-08-10,0.76,0.16820000000000013,2.75,-1.3399999999999999,0.3163,4.42,-0.33799999999999997,1.1787,-1.0349,2.3282999999999996,-3.2758,3.2822000000000005,-2.4754,-0.9277,-1.234,-2.29
2018-08-17,0.5899999999999999,0.10580000000000012,5.529999999999999,-1.4399999999999995,1.1945000000000001,8.870000000000001,-0.46790000000000004,1.1395,-2.5336,2.2039,-3.3004,3.3175,-2.444,-0.9318000000000001,-1.2385,6.029999999999999
2018-08-24,0.41999999999999993,-0.7797,4.01,-1.8299999999999996,0.7258999999999998,3.64,4.0992999999999995,1.2162000000000002,-2.3373,2.0612999999999992,-3.3239,3.3218000000000005,-2.4341000000000004,-0.8655,-1.2479,-0.5299999999999998
2018-08-31,0.24,-0.29380000000000006,5.550000000000001,-1.0699999999999994,0.6938,30.779999999999998,7.3957999999999995,1.1329,-1.5726,2.2961,-3.4219999999999997,3.2218999999999998,-2.4547,-1.5136,-1.0978999999999999,0.77
2018-09-07,0.3500000000000001,-0.41200000000000014,4.75,0.8200000000000003,2.8304,18.18,1.7082,1.0647,-1.4986,2.0958999999999994,-3.4032,3.0881,-2.4787,-1.6194000000000002,-1.2176999999999998,2.0100000000000002
2018-09-14,0.3900000000000001,-1.2055000000000002,4.25,-0.2699999999999996,1.7380000000000004,6.9799999999999995,1.205,1.0988,-1.9516,1.9981,-3.4832,3.0496,-2.5406,-1.6472,-1.2634999999999998,-1.9300000000000002
2018-09-21,0.3600000000000001,-1.5287000000000002,4.24,-0.22999999999999954,2.2523,3.8099999999999996,0.8859000000000001,1.12,-2.6967,1.9437999999999995,-3.4722999999999997,3.1275999999999993,-2.5436,-1.6048,-1.2305,3.9499999999999997
2018-09-28,0.25,-0.6084,5.16,-1.4099999999999993,2.4627,2.9799999999999995,2.2725999999999997,0.917,-2.2047,1.1618999999999993,-3.505,3.1266999999999996,-2.5156,-1.5012,-1.1841,2.4499999999999997
2018-10-05,-0.3700000000000001,0.26259999999999994,9.079999999999998,1.5600000000000005,2.7717,11.29,2.3265000000000002,1.036,-0.37349999999999994,1.8328999999999995,-3.682,2.9037000000000006,-2.4716,-1.3540999999999999,-0.5085000000000002,-3.52
2018-10-12,-0.5,0.7292999999999998,4.29,-0.8000000000000007,1.5269000000000004,9.620000000000001,3.4055,0.9644000000000001,-0.9754999999999999,1.3834,-3.7113,2.9301000000000004,-2.4855,-1.4183999999999999,-0.4269000000000003,3.11
2018-10-19,-0.6600000000000001,0.5981999999999998,3.7800000000000002,-1.7200000000000006,1.0546000000000002,5.489999999999999,3.4286000000000003,1.0261,-1.7124,1.4956999999999994,-3.5582000000000003,2.9753000000000007,-2.4262,-1.3407,-0.35850000000000026,-3.23
2018-10-26,-0.77,1.3982999999999999,3.12,-2.5200000000000005,1.5293,4.11,2.0700000000000003,1.0327,-1.6641,1.8982,-3.4278,3.0473999999999997,-2.3905000000000003,-1.2806,-0.2765000000000002,-1.78
2018-11-02,-0.27,1.0113,2.8899999999999997,-2.9400000000000004,0.8279000000000001,1.42,1.5061,1.0859,-3.9063999999999997,1.2696000000000005,-3.5014,3.672699999999999,-2.4642999999999997,-1.339,-0.39549999999999974,0.009999999999999787
2018-11-09,-0.17999999999999994,1.2241000000000002,3.7800000000000002,-1.4100000000000001,1.1591999999999998,2.9299999999999997,0.8468000000000001,1.1441000000000001,-1.4836999999999998,1.5118,-3.3925,3.7540999999999993,-2.4654,-1.3461999999999998,-0.36519999999999975,0.5699999999999998
2018-11-16,-0.1200000000000001,1.7691999999999999,3.17,-2.6900000000000004,1.2767,0.5499999999999998,1.3955000000000002,1.2616,-2.0379,0.7767000000000008,-3.5094,3.6785999999999994,-2.3966,-1.3447,-0.3308,-2.39
2018-11-23,-0.30000000000000004,1.8510000000000002,3.09,-3.1300000000000003,1.4327999999999999,2.4699999999999998,1.0413999999999999,1.4243,-1.0615999999999999,0.49040000000000017,-3.3611,3.8264999999999993,-2.4069,-1.307,-0.3313999999999999,-1.11
2018-11-30,-0.5900000000000001,1.0576,4.27,-2.6999999999999997,1.7192999999999996,0.22999999999999998,3.9993999999999996,1.8078,-0.9684999999999999,0.7414000000000005,-4.1152,3.447400000000001,-2.9170999999999996,-1.9033,0.04190000000000005,-1.8499999999999999
2018-12-07,-1.03,0.5894000000000001,3.3600000000000003,-1.3699999999999992,0.9873999999999996,5.08,1.9194000000000002,1.6633,-0.2616,0.9644000000000004,-3.7771,3.3823999999999996,-2.8362,-2.0898000000000003,0.10109999999999997,-0.6099999999999999
2018-12-14,-1.42,1.0842,5.53,-0.8399999999999999,0.8979999999999997,6.25,3.0665999999999998,1.7442999999999997,-0.7844,0.9957000000000003,-3.4786,2.7053000000000003,-2.6923,-1.8496000000000001,0.1746000000000001,-3.0999999999999996
2018-12-21,-0.5700000000000001,1.7781000000000002,4.26,1.4000000000000004,1.0353999999999997,4.82,2.8716999999999997,1.9296,-2.6251,0.23000000000000043,-3.9566,2.3610000000000007,-2.4047,-1.3014000000000001,0.037900000000000045,-1.2499999999999998
2018-12-28,-0.050000000000000044,1.0463,4.1,-0.8899999999999997,0.948,2.35,-0.444,1.7832000000000001,-0.4871,0.42910000000000004,-2.7175000000000002,3.287300000000001,-2.1088,-0.8809,0.14890000000000003,-0.48
2019-01-04,0.5799999999999998,0.8255,4.26,0.22999999999999954,0.9906000000000001,2.3100000000000005,3.0995999999999997,1.5655999999999999,0.4371,1.8594,-2.5901,3.184099999999999,-1.7094,-0.3685,-0.0706,-2.27
2019-01-11,0.5,1.3144,4.52,-0.3799999999999999,1.036,3.5,1.7112,1.4515,1.5185,1.5934999999999997,-2.5161000000000002,3.2657000000000007,-1.7191,-0.3603,-0.03810000000000002,-0.36999999999999966
2019-01-18,0.31000000000000005,1.9783,5.140000000000001,0.8399999999999999,1.137,7.22,3.9302,1.5541999999999998,1.5901,1.4313000000000002,-2.6282,3.3581000000000003,-1.7656,-0.3869,-0.055399999999999894,2.2399999999999998
2019-01-25,0.3899999999999999,2.2399999999999998,4.790000000000001,-0.29000000000000004,0.6048,4.26,4.3511999999999995,1.4411,1.4925000000000002,1.7976999999999999,-2.7411000000000003,3.4214,-1.7744,-0.37629999999999997,-0.07269999999999999,2.6700000000000004
2019-02-01,0.95,2.2534,6.069999999999999,1.17,0.3587,5.029999999999999,1.3224,1.6385,0.6713,0.8687999999999998,-2.6245000000000003,3.8377000000000008,-1.7078,-0.2791,0.5457000000000001,4.41
2019-02-08,1.05,2.5725,5.71,0.6899999999999995,-0.014899999999999913,6.48,2.6365,1.6548000000000003,1.3195000000000001,1.7797000000000005,-2.5932000000000004,3.9531,-1.6955999999999998,-0.29400000000000004,0.5248000000000002,-1.78
2019-02-15,0.9299999999999999,1.8263,6.69,0.8599999999999994,0.5389999999999999,8.39,3.0119,1.6355,3.3808,2.2051000000000003,-2.6054000000000004,4.203600000000001,-1.6887999999999999,-0.2564,0.48350000000000004,-0.7
2019-02-22,0.98,2.229,5.37,0.14999999999999947,0.5751000000000002,4.68,4.4065,1.5983,1.2884,1.4647999999999999,-2.6325000000000003,4.056399999999999,-1.7195,-0.2626,0.42500000000000004,1.04
2019-03-01,1.06,2.4701,5.83,0.6800000000000006,1.0773000000000001,5.93,3.4718999999999998,1.5676999999999999,1.3542,1.3942,-3.2534,4.337900000000001,-1.9307,-0.4731,0.2667999999999999,2.3499999999999996
2019-03-08,1.09,1.9898000000000002,4.34,2.4000000000000004,1.1772999999999998,7.33,3.5397,1.4694,2.4359,1.5536999999999996,-3.2298,4.4289000000000005,-1.9571,-0.4869,0.2801,0.10000000000000009
2019-03-15,1.23,1.6465,5.35,3.8100000000000005,1.0276,3.6700000000000004,2.8672999999999997,1.5152999999999999,0.5921000000000001,0.9754,-3.2685,4.278600000000001,-1.9278,-0.5213,0.2533000000000001,1.7200000000000002
2019-03-22,0.8799999999999999,1.9437000000000002,6.289999999999999,2.55,1.0608,6.140000000000001,0.3249,1.4931,0.9359999999999999,1.3668,-3.404,4.266,-2.0006,-0.5431,0.13949999999999996,0.3999999999999999
2019-03-29,1.23,1.996,7.199999999999999,2.45,1.1221,5.59,3.1427,1.4746,1.4312,1.5889000000000002,-3.1945,4.4968,-1.9482,-0.3992,0.1997,1.4100000000000001
2019-04-05,1.1400000000000001,1.7836,6.0,3.3699999999999997,0.22380000000000022,6.68,1.9549,1.2098,1.1125,1.6395,-3.7388000000000003,4.3026,-1.8445,-0.7202,-0.12309999999999999,0.3599999999999999
2019-04-12,1.21,1.6184,6.65,4.699999999999999,0.3580000000000001,6.07,4.9744,1.2337,0.8076999999999999,1.2333999999999996,-3.7404,4.374499999999999,-1.8542999999999998,-0.7651,-0.09109999999999996,0.3799999999999999
2019-04-19,1.0299999999999998,1.8486,6.4,2.8800000000000003,0.2610000000000001,6.24,6.8450999999999995,1.1816,-0.32130000000000003,1.0313999999999997,-3.7653000000000003,4.359500000000001,-1.9072999999999998,-0.8108,-0.1532,-1.18
2019-04-26,0.9899999999999999,2.6962,6.050000000000001,2.5400000000000005,0.23390000000000022,7.309999999999999,3.061,1.2764,2.0528999999999997,1.5614,-3.7492,4.4046,-1.914,-0.8136,-0.1500999999999999,0.10000000000000009
2019-05-03,0.92,2.199,5.869999999999999,2.0,-0.08689999999999998,7.050000000000001,2.9656,1.0886,1.9303,1.2757999999999994,-3.9663999999999997,4.0268999999999995,-2.1995999999999998,-1.195,-0.28,-1.56
2019-05-10,0.7200000000000001,-0.1069,5.02,2.5,0.4296000000000002,10.29,4.119,1.1224000000000003,2.8124,1.2936999999999994,-3.907,4.07,-2.146,-1.1282,-0.2869999999999999,0.06000000000000005
2019-05-17,0.5200000000000001,0.5418000000000001,5.75,3.88,0.7113,12.55,8.1987,1.2167,5.1697,1.1616,-3.7731,4.113199999999999,-2.1693,-1.1414,-0.3042,0.9199999999999999
2019-05-24,0.4900000000000001,1.3618000000000001,3.8599999999999994,2.1099999999999994,0.4066000000000001,7.18,5.501399999999999,1.1615000000000002,2.2318,1.5970999999999993,-3.8846,4.115,-2.1748,-1.1591,-0.27960000000000007,0.18000000000000016
2019-05-31,0.52,0.49140000000000006,3.9300000000000006,1.83,0.051899999999999835,7.75,7.1555,1.1880000000000002,4.668900000000001,1.2524999999999995,-3.94,4.516699999999999,-1.7609,-1.1225999999999998,-0.7826,-0.3799999999999999
2019-06-07,0.6100000000000001,0.10840000000000005,3.75,1.88,-0.029400000000000315,9.77,1.0773000000000001,1.0255,0.9287,1.2728000000000002,-4.0091,4.4203,-1.7656999999999998,-1.1776,-0.8097999999999999,0.9500000000000002
2019-06-14,0.22000000000000008,-0.1129,4.0,1.6099999999999994,0.25229999999999997,6.5,3.7742999999999998,0.9934999999999999,1.0166,1.0137,-3.804,3.9575000000000005,-1.843,-1.2772999999999999,-0.8557999999999999,-0.6999999999999997
2019-06-21,0.20000000000000007,-0.15939999999999988,4.87,0.7399999999999998,-0.19779999999999998,3.9600000000000004,3.1780999999999997,0.9267,-4.2559,1.1025,-3.9177999999999997,3.8805000000000005,-1.8748,-1.2908,-0.9956999999999998,-3.07
