date,BRL,CAD,CLP,CNH,EUR,HUF,IDR,INR,JPY,KRW,MXN,MYR,PHP,PLN,SGD,THB,TWD
2016-07-01,-1.5257000000000005,0.0958,-1.21,0.7650000000000001,-0.10730000000000006,-0.139,2.75,-0.7699999999999996,-0.33980000000000005,-0.32999999999999996,0.2218,1.108,-0.20000000000000018,-0.5553999999999999,0.07089999999999996,0.7222,1.7325
2016-07-08,-2.1732999999999993,-0.055400000000000005,0.08000000000000007,0.4676,-0.08150000000000002,0.17220000000000002,2.59,0.3899999999999997,-0.20909999999999995,-0.35,0.5835999999999997,0.6904999999999999,-0.7000000000000002,-0.47240000000000015,0.18480000000000008,0.4657,0.3858
2016-07-15,-2.3805999999999994,0.0724999999999999,1.71,0.6192000000000002,-0.04200000000000004,0.06159999999999999,3.0100000000000002,0.6699999999999999,-0.11619999999999997,-0.33000000000000007,0.5381,1.5236,0.48,-0.45799999999999996,0.21519999999999995,0.40069999999999995,3.3349
2016-07-22,-2.0108000000000015,0.10699999999999998,-0.40000000000000036,0.2958999999999996,-0.05170000000000008,-0.18519999999999998,1.8000000000000007,0.33999999999999986,-0.23209999999999997,-0.18000000000000005,0.6928000000000001,0.5722,0.5600000000000003,-0.3161999999999998,0.010400000000000187,0.33340000000000014,1.5684
2016-07-29,-2.5297,0.2057,0.30000000000000027,0.7936000000000001,-0.15679999999999994,-0.21849999999999997,0.7800000000000002,0.34999999999999964,-0.28319999999999995,-0.19000000000000006,0.42469999999999963,-0.01540000000000008,-0.3799999999999999,-0.47550000000000003,0.034599999999999964,0.39660000000000006,0.9399
2016-08-05,-1.7841000000000005,0.0937,1.27,0.6138999999999999,-0.13249999999999995,0.04500000000000004,1.4900000000000002,0.9299999999999997,-0.25229999999999997,-0.22999999999999987,0.8007999999999997,1.2517,-0.18999999999999995,-0.2839999999999998,0.27469999999999994,0.4343999999999999,5.092499999999999
2016-08-12,-2.5005999999999986,-0.0263000000000001,0.5900000000000003,0.6563999999999999,-0.23219999999999996,0.1336,2.85,0.4900000000000002,-0.32959999999999995,-0.1100000000000001,0.6031999999999993,0.5276000000000003,0.11000000000000032,-0.3625999999999998,0.20830000000000015,0.3064,2.5135
2016-08-19,-2.4337999999999997,-0.015000000000000013,-0.2999999999999998,0.6557,-0.24520000000000003,0.1114,1.71,0.3600000000000003,-0.3981,-0.020000000000000018,0.5034999999999998,0.3759999999999999,0.8200000000000003,-0.3118000000000001,0.21489999999999998,0.48839999999999995,0.134
2016-08-26,-2.2437000000000005,0.011099999999999999,0.23999999999999977,0.6361000000000003,-0.17409999999999992,-0.1538,0.9199999999999999,0.33000000000000007,-0.4557,-0.10999999999999999,0.5178000000000003,0.5791,1.1,-0.25780000000000003,0.14279999999999993,0.3591,1.1889
2016-09-02,-1.5919999999999987,0.05460000000000009,-0.8599999999999999,0.5023000000000004,-0.011700000000000044,0.07790000000000008,0.79,0.4399999999999995,0.12029999999999996,-0.27000000000000013,0.6305999999999998,-1.8105999999999995,-0.22999999999999998,-0.2608999999999999,0.1534000000000001,0.11250000000000004,2.6048
2016-09-09,-0.8065999999999995,0.05269999999999997,-1.96,-1.7714000000000003,-0.025499999999999967,0.19000000000000006,1.6600000000000001,0.6800000000000006,0.18279999999999996,-0.2899999999999999,1.0138000000000003,-0.05609999999999982,-1.1099999999999999,-0.19069999999999987,0.20120000000000005,-0.04899999999999993,-1.1525
2016-09-16,-2.1159999999999997,0.08699999999999997,-3.45,-4.4703,0.09189999999999998,-0.36449999999999994,0.8100000000000005,-0.16999999999999993,0.32830000000000015,-0.43000000000000005,0.6711,-0.5794999999999999,-3.15,-0.27370000000000005,0.12629999999999986,0.09119999999999995,0.0179
2016-09-23,-1.1646999999999998,-0.041100000000000025,0.77,-1.8060999999999998,0.0937,-0.28210000000000013,2.2600000000000007,0.6399999999999997,0.21819999999999995,-0.41000000000000003,0.5392000000000001,-0.11289999999999978,-0.29000000000000004,-0.04679999999999995,0.2992,0.29079999999999995,1.9518
2016-09-30,-1.3292000000000002,0.11380000000000001,-0.4299999999999997,-0.4621999999999997,0.051999999999999935,-0.39640000000000003,2.16,-0.0600000000000005,-0.16099999999999992,-0.15000000000000002,0.2953999999999999,0.26280000000000014,-0.52,-0.29369999999999985,0.3631,0.1411,0.8894000000000002
2016-10-07,-1.9908000000000001,0.005900000000000016,0.8700000000000001,-0.7496,-0.16269999999999996,-0.4662,0.7300000000000004,0.6899999999999995,-0.3142,-0.2499999999999999,0.2925000000000004,0.32600000000000007,-0.27,-0.25429999999999997,0.2740999999999999,0.0688000000000002,-0.5303
2016-10-14,-1.1434999999999995,0.0505000000000001,-0.9899999999999998,-0.7174999999999998,-0.07699999999999996,-0.07800000000000007,0.40999999999999925,0.39999999999999947,-0.38650000000000007,-0.30999999999999994,0.4276,-0.48370000000000024,-4.569999999999999,-0.2319,0.2731,-0.20779999999999998,-1.1214
2016-10-21,-2.2196999999999996,0.04400000000000004,-0.6500000000000004,-0.7955999999999999,-0.14339999999999997,-0.3843,-1.2599999999999998,0.5,-0.37360000000000004,-0.42000000000000004,0.23679999999999968,0.16699999999999982,0.4099999999999997,-0.20469999999999988,0.2673,-0.09529999999999994,-1.5468
2016-10-28,-2.6935000000000002,0.07859999999999989,-1.0499999999999998,-0.6230000000000002,-0.14980000000000004,-0.21440000000000003,0.5700000000000003,0.2400000000000002,-0.3853,-0.24,0.24020000000000064,-0.9851000000000001,0.5299999999999998,-0.24659999999999993,0.2579,0.15069999999999983,-1.3889
2016-11-04,-2.6957000000000004,-0.06399999999999995,0.5699999999999998,-0.05840000000000023,-0.24260000000000004,-0.13580000000000003,-1.4700000000000006,0.45999999999999996,-0.455,-0.3899999999999999,0.4379999999999997,-0.2083999999999997,0.5299999999999998,-0.28369999999999984,0.21189999999999998,-0.016900000000000137,-0.2303
2016-11-11,-1.6548999999999996,-0.01090000000000002,1.6099999999999999,-1.8923999999999999,-0.35430000000000006,0.02499999999999991,1.9000000000000004,1.12,-0.46290000000000003,-0.6299999999999999,0.23679999999999968,-16.521099999999997,-3.6900000000000004,-0.22039999999999993,0.08040000000000003,-0.9685000000000001,-3.0981
2016-11-18,-1.451600000000001,-0.007900000000000018,0.16999999999999993,-0.5906000000000002,-0.3463,0.07810000000000006,-7.59,-0.3100000000000005,-0.5384,-0.49,0.6443000000000003,-5.802,-3.26,-0.21609999999999996,0.1845,0.13660000000000005,-2.2538
2016-11-25,-1.4099999999999984,0.027900000000000036,3.5,-0.28659999999999997,-0.3035,-0.055900000000000005,-0.5300000000000011,0.8700000000000001,-0.38189999999999996,-0.42999999999999994,0.7188999999999997,-5.668699999999999,-2.6499999999999995,-0.2547999999999999,0.14539999999999997,0.23570000000000002,-0.02429999999999999
2016-12-02,-1.0931999999999995,0.14770000000000005,1.3599999999999999,-2.5614999999999997,0.4847,0.38480000000000003,2.62,0.3600000000000003,0.6302000000000001,-0.32000000000000006,0.9952000000000005,-2.1865000000000006,-1.9299999999999997,-0.031099999999999905,0.2338,0.7467,-0.5882
2016-12-09,-1.5806000000000004,0.25780000000000003,0.9999999999999996,-1.995,0.48750000000000004,0.899,3.820000000000001,0.8899999999999997,0.5368999999999999,-0.6100000000000001,1.1318000000000001,8.2219,-1.1,0.04719999999999991,0.2790999999999999,0.6712,0.5089
2016-12-16,-1.2113999999999994,0.37560000000000004,0.25000000000000044,-3.506199999999999,0.6055,0.6795,0.3100000000000005,0.9100000000000001,0.4022999999999999,-0.040000000000000036,1.1572999999999993,-2.1512999999999995,-4.720000000000001,0.006099999999999994,0.1311,0.4423999999999999,-0.5941000000000001
2016-12-23,-1.6750000000000007,0.3791,0.8499999999999996,-6.5292,0.6671999999999999,0.6351,3.2800000000000002,0.75,0.30710000000000004,-0.07999999999999996,1.1586999999999996,-2.857,-2.4899999999999993,-0.12859999999999983,0.04949999999999988,-0.08650000000000002,-3.1178000000000003
2016-12-30,-2.796199999999999,0.14849999999999997,0.33999999999999986,-7.078399999999999,0.14640000000000009,0.5103,4.300000000000001,0.9100000000000001,0.1614,-0.81,0.8642000000000003,1.126,-1.13,-0.25760000000000005,0.09850000000000003,0.37339999999999995,-0.4702
2017-01-06,-2.6776,0.0756,1.7800000000000002,-7.6248,-0.21250000000000002,0.42600000000000005,3.04,0.8100000000000005,-0.4027,-0.41999999999999993,0.7782,3.6235,-0.3700000000000001,-0.19499999999999984,0.3073,0.20819999999999994,0.5161
2017-01-13,-1.889800000000001,0.04610000000000003,-0.96,-2.606200000000001,-0.38909999999999995,0.5445,3.44,-0.0600000000000005,-0.5986,-0.52,0.9650000000000007,3.8635,-1.04,-0.10349999999999993,0.29469999999999985,0.1177999999999999,1.2933
2017-01-20,-1.8823000000000008,0.016300000000000092,1.7399999999999998,-2.3785,-0.3448,0.5278999999999999,3.6,0.10999999999999943,-0.6536000000000001,-0.20000000000000007,0.6943999999999999,-0.6796999999999995,-1.3100000000000005,-0.04359999999999986,0.32610000000000006,0.2996000000000001,1.1552
2017-01-27,-1.7321999999999989,0.0938000000000001,2.38,-2.0587999999999997,-0.35919999999999996,0.2226,2.7299999999999995,-0.4899999999999993,-0.6822,0.3900000000000001,0.6031999999999993,2.9086999999999996,0.48,-0.13209999999999988,0.2542,-0.16910000000000003,0.7063
2017-02-03,-1.6914999999999996,0.005099999999999993,-2.5300000000000002,-1.2163000000000004,-0.3838,0.2882,2.87,1.1499999999999995,-0.6467,-0.40000000000000013,0.5758999999999999,-0.5437000000000003,0.050000000000000266,-0.17320000000000002,0.32889999999999986,0.5122,0.8123
2017-02-10,-1.9297000000000004,0.023900000000000032,1.6900000000000002,0.1155999999999997,-0.44089999999999996,0.32839999999999997,3.48,0.6500000000000004,-0.6886,-0.020000000000000018,0.4554,-0.22029999999999994,-0.33999999999999986,-0.21540000000000004,0.22509999999999997,0.4569000000000001,1.0484
2017-02-17,-1.3745999999999992,-0.032200000000000006,2.6,-1.4394,-0.4145,0.31220000000000003,1.6500000000000004,0.16000000000000014,-0.6474000000000001,0.22999999999999998,0.2679999999999998,-1.5625,-0.9100000000000001,-0.2905,0.3042,0.18189999999999995,0.47769999999999996
2017-02-24,-1.3056999999999999,-0.050799999999999956,0.9900000000000002,0.3067000000000002,-0.39160000000000006,0.21699999999999997,3.0700000000000003,1.1600000000000001,-0.6112000000000001,-0.010000000000000009,0.2695999999999996,-2.3952,-0.9499999999999997,-0.25659999999999994,0.2703000000000001,0.3935000000000002,1.0391
2017-03-03,-2.7780000000000005,0.05569999999999997,1.52,0.07289999999999974,0.005299999999999971,0.4241,1.4400000000000004,0.5299999999999994,0.006099999999999994,-0.17999999999999994,0.18880000000000052,0.3254999999999999,-2.29,-0.08930000000000016,0.3339000000000001,0.30469999999999997,-0.6378999999999999
2017-03-10,-1.9068000000000005,0.16389999999999993,0.0900000000000003,-0.6137999999999995,-0.0038000000000000256,0.8475,2.8200000000000003,0.5,0.03610000000000002,-0.43000000000000005,0.27449999999999974,-6.2682,-0.4500000000000002,-0.07979999999999987,0.351,0.3045000000000002,0.0771
2017-03-17,-1.6257000000000001,0.19030000000000002,0.8999999999999999,0.18319999999999936,0.14080000000000004,0.6555,2.96,1.04,0.132,-0.3599999999999999,0.2835000000000001,-5.5473,0.75,-0.07069999999999999,0.3209000000000001,-0.1120000000000001,1.144
2017-03-24,-2.5009000000000015,0.16990000000000005,0.7200000000000002,0.06790000000000074,0.12860000000000005,0.7563,2.59,1.08,-0.00990000000000002,0.09999999999999998,0.2527999999999997,-1.6143999999999998,0.19999999999999973,0.07560000000000011,0.19820000000000004,0.43890000000000007,1.4546999999999999
2017-03-31,-1.4128999999999987,0.15969999999999995,0.7199999999999998,-0.02120000000000033,-0.10610000000000003,0.24209999999999998,2.7,1.0499999999999998,-0.2953,0.010000000000000009,0.16630000000000056,-0.7812999999999999,0.2999999999999998,-0.025700000000000056,0.23820000000000008,0.4522999999999999,0.9825
2017-04-07,-2.819099999999999,0.11839999999999995,-0.08000000000000007,0.03500000000000014,-0.09799999999999998,0.216,1.7700000000000005,0.33999999999999986,-0.268,-0.09999999999999998,-0.03230000000000022,-0.10670000000000002,0.33999999999999986,-0.08000000000000007,0.2855000000000001,0.16100000000000003,0.3301
2017-04-14,-1.9450000000000003,0.11109999999999998,-1.3599999999999999,0.6142000000000003,-0.08740000000000003,0.2531,2.17,0.2999999999999998,-0.24659999999999999,-0.09999999999999998,0.08169999999999966,4.7778,1.06,-0.05030000000000001,0.21020000000000005,0.05389999999999984,0.9936
2017-04-21,-2.1066000000000003,0.10860000000000003,1.5199999999999998,0.1488999999999998,-0.06220000000000003,0.24979999999999997,1.3800000000000008,0.0,-0.2219,-0.07999999999999996,-0.29110000000000014,2.281,0.6400000000000001,-0.043299999999999894,0.23649999999999993,0.33810000000000007,0.6845
2017-04-28,-2.2422000000000004,0.06699999999999995,1.03,-0.7592999999999996,-0.0686,0.2539,1.2700000000000005,0.08999999999999986,-0.28059999999999996,0.020000000000000018,-0.07359999999999989,4.0099,-0.36999999999999966,-0.09740000000000015,0.23529999999999995,0.07560000000000011,1.1057
2017-05-05,-2.4639000000000006,-0.030500000000000083,0.25,-0.6506999999999996,-0.14239999999999997,0.27240000000000003,1.2199999999999998,0.7400000000000002,-0.358,-0.22999999999999998,0.06310000000000038,-0.28959999999999964,-1.1999999999999997,-0.0674999999999999,0.24770000000000014,-0.11999999999999988,0.5596
2017-05-12,-1.975999999999999,-0.047700000000000076,0.0,0.2326999999999999,-0.15500000000000003,0.1275,1.2599999999999998,0.4399999999999995,-0.34829999999999994,-0.32000000000000006,0.03059999999999974,0.8244000000000002,0.98,-0.10699999999999998,0.16259999999999997,-0.22520000000000007,0.4838
2017-05-19,-2.4776999999999987,0.011099999999999999,1.96,0.07889999999999997,-0.1251,0.1513,0.8200000000000003,0.20999999999999996,-0.3341,-0.020000000000000018,0.009700000000000486,-1.5865,0.6400000000000001,-0.0484,0.16490000000000005,-0.20789999999999997,1.8743999999999998
2017-05-26,-2.761099999999999,0.03059999999999996,-0.25,-1.8847000000000005,-0.0786,0.1958,2.09,0.4500000000000002,-0.3378,0.050000000000000044,0.025599999999999845,2.0895,0.6699999999999999,-0.04679999999999995,0.1644,0.47639999999999993,0.3131
2017-06-02,-2.121500000000001,0.15049999999999997,-0.5800000000000001,-1.5753000000000004,0.07330000000000003,0.2868,1.8700000000000006,0.33999999999999986,-0.07540000000000002,-0.07000000000000006,0.10570000000000057,-0.7528999999999999,0.52,0.06319999999999992,0.18709999999999993,0.16870000000000007,-1.6251
2017-06-09,-2.173,0.22760000000000002,1.22,-0.15220000000000056,0.118,0.36860000000000004,0.2599999999999998,-0.3600000000000003,0.06059999999999999,0.050000000000000044,0.31820000000000004,2.4533,0.40000000000000036,0.13680000000000003,0.19190000000000007,0.13000000000000012,-1.3095999999999999
2017-06-16,-1.9860999999999995,0.38470000000000004,0.6800000000000002,-0.5797999999999996,0.13650000000000007,0.5115000000000001,0.6200000000000001,-0.16999999999999993,0.10379999999999995,0.010000000000000009,0.2643999999999993,-1.1506000000000003,-0.29000000000000004,0.17510000000000003,0.2679,0.23270000000000013,-1.5373
2017-06-23,-1.6349999999999998,0.3954000000000001,1.84,1.0022000000000002,0.14659999999999995,0.6840999999999999,0.1899999999999995,0.2699999999999996,0.06090000000000001,0.32999999999999996,0.06880000000000042,-4.9336,0.13000000000000034,0.26539999999999986,0.2597999999999999,0.28490000000000015,0.1351
2017-06-30,-1.5697999999999999,0.4155000000000001,1.38,-0.03929999999999989,-0.03410000000000002,0.2126,1.7799999999999998,0.3099999999999996,-0.1787,-0.08999999999999997,-0.08209999999999962,-2.5081999999999995,-1.8200000000000003,0.047699999999999854,0.1745,0.19389999999999996,-1.3316000000000001
2017-07-07,-2.0267999999999997,0.4094000000000001,0.48999999999999977,-0.2115999999999998,-0.020199999999999996,0.36719999999999997,-0.6099999999999994,0.16000000000000014,-0.1636,-0.2300000000000001,0.10139999999999993,-0.6166,-1.8100000000000005,0.11280000000000001,-0.11880000000000002,0.2784,-1.275
2017-07-14,-1.4554,0.3863,1.33,0.18869999999999987,-0.015199999999999991,0.3217,1.4400000000000004,0.3700000000000001,-0.1866,-0.1499999999999999,0.17790000000000017,-0.4946999999999999,-2.91,0.08599999999999985,0.16569999999999996,0.17400000000000015,-0.6544000000000001
2017-07-21,-1.4712000000000005,0.3506999999999999,0.56,0.14610000000000012,-0.03700000000000003,0.18430000000000002,1.9300000000000006,1.0,-0.2151,-0.32999999999999996,0.1164000000000005,1.4988,-1.98,0.07339999999999991,0.09940000000000004,0.22799999999999998,0.4364
2017-07-28,-1.5793999999999997,0.44279999999999986,2.5799999999999996,0.5223999999999998,-0.03969999999999996,0.3175,1.6999999999999993,0.14999999999999947,-0.22329999999999997,-0.2600000000000001,0.08180000000000032,-0.08949999999999969,0.08000000000000007,0.08389999999999986,0.05630000000000002,2.1029,1.3149
2017-08-04,-1.0281999999999991,0.4395,-0.050000000000000266,0.6223999999999998,-0.08520000000000005,0.27,1.37,0.7300000000000004,-0.23949999999999996,-0.4899999999999999,0.07709999999999972,0.20690000000000008,0.41999999999999993,0.09329999999999994,0.09419999999999995,0.6222999999999999,0.7109
2017-08-11,-1.8696000000000002,0.2994999999999999,2.5599999999999996,1.1755999999999998,-0.0786,0.254,-0.13999999999999968,0.16999999999999993,-0.24390000000000003,-0.32999999999999985,0.03369999999999962,-0.5369999999999999,-1.4800000000000004,0.0665,0.137,0.10960000000000014,0.6477999999999999
2017-08-18,-1.6998999999999995,0.3127,1.2100000000000002,1.3232000000000004,-0.06659999999999999,0.2838,1.2600000000000007,0.33999999999999986,-0.2699,-0.52,-0.050799999999999734,0.19709999999999983,-1.3500000000000005,0.1066999999999998,0.01959999999999995,0.12050000000000005,0.9289000000000001
2017-08-25,-1.1610000000000005,0.3458999999999999,2.93,0.9838999999999998,-0.09089999999999998,0.2439,1.5599999999999996,0.9900000000000002,-0.3213,-0.2600000000000001,-0.0026999999999999247,2.708,-2.0300000000000002,0.0472999999999999,-0.04960000000000009,-0.3057000000000001,1.1596
2017-09-01,-0.7172000000000001,0.3105,-1.5099999999999998,0.9775999999999998,-0.021100000000000008,0.46,1.21,1.1999999999999997,-0.13849999999999996,-0.21000000000000008,0.06280000000000019,3.5579,-1.7800000000000002,0.1984999999999999,0.07089999999999996,-0.05740000000000012,1.7965
2017-09-08,0.07749999999999968,0.3963000000000001,0.6700000000000002,0.3857999999999997,-0.020199999999999996,0.3107,1.2400000000000002,0.8399999999999999,-0.12359999999999999,-0.21000000000000008,0.09759999999999991,3.5453,-0.8799999999999999,0.19599999999999995,0.008599999999999941,1.3095999999999999,2.9147
2017-09-15,-1.0795000000000003,0.47340000000000004,1.2699999999999998,0.37070000000000025,-0.009499999999999953,0.25279999999999997,2.07,0.3600000000000003,-0.10570000000000002,-0.21000000000000008,0.11869999999999958,3.8881,-0.4200000000000008,0.23519999999999985,0.15600000000000003,0.5185000000000001,1.6921
2017-09-22,-0.5598999999999998,0.5246999999999999,-1.8199999999999994,0.5615999999999999,0.06620000000000004,0.18259999999999998,1.6300000000000003,-1.1899999999999995,-0.06360000000000005,-0.13000000000000012,-0.1750000000000007,3.1525,0.6000000000000001,0.21130000000000004,0.09570000000000001,0.1391,1.6582
2017-09-29,-0.5411999999999999,0.38149999999999995,-3.2600000000000002,0.33009999999999984,-0.04369999999999996,-0.05250000000000002,1.67,-1.2400000000000002,-0.19119999999999998,-0.16999999999999993,-0.10670000000000002,0.8671000000000002,0.7800000000000002,-0.005600000000000049,0.1581999999999999,-0.26370000000000005,0.0001999999999999988
2017-10-06,-0.7097000000000007,0.4278000000000002,-0.33000000000000007,0.6343000000000001,-0.1038,-0.1161,2.1000000000000005,-0.79,-0.26759999999999995,-0.09000000000000008,-0.5223000000000004,1.7377999999999998,-0.2400000000000002,0.019600000000000062,0.10949999999999993,-0.2651999999999999,0.0116
2017-10-13,-0.5105999999999993,0.365,5.68,0.4140999999999999,-0.11319999999999997,-0.0681,1.46,0.16999999999999993,-0.3042,-0.16999999999999993,-0.2149000000000001,0.7350000000000003,-2.2399999999999993,0.026599999999999957,0.10319999999999996,0.7787000000000001,0.5705
2017-10-20,-0.9676999999999998,0.3111999999999999,0.6600000000000001,0.4009999999999998,-0.11869999999999992,-0.017699999999999994,1.7000000000000002,0.15000000000000036,-0.3298,-0.06000000000000005,-0.2827000000000002,2.0167,-0.25,0.0129999999999999,0.03170000000000006,-0.018199999999999994,0.01780000000000001
2017-10-27,-0.7911999999999999,0.26380000000000003,1.11,0.4384999999999999,-0.14990000000000003,-0.292,0.08000000000000007,-0.010000000000000675,-0.3327,0.24,-0.030899999999999928,0.8808000000000002,-2.42,0.0262,0.024599999999999955,-0.1028,0.4223
2017-11-03,-0.37950000000000017,0.24639999999999995,1.3,0.3453000000000004,-0.2001,-0.1392,2.0299999999999994,-0.02999999999999936,-0.422,0.029999999999999805,-0.07070000000000043,3.2035,-0.10999999999999943,-0.06620000000000004,0.09889999999999999,0.4162999999999999,0.2031
2017-11-10,0.05709999999999926,0.2791000000000001,1.25,0.4432000000000005,-0.26020000000000004,-0.3829,1.3099999999999996,-1.37,-0.5136,-0.050000000000000044,0.07559999999999967,2.2809,0.1299999999999999,-0.0411999999999999,0.11080000000000001,0.8173,0.228
2017-11-17,0.2281999999999993,0.24760000000000004,3.38,0.6546000000000003,-0.22809999999999997,-0.16090000000000002,1.2599999999999998,-0.3700000000000001,-0.45399999999999996,0.27,0.14839999999999964,1.8998,0.8300000000000005,0.009200000000000097,0.12169999999999992,3.0253,2.3574
2017-11-24,0.2588999999999997,0.24550000000000005,2.4899999999999998,0.22390000000000043,-0.15729999999999994,-0.49649999999999994,2.1599999999999997,0.5599999999999996,-0.3866,0.21999999999999997,-0.07960000000000012,1.8494,1.04,-0.0020999999999999908,0.20279999999999998,0.9769,2.9781999999999997
2017-12-01,0.29710000000000036,0.49460000000000004,0.8199999999999998,0.4991000000000003,0.5166999999999999,1.2022,1.0099999999999998,-0.010000000000000675,0.3543,0.15000000000000013,0.047699999999998965,1.9321000000000002,1.1599999999999997,0.7013,-0.012299999999999978,0.7499999999999999,0.8116999999999999
2017-12-08,-0.12270000000000003,0.6900999999999999,3.01,0.7946000000000004,1.0135999999999998,1.1281999999999999,1.3900000000000006,0.5099999999999998,0.8238999999999999,0.4600000000000001,0.43269999999999964,1.907,0.6700000000000004,1.7665,0.11150000000000015,1.2513,0.9049999999999999
2017-12-15,-0.11340000000000039,1.3021,1.8599999999999999,0.4432999999999998,2.1033,2.1995,1.5600000000000005,0.5099999999999998,1.3911,0.24,1.4876000000000005,0.8806999999999998,0.8799999999999999,2.2512,0.17189999999999994,1.171,1.0156999999999998
2017-12-22,0.8235999999999999,1.2292999999999998,3.59,0.2513000000000001,1.4596,1.4132,1.7799999999999994,1.4200000000000008,1.3749,1.02,1.2893,2.54,0.9300000000000002,0.9846,-0.0253000000000001,1.2807,1.4855000000000003
2017-12-29,0.13159999999999972,0.44999999999999996,1.2500000000000002,0.5733000000000001,-0.20280000000000004,0.0012999999999999956,2.29,0.9299999999999997,-0.3415,0.17000000000000015,0.44229999999999947,1.1359,2.49,-0.0939000000000001,0.07709999999999995,1.4558,3.8912999999999993
2018-01-05,-0.36629999999999985,0.4264000000000001,0.7899999999999996,0.5649000000000002,-0.22919999999999996,0.05890000000000001,2.7199999999999998,0.8799999999999999,-0.3467,0.36,0.4285999999999994,-0.18149999999999977,1.6,-0.05279999999999996,0.1079000000000001,1.5085,0.7611
2018-01-12,0.044500000000000206,0.30410000000000004,-0.33000000000000007,0.4224999999999999,-0.20239999999999997,0.13570000000000002,2.41,0.7100000000000009,-0.28900000000000003,0.43999999999999995,0.3974999999999991,0.5492999999999997,2.5700000000000003,-0.03620000000000001,0.11580000000000013,0.7772000000000001,-0.03949999999999998
2018-01-19,-0.7655000000000003,0.2892000000000001,-2.1800000000000006,0.04159999999999986,-0.19910000000000005,0.14500000000000002,3.08,0.8599999999999994,-0.3058,0.19999999999999996,0.5332999999999997,0.9442000000000002,0.6500000000000004,-0.008199999999999985,0.14349999999999996,0.20469999999999988,1.0923
2018-01-26,-0.05609999999999982,0.26970000000000005,-0.5100000000000002,-0.5156999999999998,-0.1951,0.1789,2.7500000000000004,0.4299999999999997,-0.3055,0.07999999999999985,0.665,-0.3915000000000002,1.3599999999999999,0.08879999999999999,0.32940000000000014,0.5265000000000001,1.4410999999999998
2018-02-02,0.01839999999999975,0.3086,-3.5,0.04139999999999988,-0.1279,0.051100000000000034,3.8499999999999996,-0.03000000000000025,-0.24669999999999997,0.09000000000000008,0.767100000000001,-1.6744000000000003,-0.15000000000000036,-0.04200000000000004,0.1238999999999999,-0.059900000000000064,0.5136
2018-02-09,-0.33999999999999986,0.27079999999999993,-1.67,-0.1936,-0.17619999999999997,-0.0639,0.5800000000000001,-0.4900000000000002,-0.28159999999999996,-0.040000000000000036,0.6331999999999995,-3.2414,-0.040000000000000036,-0.050899999999999945,0.17039999999999988,-0.08009999999999984,1.4551999999999998
2018-02-16,-0.12009999999999987,0.2662,1.12,0.07390000000000008,-0.24039999999999995,-0.2227,1.98,-0.20000000000000018,-0.4235,0.4,0.5418000000000003,-0.1019000000000001,-0.5100000000000007,-0.07179999999999986,0.06630000000000003,0.4334,4.5128
2018-02-23,0.13849999999999962,0.2057,2.46,0.2656999999999998,-0.24849999999999994,-0.1912,-0.33999999999999986,-1.1000000000000005,-0.41650000000000004,0.020000000000000018,0.42680000000000007,-1.9821999999999997,-1.5900000000000007,-0.1432,-0.04279999999999995,0.4232999999999999,0.9839
2018-03-02,-0.5918000000000001,0.3457999999999999,1.1900000000000002,0.31579999999999986,0.30479999999999996,0.19169999999999998,-0.16000000000000014,-1.9699999999999989,0.28040000000000004,-0.2400000000000002,0.2984000000000009,-0.3171999999999997,-0.79,0.3447,-0.1068,-0.46219999999999994,0.4669
2018-03-09,-0.3913000000000002,0.5525,1.7000000000000002,-0.01470000000000038,0.33229999999999993,0.3363,-0.5599999999999996,-1.4299999999999997,0.30589999999999995,-0.07000000000000006,0.3454000000000006,0.0613999999999999,-1.7800000000000002,0.4552999999999999,-0.04410000000000003,0.9651000000000001,0.22339999999999993
2018-03-16,0.007699999999999818,0.40669999999999984,1.4000000000000001,0.04269999999999996,0.25860000000000005,0.4556,0.7599999999999998,-1.2999999999999998,0.2949,0.20999999999999996,0.4056000000000006,-0.2309000000000001,0.03000000000000025,0.47220000000000006,0.08120000000000016,0.6824999999999999,2.6618999999999997
2018-03-23,-0.08970000000000056,0.37850000000000006,0.2599999999999998,0.10110000000000019,-0.053300000000000014,0.1609,1.4000000000000004,-1.4799999999999995,-0.06369999999999998,1.51,0.4195999999999991,2.0103999999999997,-2.0299999999999994,0.04039999999999999,-0.025600000000000067,0.756,1.6303
2018-03-30,0.10440000000000005,0.13480000000000003,1.8599999999999999,-0.13790000000000013,-0.3288,-0.1651,1.4499999999999993,0.040000000000000036,-0.3627,0.1399999999999999,0.24479999999999968,0.5819000000000001,-1.7799999999999994,-0.2582,0.0343,0.3935,1.5782999999999998
2018-04-06,-0.45730000000000004,0.0763999999999998,1.3499999999999999,0.03960000000000008,-0.3451,-0.0937,0.5,0.040000000000000036,-0.40290000000000004,-0.010000000000000009,0.23460000000000036,0.1391,-0.6899999999999995,-0.21719999999999984,0.1262000000000001,-0.4387000000000001,-0.18730000000000002
2018-04-13,-0.7751000000000001,0.16549999999999998,-2.2100000000000004,0.35909999999999975,-0.3295,-0.08879999999999999,0.6499999999999995,-0.4200000000000008,-0.4544,0.1100000000000001,0.14999999999999947,0.0743999999999998,-0.20999999999999996,-0.17009999999999992,0.3013999999999999,-0.13270000000000004,-1.6352000000000002
