date,CNH,IDR,INR,KRW,MYR,PHP,SGD,THB,TWD,BRL,MXN,CLP,HUF,EUR,JPY,CAD
2017-01-27,6.8941,2.7394000000000003,4.3794,0.7994,-0.08839999999999987,2.2693999999999996,2.0923000000000003,2.2563,-1.0999999999999999,6.5844000000000005,4.252300000000001,0.12939999999999985,-0.34739999999999993,-0.08179999999999987,1.0749,0.5652
2017-02-03,5.5354,2.3404,2.9504,0.7103999999999999,2.6161,2.6003999999999996,1.947,1.3835,-1.0740000000000003,7.8818,3.2724,5.650399999999999,-0.29479999999999984,-0.2105999999999999,1.4182000000000001,0.48139999999999994
2017-02-10,3.8763000000000005,1.2814,3.8514,0.3413999999999998,2.3858,2.9714,2.1134,1.4870999999999999,-1.5939,7.9811,3.5927000000000007,0.7713999999999999,-0.35199999999999987,-0.14859999999999995,1.4416000000000002,0.4807999999999999
2017-02-17,5.5079,3.4013999999999998,4.4214,-0.03860000000000019,3.8110000000000004,3.7814,2.0345,1.7732999999999999,-1.0749000000000002,7.4064,3.7033000000000005,-0.08860000000000001,-0.42079999999999984,-0.18069999999999997,1.4222000000000001,0.5440999999999999
2017-02-24,3.4593,1.5793999999999997,3.2194000000000003,0.2093999999999998,4.777200000000001,4.0394,2.0111999999999997,1.5913,-1.7853000000000003,6.9894,3.3748000000000005,1.5093999999999999,-0.4525999999999999,-0.24419999999999997,1.3609,0.5282999999999999
2017-03-03,5.6958,3.5659,3.5659000000000005,0.7159000000000001,0.23640000000000017,5.4559,2.0531,1.9416000000000002,3.0318,9.1066,3.5158999999999994,0.9159000000000003,-1.1525999999999996,-0.7618999999999998,0.9878000000000005,0.6031000000000002
2017-03-10,6.397600000000001,2.1644,3.534400000000001,1.0244000000000002,7.806500000000001,3.4244000000000003,2.0033000000000003,2.0784000000000002,2.2214,8.1005,3.4621999999999993,1.3544,-1.4030999999999998,-0.7853999999999997,0.8939000000000004,0.3962000000000002
2017-03-17,5.114800000000001,1.2594000000000003,2.7094,0.7994,6.8256000000000006,1.8094000000000001,1.8747,2.2711000000000006,0.8694000000000002,7.629500000000001,3.5865,1.2494000000000005,-1.3460999999999996,-1.0065999999999997,0.7592000000000003,0.3309000000000002
2017-03-24,5.0786,1.3399,2.6698999999999997,0.29990000000000006,2.9482999999999997,2.3599,1.9416,1.604,0.47280000000000033,8.5027,3.5392,1.4499,-1.4763999999999997,-0.9482999999999999,1.0335000000000003,0.3668000000000001
2017-03-31,4.6585,1.3399,2.1998999999999995,-0.06009999999999993,0.9630999999999994,1.7698999999999998,1.6215,1.9175,0.5442999999999998,7.1646,2.8425,1.1399,-1.2422000000000004,-0.5082000000000002,1.1227999999999998,0.4898999999999998
2017-04-07,4.6077,2.4494,3.1593999999999998,0.0394000000000001,0.1418999999999997,1.6094,1.6221999999999999,2.3379,1.3573999999999997,8.5184,3.1037000000000003,1.9494000000000002,-1.2534000000000003,-0.5304000000000002,1.0832999999999997,0.5569999999999998
2017-04-14,3.791,1.5904000000000003,3.1503999999999994,0.010400000000000076,-5.315200000000001,0.5404,1.6507,2.1752000000000002,0.44799999999999973,7.2904,3.0468000000000006,3.4204,-1.2439000000000002,-0.5984,1.0356999999999998,0.5508999999999998
2017-04-21,4.245,2.6218999999999997,3.591899999999999,0.011900000000000022,-2.9198000000000004,1.0918999999999999,1.5844,1.9615999999999998,0.8473999999999997,7.6523,3.4803,-0.19810000000000005,-1.1429000000000002,-0.6057000000000001,1.0240999999999998,0.5192999999999998
2017-04-28,5.3927,2.7283999999999997,3.5283999999999995,-0.11159999999999992,-5.0937,2.1483999999999996,1.5594000000000001,2.372,0.2709999999999999,7.8237000000000005,3.3177,0.5384,-1.1790000000000003,-0.6009000000000002,1.0544999999999998,0.5317999999999998
2017-05-05,4.9033999999999995,2.1219,3.4619,0.28190000000000015,-0.2601,3.1518999999999995,1.6658000000000002,2.7982,0.7953000000000003,8.395199999999999,2.4947999999999997,1.9919000000000002,-0.8457,-1.0995999999999997,0.7574000000000003,0.3945000000000001
2017-05-12,3.7934,1.8554000000000004,3.6954000000000002,0.33540000000000025,-1.5657999999999999,0.4653999999999998,1.6677000000000004,2.8253000000000004,0.7876000000000003,7.4987,2.519,1.5954000000000002,-0.8221,-1.1263999999999998,0.7318000000000002,0.35060000000000013
2017-05-19,3.8611000000000004,2.1254,3.8153999999999995,-0.03459999999999985,0.8325,0.8453999999999997,1.6400000000000001,2.7566,-0.8065999999999995,8.4055,2.6861999999999995,-0.7845999999999997,-0.8859,-1.1812999999999998,0.6835000000000002,0.2623000000000001
2017-05-26,5.9748,0.3163999999999998,3.4364,-0.13359999999999994,-3.0069,0.6563999999999999,1.5692000000000002,1.8971000000000002,0.7568000000000001,8.277000000000001,2.7554,1.7364000000000002,-1.0676,-1.3013,0.6047000000000002,0.2267
2017-06-02,4.9498,0.037399999999999434,3.8373999999999997,-0.4226000000000001,0.47340000000000027,0.5873999999999999,0.1945,2.2813,2.0839,7.8114,1.9073000000000002,1.7373999999999996,-1.4152000000000002,-1.2989000000000002,0.026699999999999946,0.04249999999999987
2017-06-09,3.479,1.7043999999999992,4.4744,-0.5656000000000001,-3.1688,0.5943999999999998,0.1622,2.2447999999999997,1.6897999999999997,7.442200000000001,1.4602000000000004,0.12439999999999984,-1.5735000000000001,-1.4276,-0.16880000000000006,-0.09900000000000009
2017-06-16,3.9172999999999996,1.1968999999999999,4.196899999999999,-0.5631000000000002,0.6250000000000004,1.3968999999999996,-0.013600000000000056,2.1085,2.1189999999999998,7.0806,1.4168000000000003,0.1768999999999996,-1.6396000000000002,-1.452,-0.20869999999999989,-0.07800000000000018
2017-06-23,1.906,1.9083999999999999,3.7283999999999997,-0.6816000000000001,5.114700000000001,0.8383999999999998,-0.029799999999999938,1.9952999999999999,0.2145999999999999,6.6427000000000005,1.4436,-0.5116,-1.8807,-1.4558,-0.14860000000000007,-0.07800000000000018
2017-06-30,2.9027999999999996,-0.10959999999999992,4.2204,-0.5095999999999999,2.3796999999999997,3.3504,0.6678000000000001,1.7984000000000002,1.4966000000000002,6.894499999999999,1.1567000000000007,-0.16959999999999997,-1.6564999999999999,-1.4384,-0.20599999999999974,0.04080000000000006
2017-07-07,3.0235999999999996,3.2503999999999995,4.4604,-0.3095999999999999,0.43740000000000023,3.5504000000000002,1.0731000000000002,1.6779000000000002,1.57,7.291599999999999,1.0151000000000003,0.22040000000000015,-1.6817999999999997,-1.4459,-0.23129999999999984,0.11760000000000004
2017-07-14,2.264,0.7003999999999997,4.1104,-0.4596,0.3014999999999999,4.8904,0.6454000000000001,1.7637,0.7206000000000001,6.477499999999999,1.0371000000000006,0.1604000000000001,-1.7012999999999998,-1.4549,-0.2405999999999997,0.1614000000000001
2017-07-21,2.3322999999999996,0.1328999999999998,3.4529,-0.2471000000000001,-1.8761999999999999,3.7829,0.7689,1.6959000000000002,-0.5446,6.441400000000002,1.172200000000001,1.0529000000000002,-1.6610999999999998,-1.4496,-0.20779999999999976,0.20030000000000003
2017-07-28,1.8496000000000001,0.6009000000000002,4.3909,-0.30909999999999993,-0.2088000000000001,1.3109000000000002,0.7842,-0.3414999999999999,-1.6694,6.146599999999999,1.1584000000000003,-1.3091,-1.7481,-1.4506,-0.2094999999999998,0.17870000000000008
2017-08-04,2.2071,1.4714,2.8114,-0.5286000000000004,0.021899999999999586,1.2814,0.7754,0.9619,-0.6013000000000002,5.9693,1.1925,1.4514,-1.7259000000000002,-1.2988000000000002,-0.10490000000000022,0.025499999999999856
2017-08-11,1.4578,3.2934,3.5034,-0.5566000000000004,0.7297999999999998,3.4634,0.7085,1.3782999999999999,-0.41110000000000024,6.7475000000000005,1.1986999999999997,-0.4466000000000001,-1.7156000000000002,-1.3364000000000003,-0.14290000000000025,0.17609999999999992
2017-08-18,1.4246999999999999,1.5924,3.2724,-0.38760000000000017,0.013499999999999845,3.4623999999999997,0.8876000000000001,1.4079,-0.7813000000000001,6.4,1.3094000000000001,0.5324,-1.7264000000000002,-1.3377000000000001,-0.15110000000000023,0.17149999999999999
2017-08-25,1.8859000000000004,1.0794000000000006,2.3994,-0.5806,-2.8159,4.2694,1.0602000000000003,1.8868000000000003,-1.277,5.641100000000001,1.2637999999999998,-0.8705999999999998,-1.7645,-1.3328,-0.13000000000000012,0.16000000000000014
2017-09-01,1.4931999999999999,1.6053999999999995,1.3954000000000004,-0.7446000000000002,-4.0092,4.155399999999999,1.2814999999999999,1.6446999999999998,-1.9623000000000004,5.5425,1.1661000000000001,3.1153999999999993,-2.3747000000000003,-1.4005,-0.38470000000000026,0.30799999999999983
2017-09-08,1.8826,1.2599,1.6699000000000002,-0.7601,-4.0657,2.9398999999999997,1.2282000000000002,0.08919999999999995,-3.7952999999999997,4.573,1.0209000000000001,0.3798999999999999,-2.2701000000000002,-1.3876,-0.34939999999999993,0.4292
2017-09-15,2.0633,0.2764000000000002,2.3464,-0.7336,-4.37,2.5864000000000003,1.1741000000000001,0.9501999999999998,-2.3579,5.832000000000001,1.1043000000000003,-0.10360000000000014,-2.3464,-1.3751000000000002,-0.3378000000000001,0.39359999999999995
