date,CNH,INR,KRW,TWD,SGD,THB,MYR,IDR,PHP,JPY,CAD,EUR
2014-10-03,0.11212147074205081,0.0784330436021623,0.03231585921195901,-0.007157953448901466,0.006081250099077451,0.06742238751452057,-0.0238428005650988,0.045181869962874543,0.04205186925907789,0.050077108998429765,-0.01244587721739343,-0.015682789201367342
2014-10-10,0.13195019244102824,0.02764091762961307,0.010877795132331336,-0.056256308130890886,-0.012369238362060386,0.0338536808408465,-0.022734782097781014,-0.016681103829760957,0.048912359620967294,0.03528468057102607,-0.02244565952515387,-0.007528944604114685
2014-10-17,0.13089465639121123,0.06311023004577798,-0.0063457046655521765,-0.041889522569171334,-0.02652579616616002,0.012514218133353516,-0.03481753702759871,-0.024688681018592007,0.04483926370119029,0.005560328728675401,-0.07049859920592816,-0.056128485536371286
2014-10-24,0.07714289595750312,0.02525925253099537,-0.039648254001534156,-0.04732415663168332,-0.05599584777068145,-0.009855054114814799,-0.04858484151854636,-0.011832019991384612,0.016364272441549588,-0.06173005005848431,-0.08274580076970217,-0.06935874383668583
2014-10-31,0.025979669269821315,-0.0013808475458656488,-0.06772935431928495,-0.10330045475021521,-0.037120313807163186,0.026125540605923092,-0.024160645101614975,-0.0030966766103688315,0.02990982920669083,-0.015023607442403275,-0.04513271048162082,-0.01382962067132354
2014-11-07,0.07326007778378596,0.05276834570592648,-0.07376072648356846,-0.0693088825617636,-0.004461286604200865,0.04114003695989865,0.008270638372894545,0.007056307866955436,0.04759529588000788,0.10495538216567368,-0.039119193660116736,0.034803313252226076
2014-11-14,0.05821759357223666,0.0949251394288968,-0.03337539131023437,-0.01231417188051509,-0.008598541727778297,0.0203207642556249,-0.021754958554628168,-0.031875596958327534,0.02775003010370547,0.09710119741253997,-0.04090642457881799,0.01029780648278944
2014-11-21,0.08728156010109522,0.06764437485611907,-0.06164690869706746,-0.03247517773512776,-0.0029603239124380565,0.012072221561250096,-0.031049123813123636,-0.029159443345873726,0.011741943340062733,0.11831152356459107,-0.04559583534248013,-0.01250647543493244
2014-11-28,0.09970969275631614,0.0584963502851501,-0.05576880265881545,-0.04326988035045254,0.005464306108356354,0.011188242139345661,-0.031009983573730082,-0.004843062013893729,0.031452149226197434,0.11806227655367074,-0.03348735613206877,0.00678202965493746
2014-12-05,0.13697852820843615,0.06367895213076658,-0.05143222734702313,-0.03721756409809274,0.002620951467710242,0.006034823851585713,-0.025789169617290497,-0.013011768261652179,0.004231368399805646,0.10824014388579783,-0.054457151566344564,-0.007453092798046512
2014-12-12,0.24807340039266634,0.060155704325133286,-0.034061240321863195,-0.023748245009695523,-0.0063449059475590985,0.010317412038570062,-0.058973926913157726,0.008572306541005048,0.0039743851700482224,0.11659090538653594,-0.07054216114745948,0.012993756663608025
2014-12-19,0.27511482513146834,0.05201908115342313,-0.027426454956679613,-0.0018025208694929518,0.005756383952808974,-0.04514518826629921,-0.06506168503266263,-0.01292834777062346,-0.00869384933524664,0.06237249940128109,-0.10592586246290381,-0.06497915895111994
2014-12-26,0.327963300400099,0.012560158511778496,-0.06648605911261818,-0.02333394312291759,-0.003858952343019695,-0.05511732025426763,-0.07004710029397554,0.002346558265950094,-0.018860732869221408,0.08226131702816275,-0.03787599252120444,-0.024620556098049917
2015-01-02,0.3406756818132841,0.031662421165655985,-0.05133370849746921,0.0010784165444732707,0.030406827561060723,-0.03887281025797584,-0.042377764933459794,0.04303351254961818,-0.00841251103015317,0.1260515428998108,-0.012281511953913693,0.01623643026639421
