date,BRL,MXN,CLP,HUF,JPY,EUR,CAD,CNH,KRW,INR,IDR,PHP,THB,TWD,SGD,MYR
2017-01-13,4.1899999999999995,1.2599999999999998,0.6000000000000001,-0.30000000000000004,-1.8,-1.0,-0.6000000000000001,0.0,-0.8,1.31,0.9199999999999999,0.10000000000000009,-0.98,-0.41000000000000014,-1.9000000000000001,-0.40000000000000013
2017-01-20,4.1899999999999995,1.2599999999999998,0.6000000000000001,-0.30000000000000004,-1.8,-1.0,-0.6000000000000001,0.0,-0.8,1.31,0.9199999999999999,0.10000000000000009,-0.98,-0.41000000000000014,-1.9000000000000001,-0.40000000000000013
2017-01-27,4.1899999999999995,1.2599999999999998,0.6000000000000001,-0.30000000000000004,-1.8,-1.0,-0.6000000000000001,0.0,-0.8,1.31,0.9199999999999999,0.10000000000000009,-0.98,-0.41000000000000014,-1.9000000000000001,-0.40000000000000013
2017-02-03,2.8499999999999996,2.2199999999999998,0.27,-0.20000000000000018,-2.1,-0.8,-0.3999999999999999,0.0,-0.2999999999999998,0.6699999999999999,0.9900000000000002,0.0,-0.95,-0.2599999999999998,-1.9,0.6000000000000001
2017-02-10,2.8499999999999996,2.2199999999999998,0.27,-0.20000000000000018,-2.1,-0.8,-0.3999999999999999,0.0,-0.2999999999999998,0.6699999999999999,0.9900000000000002,0.0,-0.95,-0.2599999999999998,-1.9,0.6000000000000001
2017-02-17,2.8499999999999996,2.2199999999999998,0.27,-0.20000000000000018,-2.1,-0.8,-0.3999999999999999,0.0,-0.2999999999999998,0.6699999999999999,0.9900000000000002,0.0,-0.95,-0.2599999999999998,-1.9,0.6000000000000001
2017-02-24,2.8499999999999996,2.2199999999999998,0.27,-0.20000000000000018,-2.1,-0.8,-0.3999999999999999,0.0,-0.2999999999999998,0.6699999999999999,0.9900000000000002,0.0,-0.95,-0.2599999999999998,-1.9,0.6000000000000001
2017-03-03,2.0599999999999996,2.16,0.04999999999999982,0.19999999999999973,-2.4000000000000004,-0.7000000000000002,-0.7000000000000002,-1.9000000000000001,-0.6000000000000001,0.9499999999999997,1.13,0.3999999999999999,-1.2500000000000002,-2.7600000000000002,-2.0,1.7999999999999998
2017-03-10,2.0599999999999996,2.16,0.04999999999999982,0.19999999999999973,-2.4000000000000004,-0.7000000000000002,-0.7000000000000002,-1.9000000000000001,-0.6000000000000001,0.9499999999999997,1.13,0.3999999999999999,-1.2500000000000002,-2.7600000000000002,-2.0,1.7999999999999998
2017-03-17,2.0599999999999996,2.16,0.04999999999999982,0.19999999999999973,-2.4000000000000004,-0.7000000000000002,-0.7000000000000002,-1.9000000000000001,-0.6000000000000001,0.9499999999999997,1.13,0.3999999999999999,-1.2500000000000002,-2.7600000000000002,-2.0,1.7999999999999998
2017-03-24,2.0599999999999996,2.16,0.04999999999999982,0.19999999999999973,-2.4000000000000004,-0.7000000000000002,-0.7000000000000002,-1.9000000000000001,-0.6000000000000001,0.9499999999999997,1.13,0.3999999999999999,-1.2500000000000002,-2.7600000000000002,-2.0,1.7999999999999998
2017-03-31,2.1700000000000004,2.9499999999999997,0.3500000000000001,0.30000000000000027,-2.1999999999999997,-0.8999999999999999,-0.7999999999999998,-1.5,-0.10000000000000009,1.4900000000000002,1.21,0.7000000000000002,-1.64,-2.2199999999999998,-1.7,2.5000000000000004
2017-04-07,2.1700000000000004,2.9499999999999997,0.3500000000000001,0.30000000000000027,-2.1999999999999997,-0.8999999999999999,-0.7999999999999998,-1.5,-0.10000000000000009,1.4900000000000002,1.21,0.7000000000000002,-1.64,-2.2199999999999998,-1.7,2.5000000000000004
2017-04-14,2.1700000000000004,2.9499999999999997,0.3500000000000001,0.30000000000000027,-2.1999999999999997,-0.8999999999999999,-0.7999999999999998,-1.5,-0.10000000000000009,1.4900000000000002,1.21,0.7000000000000002,-1.64,-2.2199999999999998,-1.7,2.5000000000000004
2017-04-21,2.1700000000000004,2.9499999999999997,0.3500000000000001,0.30000000000000027,-2.1999999999999997,-0.8999999999999999,-0.7999999999999998,-1.5,-0.10000000000000009,1.4900000000000002,1.21,0.7000000000000002,-1.64,-2.2199999999999998,-1.7,2.5000000000000004
