date,EUR,USD,CAD,JPY,KRW,MYR,ASIA,CNH,EM,IDR,INR,TWD,THB,SGD,PHP,CLP,HUF,MXN,PLN,BRL
2014-01-03,0.34,-3.89,8.53,3.24,2.05,-1.8,-0.83,-3.3,0.63,0.07,4.42,-0.3,-1.61,0.27,1.07,-0.57,-3.83,0.89,4.75,0.08
2014-01-10,-3.69,-0.18,-1.56,1.09,-5.82,-3.08,-2.51,-4.85,-2.01,1.24,6.33,-0.87,0.74,-2.51,0.86,-0.16,-3.52,0.52,6.35,0.4
2014-01-17,-6.17,1.53,-7.14,-0.04,-7.86,-2.93,-1.89,-2.96,-1.7,1.56,5.05,-2.03,3.61,-7.92,-0.25,0.45,-3.82,1.9,1.81,0.99
2014-01-24,-6.92,3.24,-9.74,2.22,-6.75,-2.7,-1.73,-1.92,-1.84,0.64,4.69,-0.4,2.55,-9.46,-2.89,-1.08,-4.64,-2.34,-0.18,0.72
2014-01-31,-7.94,5.86,-9.15,3.52,-3.67,-2.63,-1.4,-1.49,-4.14,0.6,6.07,5.75,1.09,-10.0,-1.78,-1.94,-2.04,-6.94,-0.19,-0.72
2014-02-07,-10.0,7.26,-3.18,2.84,0.85,-3.58,-2.02,-0.73,-3.96,1.48,-1.61,6.21,-1.94,-7.83,-6.4,-3.55,-4.99,-6.7,-5.92,0.16
2014-02-14,-9.29,4.86,-0.77,1.94,4.28,-3.54,-0.43,0.09,-1.33,2.95,-3.1,5.93,-1.82,-7.42,-5.26,1.49,-1.53,-4.6,-3.43,0.2
2014-02-21,-7.74,-0.85,9.66,1.47,5.48,-2.1,1.31,-1.21,-0.91,6.5,-2.76,0.23,1.14,-6.33,-5.43,3.01,-0.81,-1.56,-0.9,-0.66
2014-02-28,-6.31,-4.08,10.0,1.33,2.13,-2.03,-0.43,-2.87,0.06,7.42,-4.41,-2.21,4.01,-5.38,-7.73,7.04,-3.64,3.52,-2.84,-1.32
2014-03-07,-2.03,-5.49,8.52,0.02,1.8,-0.48,-0.19,-1.34,-1.36,5.48,1.49,-5.68,5.78,-4.76,-4.51,4.89,1.76,2.75,0.9,-2.52
2014-03-14,-2.68,-3.07,5.59,-1.63,-5.64,-1.06,-2.39,-5.14,-2.6,4.47,5.54,-3.45,4.32,-3.01,-4.44,0.79,-0.62,3.86,3.0,1.77
2014-03-21,-6.52,1.45,6.89,-4.67,-1.31,-2.46,-4.08,-4.69,-3.1,1.33,4.41,-0.85,3.43,-1.66,-0.24,8.51,2.33,6.47,6.46,2.71
2014-03-28,-8.74,3.8,5.28,-7.26,-2.39,-1.37,-2.42,-4.02,-1.67,0.66,5.27,-0.59,2.35,3.91,3.11,9.75,5.94,8.51,8.02,3.74
2014-04-04,-10.0,4.28,3.9,-10.0,-1.66,-1.39,-0.52,-5.46,1.05,2.35,5.79,4.46,3.0,4.61,2.87,6.82,2.5,9.97,5.61,4.52
2014-04-11,-8.21,1.08,7.15,-8.85,5.3,0.81,2.11,-3.31,3.52,1.8,1.89,2.7,4.63,5.68,4.97,7.04,5.37,7.75,4.84,0.03
2014-04-18,-3.97,-3.02,5.66,-6.29,3.61,3.26,5.72,-3.59,4.39,0.84,3.47,3.49,3.66,4.56,7.12,6.05,1.06,4.31,-2.52,-0.84
2014-04-25,-2.17,-3.5,5.7,-5.57,6.93,3.78,7.42,-4.04,4.54,1.6,1.57,0.44,4.13,0.91,4.88,2.78,-3.54,2.84,-1.17,-0.97
2014-05-02,-3.83,-2.21,2.8,-0.9,5.0,3.33,6.13,-3.15,3.69,-1.3,0.5,-2.63,1.91,1.17,3.96,4.85,-1.5,3.67,-1.29,-4.56
2014-05-09,-1.64,-4.58,1.84,0.27,0.9,3.96,4.62,-0.04,3.0,-1.71,-2.94,-1.34,-1.41,-0.78,1.89,3.11,-1.31,4.77,-3.55,-2.18
2014-05-16,-3.11,-3.43,2.91,1.12,0.6,2.63,3.47,3.13,2.93,1.51,-7.0,-6.05,-3.13,-0.14,-0.84,1.59,1.02,5.28,1.4,-1.04
2014-05-23,-0.63,-2.76,2.65,-0.76,1.11,2.72,2.28,5.21,3.6,-1.45,-6.57,-4.73,-4.95,-0.92,1.7,-2.18,2.46,7.44,2.67,0.4
2014-05-30,1.89,-4.61,3.54,1.38,0.31,4.26,3.06,1.23,4.74,-1.06,-7.32,1.33,-6.1,-5.93,2.17,-1.36,-1.91,1.46,3.5,4.31
2014-06-06,2.65,0.65,2.51,3.3,1.16,0.79,1.95,-0.12,1.78,0.96,-3.07,-3.43,-3.09,-6.43,1.9,-5.38,-4.3,-2.38,2.84,2.5
2014-06-13,4.08,1.15,-0.81,4.4,3.45,2.51,4.67,-0.62,3.9,-1.28,4.36,2.55,-0.29,-3.46,-0.11,-8.24,-5.22,-1.46,3.23,0.92
2014-06-20,0.91,1.03,0.39,6.39,4.2,3.23,7.36,1.44,5.4,0.94,4.02,4.14,-0.57,-5.51,-3.85,-4.65,-5.01,-4.1,2.66,-1.2
2014-06-27,-1.73,0.15,2.91,8.62,4.73,4.72,9.3,6.26,7.86,-1.1,4.03,1.26,-0.48,0.19,-4.19,1.1,-2.04,1.52,1.45,-7.4
2014-07-04,-4.97,-0.81,4.83,3.59,7.07,6.67,8.54,4.44,9.21,-0.91,3.9,3.83,-1.87,2.33,-7.13,3.36,-1.26,1.52,2.02,-7.64
2014-07-11,-5.78,-2.53,7.47,5.54,-0.77,5.28,6.08,7.96,6.98,2.01,-0.15,0.86,0.77,-1.34,-2.46,1.81,-2.16,0.44,-1.08,0.92
2014-07-18,-4.47,-1.88,6.86,6.19,-5.88,4.58,4.45,5.7,4.89,1.82,-0.44,0.48,4.57,-0.4,2.1,-1.81,-1.67,-1.1,-4.93,4.75
2014-07-25,-5.19,3.57,7.31,-1.68,-5.24,4.23,4.47,6.54,3.36,2.9,0.4,-1.79,9.29,-2.69,1.86,-3.77,0.37,-5.02,-7.01,6.28
2014-08-01,-5.11,9.75,5.01,-2.63,-8.18,2.87,2.31,9.83,2.66,-2.15,3.36,-1.13,8.91,-3.94,1.87,-2.95,-2.41,-4.74,-6.92,4.61
2014-08-08,-3.88,10.0,4.03,-2.98,-1.19,2.53,0.56,3.31,-0.68,-4.2,3.5,0.31,2.37,-6.05,-3.77,4.08,-1.52,-7.71,-7.66,-4.62
2014-08-15,-3.32,7.6,4.83,-3.35,2.3,-0.93,0.72,5.92,-0.43,-5.94,5.51,-1.69,1.26,-2.43,-8.29,4.19,-3.07,-9.48,-2.45,-9.41
2014-08-22,-0.96,5.46,3.79,-1.3,3.58,-6.15,-1.28,8.84,-1.84,-2.96,2.36,0.92,-2.7,-1.09,-9.76,3.65,-4.09,-7.87,-1.17,-9.46
2014-08-29,-0.42,2.13,3.19,3.72,5.25,-6.11,0.31,5.75,-2.42,-3.34,-1.8,-0.91,-3.84,0.27,-8.6,10.0,-1.39,-7.6,-2.43,-9.82
2014-09-05,-0.1,0.99,4.5,-2.59,0.24,-5.78,0.28,6.35,0.36,-6.03,-2.02,-3.93,-1.27,4.52,-7.13,7.2,-0.32,-3.67,2.91,-2.3
2014-09-12,-2.82,6.25,2.1,-3.51,-1.57,-3.15,-2.26,5.15,-2.62,-8.46,-5.16,-2.54,-4.39,5.2,-6.75,9.27,1.72,-3.63,-2.21,-3.8
2014-09-19,-5.55,8.19,1.17,-6.73,-10.0,2.63,-4.78,1.05,-4.31,-9.72,-2.56,-7.07,-3.87,3.31,-4.75,7.6,1.92,-2.19,-0.12,-0.32
2014-09-26,-6.18,8.36,2.63,-5.3,-9.65,0.35,-6.92,-1.98,-5.33,-9.4,-2.8,-3.19,-2.89,6.21,-2.79,2.41,1.33,-0.25,-1.16,3.98
2014-10-03,-8.76,8.47,2.19,-3.6,-7.89,-0.15,-6.41,-3.58,-6.53,-6.13,-3.18,-2.38,-4.69,6.28,2.43,0.79,0.43,0.99,-3.33,1.54
2014-10-10,-6.74,3.53,3.73,0.42,-8.45,-1.04,-3.58,-5.83,-2.43,-4.83,1.84,1.56,-2.86,2.88,4.86,-1.35,0.75,7.64,-1.74,8.18
2014-10-17,-2.96,3.57,1.64,3.22,-3.24,-5.99,-1.76,-8.85,-1.51,-2.16,3.81,5.43,-2.12,5.63,5.68,-1.52,-7.17,2.85,-2.59,6.68
2014-10-24,-0.43,1.04,2.42,0.19,-0.22,-2.6,-0.23,-5.63,0.72,0.14,2.58,4.65,-3.18,0.4,6.88,0.93,-10.0,6.46,2.85,6.18
2014-10-31,3.93,0.48,3.34,-3.19,0.61,-3.29,0.64,-1.28,0.79,1.95,3.62,6.5,-0.07,-1.02,1.15,2.87,-9.72,6.3,5.85,3.92
2014-11-07,2.88,6.43,1.95,-8.9,1.01,-2.75,-2.3,-2.06,-2.64,4.16,2.56,3.29,1.37,1.18,-0.84,3.07,-8.37,1.3,4.47,0.65
2014-11-14,2.01,6.22,5.86,-10.0,-0.1,-4.5,-4.17,-0.31,-3.8,2.27,-0.98,0.0,1.16,1.08,-1.86,0.83,-2.39,6.22,7.04,-1.07
2014-11-21,0.5,7.94,3.5,-9.07,-0.81,-4.69,-3.86,-0.77,-4.02,0.84,1.16,0.04,2.14,4.2,-3.1,-3.18,-0.47,3.74,5.44,2.93
2014-11-28,-3.26,8.42,-0.33,-7.74,0.86,-6.41,-3.86,-2.23,-3.15,0.91,1.26,-3.4,2.81,2.0,1.68,-4.15,0.99,-1.9,4.07,4.93
2014-12-05,-2.45,4.96,-0.93,-7.49,4.68,-8.96,-2.12,-2.2,-2.45,1.79,-0.27,-5.26,1.15,-0.59,5.48,-4.15,1.07,-4.77,5.14,3.96
2014-12-12,-1.29,4.12,-5.03,-7.46,5.42,-9.05,-1.02,-4.88,-1.78,-0.95,2.51,-1.81,-0.68,-2.52,8.19,-3.73,-1.36,-5.17,-2.09,7.29
2014-12-19,-2.36,2.42,-3.99,-6.01,5.68,-8.97,-0.75,-4.88,-1.38,-3.14,5.12,-0.39,-4.96,-0.38,5.68,-1.96,3.35,-3.41,-5.61,2.26
2014-12-26,0.87,0.42,-3.1,-4.88,2.8,-9.0,-3.2,-6.43,-2.72,-8.44,4.05,1.19,-7.22,0.01,3.89,-2.09,5.0,1.61,-8.98,1.51
2015-01-02,1.61,-0.09,-3.96,-0.73,1.5,-8.55,-3.73,-5.39,-1.4,-9.49,3.93,1.37,-5.75,1.52,1.77,-2.48,3.94,5.35,-7.49,2.84
2015-01-09,-1.52,0.01,1.08,-2.3,-0.57,-9.82,-3.34,-3.27,-0.86,-5.11,4.26,4.68,-5.13,4.15,-0.08,-1.43,4.82,5.94,0.06,0.34
2015-01-16,-5.37,2.09,5.31,-2.73,-4.97,-10.0,-6.13,-2.21,-3.35,0.22,-0.05,4.03,-0.17,-0.26,2.44,-1.02,-0.02,3.97,-0.18,3.51
2015-01-23,-7.47,0.63,4.79,-2.29,-1.73,-8.04,-3.59,1.27,-0.37,3.51,-0.46,2.48,0.93,1.45,1.0,-1.33,-0.29,2.42,6.35,3.63
2015-01-30,-7.13,1.5,3.89,-5.34,-0.61,-6.8,-0.5,-2.41,0.96,3.56,1.09,6.53,1.81,3.64,2.09,-1.37,-0.22,-1.1,10.0,5.15
2015-02-06,-7.78,0.54,3.85,-1.72,2.11,-4.64,-1.74,-8.82,1.38,5.44,-1.89,6.08,3.69,-4.79,5.3,-1.63,-2.35,-0.67,9.73,3.35
2015-02-13,-3.83,0.05,-1.69,-2.89,5.78,-3.71,-0.14,-8.33,2.91,1.57,-0.94,4.17,1.13,-8.12,6.23,-1.58,-2.57,-5.49,10.0,2.49
2015-02-20,-3.7,0.12,0.74,-4.07,4.76,-4.12,-0.35,-8.92,1.76,1.99,-1.27,3.58,0.57,-4.2,8.1,-0.89,-2.43,-7.08,5.96,2.67
2015-02-27,1.2,-0.89,2.05,-5.85,1.16,-4.25,-3.97,-3.76,-0.78,2.59,-5.12,-0.63,-0.98,-7.03,8.51,0.46,-1.84,-0.88,3.87,1.09
2015-03-06,-0.36,2.34,-2.2,-8.66,1.26,-4.68,-2.52,10.0,-2.92,-4.47,-4.59,-7.17,-2.05,0.55,5.25,0.54,-3.94,-5.72,-0.49,4.2
2015-03-13,-3.76,3.25,1.41,-6.0,3.25,-5.27,-1.97,4.09,-2.6,-6.04,-0.13,-5.67,-3.52,-0.59,3.62,-0.9,-2.75,-1.39,-3.51,2.34
2015-03-20,-4.61,4.03,-0.4,-4.66,-0.52,-5.67,-3.74,1.21,-3.89,-9.1,-0.05,-7.43,-3.49,-2.11,-0.92,-1.62,-0.85,-1.58,-2.83,1.44
2015-03-27,-5.77,2.65,2.03,-4.01,3.33,-5.73,-2.59,-0.16,-1.52,-6.51,-3.02,-6.34,-0.96,-0.13,-3.39,-1.75,-0.46,-2.87,-0.61,1.13
2015-04-03,-5.01,1.8,3.25,-4.91,1.74,-4.99,-1.6,-6.25,0.53,-1.06,-2.0,-3.88,2.96,-0.37,-3.21,-0.87,3.48,1.11,-0.27,1.1
2015-04-10,-2.29,-0.29,2.85,-2.31,-0.97,-2.66,-1.37,-4.92,2.47,2.45,-6.22,-7.45,4.83,9.17,-4.84,0.48,5.76,6.47,4.39,0.82
2015-04-17,-5.4,-0.01,4.66,-0.66,1.93,-1.54,0.97,-5.16,4.25,4.44,-1.26,-2.39,6.82,10.0,-0.63,1.72,4.94,8.1,6.3,1.41
2015-04-24,-8.92,0.41,3.79,2.45,-1.42,-1.07,1.5,-6.71,4.25,1.06,4.37,-1.88,3.5,10.0,-1.78,1.36,7.65,7.86,4.94,0.67
2015-05-01,-3.28,-3.3,0.4,4.83,1.84,1.02,2.48,-3.97,6.13,-0.98,9.53,0.94,-1.64,7.43,-2.89,0.9,8.11,7.09,6.89,-1.39
2015-05-08,-2.8,-3.78,1.54,1.89,0.5,0.6,2.41,2.64,4.56,-2.22,10.0,1.37,-3.0,6.12,-1.61,2.73,8.91,3.62,4.98,-1.7
2015-05-15,-1.36,-4.45,2.05,1.15,-2.24,2.48,1.21,5.6,5.1,-0.84,2.07,0.1,-5.16,3.41,-2.04,1.87,7.24,7.13,3.83,-0.95
2015-05-22,2.59,2.32,2.9,-2.31,-0.36,3.85,0.37,3.22,1.78,-1.49,0.16,-0.89,-3.57,-0.18,-0.11,0.56,3.86,-0.7,1.67,-0.15
2015-05-29,-0.2,4.2,4.0,-5.2,-2.07,1.51,-2.2,0.41,-2.92,-1.43,-7.77,-2.09,-1.81,0.09,-0.98,0.77,4.09,-4.69,0.52,-0.24
2015-06-05,-1.68,5.65,-0.34,-5.29,-4.61,0.65,-4.82,-1.37,-6.37,-3.69,-10.0,3.56,-1.38,-1.54,-2.55,-2.37,1.63,-6.62,2.14,2.72
2015-06-12,-0.45,5.98,-3.1,-4.03,-3.86,-2.26,-5.93,-4.06,-9.7,-5.59,-5.49,5.2,-0.74,-2.16,-3.82,-3.66,1.91,-9.79,1.89,-1.88
2015-06-19,0.96,4.52,-7.32,-1.35,-4.16,-4.87,-5.39,-0.33,-8.37,-7.08,-1.04,7.01,-1.15,-2.22,-2.03,-2.73,2.71,-3.88,3.22,-4.95
2015-06-26,3.06,2.33,-8.05,3.85,-4.88,-4.15,-5.34,0.63,-6.62,-5.11,3.85,3.4,-0.47,-3.82,-0.88,-4.63,1.31,-0.94,3.56,-5.64
2015-07-03,2.87,1.1,-8.81,5.61,-1.05,-4.72,-5.03,-0.97,-3.1,-4.48,6.13,1.68,1.1,-2.6,1.24,-2.75,0.05,0.35,1.22,-3.29
2015-07-10,1.8,3.7,-8.41,2.01,-1.05,-5.65,-5.42,-1.78,-2.92,-5.42,5.78,0.19,0.78,-3.24,0.53,-2.73,-1.48,-1.48,-0.18,-0.3
2015-07-17,-4.04,4.93,-8.77,0.56,1.11,-4.2,-4.81,0.82,-1.2,-2.66,4.26,-2.43,-1.75,-3.2,-1.4,-2.8,-1.29,-4.06,-0.92,4.06
2015-07-24,-3.28,3.94,-7.81,1.68,1.79,-6.82,-3.04,-2.01,-0.67,-3.79,2.73,3.67,-2.83,-1.25,0.41,-0.34,-1.72,-4.15,-1.85,6.07
2015-07-31,-1.63,3.91,-4.21,-0.67,0.28,-4.91,-4.62,-7.12,-4.48,-1.43,3.02,-2.91,-3.23,-1.58,-1.12,-0.95,1.93,-4.56,0.53,3.37
2015-08-07,-0.71,2.18,-3.49,0.3,2.68,-1.4,-1.33,-3.77,-3.28,1.26,2.79,-0.96,-5.12,-1.99,-0.19,0.98,-0.44,-4.84,-0.23,3.95
2015-08-14,4.97,2.27,-0.77,0.28,0.02,-2.87,-7.21,-9.22,-6.81,0.68,-0.34,2.08,-2.71,-2.04,-1.54,0.42,-1.07,-1.7,-0.82,2.45
2015-08-21,7.11,3.91,-3.42,-0.36,-3.11,-1.66,-9.85,-8.42,-8.42,-0.79,-1.75,-0.55,-2.17,-0.49,-3.61,-1.9,-1.39,-1.97,-4.14,1.32
2015-08-28,8.89,2.61,-5.16,2.3,1.99,-3.77,-6.27,-4.8,-4.98,-1.42,0.49,6.51,-3.76,-1.09,-4.56,-2.12,-4.28,-0.41,-5.04,-1.58
2015-09-04,10.0,2.35,-7.41,-0.13,3.92,-6.01,-9.04,-6.18,-4.8,-3.97,-1.63,3.47,-1.04,-0.28,-2.03,-3.61,-0.11,1.04,-3.36,2.47
2015-09-11,7.15,0.15,-7.88,0.34,3.81,-3.95,-5.03,-4.09,-1.15,-3.29,-0.28,3.8,2.21,0.36,-1.79,-2.59,-0.88,2.51,-2.65,2.99
2015-09-18,7.08,-2.41,-9.32,0.97,7.43,-0.58,1.8,0.93,4.2,0.02,1.31,2.32,5.66,-1.23,-0.67,2.12,1.45,5.17,1.65,4.67
2015-09-25,6.42,-4.23,-8.08,2.1,4.56,-0.11,3.06,0.77,3.93,-0.39,-1.94,5.51,3.56,-0.44,-0.42,9.27,2.29,1.38,-2.06,7.59
2015-10-02,4.77,-2.22,-5.53,3.02,-0.05,2.15,0.53,3.07,2.12,-0.69,0.56,7.62,2.63,-3.53,-5.07,9.9,-0.38,3.91,-3.39,5.73
2015-10-09,6.94,-5.19,-4.27,2.43,3.72,3.64,4.05,5.96,5.28,1.33,1.24,6.77,3.52,-0.85,-4.04,4.0,0.37,6.12,-1.59,5.49
2015-10-16,6.4,-5.65,-1.55,-0.67,3.53,0.84,2.44,5.2,4.46,-1.17,0.82,9.0,-1.29,-0.44,-6.1,1.61,-0.76,4.66,-3.07,1.95
2015-10-23,6.61,-4.77,-1.18,-4.16,3.75,3.89,2.79,2.55,5.28,1.94,2.85,6.9,1.58,-0.81,-7.04,-3.29,1.36,4.89,-0.38,5.89
2015-10-30,4.3,-5.45,0.61,-7.37,9.2,3.73,8.76,0.45,9.13,5.16,3.97,5.79,1.85,3.26,-6.4,-4.78,3.76,4.52,-0.74,5.89
2015-11-06,4.84,-2.12,0.87,-6.37,5.59,3.04,4.03,-1.68,4.1,4.38,1.83,3.8,-0.81,0.45,-4.89,0.81,4.3,1.77,-1.84,3.11
2015-11-13,7.0,-0.07,1.44,-0.18,4.7,3.59,0.62,-5.27,-0.4,4.58,-1.72,6.07,-2.49,-0.97,-1.19,0.44,4.9,1.22,-2.06,2.08
2015-11-20,5.4,1.18,0.73,-1.21,4.59,0.24,-2.42,-4.68,-2.0,0.19,-6.09,2.23,-4.01,-0.33,-0.04,2.32,1.0,4.26,-0.44,-3.95
2015-11-27,7.03,2.25,-0.7,-3.62,3.84,-0.67,-2.35,-2.77,-2.56,0.58,-6.72,2.26,-2.76,-0.38,1.53,5.23,-1.88,0.53,1.46,-7.29
2015-12-04,7.19,1.44,0.38,-8.34,1.67,-0.71,-3.23,-4.99,-1.91,0.34,-6.61,1.06,-3.36,-0.41,1.75,8.14,-5.05,-0.76,1.66,0.89
2015-12-11,6.39,2.95,-3.41,-8.89,0.33,-3.22,-3.68,-6.92,-2.59,-0.72,-5.51,1.16,0.01,0.02,1.72,7.16,-8.71,-1.5,1.86,-4.33
2015-12-18,8.35,3.49,-4.26,-5.27,0.14,-1.62,-4.3,-6.67,-3.31,0.67,-3.57,-3.54,-0.1,-0.91,4.37,4.06,-5.55,-0.99,3.31,-2.4
2015-12-25,8.0,4.35,-4.68,-2.58,-3.47,-1.9,-7.04,-6.17,-5.31,-0.81,-4.33,-4.87,-2.08,-2.49,4.61,3.28,-3.88,1.39,2.93,-1.87
2016-01-01,7.41,3.24,-7.08,-0.14,-0.85,-2.14,-3.53,-4.04,-5.38,-1.03,-1.02,-2.67,-1.17,-1.63,3.98,-1.78,-1.03,1.98,1.19,-10.0
2016-01-08,5.49,5.98,-4.2,2.31,-1.65,0.26,-5.98,-0.78,-5.34,4.12,-2.32,-8.77,-4.18,-1.37,1.02,-4.11,3.15,-0.87,-0.96,-3.63
2016-01-15,1.25,7.89,-3.32,0.8,-4.63,-0.45,-5.08,0.21,-5.07,5.38,-4.04,-4.68,-3.69,1.17,-0.39,-0.26,6.4,-3.82,-3.22,-4.46
2016-01-22,3.24,2.14,-6.75,0.22,-1.53,-4.05,-2.37,0.95,-2.75,6.36,-1.52,-6.36,2.34,1.27,0.4,1.8,9.03,-2.7,-4.67,-3.32
2016-01-29,-0.72,7.81,-6.41,-0.83,-1.95,-3.01,-3.62,-2.16,-1.72,7.84,-2.77,-6.56,5.53,1.67,-0.24,0.74,8.26,0.54,-1.1,-3.96
2016-02-05,1.06,6.16,-7.38,-3.69,-3.41,-1.07,-1.23,-3.82,-0.91,9.68,0.64,-4.33,7.58,2.11,-0.78,0.81,6.61,0.32,-1.66,-4.77
2016-02-12,4.42,-4.32,-5.13,3.22,-1.42,-1.58,-0.34,-2.93,-0.83,8.68,2.26,-2.23,6.54,-0.42,0.64,0.96,-2.94,-1.92,-0.42,-4.47
2016-02-19,1.57,-2.24,2.04,7.23,-4.82,3.06,-1.55,-6.35,-1.81,5.71,1.69,-0.18,5.68,2.53,1.25,-3.61,-4.78,-4.52,2.65,-3.67
2016-02-26,4.0,-7.27,5.7,4.75,-2.51,4.3,-1.94,-4.41,-0.17,3.86,0.59,-4.18,4.51,2.14,5.4,-3.25,-6.76,-6.37,-1.36,4.9
2016-03-04,0.75,-9.06,4.11,6.35,-3.47,4.4,-1.56,-4.51,2.3,-0.39,-0.18,-3.34,4.5,2.91,5.86,1.51,-6.78,-0.45,3.94,6.44
2016-03-11,1.13,-6.28,0.74,-0.64,-4.0,6.71,0.72,-2.27,5.28,2.52,-0.2,-8.15,9.05,3.39,7.24,2.08,-3.85,5.26,5.57,7.57
2016-03-18,2.08,-9.55,-1.04,-1.61,-1.24,5.13,2.36,-0.21,5.68,0.89,-1.53,-6.24,4.46,3.73,9.13,4.57,-0.96,3.65,6.91,5.4
2016-03-25,3.24,-9.49,1.56,1.55,-6.56,-0.64,3.22,4.92,4.31,1.16,-1.19,1.65,1.98,3.1,4.72,4.85,-0.2,1.66,5.81,0.42
2016-04-01,3.54,-9.01,6.06,3.79,-3.67,-1.56,4.46,8.74,3.89,4.13,-0.93,2.5,4.7,2.61,2.38,1.61,4.35,-3.05,6.79,4.29
2016-04-08,0.92,-7.58,7.8,7.51,-3.34,1.05,3.41,6.46,2.35,1.47,-0.94,9.03,4.44,2.84,-0.06,-1.07,7.56,-5.47,1.68,3.43
2016-04-15,-1.71,-2.57,3.68,5.68,-6.39,2.48,1.86,5.3,2.14,5.28,0.28,9.08,5.36,-0.51,-2.16,-1.3,5.83,-1.72,-3.18,7.69
2016-04-22,-2.05,-0.37,7.17,1.34,-4.3,5.72,0.26,0.47,1.86,4.69,-0.78,7.55,9.29,1.29,-4.86,-2.17,9.69,-1.92,-2.94,7.58
2016-04-29,0.45,0.01,3.35,-4.86,-2.39,6.63,-1.38,-2.96,0.91,1.61,-2.9,2.65,6.17,1.24,-0.23,-2.18,2.04,-2.97,-6.77,3.56
2016-05-06,4.14,-0.63,2.71,-2.55,-2.81,-0.54,-3.43,-3.84,-0.6,-0.47,-3.01,1.17,0.27,-1.59,-1.0,-2.01,-2.76,-1.45,-6.9,2.53
2016-05-13,2.76,-0.52,7.12,-4.19,-1.45,-5.18,-5.63,-2.9,-2.18,-0.62,-3.46,-1.43,-3.28,-7.46,3.11,-4.8,-6.19,-0.04,-0.73,-1.78
2016-05-20,3.69,0.08,-3.02,-0.08,-4.2,-6.38,-6.73,1.85,-5.18,-2.78,-3.31,-8.3,-9.78,-7.89,6.13,-1.53,-10.0,-0.08,-6.93,-2.71
2016-05-27,5.22,-0.26,-2.92,1.29,-5.54,-7.42,-5.7,2.93,-4.67,-1.07,-2.33,-3.98,-6.25,-3.44,6.0,-4.44,-7.07,3.03,-5.07,-2.69
2016-06-03,4.92,0.3,-2.34,-4.16,-5.28,-2.15,-4.12,4.75,-3.65,2.51,-2.75,-5.85,-8.38,-1.32,2.21,-6.52,-1.9,-2.9,-5.23,-3.24
2016-06-10,8.1,-3.06,-5.27,-2.14,-3.63,-1.93,-0.84,5.13,-1.9,2.8,-1.93,-4.31,-3.13,6.32,-2.15,-2.71,0.13,-6.76,-6.16,-3.47
2016-06-17,6.73,-6.17,-2.1,1.4,2.71,3.87,2.06,3.28,1.16,4.73,-0.52,-4.41,3.5,2.25,-6.11,-4.54,0.6,-10.0,-3.62,-5.52
2016-06-24,2.68,-5.14,3.16,2.63,4.88,0.21,2.64,3.0,2.29,3.91,0.99,-9.86,3.21,-2.58,-4.89,0.29,-0.15,-2.35,-9.13,-4.47
2016-07-01,-0.95,-3.68,6.07,7.22,3.23,-3.3,2.04,1.04,1.53,4.18,4.06,-8.12,9.9,-1.24,0.48,4.2,-2.47,2.4,-5.64,-3.66
2016-07-08,0.99,-3.52,7.06,7.32,1.77,5.27,2.22,-0.36,1.67,2.81,4.06,-7.39,8.89,-0.44,1.17,2.24,-2.67,3.75,-8.35,-1.42
2016-07-15,-0.85,-2.49,6.14,4.57,-0.78,8.67,3.74,-0.55,2.81,9.78,6.4,-2.61,7.15,1.67,6.42,0.99,-2.71,10.0,-6.27,2.7
2016-07-22,0.65,-3.17,2.88,1.93,0.69,8.95,6.58,0.8,2.37,8.8,7.29,2.95,6.75,0.41,6.72,-0.5,1.52,0.66,-3.67,1.92
2016-07-29,5.05,-5.21,2.3,-1.36,2.97,9.93,8.02,1.41,3.78,7.19,3.82,1.89,5.76,4.27,8.06,-0.63,3.57,1.77,-2.48,2.99
2016-08-05,0.88,-4.53,1.58,-1.44,2.21,8.12,5.95,3.55,2.58,8.4,-0.17,-1.97,4.5,6.13,3.84,-1.66,2.27,0.96,6.78,1.06
2016-08-12,2.89,-4.95,2.24,-2.59,3.12,4.42,5.2,1.92,3.02,4.75,-2.11,-1.07,4.44,8.09,7.0,0.43,6.38,3.33,9.02,2.37
2016-08-19,5.75,-5.13,4.13,-1.33,-5.76,3.1,1.96,0.62,2.49,4.4,-1.3,1.01,4.65,9.67,7.25,-0.73,4.03,3.95,10.0,4.85
2016-08-26,3.2,-5.93,2.15,1.92,-3.65,5.03,4.18,3.35,4.4,1.91,2.73,4.17,3.26,8.04,6.14,-1.52,4.14,-1.03,6.65,5.78
2016-09-02,4.24,-7.25,3.61,1.62,-0.09,1.39,5.94,2.51,4.62,-0.82,5.13,8.79,4.88,6.23,7.88,-3.15,2.19,-0.28,0.19,5.66
2016-09-09,6.07,-7.17,3.88,1.63,-2.31,-7.6,6.34,3.9,4.24,-1.69,6.6,7.87,2.92,6.67,3.94,-2.86,1.18,-0.86,0.37,3.62
2016-09-16,6.6,-8.7,4.35,1.74,4.28,-5.02,7.65,4.78,4.8,-6.04,7.05,5.86,1.95,3.23,-0.31,-2.71,0.1,-0.03,0.36,1.67
2016-09-23,4.67,-7.65,3.9,2.72,4.44,-10.0,5.95,3.81,3.85,0.11,5.01,1.57,3.76,5.11,-1.26,-1.07,2.0,-0.07,2.73,1.52
