date,G10,APAC,EM,USD,CAD,JPY,EUR,INR,IDR,MYR,CNH,TWD,KRW,THB,SGD,PHP,CLP,BRL,PLN,MXN,HUF
2024-11-29,-3.9,-3.8,2.0,27.8,-24.5,-35.9,-23.9,-67.7,27.5,-64.1,20.0,46.4,-29.6,42.3,37.3,-23.3,-9.9,5.4,-12.5,43.7,-85.9
2024-12-06,-7.1,-5.2,-0.9,25.3,-8.7,-52.2,-26.6,-66.8,25.4,-61.7,21.4,34.7,-42.1,42.6,35.1,-27.1,-24.0,-18.1,-15.6,45.3,-41.0
2024-12-13,-6.0,-4.0,-1.2,19.3,-1.3,-33.4,-23.0,-69.0,20.7,-65.9,25.7,32.1,-40.9,43.4,34.3,-42.5,-24.4,2.2,-22.8,15.9,-39.7
2024-12-20,-2.3,-6.9,-2.4,10.2,-16.2,-17.4,-5.9,-66.2,32.2,-50.8,13.5,20.7,-41.1,45.2,46.9,-44.1,-25.7,3.3,-2.3,10.2,-38.4
2024-12-27,-4.0,-8.3,-4.5,3.2,-9.6,-10.8,-5.4,-62.4,31.9,-46.0,14.8,22.9,-46.5,5.5,22.2,-44.9,-31.3,4.7,-2.9,8.0,-38.2
2025-01-03,-5.5,-4.8,-1.5,5.7,-8.7,-13.2,-12.4,-56.5,31.9,-38.5,15.4,27.4,-24.7,6.2,35.1,-48.3,-13.6,4.7,-11.1,3.0,-33.8
2025-01-10,-2.9,-1.5,2.7,14.5,24.7,-14.3,-18.4,-14.8,33.2,-8.5,6.2,42.5,-16.4,7.3,32.7,-88.1,-11.0,19.2,-5.1,9.9,-28.3
2025-01-17,2.1,3.6,5.6,22.8,31.9,3.9,-19.9,-14.0,19.5,-15.2,17.2,39.9,-13.1,9.7,41.5,-81.9,-7.3,16.3,-8.6,10.0,-19.6
2025-01-24,2.3,9.6,9.3,10.1,21.6,5.0,-3.1,-13.1,18.3,28.2,15.2,85.8,-9.9,25.1,46.1,-73.3,-0.6,29.0,-21.8,4.1,0.9
2025-01-31,3.9,6.1,3.7,12.4,11.2,4.1,-0.6,-12.3,17.8,30.5,-0.3,74.6,4.9,13.6,42.6,-69.0,52.7,16.6,-23.5,-31.5,38.9
2025-02-07,5.4,12.8,12.9,3.0,38.4,19.2,4.7,-12.8,29.1,31.2,-6.5,68.2,82.8,6.4,31.1,-47.6,122.7,40.7,-20.1,-60.1,3.8
2025-02-14,8.7,10.7,5.6,-0.5,34.3,21.7,15.0,-24.5,13.4,42.7,-8.3,65.1,83.2,-9.4,37.6,-45.9,117.5,12.6,-32.3,-79.8,1.3
2025-02-21,10.2,5.8,1.1,-7.8,44.7,31.6,21.3,-14.3,-2.5,17.5,-8.0,50.2,75.3,-57.7,21.0,-44.1,113.2,2.9,-37.5,-90.7,-2.5
2025-02-28,7.5,11.9,5.0,-16.5,39.4,34.4,22.9,9.9,-3.4,16.7,-8.0,71.0,59.4,-13.6,20.5,16.8,138.1,13.0,-17.7,-88.8,-10.1
2025-03-07,10.7,12.1,4.0,-7.4,28.8,26.5,24.6,9.5,-4.9,16.3,-2.9,113.5,10.9,-10.8,25.0,20.7,134.8,-7.9,0.2,-98.1,15.4
2025-03-14,7.4,17.4,2.8,-9.7,27.4,8.5,23.5,49.0,-9.6,6.0,1.1,109.1,13.6,-6.7,18.9,24.8,129.9,-28.2,1.1,-102.1,15.1
2025-03-21,9.4,18.8,5.7,-5.1,83.4,-2.8,23.0,46.6,23.6,-0.6,1.8,116.9,11.6,34.4,4.1,26.3,145.7,-20.0,-4.8,-99.2,14.6
2025-03-28,8.6,21.0,6.6,-3.1,85.9,-5.7,19.1,43.5,23.9,-2.4,1.0,116.2,8.2,23.0,-31.8,28.6,129.8,-12.0,-30.4,-88.4,12.8
2025-04-04,8.3,21.0,3.1,-3.3,62.7,19.1,14.6,38.1,24.6,-5.6,6.6,108.7,21.3,22.6,-47.5,33.6,110.7,-2.3,-28.8,-98.1,-9.2
2025-04-11,2.1,16.7,3.5,-17.8,49.6,15.1,10.2,7.4,26.9,-19.4,1.9,134.4,21.3,22.3,-48.5,43.7,103.1,9.0,-27.1,-67.0,-16.6
2025-04-18,-4.5,27.8,13.8,-21.8,14.7,10.4,0.6,7.4,30.3,-20.3,39.2,123.9,24.8,21.9,-117.6,41.9,94.6,8.8,-21.2,-61.0,-16.0
2025-04-25,2.1,26.2,12.2,0.9,36.6,6.3,-7.8,7.5,59.2,-28.5,42.7,85.6,11.6,49.4,-130.3,41.0,76.4,5.5,-34.7,-49.1,-13.8
2025-05-02,-3.8,42.9,22.6,-12.9,18.0,-3.8,-4.2,-0.1,55.3,-26.4,44.1,161.7,61.7,73.9,-124.1,46.5,58.0,-7.2,-36.2,-15.2,-27.0
2025-05-09,1.3,46.6,25.4,-5.8,1.9,-4.1,10.6,1.7,38.0,-7.7,50.5,206.4,49.4,72.1,-116.2,32.3,45.0,11.3,-35.1,-17.3,-33.3
2025-05-16,0.5,48.4,28.6,-12.6,0.9,-12.8,15.4,4.3,41.0,-12.3,48.9,198.9,53.9,74.1,-73.5,26.0,41.3,17.2,-39.3,-5.3,-34.4
2025-05-23,6.7,52.2,30.9,6.0,-10.9,-16.3,12.5,2.1,40.7,45.2,45.9,278.7,57.4,73.2,-56.2,16.2,56.9,21.7,-42.7,5.2,-37.8
2025-05-30,10.7,63.0,39.0,11.5,-9.0,-8.8,17.7,77.7,37.3,45.3,43.0,257.6,79.1,106.5,-39.4,19.1,24.3,29.7,-21.9,9.1,-44.0
2025-06-06,6.9,55.5,34.4,-5.9,-3.7,0.3,26.3,68.3,34.9,46.4,29.0,231.0,108.6,102.6,-40.5,18.8,31.4,18.9,-55.1,17.2,-10.4
2025-06-13,5.3,53.1,33.5,-8.4,-18.9,8.7,26.4,55.7,22.2,30.3,25.1,272.2,102.8,96.6,-31.1,18.5,25.8,26.3,-54.9,15.7,-8.2
2025-06-20,0.1,47.1,30.0,-23.9,-33.7,17.5,29.5,55.5,15.6,-16.1,29.0,254.6,97.0,84.8,-67.6,22.0,21.3,20.9,-32.4,13.7,-5.2
2025-06-27,4.3,48.5,31.1,-10.3,-30.2,10.1,26.7,55.7,14.2,-16.0,24.9,281.3,85.4,92.1,-43.7,66.2,24.7,11.8,-35.0,5.2,1.2
2025-07-04,9.8,43.8,26.8,-2.2,-19.5,10.9,28.4,28.1,58.9,-15.6,25.3,264.0,41.7,86.2,-33.7,64.9,-12.6,2.7,-65.6,9.6,-4.9
2025-07-11,14.5,39.0,23.0,3.3,29.5,14.6,31.6,34.2,54.7,-38.7,15.7,261.2,37.8,80.0,-17.1,63.5,-13.8,2.2,-59.9,11.6,-18.9
2025-07-18,20.0,35.6,20.8,12.6,38.3,17.2,34.4,33.0,44.3,-70.5,3.5,245.9,33.6,70.3,64.8,59.8,-15.6,-4.3,-43.8,11.1,-16.5
2025-07-25,15.1,29.4,15.2,3.5,36.9,19.8,32.3,33.0,39.9,-71.7,3.2,183.8,36.4,37.8,68.8,57.7,-18.9,-6.5,-77.9,10.2,-12.1
2025-08-01,19.9,21.3,10.8,7.8,41.0,27.5,37.9,12.1,48.9,-74.7,-2.7,242.0,5.2,20.4,63.9,72.7,3.2,-9.8,-72.2,8.4,8.7
2025-08-08,14.9,29.1,13.6,5.5,24.1,26.3,28.7,7.8,127.9,-46.8,4.9,252.2,3.0,16.2,56.7,76.5,1.6,-10.4,-69.5,-9.7,-6.5
2025-08-15,15.1,15.6,1.5,6.9,21.4,31.7,22.2,0.9,124.5,-59.4,-17.9,227.8,1.3,8.7,38.9,75.0,-4.0,-24.3,-64.3,-17.3,-8.1
2025-08-22,23.3,9.3,-2.1,15.1,49.4,30.1,33.0,-13.6,120.7,-13.9,-16.5,179.2,-2.0,4.5,16.1,68.1,10.1,-23.7,-61.7,-14.8,-10.5
2025-08-29,24.4,19.8,7.2,26.2,30.7,22.9,25.2,55.8,115.7,-8.7,-13.5,175.1,1.6,-41.6,40.6,84.7,22.5,-14.8,-47.0,-11.7,-15.5
2025-09-05,19.1,23.1,11.9,20.1,-8.8,16.1,20.1,56.4,134.9,0.1,-6.4,151.0,1.3,-40.5,53.6,80.2,18.8,-11.1,-40.7,-5.0,-27.6
2025-09-12,15.7,24.3,11.5,11.4,-8.4,17.2,19.1,57.5,128.4,33.3,-8.9,164.8,2.0,-39.2,62.9,73.4,20.4,-12.1,-34.3,-23.8,-25.4
2025-09-19,17.8,13.3,6.7,13.6,-32.3,26.1,23.7,59.9,119.6,46.6,-29.9,148.8,6.0,-37.7,17.7,63.2,23.5,-9.4,-27.1,-22.4,-22.2
2025-09-26,18.9,10.7,5.2,27.5,-25.9,25.0,11.3,68.4,103.2,48.2,-30.7,135.2,17.3,-42.3,-13.4,44.0,33.2,-2.9,-16.9,-23.1,-17.6
2025-10-03,9.8,10.6,7.9,15.0,-31.7,18.7,7.7,42.3,83.1,52.1,-25.8,123.8,49.8,-66.7,-18.0,33.0,6.0,6.1,4.0,-22.8,5.9
2025-10-10,5.8,9.5,4.2,12.9,-22.4,20.6,-5.2,41.5,77.6,84.0,-23.5,95.2,47.3,-63.3,-34.0,31.3,3.6,10.8,4.6,-48.1,-1.7
2025-10-17,5.5,18.1,8.7,9.8,-19.9,18.3,-2.0,41.2,70.2,193.6,-19.5,89.4,44.9,-58.0,25.5,29.7,0.1,10.6,-7.3,-45.9,-1.5
2025-10-24,9.6,23.7,13.2,11.0,-14.5,15.7,7.1,44.1,59.0,184.8,-10.6,105.5,39.4,-49.0,86.5,24.3,-6.8,25.2,8.1,-46.0,-1.6
2025-10-31,15.4,44.5,26.7,13.8,-35.2,16.8,24.9,72.1,34.3,171.6,-11.2,127.9,130.0,57.8,85.3,36.5,-27.8,27.7,5.8,-35.7,-18.9
2025-11-07,18.7,48.5,29.3,12.5,5.6,15.5,34.8,65.9,46.0,154.8,-12.9,167.7,165.5,57.8,79.9,-8.7,-28.9,29.8,6.3,-35.2,-4.8
2025-11-14,15.4,46.2,28.2,9.7,7.0,21.9,30.8,57.0,43.5,139.0,-13.4,163.2,160.2,57.4,81.5,-12.0,-33.1,24.1,6.2,-33.7,-4.9
2025-11-21,14.3,49.6,29.7,11.0,18.4,38.1,18.0,40.3,39.8,163.9,-12.9,152.3,154.0,40.1,146.4,-14.3,-49.2,21.4,3.9,-29.6,-5.2
2025-11-28,14.9,47.3,31.2,9.8,30.7,45.1,17.7,47.6,31.0,157.6,-12.8,160.0,64.7,51.3,223.0,1.4,-42.5,32.4,22.7,-21.3,-4.7
2025-12-05,21.7,41.2,29.5,11.8,84.3,57.3,30.0,-7.9,-5.4,149.0,-17.0,147.9,100.9,50.8,225.3,1.9,-33.4,25.9,23.2,-21.4,20.3
2025-12-12,21.7,45.4,34.2,16.3,84.8,47.3,31.3,-6.2,-5.5,146.4,-9.7,180.8,94.7,50.6,230.5,2.7,-30.7,28.0,21.4,5.1,19.8
2025-12-19,16.7,39.8,30.8,-0.5,74.1,60.9,30.4,-3.3,-5.4,116.5,-21.4,174.8,88.1,51.9,260.4,2.2,-26.7,31.6,17.8,8.0,19.3
2025-12-26,19.5,38.8,28.7,5.3,66.9,57.0,32.7,5.4,-5.0,106.6,-22.7,192.8,78.2,47.1,254.1,-3.1,-19.1,27.1,7.5,15.0,17.9
2026-01-02,20.9,45.4,32.1,14.2,60.7,55.1,26.2,108.3,-4.4,92.0,-16.7,186.1,70.7,-8.1,211.0,-0.9,-54.5,23.3,-3.6,17.5,16.3
2026-01-09,16.4,37.3,28.0,7.8,49.1,50.7,26.9,104.5,-32.1,50.8,-18.3,164.3,62.9,-14.0,187.5,-1.1,-52.8,23.5,0.3,23.8,28.3
2026-01-16,19.7,28.8,23.1,16.7,42.8,49.1,22.3,99.3,-33.1,25.0,-14.4,144.4,32.0,-24.0,129.0,0.4,-50.6,32.7,5.0,21.3,3.1
2026-01-23,22.7,21.9,19.3,25.2,58.8,39.4,15.8,89.4,-35.3,63.8,-19.0,208.5,-32.0,-2.4,96.9,-0.5,-47.3,30.9,28.1,19.4,4.8
2026-01-30,30.8,35.0,27.1,40.3,51.5,38.4,23.2,131.3,-43.0,59.6,-16.0,317.5,-56.0,11.0,91.1,-7.2,-38.7,8.3,21.0,46.1,3.7
2026-02-06,30.8,39.8,27.4,39.5,33.3,37.2,25.1,127.9,83.7,52.9,-17.3,286.3,-22.1,13.7,60.5,7.6,-14.7,-3.8,15.2,26.8,-22.2
2026-02-13,28.2,46.3,33.5,35.6,27.6,25.9,26.9,124.0,84.7,80.5,-5.6,317.9,-16.1,20.6,45.9,4.7,-11.0,-7.3,11.1,29.7,-23.5
2026-02-20,25.4,44.5,30.7,25.7,13.4,23.7,32.4,118.7,87.0,94.1,-4.4,307.5,-7.2,80.8,2.1,3.0,-8.3,-5.1,-19.5,26.7,-25.8
2026-02-27,22.0,53.7,36.7,31.9,15.4,3.1,19.6,125.1,96.0,92.4,-1.8,287.5,12.4,171.9,-5.9,-15.4,-32.7,-6.6,-11.6,40.3,-34.4
2026-03-06,20.9,63.4,38.0,29.6,0.7,5.1,22.2,94.1,56.3,90.3,18.7,272.7,82.6,170.7,-19.1,-14.5,-66.0,3.8,-38.5,52.1,4.9
2026-03-13,11.7,67.7,37.8,27.2,-33.1,-6.1,6.3,84.7,55.1,100.0,37.2,205.0,96.2,170.2,-21.3,-13.1,-62.4,15.5,-38.0,13.3,5.5
2026-03-20,8.9,94.3,53.0,28.2,-56.4,8.9,-9.0,70.4,53.9,98.5,105.4,189.3,96.6,172.5,-29.6,-13.0,-64.7,7.4,-40.8,10.8,6.3
2026-03-27,8.2,85.4,47.2,22.1,-55.6,10.0,-3.9,34.9,53.5,94.4,101.6,196.3,97.2,120.8,-76.0,10.7,-55.4,1.0,-48.1,2.9,6.3
2026-04-03,14.6,85.3,47.4,28.0,-47.0,35.2,-5.3,44.3,37.0,90.3,96.3,185.7,93.3,122.6,-64.8,10.6,-105.1,4.7,-26.8,-1.4,9.1
2026-04-10,0.9,80.2,43.1,14.9,-46.8,15.5,-20.4,40.2,37.2,58.5,78.3,248.4,96.0,110.3,-45.7,10.2,-103.4,1.1,-28.2,-12.8,1.5
2026-04-17,-2.1,63.2,31.7,8.6,-49.1,16.1,-22.8,34.7,29.2,26.8,50.7,213.5,105.3,93.8,-56.3,7.7,-102.1,-20.7,-25.9,-13.5,6.5
2026-04-24,-7.5,74.9,39.1,11.9,-78.6,20.8,-48.4,23.4,16.3,-16.5,49.3,207.8,239.2,104.5,-55.3,7.1,-101.7,-16.9,9.0,-29.4,11.9
2026-05-01,-11.8,85.7,48.9,20.1,-72.6,12.8,-70.8,45.4,-15.2,-21.0,52.0,228.2,237.6,97.5,-49.7,60.7,-135.2,-4.5,12.6,-86.7,36.2
2026-05-08,-4.1,86.3,49.6,36.7,-86.2,11.4,-58.8,45.1,-16.7,-35.1,58.3,164.4,223.2,83.8,-42.6,42.2,-151.0,1.6,12.4,-90.5,100.3
2026-05-15,3.3,75.8,42.0,45.0,-81.8,10.7,-53.3,45.1,-13.2,-47.0,43.4,155.5,210.9,54.2,-42.1,40.2,-142.8,-0.6,-13.1,-92.3,96.2
2026-05-22,-2.7,58.7,34.8,45.0,-89.7,41.8,-78.8,45.5,-7.6,78.2,-11.1,158.9,196.6,35.6,15.3,39.7,-145.3,-3.7,-1.8,-81.0,90.6
2026-05-29,1.5,54.8,35.4,44.9,-94.2,50.0,-67.4,49.8,7.0,76.9,-20.2,146.9,158.1,30.1,65.1,-5.8,-123.7,-4.3,14.4,-75.8,80.9
2026-06-05,18.0,62.2,39.9,63.2,-47.5,57.1,-49.3,106.0,85.7,74.1,-25.7,152.4,168.5,32.7,74.0,-6.9,-146.0,6.9,28.6,-75.2,60.8
2026-06-12,20.2,66.4,46.6,57.0,-25.2,63.4,-41.9,101.6,84.9,123.2,-25.7,178.7,184.2,37.4,78.2,-8.4,-136.9,9.3,35.6,-28.1,59.2
2026-06-19,21.4,58.1,41.2,48.7,-36.8,64.1,-26.5,95.6,84.6,201.5,-50.2,162.6,176.1,49.5,119.7,-11.8,-124.4,-1.4,46.1,-23.9,57.7
2026-06-26,26.1,53.4,36.1,60.4,-18.6,58.8,-24.2,83.7,86.1,200.6,-45.6,124.5,167.5,55.3,117.7,-20.2,-105.8,6.3,24.1,-14.8,58.2
2026-07-03,34.5,57.5,38.6,57.6,-9.7,96.1,-6.8,92.2,38.1,202.4,-33.5,103.5,199.6,42.0,111.1,-10.9,-134.0,-10.7,-24.3,-21.5,63.2
2026-07-10,38.4,51.7,34.0,57.8,0.6,99.5,3.9,87.5,35.3,196.0,-26.1,34.6,181.8,36.3,106.2,-11.8,-128.2,-24.1,-28.8,-22.8,93.6
2026-07-17,39.2,45.3,28.0,55.2,9.8,101.9,8.5,81.0,31.8,235.2,-21.9,14.8,152.2,26.7,74.8,-13.9,-120.7,-25.3,-41.8,-15.8,86.2
2026-07-24,51.3,38.2,23.2,57.1,-3.4,104.0,43.7,68.5,26.8,219.4,-21.2,45.3,124.6,36.8,65.9,-20.1,-108.8,-25.4,-47.1,-9.1,73.4
