date,KRW,THB,INR,PHP,CNH,IDR,MYR,SGD,TWD
2017-12-08,7.099999999999994,-5.399999999999999,-45.5,-0.09999999999999787,-124.40000000000003,4.799999999999999,1.8999999999999986,-1.2999999999999972,7.899999999999999
2017-12-15,7.099999999999994,-5.399999999999999,-45.5,-0.09999999999999787,-124.40000000000003,4.799999999999999,1.8999999999999986,-1.2999999999999972,7.899999999999999
2017-12-22,7.099999999999994,-5.399999999999999,-45.5,-0.09999999999999787,-124.40000000000003,4.799999999999999,1.8999999999999986,-1.2999999999999972,7.899999999999999
2017-12-29,7.099999999999994,-5.399999999999999,-45.5,-0.09999999999999787,-124.40000000000003,4.799999999999999,1.8999999999999986,-1.2999999999999972,7.899999999999999
2018-01-05,6.0,-6.1,-50.099999999999994,-0.6999999999999993,-90.09999999999997,2.3000000000000007,1.5999999999999979,-0.6000000000000014,8.299999999999997
2018-01-12,6.0,-6.1,-50.099999999999994,-0.6999999999999993,-90.09999999999997,2.3000000000000007,1.5999999999999979,-0.6000000000000014,8.299999999999997
2018-01-19,6.0,-6.1,-50.099999999999994,-0.6999999999999993,-90.09999999999997,2.3000000000000007,1.5999999999999979,-0.6000000000000014,8.299999999999997
2018-01-26,6.0,-6.1,-50.099999999999994,-0.6999999999999993,-90.09999999999997,2.3000000000000007,1.5999999999999979,-0.6000000000000014,8.299999999999997
2018-02-02,9.099999999999994,-7.600000000000001,-53.7,-1.8000000000000007,-112.19999999999999,-1.1000000000000014,3.200000000000003,2.6999999999999957,7.299999999999997
2018-02-09,9.099999999999994,-7.600000000000001,-53.7,-1.8000000000000007,-112.19999999999999,-1.1000000000000014,3.200000000000003,2.6999999999999957,7.299999999999997
2018-02-16,9.099999999999994,-7.600000000000001,-53.7,-1.8000000000000007,-112.19999999999999,-1.1000000000000014,3.200000000000003,2.6999999999999957,7.299999999999997
2018-02-23,9.099999999999994,-7.600000000000001,-53.7,-1.8000000000000007,-112.19999999999999,-1.1000000000000014,3.200000000000003,2.6999999999999957,7.299999999999997
2018-03-02,4.800000000000011,-5.0,-53.39999999999999,-2.3000000000000007,-29.899999999999977,-2.5,3.299999999999997,-1.8999999999999986,7.5
2018-03-09,4.800000000000011,-5.0,-53.39999999999999,-2.3000000000000007,-29.899999999999977,-2.5,3.299999999999997,-1.8999999999999986,7.5
2018-03-16,4.800000000000011,-5.0,-53.39999999999999,-2.3000000000000007,-29.899999999999977,-2.5,3.299999999999997,-1.8999999999999986,7.5
2018-03-23,4.800000000000011,-5.0,-53.39999999999999,-2.3000000000000007,-29.899999999999977,-2.5,3.299999999999997,-1.8999999999999986,7.5
2018-03-30,4.800000000000011,-5.0,-53.39999999999999,-2.3000000000000007,-29.899999999999977,-2.5,3.299999999999997,-1.8999999999999986,7.5
2018-04-06,8.700000000000003,-4.0,-50.099999999999994,-2.3999999999999986,-56.099999999999966,-3.8000000000000007,7.5,-2.3999999999999986,10.100000000000001
2018-04-13,8.700000000000003,-4.0,-50.099999999999994,-2.3999999999999986,-56.099999999999966,-3.8000000000000007,7.5,-2.3999999999999986,10.100000000000001
2018-04-20,8.700000000000003,-4.0,-50.099999999999994,-2.3999999999999986,-56.099999999999966,-3.8000000000000007,7.5,-2.3999999999999986,10.100000000000001
2018-04-27,8.700000000000003,-4.0,-50.099999999999994,-2.3999999999999986,-56.099999999999966,-3.8000000000000007,7.5,-2.3999999999999986,10.100000000000001
2018-05-04,-2.200000000000003,-4.6,-42.2,-5.5,-63.099999999999966,-7.300000000000001,9.100000000000001,-1.3999999999999986,13.5
2018-05-11,-2.200000000000003,-4.6,-42.2,-5.5,-63.099999999999966,-7.300000000000001,9.100000000000001,-1.3999999999999986,13.5
2018-05-18,-2.200000000000003,-4.6,-42.2,-5.5,-63.099999999999966,-7.300000000000001,9.100000000000001,-1.3999999999999986,13.5
2018-05-25,-2.200000000000003,-4.6,-42.2,-5.5,-63.099999999999966,-7.300000000000001,9.100000000000001,-1.3999999999999986,13.5
2018-06-01,-0.5,-3.799999999999999,-35.29999999999998,-6.699999999999999,-74.69999999999999,-9.5,9.5,0.29999999999999716,14.599999999999994
2018-06-08,-0.5,-3.799999999999999,-35.29999999999998,-6.699999999999999,-74.69999999999999,-9.5,9.5,0.29999999999999716,14.599999999999994
2018-06-15,-0.5,-3.799999999999999,-35.29999999999998,-6.699999999999999,-74.69999999999999,-9.5,9.5,0.29999999999999716,14.599999999999994
2018-06-22,-0.5,-3.799999999999999,-35.29999999999998,-6.699999999999999,-74.69999999999999,-9.5,9.5,0.29999999999999716,14.599999999999994
2018-06-29,-0.5,-3.799999999999999,-35.29999999999998,-6.699999999999999,-74.69999999999999,-9.5,9.5,0.29999999999999716,14.599999999999994
2018-07-06,-4.599999999999994,-3.8000000000000007,-34.20000000000002,-9.399999999999999,-70.80000000000001,-10.0,7.699999999999999,-1.0,11.600000000000001
2018-07-13,-4.599999999999994,-3.8000000000000007,-34.20000000000002,-9.399999999999999,-70.80000000000001,-10.0,7.699999999999999,-1.0,11.600000000000001
2018-07-20,-4.599999999999994,-3.8000000000000007,-34.20000000000002,-9.399999999999999,-70.80000000000001,-10.0,7.699999999999999,-1.0,11.600000000000001
2018-07-27,-4.599999999999994,-3.8000000000000007,-34.20000000000002,-9.399999999999999,-70.80000000000001,-10.0,7.699999999999999,-1.0,11.600000000000001
2018-08-03,-10.600000000000009,-3.1999999999999993,-37.69999999999999,-13.200000000000003,-84.79999999999995,-10.9,6.5,-2.299999999999997,6.899999999999999
2018-08-10,-10.600000000000009,-3.1999999999999993,-37.69999999999999,-13.200000000000003,-84.79999999999995,-10.9,6.5,-2.299999999999997,6.899999999999999
2018-08-17,-10.600000000000009,-3.1999999999999993,-37.69999999999999,-13.200000000000003,-84.79999999999995,-10.9,6.5,-2.299999999999997,6.899999999999999
2018-08-24,-10.600000000000009,-3.1999999999999993,-37.69999999999999,-13.200000000000003,-84.79999999999995,-10.9,6.5,-2.299999999999997,6.899999999999999
2018-08-31,-11.899999999999991,-6.100000000000001,-37.900000000000006,-13.399999999999999,-88.5,-14.9,4.300000000000001,-2.1000000000000014,3.9000000000000057
2018-09-07,-11.899999999999991,-6.100000000000001,-37.900000000000006,-13.399999999999999,-88.5,-14.9,4.300000000000001,-2.1000000000000014,3.9000000000000057
2018-09-14,-11.899999999999991,-6.100000000000001,-37.900000000000006,-13.399999999999999,-88.5,-14.9,4.300000000000001,-2.1000000000000014,3.9000000000000057
2018-09-21,-11.899999999999991,-6.100000000000001,-37.900000000000006,-13.399999999999999,-88.5,-14.9,4.300000000000001,-2.1000000000000014,3.9000000000000057
2018-09-28,-11.899999999999991,-6.100000000000001,-37.900000000000006,-13.399999999999999,-88.5,-14.9,4.300000000000001,-2.1000000000000014,3.9000000000000057
2018-10-05,-22.200000000000003,-9.700000000000001,-43.0,-16.000000000000004,-72.30000000000001,-16.8,5.800000000000001,-1.7999999999999972,-0.6000000000000014
2018-10-12,-22.200000000000003,-9.700000000000001,-43.0,-16.000000000000004,-72.30000000000001,-16.8,5.800000000000001,-1.7999999999999972,-0.6000000000000014
2018-10-19,-22.200000000000003,-9.700000000000001,-43.0,-16.000000000000004,-72.30000000000001,-16.8,5.800000000000001,-1.7999999999999972,-0.6000000000000014
2018-10-26,-22.200000000000003,-9.700000000000001,-43.0,-16.000000000000004,-72.30000000000001,-16.8,5.800000000000001,-1.7999999999999972,-0.6000000000000014
2018-11-02,-22.799999999999997,-10.000000000000002,-43.0,-17.4,-64.89999999999998,-19.299999999999997,7.100000000000001,-0.7999999999999972,-3.5
2018-11-09,-22.799999999999997,-10.000000000000002,-43.0,-17.4,-64.89999999999998,-19.299999999999997,7.100000000000001,-0.7999999999999972,-3.5
2018-11-16,-22.799999999999997,-10.000000000000002,-43.0,-17.4,-64.89999999999998,-19.299999999999997,7.100000000000001,-0.7999999999999972,-3.5
2018-11-23,-22.799999999999997,-10.000000000000002,-43.0,-17.4,-64.89999999999998,-19.299999999999997,7.100000000000001,-0.7999999999999972,-3.5
2018-11-30,-25.5,-13.100000000000001,-43.79999999999998,-17.4,-56.69999999999999,-21.0,6.200000000000003,-1.7000000000000028,-6.399999999999999
