date,USD_BROAD,EUR,CAD,JPY,BRL,CLP,PLN,MXN,HUF,CNH,IDR,INR,TWD,THB,SGD,KRW,MYR,PHP
2023-09-29,107.122,97.4579,96.0754,66.6994,73.1588,81.4393,112.421,130.103,100.46,86.5048,86.0303,93.1596,87.281,86.695,97.4683,82.4589,86.8002,90.987
2023-10-06,108.43,96.9707,94.0906,66.7221,71.2838,80.7456,112.745,124.239,101.115,86.2529,85.1425,93.0318,87.284,85.2768,97.1351,82.2692,86.436,91.0169
2023-10-13,108.26,96.6419,94.2834,66.4549,72.9825,78.6881,113.852,126.304,100.73,86.1191,84.7286,92.9826,86.9544,86.5665,96.9315,81.8528,86.1337,90.7079
2023-10-20,108.526,97.271,94.1743,66.3089,72.7526,78.6175,116.61,123.456,102.69,85.8156,83.9124,93.2367,86.6513,86.2614,96.7569,82.0,85.4012,90.756
2023-10-27,108.405,97.0134,93.4293,66.2382,73.9131,81.0086,116.382,125.384,102.554,85.7852,83.5988,93.09,86.4648,86.8951,96.8942,81.7302,85.1752,90.6287
2023-11-03,107.398,97.8497,93.8986,66.183,74.4012,83.0934,117.939,129.365,104.178,85.8092,84.5842,93.0526,86.823,88.0594,97.5494,84.0247,86.028,92.0481
2023-11-10,107.64,98.1103,93.3821,65.6084,74.7392,80.5773,118.996,126.732,105.716,85.9957,84.7436,93.0689,86.6057,87.5247,97.6429,84.0279,86.391,92.4904
2023-11-17,105.912,99.8368,93.992,66.4657,75.8128,84.3249,122.516,131.839,107.65,86.873,86.4754,93.1382,88.2921,89.5726,98.7935,85.7193,86.8803,92.999
2023-11-24,105.59,100.272,94.2911,66.4365,75.2486,85.0085,123.442,132.469,107.589,87.6127,85.341,93.0373,88.5183,88.5907,99.0664,84.848,86.7752,93.1803
2023-12-01,105.366,100.111,95.4224,67.0814,74.9237,85.2979,123.993,131.511,107.624,87.6199,85.8553,93.1084,89.1524,89.363,99.4025,85.0049,86.9561,93.3859
2023-12-08,105.709,99.0416,94.999,68.794,75.1697,84.8586,123.125,130.57,106.077,87.3314,85.5061,93.0835,89.1718,88.6964,99.2826,84.454,87.1005,93.0922
2023-12-15,104.953,100.733,96.4319,70.1062,75.1314,85.6124,125.719,131.605,107.995,87.9695,85.4716,93.511,89.5549,89.9967,100.052,85.4114,86.9657,92.768
2023-12-22,104.469,101.245,97.2221,69.9854,75.6327,84.7443,125.949,134.046,108.524,87.6365,86.1144,93.4221,90.0177,90.6318,100.498,85.3436,87.6667,93.219
2023-12-29,104.167,101.697,97.3486,70.2051,76.1623,84.0225,126.432,134.168,109.153,87.7963,85.9294,93.4666,91.7299,91.2636,100.84,85.3893,88.3455,93.3648
2024-01-05,105.188,100.194,96.486,68.401,75.4869,83.0913,124.378,133.604,108.814,87.1766,85.4875,93.5319,90.3039,89.9686,99.918,84.0694,87.1988,93.1657
2024-01-12,105.066,100.516,96.4553,68.4135,75.936,81.5329,124.568,134.596,108.928,86.9017,85.2627,93.806,89.9405,89.0491,99.8751,84.275,87.2939,92.6362
2024-01-19,105.834,99.9353,95.7801,67.1379,75.0066,81.5252,123.605,132.697,107.7,86.6001,85.1607,93.7015,89.2294,88.0486,99.2309,83.1251,85.9673,92.4002
2024-01-26,105.769,99.8064,95.9635,67.2457,75.2423,81.8142,123.412,132.605,106.238,86.758,84.3243,93.6817,89.4999,87.6867,99.3244,83.0471,85.7542,91.8498
2024-02-02,105.562,99.8815,96.4586,67.778,75.2645,79.5985,125.36,133.505,107.188,86.6042,84.9306,93.9557,89.6715,88.6054,99.6499,83.6729,85.9184,92.6297
2024-02-09,106.371,98.84,95.9047,66.4669,74.1493,76.4786,124.039,132.973,105.031,86.2454,84.8669,93.8611,89.1702,86.7556,98.8562,83.2071,85.0174,92.3344
2024-02-16,106.363,98.8876,95.7461,66.1138,74.4362,76.9748,123.671,133.727,104.722,86.1427,84.9381,93.9137,89.2066,86.3932,98.8892,83.1053,84.7122,92.4853
2024-02-23,106.334,99.3337,95.7206,65.8968,74.5958,75.8017,124.759,133.163,105.371,86.2085,84.986,94.0482,88.4455,86.2039,99.0072,83.1666,84.7394,92.409
2024-03-01,106.358,99.2523,95.0471,66.0066,74.5124,77.211,124.762,133.842,103.947,86.0813,84.3326,94.1354,88.4232,86.5602,98.8674,82.9868,85.2892,92.3196
2024-03-08,105.435,100.305,95.9125,67.4713,75.0747,76.7506,126.335,135.252,104.892,86.1962,85.4191,94.3696,89.0716,87.5908,99.9813,84.1401,86.3595,93.3413
2024-03-15,105.666,99.9207,95.3642,66.7547,74.2193,79.1739,126.346,136.803,104.78,86.0899,84.9269,94.2389,88.4467,86.712,99.5507,83.2646,85.9747,93.1496
2024-03-22,106.551,99.1961,94.9966,65.5026,74.5004,75.6226,124.586,135.598,103.001,85.1618,83.6934,93.3938,87.3368,85.1877,98.6228,82.2459,85.348,91.7868
2024-03-29,106.286,98.9215,95.182,65.5517,73.9321,75.9169,124.875,137.721,103.643,85.3815,83.5123,93.7325,87.4646,85.2048,98.6555,82.2175,85.4041,92.2221
2024-04-05,106.104,99.3423,95.1414,65.5477,73.3146,78.8235,125.727,137.961,104.954,85.5055,83.6432,93.8188,87.1871,84.495,98.7471,82.002,85.1294,91.5583
2024-04-12,107.077,97.606,93.8082,64.7168,72.8559,77.6337,124.321,137.871,102.81,85.1508,82.1789,93.6772,86.5863,84.7356,97.8894,80.1771,84.6955,91.4871
2024-04-19,108.016,97.5886,93.6497,64.1795,70.7756,76.5661,122.293,131.395,101.969,85.3084,81.555,93.7011,85.9171,83.8386,97.7043,80.2369,84.4289,89.8282
2024-04-26,107.624,98.3071,94.4102,63.2336,71.916,78.276,123.37,132.401,103.423,85.1277,81.7062,93.8569,85.7918,83.599,97.7793,80.4902,84.6846,89.7211
2024-05-03,106.852,98.426,94.3735,64.7601,72.603,78.6787,123.391,134.825,104.377,85.8127,82.7228,93.7962,86.3421,83.8589,98.4006,81.4827,85.1482,90.5786
2024-05-10,106.811,98.7304,94.2212,63.6485,72.1657,80.3636,124.58,136.289,105.171,85.4026,82.7211,93.739,86.1372,84.0111,98.291,81.063,85.1384,90.1004
2024-05-17,106.42,99.2571,94.4834,63.6011,72.3599,82.8243,126.184,136.846,105.83,85.2735,83.0127,93.9237,86.6221,84.9472,98.7028,81.5536,86.046,89.6735
2024-05-24,106.623,99.2564,93.9636,63.1298,72.1431,81.5692,126.389,136.846,106.495,84.9369,82.6251,94.2326,86.6545,83.975,98.4995,81.0437,85.5814,88.9424
2024-05-31,106.9,99.3229,94.5299,63.0155,71.3277,81.0099,126.387,134.328,105.695,84.8584,81.5114,93.8868,85.7993,83.661,98.3806,80.0045,85.6369,88.2428
2024-06-07,107.321,99.6647,94.1409,63.6789,70.5816,81.9294,125.998,128.19,105.966,84.8846,81.7873,93.9255,86.4112,84.2737,98.828,80.9261,85.9027,88.5186
2024-06-14,108.752,97.9031,93.6325,63.1073,69.2139,81.0518,121.426,122.625,101.7,84.6191,80.468,93.8119,86.1227,83.7621,98.2309,79.8914,85.358,88.2182
2024-06-21,108.567,97.7344,94.0558,62.2861,68.0661,79.8772,122.356,125.192,101.648,84.3767,80.4873,93.8161,86.1611,83.8594,98.1254,79.5491,85.4511,87.9975
2024-06-28,108.577,97.9834,94.0941,61.7125,67.4928,77.8984,123.399,124.914,102.67,84.2964,81.1003,94.0656,85.9577,83.7112,98.0713,80.3184,85.3464,88.6204
2024-07-05,107.935,99.0232,94.6365,61.5771,67.6473,79.67,125.481,126.736,104.309,84.3514,81.3471,93.9452,85.9243,84.032,98.4781,80.0758,85.4792,88.4475
2024-07-12,107.255,99.6053,94.5771,62.2252,68.2729,81.6358,126.962,129.215,105.137,84.4549,82.3049,93.9635,85.7222,84.8944,98.984,80.396,86.1808,88.7558
2024-07-19,107.701,99.5427,93.8848,62.8768,67.0007,78.9282,125.821,127.611,105.399,84.2468,81.7669,93.8268,84.9807,84.5984,98.8203,79.5924,85.8334,88.8149
2024-07-26,108.003,99.2771,93.2236,64.0499,65.8245,78.4598,125.993,125.095,105.234,84.4729,81.322,93.7987,84.9427,85.1583,98.9121,79.7802,86.3697,88.6733
2024-08-02,108.165,98.9655,92.8151,66.53,64.613,78.1756,125.217,120.91,103.37,85.0927,81.788,93.7935,84.9722,86.7569,99.8182,80.9117,89.4252,89.483
2024-08-09,107.359,99.8219,93.7132,67.2757,67.0106,79.7374,125.127,121.843,104.662,85.4384,83.0631,93.6058,86.0128,87.0508,100.346,80.9097,90.9243,90.4874
2024-08-16,106.905,100.513,93.8105,66.7246,67.7775,80.0826,127.678,122.88,105.286,85.4084,84.3174,93.6516,86.2208,87.612,100.745,81.5236,90.7225,90.721
2024-08-23,106.688,101.656,94.7609,67.7891,66.5073,81.0105,129.122,117.987,107.038,85.7386,84.9978,93.7133,87.1507,89.4377,101.552,82.6434,91.8782,91.8706
2024-08-30,106.522,101.282,95.5324,68.1284,66.101,81.7134,128.618,116.52,107.09,86.3779,85.4632,93.8109,87.158,90.3254,101.955,82.8642,92.9781,92.3715
2024-09-06,106.469,101.525,95.3958,69.2871,66.8181,79.1944,128.935,115.31,106.713,86.3589,85.9516,93.6805,87.3536,91.3666,102.283,83.1646,92.7903,92.8283
2024-09-13,106.207,101.358,94.7733,70.349,66.1872,80.3568,128.302,118.261,106.334,86.121,86.0235,93.7433,87.1978,91.7543,102.258,83.1918,93.4008,92.6823
2024-09-20,105.791,101.978,94.8597,68.6193,68.6439,80.6242,129.645,118.954,107.436,86.6229,87.3153,94.1713,86.9286,92.5634,102.771,82.7106,95.5351,93.3331
2024-09-27,105.38,102.012,95.4875,69.1206,68.5064,82.9646,129.732,117.69,106.812,87.4236,87.5974,94.0255,88.2824,94.3242,103.548,84.074,97.3775,92.767
2024-10-04,106.298,100.762,94.9465,67.583,68.0326,81.426,127.034,119.022,104.167,86.403,85.0085,93.716,86.675,92.3194,102.317,82.4448,95.1744,92.0836
2024-10-11,107.048,99.9034,93.4719,66.4276,66.7721,80.4612,126.767,118.517,103.561,86.302,84.9116,93.6207,86.4414,91.6539,101.673,81.7515,93.6652,90.6963
2024-10-18,107.788,99.0685,93.2933,66.0431,65.9639,79.3398,125.243,116.58,102.892,85.711,85.3561,93.6963,86.8335,92.0298,101.169,80.4902,93.2864,90.3184
2024-10-25,108.268,98.8653,92.8951,65.1954,65.8322,78.8254,123.984,116.17,101.772,85.4806,84.2702,93.724,86.7724,90.3237,100.552,79.4077,92.5142,89.0135
2024-11-01,108.452,99.2528,92.3672,64.8647,64.4287,77.7601,124.246,115.243,101.088,85.569,83.9967,93.7979,87.21,89.9599,100.293,80.1364,91.6902,88.7934
2024-11-08,108.526,98.4699,92.5375,64.9702,65.5905,78.484,124.448,116.107,100.81,84.9064,84.8327,93.512,86.639,89.5669,100.426,79.6041,91.5959,89.0024
2024-11-15,110.125,96.5817,91.5919,63.6894,64.5215,77.0122,122.177,113.277,98.7816,84.1997,83.1339,93.5154,85.6718,87.4652,99.0317,79.1002,89.7821,88.3533
2024-11-22,110.586,95.1052,91.8642,64.1762,64.274,76.5919,119.831,112.913,96.2997,83.8716,83.0419,93.5591,85.3494,88.2968,98.4913,78.4716,89.8286,88.032
2024-11-29,109.973,96.4262,91.8094,66.0009,62.1489,76.7758,122.703,113.137,97.4284,84.0174,83.3392,93.4645,85.5576,88.9497,99.0467,78.9957,90.2712,88.438
2024-12-06,109.805,96.6443,91.5194,65.79,62.2129,77.3136,123.878,114.406,97.0997,83.6887,83.5728,93.4237,85.8659,89.5673,99.035,77.5965,90.7798,89.6077
2024-12-13,110.499,95.7417,90.3856,64.4542,62.3864,76.5033,122.797,114.385,97.4184,83.499,82.4219,93.3567,85.577,89.1324,98.3549,76.863,90.1453,88.5431
2024-12-20,111.38,94.8462,89.3021,63.1533,60.8361,75.6335,121.884,114.079,95.346,83.2025,81.4198,93.1539,85.1058,88.3974,97.657,76.1104,88.9718,88.2206
2024-12-27,111.353,95.2683,89.2791,62.8032,60.5828,75.717,122.069,114.212,96.5082,83.1661,81.4314,92.6733,84.6603,89.617,97.5952,74.7547,89.6826,89.0698
2025-01-03,112.159,93.9693,89.253,62.9673,60.8927,74.6987,120.538,112.391,94.3986,82.5993,81.4165,92.4373,84.4471,88.3701,96.7697,74.9252,89.0993,89.2901
2025-01-10,112.06,93.9993,89.1402,62.6738,62.0871,74.7586,120.785,112.929,94.6989,82.6129,81.4702,92.227,84.3091,87.9344,96.8908,75.0347,89.1532,88.6792
2025-01-17,112.197,94.0216,89.1075,63.5997,61.9214,74.087,120.997,111.377,94.9422,82.5106,80.4657,91.6519,84.4347,88.2089,96.9407,75.572,88.9494,88.5444
2025-01-24,110.571,95.6662,89.5701,63.4347,63.3076,76.5329,124.652,114.39,97.5715,83.612,81.8345,92.0797,85.0836,90.3434,98.2682,76.8671,91.5407,88.9558
2025-01-31,111.529,94.6526,88.6116,63.9574,63.8668,76.2341,123.086,111.815,96.6259,82.9977,80.8576,91.7403,84.4037,90.2876,97.5993,75.9052,89.8771,88.8598
2025-02-07,110.959,94.7053,89.5495,65.0979,65.131,78.5603,124.111,113.054,97.5052,83.0487,80.8546,90.8293,84.7771,90.2388,98.0229,76.1473,90.2106,89.3803
2025-02-14,110.337,95.4726,90.4693,64.872,65.106,79.6219,125.994,113.74,98.9155,83.3051,81.356,91.6547,84.8377,90.2265,98.6629,76.3619,90.2913,89.8755
2025-02-21,110.081,95.4794,90.3662,65.9286,65.8252,79.7328,126.012,114.044,98.6389,83.4081,80.7429,91.7814,84.77,90.2634,98.9906,76.8053,90.6058,89.5681
2025-02-28,110.909,94.8264,88.882,65.8908,64.3274,78.8643,125.759,113.674,99.0605,83.0003,79.5075,91.0235,84.4963,88.8858,98.1192,75.3959,89.6901,89.4922
2025-03-07,109.129,98.9272,89.5584,67.1049,65.2125,81.2565,130.32,114.498,103.678,83.5435,80.9369,91.516,84.684,90.1315,99.3865,76.083,90.6325,90.8292
2025-03-14,109.088,99.3471,88.9144,66.6522,64.822,80.9698,131.182,115.794,104.128,83.5022,80.4496,91.5639,84.2516,90.0921,99.0623,75.6308,89.9685,90.524
2025-03-21,109.243,98.921,89.4047,66.5958,66.2109,80.941,130.02,114.812,103.804,83.2597,79.7398,92.554,84.0992,89.5369,99.0988,75.2132,90.4683,90.5229
2025-03-28,109.667,98.1914,89.512,65.7615,65.4879,80.3207,129.411,114.209,101.998,82.9243,79.2003,93.1276,83.7219,89.0927,98.4011,74.8913,90.1095,90.3436
2025-04-04,108.79,100.538,90.4912,68.3554,66.8318,78.0785,130.375,114.303,103.718,82.7787,78.1125,93.2784,84.0344,88.5102,98.792,75.8282,90.0972,90.9207
2025-04-11,107.931,103.319,92.0953,69.3772,63.9883,76.1853,132.862,113.608,105.959,82.631,77.8594,92.4627,85.7734,90.197,99.994,76.6862,90.37,90.9559
2025-04-18,107.107,103.66,92.5061,69.7065,64.8342,78.1574,133.674,117.734,106.71,82.4602,77.8124,93.2001,85.0379,90.4801,100.602,77.227,90.6619,91.3719
2025-04-25,107.089,103.484,92.2995,69.2603,66.352,80.6851,133.845,117.99,106.842,82.5931,77.8779,93.2813,85.2504,90.1901,100.362,76.3559,91.34,92.0526
2025-05-02,106.473,103.256,92.6882,68.625,66.4954,79.8281,133.527,118.046,107.357,83.1364,79.6435,94.3469,90.7949,91.479,101.671,78.5851,93.7554,93.3922
2025-05-09,106.634,102.474,92.102,68.3443,66.6627,80.8532,133.731,118.979,106.531,83.065,79.2281,93.3422,92.0711,91.5891,101.595,78.5054,92.9411,93.439
2025-05-16,106.63,102.05,91.8203,68.2453,66.4733,80.7092,132.814,119.391,106.471,83.429,79.6848,93.177,91.9979,90.7123,101.531,78.7423,92.9455,93.0015
2025-05-23,105.638,103.407,92.8029,69.2931,66.0998,80.1894,134.58,120.627,108.031,83.671,80.7783,93.4688,92.6137,92.572,102.459,80.1971,94.3571,93.6132
2025-05-30,105.798,103.212,92.767,69.042,66.9339,80.8464,134.355,120.534,107.64,83.435,80.2798,93.2034,92.7887,91.8936,102.054,79.6329,93.7756,92.8769
2025-06-06,105.196,104.073,93.6769,68.9861,67.6942,81.3918,134.495,121.488,108.718,83.558,80.4075,93.0887,92.6401,92.589,102.424,80.9426,94.3357,92.8331
2025-06-13,104.964,104.812,93.9354,68.8728,68.2849,81.1311,135.792,122.303,109.6,83.4763,80.3186,92.6375,93.7478,92.8512,102.543,80.1363,93.9859,91.9496
2025-06-20,104.99,104.979,93.4825,68.3759,69.0076,80.3854,136.397,122.38,109.894,83.5275,79.8987,92.0968,93.78,92.0122,102.462,80.3064,93.8132,90.464
2025-06-27,104.16,106.698,93.7573,68.8162,69.0462,81.2212,139.62,123.26,112.777,83.5795,80.8858,93.29,95.4504,92.3333,103.15,80.7666,94.3149,91.4196
2025-07-04,103.718,107.271,94.2084,68.9237,70.1065,81.5319,140.102,124.955,113.592,83.6514,80.8924,93.4264,95.6753,93.0651,103.296,80.5872,94.4719,91.5241
2025-07-11,104.266,106.486,93.5267,67.7761,68.6236,79.88,138.883,124.725,112.514,83.5498,80.7804,93.0249,94.869,92.8074,102.793,79.9241,93.7505,91.5348
2025-07-18,104.668,105.997,93.3228,67.0122,68.4756,79.0694,138.56,124.46,112.164,83.3627,80.3601,92.6208,94.2741,92.8805,102.447,78.9884,93.9483,90.7028
2025-07-25,104.263,106.787,93.6173,67.3567,68.8207,79.8967,139.378,125.507,113.762,83.4723,80.2071,92.1768,93.9208,92.8065,102.594,79.5178,94.3877,90.5064
2025-08-01,106.048,103.894,92.2635,66.2074,67.872,78.0055,134.907,123.052,109.788,82.8091,79.2825,91.1483,92.5194,91.4272,101.178,78.2328,93.1235,88.8545
2025-08-08,104.723,105.915,93.2136,67.3619,69.968,78.3654,138.451,125.403,113.161,83.1391,80.5275,91.0359,92.6391,92.7637,102.212,78.9582,93.8408,90.8272
2025-08-15,104.684,106.358,92.8005,67.7582,70.2617,78.7262,138.846,124.535,113.942,83.1424,80.8901,91.1436,92.1988,92.5103,102.39,79.0645,94.4911,90.4842
2025-08-22,105.222,105.524,91.9285,67.0,69.462,78.2515,137.651,124.631,112.778,83.1208,79.9626,91.1141,90.5729,91.8763,101.816,78.9168,94.1382,90.5799
2025-08-29,104.686,106.164,93.0238,67.6572,70.265,78.5384,138.343,124.93,113.232,83.6795,79.4471,90.389,90.4728,92.4681,102.074,78.8856,94.1668,90.2581
2025-09-05,104.703,106.368,92.7093,67.2308,69.9763,78.1788,139.112,124.993,114.67,83.6027,79.7234,90.2949,90.5415,93.0465,101.938,78.9442,94.084,90.6716
2025-09-12,104.3,106.741,92.4102,67.4157,70.7245,79.9305,139.593,126.445,115.761,83.7084,79.8066,90.2755,91.2785,94.3698,102.199,78.9053,94.5602,90.2835
2025-09-19,104.188,106.971,92.5806,67.3306,71.7532,79.6685,139.571,127.185,116.104,83.7313,78.6946,90.4129,91.4944,93.9033,102.042,78.5623,94.4845,90.2806
2025-09-26,104.98,106.06,91.5698,66.4532,71.1148,79.1814,138.147,126.191,114.777,83.3211,78.2505,89.7696,90.5663,92.6153,101.208,77.6764,94.13,88.7022
2025-10-03,104.523,106.71,91.4817,67.6076,71.7133,79.4483,139.571,127.065,116.533,83.3921,79.0404,89.6925,90.8743,92.1926,101.554,77.9986,94.403,89.0037
2025-10-10,105.212,105.198,91.1282,65.2168,71.744,80.0687,137.481,126.943,114.413,83.4206,78.9288,89.7479,90.358,91.2269,100.765,77.1139,93.9944,88.5182
2025-10-17,104.986,106.259,91.0198,66.4267,70.1605,79.4498,139.076,126.213,115.464,83.3753,78.8309,90.3967,89.9865,91.1566,101.03,77.0463,93.9433,88.542
2025-10-24,105.206,105.544,91.0688,65.101,70.9843,80.639,138.515,127.024,115.076,83.3432,78.8461,90.6528,89.4914,90.9432,100.588,76.1608,93.9822,87.8745
2025-10-31,105.412,105.111,91.1195,64.6254,70.9512,80.8128,137.514,125.963,115.224,83.3724,78.5985,89.6997,89.8086,92.1631,100.454,76.7824,94.7412,87.7314
2025-11-07,105.624,105.013,90.4943,65.035,71.4541,80.766,137.637,126.105,115.885,83.2736,78.416,89.7322,89.0142,92.0089,100.308,75.0649,94.9861,87.1395
2025-11-14,105.245,105.553,90.9091,64.3915,72.1331,81.9514,138.856,127.228,116.754,83.5109,78.2118,89.618,88.4431,91.6041,100.266,75.1108,95.9583,87.0677
2025-11-21,105.929,104.503,90.5118,63.4889,71.4779,81.5254,137.019,126.666,116.003,83.2801,78.2074,88.7476,87.7272,91.3804,99.7035,74.207,95.5492,87.3548
2025-11-28,105.376,105.052,90.9298,63.7517,71.7367,82.1287,138.07,127.536,117.289,83.7267,78.9849,88.8154,87.6601,92.2508,100.495,74.5058,95.8995,87.798
2025-12-05,104.905,105.743,91.5338,64.1867,72.2314,83.0804,139.245,128.502,117.901,83.7257,78.4534,88.2609,88.0321,93.1464,100.675,74.3561,96.3696,87.1544
2025-12-12,104.462,106.457,92.7508,63.8711,70.9592,83.3184,140.398,129.589,118.164,83.893,78.5227,87.7019,88.1989,94.1003,100.931,74.1297,96.5849,87.0438
2025-12-19,104.613,106.3,92.4664,63.3013,69.4189,83.6186,140.605,129.761,117.14,84.0319,78.09,88.4709,87.2355,94.2093,100.813,74.0532,97.1099,87.5866
2025-12-26,103.941,106.887,93.2466,63.6741,69.4059,84.5045,140.964,130.562,117.275,84.3669,78.1509,88.1775,87.6457,95.4075,101.458,75.7834,97.853,87.5203
2026-01-02,104.078,106.371,92.9215,63.4671,69.951,85.0323,140.718,130.388,118.305,84.7939,78.2314,87.8816,87.612,94.2019,101.231,75.7055,97.6114,87.2794
2026-01-09,104.5,105.67,91.943,63.2047,71.0746,84.9464,139.795,129.9,116.897,84.616,77.6445,87.9005,87.0613,94.1679,101.209,75.0402,97.1199,86.6178
2026-01-16,104.278,105.412,91.8223,63.0006,71.5385,86.1104,139.11,132.485,116.893,84.7612,77.3713,87.2392,87.0884,94.1725,101.099,74.3177,97.4786,86.492
2026-01-23,103.568,106.469,92.5376,62.9859,72.6069,87.8797,141.118,134.173,118.898,84.7786,77.6656,86.2191,87.0688,94.7663,101.729,74.5694,98.7211,86.9037
2026-01-30,102.243,108.374,94.4099,64.7289,73.7643,88.5939,143.594,135.786,121.515,84.9103,77.9682,86.144,87.5507,94.2526,102.733,76.1181,100.29,87.1564
2026-02-06,103.081,106.914,93.219,63.4083,72.9352,88.6831,141.368,135.066,120.905,85.0186,77.5206,87.3131,86.742,93.3382,102.136,74.5736,100.129,87.6656
2026-02-13,102.413,107.514,93.6045,64.9244,73.5637,88.4407,142.303,135.917,121.212,85.367,77.7715,87.3013,87.3504,94.7572,102.858,75.608,101.133,88.6193
2026-02-20,102.769,106.669,93.154,64.1391,73.787,88.1924,140.802,136.028,120.136,85.3733,77.4926,86.9638,86.9269,94.4989,102.444,75.5137,101.232,88.2507
2026-02-27,102.491,106.954,93.2418,63.8471,75.0389,88.2297,141.248,136.44,121.656,85.8772,77.9312,86.9192,87.4527,94.732,102.666,75.9095,101.528,89.0015
2026-03-06,104.275,104.787,93.2704,63.0098,72.6399,82.4261,136.354,131.414,113.874,85.099,77.0884,86.1128,86.2047,92.0643,101.39,73.5416,100.098,86.5229
2026-03-13,104.466,103.925,93.2826,62.4707,73.3395,83.0834,135.765,131.479,113.539,85.3852,77.4348,85.6924,85.7525,91.2743,101.528,73.2764,100.273,86.0066
2026-03-20,104.282,104.849,92.9813,62.7382,73.2853,83.4057,136.716,131.913,114.198,85.4019,77.4004,84.6165,85.9314,90.0091,101.57,73.0591,100.232,85.7996
2026-03-27,105.107,104.259,91.9283,62.2261,73.1846,81.3556,135.666,130.117,114.141,85.0084,77.247,83.4622,85.8412,89.314,100.849,72.3908,98.3769,84.8253
2026-04-03,104.709,104.593,91.5277,62.3148,74.6557,82.9957,136.358,131.443,116.06,85.4353,77.2606,85.516,85.8104,90.1362,100.983,72.4638,97.7251,84.8337
2026-04-10,103.371,106.115,92.0855,62.4575,76.1004,85.3465,139.473,135.308,120.093,86.1277,76.765,85.5025,86.2609,91.3748,101.871,73.6499,99.5302,85.6494
2026-04-17,102.792,106.848,93.1092,62.4519,77.1459,86.0059,140.846,136.342,125.615,86.1385,76.395,85.2878,86.8662,91.4298,101.966,73.8645,99.8166,85.4436
2026-04-24,103.32,106.007,93.0981,62.2384,76.5487,84.9695,139.35,134.839,123.493,85.9668,76.0096,84.0052,86.9806,90.4216,101.546,73.7474,99.4722,84.4825
2026-05-01,103.067,106.369,93.8407,63.4331,77.9243,84.852,139.501,134.607,124.508,85.9409,75.705,83.5125,86.5196,89.9146,101.852,74.1553,99.2796,83.5846
2026-05-08,102.662,106.539,93.2751,63.3391,78.1473,85.349,140.515,136.42,127.882,86.333,75.59,83.8682,87.289,90.9224,102.244,74.5135,100.528,84.9051
2026-05-15,103.408,105.491,92.6354,62.6782,77.3082,85.1193,138.714,135.799,125.53,86.2367,74.6833,82.8158,86.857,89.8583,101.384,73.0412,99.7324,83.3994
2026-05-22,103.655,105.005,92.2441,62.3526,76.9724,84.7843,138.08,135.6,124.696,86.2895,74.1018,82.7164,86.9323,89.5984,101.189,71.9769,99.2678,83.4172
2026-05-29,103.41,105.403,92.1555,62.2615,76.5179,85.5977,139.09,135.646,126.912,86.6444,73.5148,83.3798,87.1444,89.9246,101.349,72.4084,99.3077,83.5202
2026-06-05,103.646,105.366,91.6859,61.9901,76.1612,85.2395,138.884,136.182,126.938,86.5967,72.6198,83.3667,86.9072,89.7055,100.887,71.0029,97.7199,83.8555
2026-06-12,103.875,104.752,90.9502,61.8906,75.5621,84.5942,137.633,136.683,126.59,86.5955,73.6946,83.1998,86.4201,89.4095,100.796,71.7823,96.974,84.747
2026-06-19,104.61,103.723,89.9039,61.4044,74.7104,84.7286,135.799,135.529,125.322,86.2096,73.5637,83.9251,86.4017,88.9864,100.174,71.3408,95.0698,84.8883
2026-06-26,105.113,103.181,89.6597,61.2442,74.4478,82.788,134.431,134.27,124.225,85.9996,73.4016,83.8782,85.765,87.6472,99.9265,70.9694,96.1817,84.2569
2026-07-03,104.877,103.54,89.6062,61.4129,74.0704,82.3932,134.835,134.89,125.02,86.1792,72.8947,83.1635,85.5449,88.1966,100.13,71.2614,96.5321,83.9689
2026-07-10,104.887,103.392,89.7269,61.1268,75.4161,82.2084,132.718,134.241,123.911,86.2087,72.4756,83.0441,85.0239,87.7373,100.073,72.5299,96.5163,83.7919
2026-07-17,104.869,103.309,90.5259,60.8757,75.5532,82.2077,132.615,134.517,120.941,86.1407,72.8392,82.2165,84.3283,86.8782,99.9864,73.3808,95.8913,83.8436
2026-07-24,105.014,102.901,90.2528,60.3207,75.9341,80.6215,132.918,134.553,120.892,86.1852,72.9135,82.0199,84.3482,86.6893,99.9836,74.6521,95.9564,83.5489
