date,EUR,USD,CAD,JPY,KRW,MYR,ASIA,CNH,EM,IDR,INR,TWD,THB,SGD,PHP,CLP,HUF,MXN,PLN,BRL
2014-01-03,-6.19,-2.03,0.49,6.47,-2.19,0.72,2.85,-0.54,0.33,-0.31,1.77,-1.26,0.0,4.06,0.54,2.42,-0.21,-2.17,3.01,-0.19
2014-01-10,-5.52,-0.94,-7.26,5.52,-1.17,-2.27,-0.19,-6.93,-1.87,-1.73,1.3,-0.58,0.0,1.6,0.47,-0.08,2.48,-3.51,3.45,0.73
2014-01-17,-4.74,1.32,-5.96,4.14,1.95,1.0,1.23,-8.12,-2.07,-1.24,6.54,-2.74,0.0,0.71,2.33,-2.39,2.1,-5.67,2.24,0.04
2014-01-24,-3.44,-0.49,-3.0,6.2,2.65,-0.72,-2.39,-10.0,-4.12,-1.22,-2.33,-0.85,0.0,2.74,1.48,-2.65,-0.62,-6.42,0.93,0.76
2014-01-31,-1.35,0.41,3.25,5.6,0.04,-2.96,-4.1,-7.83,-5.18,-1.01,-7.25,1.72,0.0,1.78,1.27,-4.83,-3.78,-5.12,-1.23,-0.3
2014-02-07,-1.29,-0.35,5.6,5.94,0.83,-4.83,-5.05,-6.06,-6.08,-0.4,-2.83,-2.99,1.85,2.55,2.07,-2.62,-4.31,-5.17,-1.47,-1.68
2014-02-14,0.11,-2.36,6.32,5.92,-2.02,-6.73,-4.97,-2.88,-3.77,-1.16,-4.97,1.64,0.3,1.46,0.86,-1.24,-7.2,-0.13,-0.87,-1.36
2014-02-21,-0.28,-0.21,4.95,3.25,-1.21,-4.63,-1.07,0.9,-2.31,-2.13,3.83,-0.74,-1.09,0.02,-0.08,-0.12,-4.6,2.3,0.54,-1.81
2014-02-28,1.59,-1.92,-0.76,2.75,-0.27,-1.38,1.71,3.75,1.59,-0.62,6.83,-2.05,-3.28,-0.33,-1.27,3.48,-0.01,2.28,1.97,0.19
2014-03-07,-0.49,0.4,-0.83,-1.46,-2.33,0.74,4.89,6.0,4.08,-0.21,4.5,0.12,-1.38,-0.11,-2.2,1.06,0.54,3.88,2.01,2.36
2014-03-14,-0.61,0.95,1.16,-0.21,-0.28,4.54,2.99,3.28,2.57,1.44,-3.03,-2.64,1.29,-1.27,-2.31,-0.53,3.5,3.03,-1.22,3.08
2014-03-21,-1.99,-0.19,-1.73,1.19,-0.49,5.16,1.7,3.86,1.97,1.94,-7.35,-3.18,2.42,-0.82,-1.14,-1.21,5.99,0.87,-2.78,3.48
2014-03-28,-5.7,-1.22,2.91,0.11,-0.13,3.24,4.56,5.36,3.07,0.16,-0.76,-3.31,5.21,-6.95,0.57,-0.79,3.91,-0.67,0.47,2.27
2014-04-04,-5.31,-1.78,5.68,1.7,2.9,2.62,1.82,3.82,1.6,-0.34,-9.55,-3.29,3.35,-7.62,0.89,0.95,6.12,-2.91,1.62,-0.15
2014-04-11,-5.35,-1.56,6.32,1.16,4.82,-0.36,2.82,4.3,1.2,-2.41,-3.44,-2.46,2.73,-8.76,2.59,1.84,3.58,-4.76,1.89,-1.02
2014-04-18,-4.56,-1.0,10.0,1.07,4.42,-1.07,2.72,2.87,1.78,-1.35,-5.05,-3.28,2.36,-8.58,3.17,2.12,1.78,-2.38,3.94,-1.75
2014-04-25,-3.24,-0.2,7.63,2.4,0.6,-0.22,-0.37,0.74,-0.81,-2.3,-10.0,0.24,0.74,0.89,1.73,1.03,1.41,-2.12,1.91,-1.91
2014-05-02,-3.11,-2.55,6.17,3.55,3.01,1.3,2.06,1.29,2.2,-1.83,-1.07,-0.77,2.62,2.49,2.57,1.58,-1.59,2.4,2.06,0.59
2014-05-09,-4.15,-2.83,4.75,3.71,-0.21,2.97,4.74,3.33,3.87,-1.18,4.37,-0.72,1.01,4.05,1.11,1.25,1.02,4.77,4.7,1.32
2014-05-16,-5.52,-2.47,5.52,4.33,-3.84,4.01,5.27,3.28,3.75,-1.94,8.49,4.28,2.11,4.1,0.1,4.27,0.29,2.99,2.89,0.82
2014-05-23,-0.93,-3.63,6.1,1.74,1.95,2.64,4.87,3.11,4.57,0.32,8.71,-0.81,2.77,2.14,0.91,1.71,2.31,4.15,6.24,1.89
2014-05-30,-0.26,-1.26,5.82,0.84,1.84,1.74,2.71,2.61,1.48,1.12,5.04,-1.65,0.87,1.91,-0.39,2.73,1.84,1.9,3.95,-1.0
2014-06-06,-0.87,0.81,5.05,-1.63,5.42,1.82,-0.62,1.75,0.34,0.9,-1.72,1.16,3.44,-3.01,-1.85,8.42,0.68,-0.69,2.13,0.93
2014-06-13,-0.95,-1.35,2.46,-1.79,6.87,1.01,1.53,3.32,1.33,1.28,-3.36,-0.06,5.65,-3.6,-0.52,4.04,5.05,0.9,2.85,1.53
2014-06-20,-4.72,1.93,3.1,0.16,-0.21,0.85,1.52,3.64,1.49,0.58,-3.32,-1.79,4.08,-2.6,-1.37,6.0,3.45,-0.04,-2.02,3.01
2014-06-27,-5.47,0.48,5.22,0.69,-3.4,-2.02,1.59,2.79,2.06,0.47,-2.4,0.5,4.82,-1.17,-0.6,6.68,2.71,0.95,-2.78,1.73
2014-07-04,-4.49,2.14,2.84,-0.31,-7.04,-2.27,3.85,2.94,2.51,-1.46,3.31,-0.94,-0.27,-1.3,1.48,-1.4,0.72,0.33,-1.92,5.38
2014-07-11,-1.85,2.53,4.06,-0.11,-3.86,-2.94,2.12,1.3,1.74,-1.56,5.5,-3.56,-1.6,-1.57,1.2,-1.83,-1.29,-0.81,-3.07,6.14
2014-07-18,-0.5,3.02,2.03,-0.22,-3.12,-1.29,1.64,0.72,0.71,-4.15,9.05,-0.6,-4.44,-3.33,0.76,-5.15,-1.18,-1.01,-2.94,3.5
2014-07-25,0.76,4.21,-0.09,-1.52,-7.96,0.9,5.22,3.18,0.99,-6.56,5.66,-0.61,-3.24,-3.29,0.86,-5.38,0.06,-4.14,-4.17,5.39
2014-08-01,3.01,0.76,3.1,-1.27,-6.23,-0.81,4.95,2.35,0.73,-2.59,2.54,0.1,-3.3,7.37,1.12,-4.63,2.57,-5.11,-8.66,-4.14
2014-08-08,0.08,2.43,3.07,-3.09,-10.0,-0.34,2.71,1.79,0.42,-2.45,2.2,2.21,-2.67,10.0,0.91,-0.7,0.39,-2.15,-9.61,-2.41
2014-08-15,-0.93,0.67,6.42,-2.08,-2.95,-0.54,6.53,1.26,1.41,0.04,2.06,2.62,0.54,9.76,1.41,-0.36,-0.33,-2.0,-7.54,0.45
2014-08-22,-6.0,6.04,2.69,-4.57,3.0,-0.96,3.94,-1.36,0.94,2.93,0.53,6.57,-0.76,7.58,1.82,-0.9,-0.11,-0.02,-5.84,-1.7
2014-08-29,-6.89,2.36,1.66,-3.22,2.34,0.51,6.85,0.42,2.63,1.64,2.96,3.21,2.04,4.11,1.18,2.3,-0.08,6.56,-3.12,1.81
2014-09-05,-5.75,0.57,2.19,-3.92,8.56,0.11,5.42,0.31,1.81,0.65,1.83,-1.17,-3.08,1.8,0.79,-0.82,2.29,6.66,-3.04,4.58
2014-09-12,-1.85,9.14,-6.88,-4.06,7.38,-2.97,-5.71,-0.16,-3.15,1.2,-5.28,-2.12,-4.05,-4.63,2.08,2.1,3.0,8.1,-4.63,2.86
2014-09-19,5.12,3.92,-1.35,2.22,4.15,-4.49,-8.22,-1.47,-4.85,1.98,-5.45,-5.96,-3.36,-3.41,0.47,-1.99,4.54,7.99,-3.1,3.63
2014-09-26,3.92,4.91,0.57,0.21,4.36,-5.68,-10.0,-2.65,-8.8,2.43,-7.59,-5.33,-6.56,-4.57,-3.22,-1.94,3.43,8.05,-3.43,3.94
2014-10-03,3.82,5.86,1.2,4.75,2.37,-6.87,-10.0,-3.9,-10.0,0.03,-7.38,-1.91,-2.53,-6.42,-4.35,-1.82,4.44,6.69,-0.66,-4.33
2014-10-10,0.67,-8.26,5.69,6.1,-0.19,-6.77,-5.2,-3.15,-4.46,-1.42,-4.41,3.97,-1.93,-0.9,-8.29,-3.71,4.31,3.92,-0.13,-5.35
2014-10-17,0.25,-7.25,3.71,2.28,0.73,-0.43,-1.8,-1.64,-0.7,-9.11,-0.68,3.05,-4.89,0.18,-7.8,0.45,5.71,1.95,-1.73,-3.4
2014-10-24,-0.22,-5.97,2.21,2.43,2.37,0.33,-0.43,-2.64,0.42,-4.28,3.61,0.86,0.56,-0.51,-2.85,-0.27,6.48,1.5,-3.02,-8.3
2014-10-31,-2.67,-0.81,-0.43,-4.34,3.97,3.83,3.5,-1.18,5.59,6.75,3.01,-4.47,-5.21,3.72,-1.18,1.82,2.89,3.18,-2.34,0.21
2014-11-07,-4.18,3.96,0.66,-6.86,-0.93,6.39,0.44,-2.07,1.36,2.17,2.2,-7.26,-10.0,3.9,4.11,3.04,0.0,1.87,-1.5,0.08
2014-11-14,-3.25,4.25,-3.56,-4.32,-2.88,-0.07,-2.98,-2.4,-1.34,8.51,0.78,-4.35,-9.69,3.43,8.67,2.75,-2.08,-0.04,0.78,-2.5
2014-11-21,-2.94,3.08,-5.08,-3.01,0.93,2.45,-4.92,-2.16,-2.71,-0.24,-2.0,-4.06,-9.54,2.38,6.12,3.12,-1.17,-2.61,3.44,1.76
2014-11-28,-1.34,4.44,-5.01,-1.02,-1.23,0.34,-5.29,-2.14,-6.91,-1.81,-2.15,2.65,-7.14,0.27,5.41,1.29,0.53,-9.06,3.44,-5.21
2014-12-05,1.45,-2.04,-9.38,1.06,1.57,1.99,-0.21,-1.45,-1.31,-4.24,2.89,1.52,-5.58,1.36,0.72,0.38,4.36,-8.58,4.78,-1.79
2014-12-12,-0.89,-0.77,-5.31,0.98,0.04,0.17,-2.66,-1.93,-3.74,-7.49,1.31,-1.16,-4.17,0.41,-3.31,1.75,2.83,-6.99,4.9,-2.54
2014-12-19,-3.12,6.87,-7.63,-3.77,-6.61,0.98,-2.61,-0.94,-4.62,-6.52,1.51,3.43,-3.98,0.25,-4.75,-0.68,-1.36,-3.8,1.55,-1.85
2014-12-26,-4.14,3.07,-6.66,-2.7,-3.7,2.56,-0.48,0.01,-2.03,-8.83,1.22,2.18,-3.74,1.3,-6.24,-0.14,-2.08,-0.87,1.44,-0.13
2015-01-02,-5.01,4.38,-4.99,-3.63,0.75,1.43,-1.39,0.19,-3.69,-3.72,-1.98,3.29,-1.98,-0.55,-3.23,0.05,-3.52,0.57,-0.81,-5.9
2015-01-09,-5.29,3.34,-8.25,-0.84,8.05,5.02,2.72,1.25,-0.02,0.45,-0.87,1.71,-0.63,0.56,-2.97,1.79,-4.06,1.9,-3.2,-1.32
2015-01-16,-3.21,0.21,-7.27,-0.69,5.16,3.69,-0.69,-0.59,-1.25,-1.25,-1.71,-0.04,4.36,1.79,-4.11,4.59,-0.85,0.36,-1.65,-1.7
2015-01-23,4.99,-2.37,-9.36,3.54,1.36,5.11,-2.05,-1.52,-1.6,-1.81,-0.63,1.25,5.9,1.12,-0.9,5.64,-1.52,-0.63,-0.85,-0.93
2015-01-30,3.9,-0.67,-7.3,5.79,-0.09,3.36,-5.25,-3.59,-3.67,-1.94,0.06,1.96,6.06,-2.81,0.42,4.47,-1.57,-1.02,-2.68,4.43
2015-02-06,2.09,1.98,-6.7,0.36,-3.13,1.3,-4.44,-3.4,-2.22,-5.04,0.52,8.96,6.63,-4.02,0.52,0.5,0.15,-1.03,0.69,2.07
2015-02-13,2.56,1.76,-6.96,2.02,-0.09,-1.67,-1.01,-1.94,0.82,-0.82,1.22,9.81,4.9,-2.04,5.03,-3.51,0.34,-2.05,5.46,3.2
2015-02-20,2.63,2.59,-6.02,0.55,3.57,-4.57,-1.0,-1.93,0.76,-7.24,1.43,5.89,4.37,-1.39,3.86,-3.84,3.16,-0.22,5.42,3.04
2015-02-27,-0.09,5.18,-8.09,-3.43,2.55,-4.72,1.25,-1.2,2.73,-6.62,2.49,3.76,3.8,3.03,0.36,1.25,4.66,0.78,6.95,-2.77
2015-03-06,-1.85,7.88,-7.87,-0.55,3.68,-5.07,0.2,-1.29,-1.14,-7.73,0.36,-0.3,2.62,1.18,0.34,0.57,0.0,0.38,1.43,-3.77
2015-03-13,-2.17,8.28,-9.44,-0.14,-2.01,-0.64,-0.88,-1.37,-2.81,-8.7,1.06,-6.06,0.7,1.82,-4.46,-1.02,-0.7,3.09,-2.78,-4.81
2015-03-20,-9.43,6.12,-5.47,-2.02,-1.26,-0.78,-0.48,-0.54,-1.78,-2.5,-0.83,-3.06,-2.27,-0.14,-3.61,-3.25,-1.45,3.13,-2.48,-3.85
2015-03-27,-10.0,6.45,-2.17,0.14,-1.84,2.22,-0.28,-0.31,-0.18,-1.15,-2.01,0.61,-0.33,0.01,-4.57,-7.29,-3.38,4.47,0.64,-0.92
2015-04-03,-6.6,2.38,0.38,3.17,-9.46,4.93,-0.76,-0.55,2.94,3.73,-1.41,3.49,0.16,0.55,-6.61,-3.28,2.38,3.96,6.39,3.3
2015-04-10,-7.4,2.62,1.51,1.28,-3.08,2.19,1.48,0.52,5.24,3.24,-0.08,7.73,0.4,-0.79,-4.95,4.24,-1.24,2.85,6.39,4.27
2015-04-17,-4.84,-0.68,0.73,4.53,-1.24,3.1,3.03,1.49,5.55,5.34,3.41,9.18,2.61,-1.17,-5.01,7.33,-0.06,0.9,3.15,2.78
2015-04-24,-3.11,-0.68,-1.13,2.0,-4.24,5.51,2.71,4.14,3.48,6.09,1.19,3.85,2.38,-3.07,-0.24,6.99,0.74,-2.89,-1.44,4.22
2015-05-01,-3.92,2.79,0.08,-1.2,3.62,4.14,1.05,2.55,1.52,-1.13,2.81,-0.82,-1.3,-4.51,2.96,5.67,0.57,-2.43,-2.79,0.49
2015-05-08,-2.32,1.79,0.1,0.13,1.19,4.03,-2.58,0.75,-1.43,-1.42,-2.15,-3.19,-3.82,-4.87,3.9,0.89,4.04,-2.75,-3.21,0.16
2015-05-15,-0.28,2.71,0.66,-2.62,-3.03,4.35,-5.37,-1.32,-1.57,-4.83,-3.64,-9.0,-3.56,-5.29,1.34,-0.63,-2.47,-0.5,-0.17,0.02
2015-05-22,0.6,2.65,1.95,-2.23,-1.69,-2.95,-5.52,-1.94,-3.16,-7.54,-0.81,-7.93,-6.83,-5.44,-0.65,-0.77,-1.94,-0.45,-2.81,-3.41
2015-05-29,1.95,-0.85,-0.05,-1.36,-5.0,-3.37,-2.41,0.12,-1.76,-3.81,-0.76,-9.53,-4.34,-1.2,-0.79,-4.26,-5.86,-0.35,-6.83,-0.62
2015-06-05,2.86,-1.59,1.29,-4.28,-2.6,-4.82,-1.52,1.4,-0.88,-2.37,1.47,-6.6,-1.31,-2.84,-0.07,-2.07,-4.1,-1.21,-3.51,-0.25
2015-06-12,3.8,-2.64,0.0,-1.64,0.12,-4.86,-0.05,1.33,-1.8,0.44,2.25,-4.29,1.23,-1.6,-0.26,-4.32,-0.63,-2.48,-3.94,2.13
2015-06-19,8.08,-8.89,0.93,5.05,5.47,1.11,1.97,-1.41,3.62,3.48,0.99,-2.93,4.08,-0.42,-1.84,-3.92,0.6,0.62,-0.98,7.12
2015-06-26,4.57,-6.15,0.85,1.94,9.37,1.98,0.34,-1.09,2.77,2.05,-1.21,-1.22,3.32,-2.09,-2.58,-3.73,4.37,1.73,-0.57,3.9
2015-07-03,4.96,-4.18,-2.8,2.83,6.37,2.14,0.77,-1.6,1.89,1.77,-0.93,-1.04,1.44,0.25,-1.8,-6.8,-0.3,1.96,-3.65,1.67
2015-07-10,1.76,-1.12,-3.8,1.38,-0.22,2.4,-2.8,-1.88,-2.11,-1.28,-2.64,-1.68,-3.88,-1.3,-0.19,-9.55,0.33,1.29,-4.67,-1.54
2015-07-17,-3.16,3.29,-5.58,0.35,-2.8,0.77,-3.87,0.0,-3.48,-0.63,-1.93,1.93,-6.79,-2.68,1.9,-6.43,2.96,-0.43,0.62,-4.53
2015-07-24,-1.03,2.06,-4.69,1.05,-4.51,-1.69,-2.18,-1.15,-3.32,1.06,-2.27,5.51,-5.15,-3.15,4.06,-10.0,3.53,-3.0,2.1,-6.53
2015-07-31,0.05,1.21,-2.45,-0.39,-7.19,-1.86,-4.65,-1.98,-3.07,1.42,-2.38,7.0,-2.12,-6.26,1.5,-8.39,10.0,-0.57,5.55,-9.35
2015-08-07,1.7,0.56,-1.36,-1.73,-0.84,-4.19,-2.42,-2.62,-1.64,1.85,-1.6,4.79,-0.24,-3.37,2.26,-0.91,4.83,0.73,2.23,-7.86
2015-08-14,3.55,1.21,-0.16,-0.44,-1.44,-7.91,-2.95,-0.5,-5.01,-0.06,-0.91,3.33,-0.37,-5.54,3.37,-2.13,0.6,1.57,0.26,-6.37
2015-08-21,4.59,2.3,-0.72,0.82,-5.64,-4.65,-5.47,-2.9,-7.41,-0.9,-1.94,3.29,-0.52,-6.43,1.97,8.84,-1.13,0.97,4.73,-3.97
2015-08-28,7.34,-1.59,0.8,8.64,3.62,-1.82,-0.72,1.15,-3.71,-2.5,-2.77,2.28,-1.97,0.09,1.45,10.0,-7.18,-0.25,3.89,-1.95
2015-09-04,3.74,-2.4,-0.83,10.0,-1.58,1.08,1.12,5.85,0.86,-3.76,-3.28,0.63,-3.22,0.14,-1.0,4.6,-4.63,-0.6,10.0,0.88
2015-09-11,4.27,-1.57,-0.95,6.12,0.97,4.6,2.2,3.78,3.4,-1.13,-4.35,-5.68,-0.42,5.24,-0.21,2.49,-6.13,-1.11,5.81,0.48
2015-09-18,2.59,-4.81,1.0,2.76,5.05,3.06,2.54,6.66,5.79,-1.64,-3.61,-9.98,1.08,4.5,-0.76,-1.04,-3.39,-0.01,6.88,2.08
2015-09-25,1.61,-1.96,-0.52,3.89,-0.27,2.62,-1.08,0.74,0.41,-1.0,-0.95,-10.0,-2.89,1.85,1.9,-6.89,0.05,-1.33,1.89,0.77
2015-10-02,5.91,-2.84,0.72,2.13,2.37,1.27,1.07,-0.85,2.45,-0.59,-2.05,-3.13,-0.42,6.85,4.65,-2.2,4.61,-0.52,-4.12,3.6
2015-10-09,5.81,-3.67,0.96,4.12,-0.14,-0.51,3.67,1.04,5.48,-1.78,-1.11,-0.49,2.71,8.47,3.36,-2.96,8.07,-1.17,-1.88,2.5
2015-10-16,7.44,-2.95,-0.57,6.09,-3.65,1.02,3.42,-4.18,5.16,0.44,2.77,1.48,5.57,9.77,5.1,-1.63,10.0,-0.41,-4.77,0.67
2015-10-23,4.79,0.21,-0.94,2.68,-4.29,-1.78,1.73,-2.38,3.49,0.72,-5.3,3.32,6.48,8.34,1.38,1.15,9.39,-0.73,-4.68,2.18
2015-10-30,-1.42,5.77,-2.66,0.67,-5.68,-2.82,-5.2,-5.39,-4.92,4.45,-3.47,-0.91,4.89,2.09,-1.07,-0.75,5.18,-2.2,-0.7,-0.85
2015-11-06,-3.99,8.28,-3.78,-4.15,-5.24,1.18,-8.07,-5.07,-10.0,3.93,-7.49,-1.16,2.58,0.21,-3.44,2.59,1.79,-3.03,2.94,-0.62
2015-11-13,-6.7,7.8,-5.51,-5.43,-7.09,2.14,-5.55,8.44,-8.39,2.27,-8.42,-1.28,-5.09,-2.53,-7.69,-2.67,-0.68,-3.36,3.97,-3.85
2015-11-20,-6.11,3.73,-2.6,-4.51,-4.64,5.69,2.0,10.0,-0.93,3.04,-1.82,-1.86,-2.61,-2.4,-3.86,-4.27,2.52,-1.56,7.46,-3.69
2015-11-27,-4.76,1.34,-1.62,-2.33,-1.16,7.18,2.99,8.7,0.52,0.7,-2.85,-0.54,-1.36,-0.61,0.17,-5.33,2.74,-1.23,5.65,-1.7
2015-12-04,0.08,-2.99,-1.15,2.8,0.62,6.47,4.93,5.18,2.17,1.58,3.19,0.81,-5.32,-0.29,1.51,-5.38,3.52,2.36,1.0,-3.22
2015-12-11,6.34,-4.32,2.3,4.85,5.74,1.86,7.36,6.18,3.35,1.85,5.75,-0.4,-1.49,1.92,3.05,-0.21,-2.21,0.38,-2.31,0.71
2015-12-18,8.28,-4.25,-1.45,7.35,4.36,-1.54,8.55,5.83,3.19,4.07,9.99,0.47,-1.0,2.14,2.53,-1.48,-5.13,-4.19,-2.27,3.37
2015-12-25,8.81,-4.42,-2.22,4.97,2.24,-2.05,9.35,6.56,5.23,3.05,8.92,1.52,-1.43,1.73,-3.01,0.74,-5.03,-5.1,-0.14,1.12
2016-01-01,4.15,-2.32,-3.21,1.16,-0.8,-4.92,5.47,4.52,5.66,2.45,8.31,0.49,1.11,1.03,-0.89,2.38,-2.24,-7.33,4.0,3.51
2016-01-08,1.88,0.98,-3.72,5.53,-4.33,1.21,2.75,-4.54,3.45,5.61,9.32,5.46,-1.02,-0.43,8.43,-1.91,-0.43,-2.44,3.64,3.92
2016-01-15,4.12,0.76,-1.46,6.58,-3.46,4.13,-2.59,-3.46,-2.9,5.14,1.77,3.26,0.2,-0.52,5.12,-0.95,-0.53,-1.06,2.8,1.88
2016-01-22,1.56,1.11,0.11,4.89,-1.78,7.98,-3.52,-1.43,-2.86,3.61,-1.69,3.19,1.12,-1.96,7.09,-0.75,2.3,0.3,2.07,2.84
2016-01-29,4.7,0.74,-1.43,6.06,-0.21,10.0,-2.74,0.34,-3.65,4.65,-3.98,2.47,5.24,-3.43,3.82,-2.18,2.42,-3.47,0.38,2.06
2016-02-05,4.18,-1.37,-1.9,1.31,6.92,6.47,0.36,3.39,1.98,0.44,-6.32,-3.3,10.0,-2.05,-2.1,1.49,7.35,0.51,5.5,2.65
2016-02-12,2.09,-2.97,-1.14,4.25,9.78,4.3,5.55,3.29,8.02,-2.74,-5.36,-1.45,8.12,-2.13,3.89,4.35,8.38,3.39,5.43,1.94
2016-02-19,4.2,-3.49,-2.61,7.31,7.85,2.53,5.62,-1.57,6.54,1.0,-1.98,-1.5,5.13,-1.23,2.93,1.98,6.01,7.13,5.84,1.82
2016-02-26,0.63,-2.64,-4.03,6.98,10.0,-0.82,10.0,-1.09,10.0,3.5,1.79,2.6,1.16,-0.85,-0.88,0.62,3.14,9.48,7.04,0.76
2016-03-04,0.19,-2.99,-0.71,4.98,7.21,-4.4,9.62,5.74,8.88,4.23,3.89,7.7,-0.15,-1.75,-1.75,2.65,-0.86,3.35,4.98,3.05
2016-03-11,-1.49,-0.92,-1.46,0.18,6.74,-4.0,8.32,3.12,7.91,5.26,7.37,8.91,-0.92,-1.33,-10.0,0.34,-1.96,3.14,5.21,4.94
2016-03-18,-0.57,-3.51,-0.36,0.14,6.63,-3.34,8.87,9.15,8.78,-0.77,7.45,7.3,1.68,-0.97,2.29,-0.75,-0.96,-2.29,6.09,3.49
2016-03-25,2.14,-3.43,3.13,-0.02,2.55,-5.63,5.18,9.44,5.73,-2.15,5.84,3.54,1.55,-0.49,6.34,-0.11,0.26,-2.45,3.56,4.87
2016-04-01,-0.14,-1.4,0.02,1.75,3.28,-0.85,5.0,7.85,4.18,4.04,3.64,1.21,-0.93,0.55,5.17,-3.36,0.26,0.0,5.48,0.14
2016-04-08,1.2,-0.68,-0.64,1.14,0.03,-0.01,2.99,7.57,2.44,-5.25,0.53,-1.74,0.07,0.34,5.82,-2.92,-0.35,-4.84,4.32,-3.91
2016-04-15,-0.26,1.58,0.65,-3.45,-2.61,-2.42,1.59,4.68,0.69,3.9,1.84,-2.46,-1.35,0.46,1.12,0.66,-0.51,-3.6,0.61,-1.63
2016-04-22,-3.57,1.17,8.15,-4.48,-1.55,2.18,1.64,5.3,0.5,-6.16,0.5,-3.89,2.18,0.33,3.24,1.68,-0.6,-5.24,-0.34,-0.95
2016-04-29,-1.3,0.67,7.54,-1.42,-3.63,0.57,-0.21,2.68,-1.13,-7.52,3.34,-3.38,3.51,-0.3,2.35,2.8,-0.78,-2.96,-8.03,-1.56
2016-05-06,1.45,0.87,8.91,-3.31,-2.27,1.22,-0.46,1.6,-2.93,4.05,3.11,-2.11,2.4,-1.1,5.47,1.33,-4.39,-4.24,-9.68,0.62
2016-05-13,2.42,4.0,7.08,-2.15,-0.49,3.68,-2.53,-3.54,-5.37,-2.02,-0.52,-1.88,0.79,-0.83,-8.49,-3.89,-8.55,-6.54,-9.22,0.13
2016-05-20,8.04,4.11,7.15,-4.24,-0.11,0.09,-2.56,-7.01,-6.4,5.17,-2.28,1.89,-3.24,0.79,-5.08,-4.87,-9.74,-9.45,-6.82,-1.49
2016-05-27,6.5,4.09,8.1,-7.86,0.5,-0.78,-3.47,-6.32,-6.65,-9.5,-4.62,2.96,-2.55,0.39,-5.79,-5.18,-8.5,-10.0,-4.71,-0.27
2016-06-03,4.64,1.98,7.08,-3.92,0.22,-2.39,-2.59,-3.53,-3.82,-1.63,-1.86,1.25,-1.73,2.02,-7.62,-2.56,-3.86,-8.62,-1.28,1.01
2016-06-10,4.88,-1.91,8.82,-4.33,1.58,-1.94,1.23,-1.13,0.41,0.73,0.44,2.92,2.78,1.94,-4.51,0.03,0.14,-4.13,5.16,2.09
2016-06-17,6.25,-4.71,4.11,-0.22,2.26,-2.91,2.47,2.16,1.81,-5.63,2.05,-0.95,5.27,0.52,-5.88,0.56,0.89,-1.8,2.53,4.91
2016-06-24,6.74,-5.19,1.71,1.0,-0.15,-0.03,2.29,2.81,2.69,9.16,0.16,-1.5,3.54,2.57,-1.53,0.38,0.94,1.8,4.26,6.99
2016-07-01,8.96,-2.56,0.14,-0.18,-0.71,-0.31,1.74,1.73,0.84,1.14,-2.84,0.42,2.91,0.58,-3.37,1.2,-4.59,6.59,1.91,4.52
2016-07-08,6.49,-1.63,-3.26,2.4,-1.91,-0.66,0.39,3.42,-0.39,-0.11,-0.73,-1.2,0.23,0.77,-0.67,2.1,-5.87,4.72,-2.18,2.64
2016-07-15,0.69,0.03,-2.84,-0.48,-1.59,-2.58,-0.39,1.98,-0.21,7.05,1.22,1.42,-0.4,1.4,-7.0,0.54,-2.67,4.92,-1.3,1.03
2016-07-22,-1.99,2.38,-2.5,-0.94,0.26,-8.44,-0.06,0.57,-1.96,3.11,4.82,1.34,-1.12,-1.38,-8.67,2.5,-3.07,2.51,-1.01,-2.91
2016-07-29,-4.05,1.61,-5.98,-1.87,1.11,-8.42,-0.37,-0.24,0.79,-1.94,4.26,1.12,-0.56,1.69,-2.69,2.87,1.52,-1.45,0.51,0.81
2016-08-05,0.03,0.71,-7.98,-1.02,0.26,-7.92,-0.56,-0.4,0.5,-0.81,1.58,0.76,0.67,2.35,-7.02,-0.17,3.78,-0.75,3.71,-0.06
2016-08-12,3.87,-1.12,-6.31,0.44,-2.47,-7.62,-0.22,0.34,0.46,-1.47,-0.25,0.53,-0.57,2.96,2.59,-1.35,2.06,5.71,4.73,-3.49
2016-08-19,6.97,-3.31,-4.08,-0.43,-2.52,-4.38,-1.69,-0.43,1.52,-7.04,-3.24,0.3,0.97,3.95,8.61,-4.66,3.77,7.82,4.03,-5.63
2016-08-26,5.76,-2.58,1.75,-2.79,-4.43,1.17,-3.35,-0.46,-1.46,-9.0,-2.89,-0.44,-0.19,-0.23,6.32,-8.27,3.53,8.6,3.76,-10.0
2016-09-02,2.79,0.63,2.54,-8.58,-3.0,1.91,-3.1,-1.62,-3.08,-2.58,0.3,0.89,-2.41,-2.96,5.69,-9.42,2.47,0.69,-1.46,-9.1
2016-09-09,2.78,0.79,2.38,-9.56,-0.7,3.52,-3.35,-3.1,-3.08,-1.41,3.22,0.61,-3.5,-4.5,4.01,-5.37,2.33,-5.5,-3.46,-8.06
2016-09-16,1.29,1.31,-1.66,-6.94,0.88,2.62,-0.89,-0.49,-2.79,7.42,3.91,-1.01,-5.4,-3.96,-5.21,-0.46,2.55,-10.0,-3.8,-6.48
2016-09-23,0.86,-0.05,-2.68,-3.97,1.33,-3.45,0.98,1.25,-0.4,10.0,4.51,-0.15,-3.89,-1.42,-4.6,4.5,1.48,-6.75,-2.59,-5.17
