date,KRW,THB,IDR,PHP,CNH,MYR,SGD,TWD,EUR,CAD,JPY,CLP,PLN,BRL,HUF,MXN
2020-11-13,0.6672600000000001,0.37036,4.16396,1.87246,2.69726,1.5475599999999998,0.07315999999999998,-0.018240000000000006,-0.88184,0.07415999999999998,-0.333052,-2.17704,-0.10324,2.3543600000000002,0.59826,0.62566
2020-11-20,0.699921,0.38532099999999997,4.060921,1.791221,2.8135209999999997,1.5656210000000002,0.12052099999999999,-0.01247899999999999,-0.8816790000000001,0.08602100000000001,-0.320258,-2.161379,-0.077579,2.5170209999999997,0.5543210000000001,0.770221
2020-11-27,0.7303040000000001,0.36760400000000004,3.961504,1.7600040000000001,2.822804,1.606404,0.121304,-0.007396000000000014,-0.8784959999999999,0.08310399999999998,-0.302265,-2.105296,-0.061596,2.354604,0.5751040000000001,0.823204
2020-12-04,0.7100150000000001,0.307915,4.0011149999999995,1.8022150000000001,2.792315,1.625415,0.13881499999999997,0.0004149999999999987,-0.8749850000000001,0.12201499999999998,-0.295528,-2.1197850000000003,-0.045585000000000014,2.400015,0.583915,0.7637149999999999
2020-12-11,0.7402839999999999,0.311484,4.095484,1.796284,2.783084,1.684784,0.236784,0.020584000000000005,-0.886016,0.120384,-0.274075,-2.075116,-0.03791599999999999,2.5346840000000004,0.587484,0.9990840000000001
2020-12-18,0.749915,0.240915,4.135115,1.766815,2.743615,1.669915,0.231815,0.016015000000000015,-0.851685,0.109115,-0.271465,-2.115085,-0.022184999999999996,2.487715,0.470815,0.822115
2020-12-25,0.749269,0.24406899999999998,4.203169,1.728669,2.670269,1.681869,0.210169,0.018569000000000016,-0.829631,0.093269,-0.270068,-2.120931,0.025769,2.1287689999999997,0.46606899999999996,0.812169
2021-01-01,0.790401,0.210001,4.153301,1.7241009999999999,2.5830010000000003,1.6921009999999999,0.18440099999999998,0.029301000000000008,-0.846699,0.07540100000000001,-0.256313,-2.119099,-0.040598999999999996,1.997301,0.456601,0.804401
2021-01-08,0.7401679999999999,0.22926800000000003,4.288368,1.7346679999999999,2.476368,1.651468,0.14146799999999998,0.009968000000000005,-0.8376319999999999,0.05276800000000001,-0.26164699999999996,-2.134932,-0.048131999999999994,2.0200679999999998,0.487268,0.7867679999999999
2021-01-15,0.759056,0.284656,4.424456,1.701856,2.448056,1.568456,0.11725600000000003,0.013356000000000007,-0.8368439999999999,0.020255999999999996,-0.264924,-2.135044,-0.067244,1.9839560000000003,0.48545600000000005,0.8223560000000001
2021-01-22,0.767027,0.285927,4.522027,1.660327,2.489327,1.680327,0.18012699999999998,0.019627000000000006,-0.808773,0.049627000000000004,-0.26147699999999996,-2.122973,-0.053173,1.9444270000000001,0.514627,0.700127
