date,CNH,IDR,INR,KRW,MYR,PHP,SGD,THB,TWD,BRL,MXN,CLP,PLN,HUF
2023-09-04,7.2774,15220.3,82.7345,1318.92,4.6558,56.68,1.3551,35.255,31.905,4.914,17.181,855.24,4.14715,355.045
2023-09-05,7.3098,15287.8,83.0695,1332.65,4.6652,57.092,1.3616,35.4825,31.925,4.97655,17.394,871.94,4.1993,362.525
2023-09-06,7.3199,15328.2,83.2265,1334.6,4.6757,57.005,1.36445,35.5875,31.973,4.97615,17.584,874.05,4.2679,363.455
2023-09-07,7.33895,15331.7,83.1695,1335.81,4.677,56.827,1.365,35.6325,32.058,4.9795,17.553,878.87,4.31605,361.905
2023-09-08,7.3611,15352.7,83.0095,1334.87,4.6772,56.724,1.36475,35.5875,32.083,4.9916,17.557,895.685,4.3023,359.35
2023-09-11,7.29975,15345.5,82.8935,1327.36,4.673,56.672,1.3602,35.53,31.98,4.93705,17.4795,891.695,4.32505,357.175
2023-09-12,7.30905,15361.7,82.8925,1328.64,4.6788,56.65,1.363,35.6925,32.045,4.9523,17.2935,897.01,4.3582,359.445
2023-09-13,7.2716,15343.3,82.9225,1326.56,4.681,56.743,1.3609,35.6875,31.948,4.90585,17.0935,886.925,4.29715,357.75
2023-09-14,7.28845,15369.4,83.0625,1328.34,4.6835,56.753,1.3628,35.7525,31.915,4.87245,17.1275,887.28,4.3471,360.02
2023-09-15,7.2828,15370.0,83.1345,1328.11,4.6833,56.769,1.363,35.72,31.915,4.8711,17.107,888.1,4.34675,359.12
2023-09-18,7.2934,15375.6,83.2985,1325.15,4.69,56.701,1.36445,35.7375,31.968,4.8685,17.16,885.855,4.35005,360.345
2023-09-19,7.30065,15387.4,83.2935,1327.55,4.6965,56.813,1.3636,35.9975,32.034,4.858,17.0915,884.805,4.3559,358.785
2023-09-20,7.2924,15327.1,82.9755,1325.56,4.6863,56.71,1.36105,35.9425,31.979,4.8475,17.039,881.275,4.3143,357.925
2023-09-21,7.313,15400.3,83.1435,1342.0,4.6933,56.903,1.3673,36.1275,32.165,4.91615,17.1885,891.105,4.33165,363.975
2023-09-22,7.29615,15364.4,82.9325,1332.48,4.6895,56.768,1.3639,35.9225,32.129,4.9145,17.1285,887.925,4.31495,364.67
2023-09-25,7.3158,15404.5,83.161,1339.41,4.6865,56.916,1.3675,36.135,32.158,4.9642,17.4125,901.655,4.3576,370.175
2023-09-26,7.31115,15483.1,83.258,1352.31,4.6908,57.134,1.36785,36.4325,32.208,4.9646,17.4215,901.175,4.35515,368.385
2023-09-27,7.31355,15526.2,83.1915,1355.01,4.7087,56.924,1.3718,36.6,32.247,5.02925,17.6675,905.205,4.408,373.52
2023-09-28,7.29785,15530.1,83.1445,1352.09,,56.8935,1.3667,36.6675,32.194,5.04565,17.62,906.025,4.3887,371.96
2023-09-29,7.2857,15479.0,83.0495,1345.97,4.6953,56.603,1.3649,36.515,32.169,5.00585,17.378,893.43,4.36375,366.95
2023-10-02,7.31715,15572.3,83.2185,1358.28,4.7172,56.865,1.37355,36.9775,32.309,5.07255,17.565,903.195,4.3933,370.04
2023-10-03,7.3179,15606.7,83.168,1361.33,4.7238,56.836,1.3732,37.0625,32.364,5.131,17.8205,914.29,4.4201,372.04
2023-10-04,7.3214,15620.0,83.3005,1356.37,4.73,56.729,1.3735,37.0225,32.323,5.16365,18.104,917.395,4.3957,369.59
2023-10-05,7.31505,15618.6,83.2225,1350.78,4.7277,56.749,1.369,37.0275,32.28,5.17645,18.202,919.91,4.37495,367.86
2023-10-06,7.31015,15670.9,83.1705,1348.95,4.7142,56.715,1.3681,37.02,32.164,5.1877,18.327,920.755,4.3508,367.25
2023-10-09,7.2971,15706.1,83.3205,1350.91,4.7315,57.003,1.3676,37.0225,32.167,5.17175,18.3285,921.455,4.33025,368.595
2023-10-10,7.2926,15733.7,83.2005,1345.49,4.728,56.833,1.3646,36.6575,32.126,5.07635,18.045,927.18,4.2879,365.235
2023-10-11,7.29795,15654.7,83.116,1338.25,4.7163,56.678,1.36185,36.3325,32.088,5.0511,17.84,920.08,4.2596,364.19
2023-10-12,7.308,15726.1,83.2655,1347.5,4.7118,56.816,1.3682,36.345,32.193,5.0501,17.9475,935.08,4.2972,366.605
2023-10-13,7.31025,15706.3,83.267,1352.63,4.7283,56.805,1.37055,36.325,32.213,5.06535,17.968,944.155,4.30675,369.74
2023-10-16,7.3142,15699.0,83.1975,1350.29,4.738,56.633,1.3687,36.2825,32.268,5.05405,17.9775,942.72,4.23115,366.17
2023-10-17,7.32195,15719.4,83.2645,1356.11,4.736,56.71,1.36855,36.37,32.367,5.0241,17.939,943.23,4.18715,363.14
2023-10-18,7.32835,15805.8,83.273,1357.34,4.747,56.9155,1.3726,36.35,32.401,5.0387,18.291,938.155,4.21535,364.785
2023-10-19,7.3389,15849.4,83.1475,1358.46,4.77,56.759,1.3733,36.4975,32.387,5.0598,18.3585,943.095,4.218,361.795
2023-10-20,7.32245,15871.6,83.1645,1350.99,4.7677,56.79,1.3716,36.4725,32.338,5.0649,18.293,939.845,4.2136,361.11
2023-10-23,7.31625,15891.1,83.1125,1348.85,4.7943,56.808,1.3696,36.3825,32.348,5.00995,18.1365,934.065,4.20225,358.98
2023-10-24,7.3174,15844.6,83.0215,1344.81,4.7855,56.798,1.3677,36.1675,32.31,4.99555,18.242,926.295,4.21165,360.95
2023-10-25,7.3236,15867.1,83.1285,1351.1,4.78,56.854,1.3699,36.1875,32.383,4.9929,18.332,922.13,4.22715,364.02
2023-10-26,7.3266,15901.3,83.2435,1356.97,4.787,57.06,1.3698,36.325,32.433,5.00285,18.2015,927.345,4.21935,362.635
2023-10-27,7.32755,15889.2,83.301,1350.8,4.7782,56.875,1.3685,36.18,32.404,4.949,18.0745,909.105,4.219,361.665
2023-10-30,7.32645,15868.5,83.2675,1348.51,4.7635,56.782,1.36365,35.8925,32.348,5.04,18.026,908.855,4.1953,359.875
2023-10-31,7.342,15941.2,83.2855,1354.29,4.7632,56.846,1.37005,36.075,32.471,5.0481,18.0565,898.055,4.2151,362.485
2023-11-01,7.33685,15943.1,83.2675,1353.36,4.7717,56.809,1.3705,36.2325,32.434,5.01495,17.95,897.615,4.23685,364.35
2023-11-02,7.32745,15843.7,83.249,1334.6,4.7502,56.536,1.3647,35.9825,32.328,4.925,17.5955,890.4,4.1914,359.31
2023-11-03,7.2952,15616.7,83.1545,1305.54,4.727,55.755,1.3541,35.48,32.095,4.88825,17.377,874.405,4.15055,353.0
2023-11-06,7.27565,15514.0,83.2265,1296.03,4.643,56.035,1.34955,35.4075,32.106,4.8912,17.5445,881.245,4.1445,353.3
2023-11-07,7.28305,15648.0,83.2375,1305.44,4.67,56.078,1.355,35.58,32.191,4.8684,17.524,888.73,4.1736,353.885
2023-11-08,7.28585,15622.1,83.2305,1310.84,4.682,55.945,1.3557,35.5125,32.239,4.88515,17.4805,897.08,4.1508,353.96
2023-11-09,7.2944,15641.7,83.2755,1310.01,4.6932,55.902,1.35605,35.5625,32.285,4.9095,17.485,905.005,4.1358,352.64
2023-11-10,7.30585,15693.8,83.2945,1320.45,4.7087,55.925,1.36055,36.0025,32.374,4.9331,17.784,917.095,4.1462,353.445
2023-11-13,7.2958,15712.1,83.2455,1324.1,,56.0245,1.3601,36.015,32.341,4.91415,17.6115,922.415,4.1408,353.175
2023-11-14,7.26455,15530.6,82.9965,1307.64,4.7172,55.803,1.352,35.63,32.181,4.86705,17.3875,895.975,4.06385,346.865
2023-11-15,7.2553,15507.3,83.1285,1300.35,4.6725,55.82,1.3483,35.5225,31.939,4.8521,17.312,881.495,4.0436,346.24
2023-11-16,7.24835,15501.1,83.2375,1289.26,4.6875,55.728,1.3463,35.2025,31.863,4.8525,17.2555,878.36,4.01825,346.28
2023-11-17,7.2176,15415.6,83.2465,1295.26,4.681,55.451,1.3437,35.075,31.699,4.8931,17.2135,887.515,4.03035,348.155
2023-11-20,7.16745,15426.5,83.3355,1289.92,4.668,55.248,1.3391,35.1875,31.48,4.86115,17.1565,877.6,3.9794,347.04
2023-11-21,7.13925,15483.3,83.2725,1291.81,4.657,55.454,1.3373,35.1,31.355,4.8899,17.2195,877.545,4.00005,348.105
2023-11-22,7.16845,15623.5,83.3175,1305.13,4.677,55.572,1.3431,35.235,31.613,4.8847,17.1705,875.265,4.0202,350.92
2023-11-23,7.1502,15514.8,83.3125,1301.35,4.6803,55.439,1.3409,35.255,31.59,4.9074,17.175,877.3,4.0065,347.855
2023-11-24,7.1545,15539.0,83.3725,1304.23,4.6877,55.45,1.3393,35.3425,31.632,4.8986,17.1285,871.075,3.9955,347.425
2023-11-27,7.16425,15487.4,83.3505,1300.99,4.6805,55.558,1.33825,35.075,31.569,4.91305,17.145,872.18,3.97955,347.445
2023-11-28,7.14275,15435.3,83.3505,1289.81,4.671,55.397,1.33195,34.7575,31.388,4.887,17.16,870.09,3.94625,343.445
2023-11-29,7.1378,15444.0,83.3265,1291.7,4.652,55.453,1.33245,34.8475,31.242,4.874,17.194,868.12,3.95705,344.405
2023-11-30,7.14025,15552.2,83.3895,1297.63,4.6625,55.553,1.3335,35.21,31.324,4.934,17.377,867.855,3.99115,349.215
2023-12-01,7.14565,15482.1,83.3155,1304.88,4.6733,55.401,1.33655,35.0975,31.437,4.89905,17.275,858.295,3.9999,350.075
2023-12-04,7.15275,15496.8,83.455,1310.59,4.6565,55.427,1.3381,35.26,31.442,4.92905,17.411,866.33,4.0082,351.21
2023-12-05,7.162,15471.3,83.3445,1315.91,4.666,55.369,1.34,35.2375,31.521,4.9611,17.4745,879.785,3.99995,351.365
2023-12-06,7.1688,15521.3,83.3325,1314.04,4.669,55.4015,1.3399,35.11,31.499,4.89725,17.2725,870.39,4.0117,352.375
2023-12-07,7.1596,15509.5,83.3455,1314.95,4.6753,55.435,1.3392,35.1325,31.422,4.90625,17.4455,870.9,4.01775,353.95
2023-12-08,7.17905,15538.8,83.449,1313.94,4.664,55.592,1.3397,35.45,31.448,4.91905,17.348,868.825,4.0218,353.355
2023-12-11,7.19505,15661.2,83.3815,1319.38,4.6832,55.589,1.34465,35.765,31.513,4.94395,17.449,881.445,4.03285,356.38
2023-12-12,7.1948,15577.8,83.395,1315.76,4.684,55.609,1.3422,35.765,31.512,4.95445,17.3135,877.505,4.0202,354.895
2023-12-13,7.1859,15611.6,83.3625,1317.55,4.7075,55.915,1.341,35.7275,31.537,4.9578,17.435,876.9,4.0048,353.4
2023-12-14,7.1121,15441.3,83.3055,1291.54,4.6725,55.7185,1.32605,34.7975,31.214,4.8895,17.276,865.95,3.92655,345.24
2023-12-15,7.12635,15534.9,83.0105,1297.81,4.6693,55.839,1.3311,34.86,31.287,4.94385,17.1895,872.705,3.9592,351.58
2023-12-18,7.1443,15515.0,83.1365,1304.8,4.6947,55.785,1.33285,35.0025,31.383,4.93575,17.243,873.725,3.9722,352.62
2023-12-19,7.1218,15482.6,83.0895,1301.84,4.6783,55.802,1.32845,34.7875,31.299,4.85675,17.045,859.355,3.945,349.76
2023-12-20,7.14455,15500.7,83.1645,1299.41,4.658,55.663,1.3294,34.9475,31.291,4.88275,17.063,869.79,3.9602,350.225
2023-12-21,7.1449,15452.9,83.2435,1299.02,4.6545,55.461,1.3273,34.795,31.247,4.8705,17.044,875.975,3.94365,347.825
2023-12-22,7.1548,15466.7,83.201,1298.81,4.6285,55.541,1.3239,34.59,31.099,4.86005,16.9715,888.9,3.94415,346.785
2023-12-25,7.1491,15477.0,83.1505,1297.29,,55.37,1.3244,34.61,31.1315,4.861,17.0365,889.0,3.93875,345.87
2023-12-26,7.1457,15415.0,83.1945,1296.51,4.6388,55.482,1.324,34.6025,30.963,4.861,16.9795,897.395,3.93015,345.74
2023-12-27,7.14625,15396.4,83.277,1292.38,4.6302,55.6175,1.32045,34.305,30.92,4.82295,16.928,884.225,3.8998,344.33
2023-12-28,7.11375,15421.6,83.1655,1286.54,4.609,55.4265,1.3165,34.135,30.673,4.82235,16.8635,886.035,3.8995,344.53
2023-12-29,7.1202,15416.8,83.2295,1297.19,4.594,55.423,1.31905,34.365,30.583,4.8524,16.9345,873.43,3.93185,345.975
2024-01-01,7.12365,15390.5,83.2695,1297.11,,55.372,1.3211,34.3225,30.598,4.845,16.9705,879.5,3.92685,346.51
2024-01-02,7.15245,15496.5,83.2935,1312.29,4.6058,55.631,1.3262,34.315,30.901,4.8998,17.0605,884.52,3.98375,348.505
2024-01-03,7.1711,15571.2,83.325,1312.38,4.6328,55.81,1.32995,34.5325,31.055,4.9221,17.0455,882.19,3.9928,348.665
2024-01-04,7.17415,15546.9,83.2445,1314.87,4.635,55.619,1.3291,34.5425,31.082,4.9141,17.0415,888.38,3.96775,345.795
2024-01-05,7.14915,15480.8,83.1075,1310.84,4.6553,55.444,1.32645,34.515,30.949,4.8714,16.8785,891.415,3.9555,343.93
2024-01-08,7.16295,15512.6,83.0435,1314.98,4.6515,55.807,1.3285,34.9225,30.969,4.873,16.794,904.32,3.9502,344.08
2024-01-09,7.1859,15537.4,83.0965,1321.1,4.6425,56.171,1.3317,34.9825,31.07,4.9046,16.955,918.3,3.97515,347.185
2024-01-10,7.18515,15560.3,83.0185,1319.18,4.642,56.126,1.3319,35.0525,31.148,4.8903,16.984,918.1,3.9583,344.79
2024-01-11,7.17575,15568.2,83.0625,1317.92,4.644,56.096,1.3327,35.16,31.072,4.8849,16.97,907.8,3.97455,346.48
2024-01-12,7.1837,15531.9,82.8165,1310.01,4.6477,55.773,1.331,34.9275,31.089,4.84905,16.8475,907.75,3.97055,345.65
2024-01-15,7.18225,15545.4,82.8475,1321.54,4.6707,55.796,1.33345,34.9875,31.294,4.878,16.895,913.855,3.9879,346.005
2024-01-16,7.2129,15614.4,83.0835,1336.65,4.6945,55.939,1.34145,35.31,31.489,4.9159,17.171,927.825,4.03175,348.56
2024-01-17,7.227,15643.6,83.1925,1348.1,4.7172,56.076,1.3466,35.6625,31.648,4.9344,17.338,922.05,4.0628,351.76
2024-01-18,7.22085,15619.4,83.1735,1339.86,4.719,55.914,1.3453,35.65,31.549,4.94665,17.1945,920.56,4.0476,351.915
2024-01-19,7.207,15600.9,83.1195,1336.74,4.7185,56.008,1.3417,35.52,31.431,4.92865,17.126,910.94,4.0064,351.115
2024-01-22,7.2005,15661.4,83.1075,1340.27,4.7308,56.444,1.34145,35.61,31.372,4.9358,17.139,908.73,4.00795,352.06
2024-01-23,7.17365,15724.9,83.1405,1339.37,4.7277,56.282,1.3414,35.725,31.443,4.97785,17.3575,912.3,4.0521,356.51
2024-01-24,7.1539,15701.9,83.1035,1330.45,4.7315,56.211,1.33745,35.6725,31.296,4.921,17.1565,910.58,4.0167,354.77
2024-01-25,7.18235,15827.6,83.1045,1335.48,,56.437,1.34095,35.7475,31.314,4.9281,17.2485,911.1,4.03535,355.83
2024-01-26,7.1875,15765.0,83.1095,1334.57,4.73,56.378,1.34045,35.6075,31.248,4.91675,17.1655,919.335,4.0195,356.405
2024-01-29,7.1886,15825.0,83.1355,1334.06,4.7335,56.382,1.34075,35.4875,31.237,4.94735,17.2425,931.39,4.04455,361.02
2024-01-30,7.1923,15812.2,83.1115,1331.46,4.7273,56.376,1.3409,35.4375,31.159,4.9521,17.193,934.34,4.02165,356.445
2024-01-31,7.17385,15759.9,83.0305,1331.6,4.733,56.181,1.33635,35.2825,31.194,4.9412,17.176,931.99,3.98295,353.25
2024-02-01,7.1923,15734.0,82.9695,1331.23,,56.069,1.3389,35.4075,31.317,4.91855,17.124,932.195,3.98375,353.32
2024-02-02,7.21185,15711.8,82.9945,1335.56,4.717,56.118,1.3424,35.5425,31.367,4.96825,17.141,947.08,4.0053,355.96
2024-02-05,7.22205,15774.3,83.076,1336.4,4.749,56.373,1.3484,35.8475,31.429,5.00975,17.2115,954.23,4.0462,360.475
2024-02-06,7.1989,15749.9,83.0565,1327.8,4.7677,56.196,1.3448,35.545,31.329,4.9572,17.0495,948.33,4.04665,359.775
2024-02-07,7.2119,15652.2,82.9795,1327.57,4.7607,56.061,1.3431,35.5775,31.366,4.96165,17.0405,952.325,4.0366,361.085
2024-02-08,7.2149,15658.5,82.9875,1331.59,4.7725,56.003,1.3475,35.865,31.412,4.98475,17.0915,959.83,4.0151,360.415
2024-02-09,7.2176,15627.4,83.0195,1332.39,4.765,56.048,1.3463,35.9175,31.41,4.96595,17.082,974.25,4.0101,358.965
2024-02-12,7.21575,15568.0,82.9775,1329.43,,55.988,1.345,35.9225,31.372,4.9537,17.0545,974.255,4.00975,359.115
2024-02-13,7.2282,15654.0,83.0835,1339.47,4.7633,56.216,1.3506,36.05,31.535,4.9537,17.203,971.35,4.05115,361.515
2024-02-14,7.22495,15574.9,83.0345,1333.27,4.7865,56.151,1.3489,36.13,31.486,4.9537,17.103,957.695,4.05035,362.835
2024-02-15,7.2197,15630.8,83.0255,1332.42,4.7825,55.937,1.3463,36.08,31.366,4.9775,17.06,962.73,4.0365,361.55
2024-02-16,7.2155,15638.3,83.018,1334.01,4.7793,56.0115,1.3462,36.04,31.374,4.96495,17.065,968.825,4.0277,361.455
2024-02-19,7.21185,15637.6,83.0485,1335.17,4.787,56.064,1.3464,36.0775,31.419,4.96085,17.06,965.575,4.01905,360.85
2024-02-20,7.20005,15644.8,82.9045,1332.96,4.7987,55.951,1.34295,35.9775,31.456,4.93535,17.0355,963.72,3.98885,358.365
2024-02-21,7.19945,15628.1,82.9165,1334.91,4.7943,55.946,1.3439,35.895,31.544,4.93375,17.066,968.925,4.00265,358.415
2024-02-22,7.20315,15593.0,82.8885,1329.02,4.7755,55.845,1.3436,35.9075,31.544,4.94455,17.1235,975.34,4.0,358.88
2024-02-23,7.2072,15598.1,82.8895,1330.98,4.7773,55.927,1.3438,36.01,31.602,4.99205,17.139,984.68,3.984,359.36
2024-02-26,7.2117,15630.3,82.8675,1332.58,4.7773,56.097,1.3446,35.9025,31.57,4.97945,17.129,989.57,3.97195,359.065
2024-02-27,7.2121,15657.7,82.9045,1331.75,4.761,56.105,1.3429,35.85,31.596,4.9444,17.053,980.68,3.9693,360.375
2024-02-28,7.2169,15718.5,82.9125,1336.77,4.771,56.297,1.3466,36.0375,31.683,4.95535,17.0895,981.155,3.98715,363.06
2024-02-29,7.2046,15709.5,82.8985,1333.78,4.7428,56.169,1.34455,35.8325,31.627,4.96935,17.068,966.7,3.98795,363.34
2024-03-01,7.21035,15706.2,82.8675,1334.21,4.746,56.079,1.34445,35.8625,31.604,4.94945,17.0055,967.41,3.98435,363.035
2024-03-04,7.20885,15730.7,82.9005,1331.53,4.7225,56.059,1.34275,35.775,31.554,4.9459,16.976,972.925,3.9758,364.465
2024-03-05,7.20945,15740.4,82.8845,1334.24,4.7352,55.974,1.3418,35.7775,31.555,4.94325,16.902,978.585,3.96785,361.735
2024-03-06,7.20885,15652.1,82.8155,1330.82,4.7323,55.808,1.33835,35.645,31.517,4.93875,16.852,983.69,3.9451,361.18
2024-03-07,7.2039,15612.3,82.6915,1325.11,4.7052,55.782,1.3344,35.565,31.479,4.93485,16.8815,981.15,3.93455,361.78
2024-03-08,7.1949,15511.3,82.7505,1314.78,4.6835,55.546,1.32985,35.3725,31.351,4.97175,16.801,964.55,3.9212,359.39
2024-03-11,7.18275,15499.2,82.7475,1311.86,4.6818,55.4,1.3308,35.405,31.432,4.9665,16.818,967.285,3.91405,360.775
2024-03-12,7.18775,15536.6,82.795,1312.06,4.6782,55.44,1.333,35.75,31.44,4.97925,16.833,962.76,3.92615,365.755
2024-03-13,7.19365,15577.1,82.8425,1314.84,4.686,55.388,1.3323,35.6275,31.474,4.97675,16.734,942.66,3.91435,362.49
2024-03-14,7.19895,15621.0,82.9465,1323.22,4.686,55.531,1.336,35.8,31.555,4.98175,16.685,942.005,3.9395,363.4
2024-03-15,7.20605,15634.8,82.8895,1331.68,4.7072,55.637,1.33795,35.91,31.652,4.9957,16.6945,942.805,3.94435,360.63
2024-03-18,7.2068,15723.9,82.9125,1335.29,4.718,55.697,1.33895,35.9725,31.665,5.01975,16.7895,947.005,3.9679,362.775
2024-03-19,7.214,15739.5,83.0345,1338.34,4.737,55.943,1.3424,36.07,31.789,5.0222,16.834,966.53,3.97775,363.17
2024-03-20,7.21835,15739.7,83.2015,1339.55,4.7367,56.229,1.3442,36.1775,31.911,5.00525,16.776,975.585,3.9782,363.85
2024-03-21,7.22345,15711.5,83.2095,1334.72,4.7155,56.132,1.34385,36.29,31.932,4.9796,16.742,973.255,3.96415,363.565
2024-03-22,7.27085,15821.6,83.5345,1343.41,4.7365,56.355,1.3491,36.3475,31.947,4.98805,16.73,980.61,3.98905,367.125
2024-03-25,7.24775,15785.7,83.4295,1341.03,4.7238,56.292,1.3462,36.36,31.844,4.98625,16.7145,981.06,3.9717,366.44
2024-03-26,7.2482,15829.1,83.3445,1344.24,4.7205,56.269,1.34585,36.345,31.915,4.99165,16.681,987.56,3.98015,365.805
2024-03-27,7.2555,15891.0,83.3455,1350.81,4.7345,56.287,1.3484,36.4,31.993,4.97635,16.5335,982.69,3.98815,364.54
2024-03-28,7.2611,15877.8,83.3785,1349.04,,56.235,1.34955,36.42,31.977,5.00485,16.617,980.55,3.987,364.815
2024-03-29,7.25415,15885.8,83.3655,1347.19,4.725,56.117,1.3479,36.3225,31.9665,5.0155,16.5635,978.85,3.9777,364.755
2024-04-01,7.25865,15922.2,83.4065,1353.79,4.7305,56.301,1.35225,36.565,32.032,5.0529,16.641,986.165,3.99745,366.935
2024-04-02,7.2557,15944.0,83.3505,1351.79,4.7525,56.306,1.3513,36.635,32.057,5.04995,16.598,979.67,3.98835,366.72
2024-04-03,7.25315,15925.1,83.5205,1348.51,4.756,56.417,1.34955,36.67,32.035,5.07785,16.5795,961.64,3.96815,362.93
2024-04-04,7.24455,15876.1,83.3715,1345.9,4.7402,56.442,1.3464,36.6625,32.035,5.02745,16.528,939.7,3.94355,359.94
2024-04-05,7.2523,15879.3,83.3185,1354.58,4.7475,56.591,1.3495,36.63,32.12,5.05075,16.4885,950.075,3.9582,359.495
2024-04-08,7.24365,15877.3,83.2815,1353.78,4.7525,56.554,1.3479,36.6875,32.082,5.0425,16.364,946.03,3.9358,358.705
2024-04-09,7.24145,15858.9,83.2005,1352.68,4.7478,56.334,1.3455,36.355,32.028,5.0061,16.35,941.49,3.92845,359.64
2024-04-10,7.2546,15969.2,83.3705,1363.91,,56.531,1.3527,36.615,32.163,5.0648,16.483,954.115,3.96805,363.375
2024-04-11,7.25945,16016.6,83.3585,1369.45,,56.479,1.35465,36.565,32.232,5.08295,16.4825,956.695,3.9813,364.125
2024-04-12,7.2666,16127.4,83.5965,1384.32,4.7705,56.657,1.36115,36.5475,32.296,5.14555,16.734,963.2,4.03055,370.085
2024-04-15,7.262,16087.7,83.5315,1389.01,4.78,56.918,1.363,36.8175,32.437,5.1813,16.6995,978.71,4.0501,371.085
2024-04-16,7.2655,16290.1,83.6755,1393.04,4.7957,57.019,1.36455,36.675,32.545,5.2834,17.083,984.47,4.09765,371.41
2024-04-17,7.2537,16246.0,83.6595,1384.23,4.793,57.289,1.36295,36.79,32.466,5.2404,16.966,973.655,4.0858,370.57
2024-04-18,7.2512,16203.9,83.5865,1378.68,4.7855,57.28,1.3618,36.81,32.484,5.24805,17.0915,966.08,4.0622,369.915
2024-04-19,7.2476,16209.7,83.3925,1376.15,4.7832,57.5,1.36105,36.8575,32.52,5.2134,17.274,956.18,4.04255,369.695
2024-04-22,7.2506,16249.7,83.3815,1378.71,4.7768,57.55,1.3627,37.05,32.621,5.19395,17.142,954.67,4.0538,370.645
2024-04-23,7.2607,16156.0,83.3015,1373.59,4.7803,57.469,1.3613,36.9575,32.565,5.15625,16.9975,948.22,4.0302,367.83
2024-04-24,7.2713,16215.6,83.3295,1376.08,4.7773,57.785,1.36185,37.04,32.645,5.1637,17.1,954.52,4.0489,368.585
2024-04-25,7.26085,16220.6,83.2995,1376.04,4.776,57.812,1.3613,37.06,32.612,5.17075,17.2635,950.135,4.03825,366.675
2024-04-26,7.26545,16218.2,83.412,1376.39,4.768,57.762,1.362,37.02,32.602,5.12685,17.181,946.685,4.04665,368.075
2024-04-29,7.2461,16232.3,83.4565,1374.73,4.7675,57.717,1.36035,37.0375,32.581,5.1133,17.042,943.845,4.02965,365.025
2024-04-30,7.2529,16252.7,83.4655,1384.67,4.7725,57.701,1.36375,37.1475,32.601,5.18475,17.0415,955.96,4.0459,365.605
2024-05-01,7.2427,16227.6,83.4785,1384.56,,57.822,1.3638,37.1075,32.555,5.205,17.037,957.305,4.05335,364.87
2024-05-02,7.2308,16152.1,83.4655,1372.89,4.7545,57.55,1.3584,36.9275,32.489,5.11295,16.9465,954.37,4.0547,364.46
2024-05-03,7.1886,15976.7,83.3925,1355.92,4.7385,57.158,1.3496,36.81,32.281,5.07065,17.0,940.575,4.022,361.655
2024-05-06,7.21035,16047.0,83.4855,1356.62,4.7393,57.205,1.3507,36.7525,32.308,5.07005,16.913,927.505,3.99525,360.52
2024-05-07,7.22325,16047.3,83.4545,1357.42,4.7387,57.216,1.35275,36.8525,32.363,5.05105,16.865,936.745,3.99405,360.695
2024-05-08,7.2299,16067.3,83.4705,1364.78,4.7415,57.379,1.3557,36.9425,32.388,5.08345,16.937,936.87,4.00145,361.535
2024-05-09,7.22405,16043.8,83.4575,1365.83,4.741,57.302,1.3532,36.775,32.403,5.15555,16.8965,932.655,3.977,359.93
2024-05-10,7.23265,16058.6,83.5185,1369.3,4.7397,57.623,1.3546,36.795,32.453,5.14805,16.749,922.2,3.99415,360.12
2024-05-13,7.2382,16114.2,83.4995,1366.05,4.7295,57.796,1.3527,36.76,32.41,5.14065,16.7895,919.545,3.96525,357.905
2024-05-14,7.23975,16099.1,83.4965,1364.49,4.7175,57.703,1.35185,36.575,32.353,5.13345,16.8475,917.075,3.9449,356.245
2024-05-15,7.2226,15944.0,83.45,1356.61,4.7063,57.448,1.3471,36.455,32.139,5.1328,16.709,909.655,3.9256,355.12
2024-05-16,7.22525,15926.5,83.4765,1347.16,4.683,57.553,1.3455,36.2175,32.134,5.12655,16.6945,902.03,3.9184,355.515
2024-05-17,7.2297,15968.3,83.2955,1352.82,4.6877,57.715,1.34475,36.1225,32.184,5.1127,16.6115,895.855,3.9183,355.615
2024-05-20,7.2449,15995.4,83.3005,1360.91,4.6862,57.97,1.3471,36.1225,32.246,5.09125,16.5765,885.55,3.91365,354.83
2024-05-21,7.24695,15958.6,83.2675,1363.23,4.6968,58.127,1.3467,36.325,32.289,5.11005,16.5825,886.455,3.91575,354.88
2024-05-22,7.25455,16039.7,83.275,1367.43,,58.1,1.3499,36.4675,32.296,5.15555,16.652,906.145,3.93385,357.455
2024-05-23,7.25915,16078.3,83.3,1366.69,4.7038,58.29,1.35115,36.595,32.242,5.1528,16.7365,908.67,3.9371,357.775
2024-05-24,7.26215,16048.6,83.0575,1366.79,4.7115,58.208,1.35,36.6675,32.232,5.1515,16.7225,899.795,3.9261,354.6
2024-05-27,7.2593,16078.0,83.1245,1361.87,4.6965,58.134,1.3485,36.5675,32.173,5.17815,16.6475,899.97,3.92415,354.29
2024-05-28,7.2636,16090.3,83.1835,1359.04,4.69,58.047,1.3478,36.56,32.192,5.16015,16.728,897.475,3.9169,353.34
2024-05-29,7.27215,16231.8,83.3605,1370.31,4.7045,58.604,1.3512,36.825,32.377,5.19485,16.9575,905.92,3.9497,358.62
2024-05-30,7.25275,16206.2,83.2935,1375.08,4.7045,58.454,1.3495,36.68,32.383,5.2031,16.9735,921.22,3.94895,358.875
2024-05-31,7.2678,16247.2,83.4625,1384.27,4.7065,58.532,1.3516,36.8,32.507,5.25505,17.0585,919.19,3.9371,359.33
2024-06-03,7.2557,16211.0,83.1125,1374.39,,58.725,1.3476,36.695,32.338,5.2324,17.5525,909.45,3.9395,359.91
