date,KRW,THB,INR,PHP,CNH,IDR,MYR,SGD,TWD,CLP,PLN,BRL,HUF,MXN,EUR,JPY,CAD
2016-01-15,1.07,3.0109,6.92,4.43,5.388,11.18,2.684,1.6858,1.8307,4.4,1.0625,12.9182,0.9367,3.239,-0.5001,-0.4503,0.3975
2016-01-22,1.16,2.4229,6.73,3.79,4.8655,9.69,2.172,1.6308,0.9952,4.32,1.0078,11.9453,1.0007,3.3148,-0.5451,-0.4377,0.5304
2016-01-29,1.13,2.3387,6.53,3.86,5.0612,8.56,2.2348,1.4881,1.012,4.59,0.8884,11.9871,0.8329,3.3021,-0.5811,-0.6021,0.516
2016-02-05,1.16,2.2965,6.57,3.41,4.7809,8.78,2.2861,1.5514,1.0517,4.59,0.9166,12.5981,0.9551,3.3,-0.5741,-0.7055,0.5011
2016-02-12,1.22,2.233,6.73,3.21,4.2571,8.84,2.4475,1.4719,0.9947,4.2,0.8937,12.3819,0.9965,3.471,-0.5812,-0.71,0.5505
2016-02-19,1.08,2.2973,6.75,3.39,4.575,9.4,2.3346,1.6409,1.5642,4.4,0.8916,12.0992,1.0499,3.839,-0.5864,-0.7511,0.5556
2016-02-26,0.93,2.2695,7.13,3.23,4.1718,8.95,1.9178,1.7094,1.7115,4.3,0.895,11.3248,0.8705,3.8504,-0.6253,-0.7377,0.6095
2016-03-04,1.17,2.3582,6.75,2.96,3.6266,8.14,2.0825,1.5465,1.2476,4.71,0.8755,11.7054,0.8553,3.8876,-0.6456,-0.7382,0.6363
2016-03-11,1.19,1.9384,7.03,2.86,3.5458,8.0,2.3051,1.4753,0.8571,4.34,0.889,10.8023,0.8663,3.9031,-0.5608,-0.6864,0.6641
2016-03-18,1.25,1.6674,6.91,2.48,2.9248,7.68,2.3453,1.3245,0.3811,4.55,0.9122,11.072,0.8725,3.9259,-0.5514,-0.6452,0.6402
2016-03-25,1.07,1.8383,7.06,3.3,3.2984,8.26,2.0195,1.3999,0.8727,4.31,0.9574,10.53,0.7258,3.9883,-0.5444,-0.6129,0.6581
2016-04-01,1.17,1.5513,6.68,2.32,3.1411,7.4,1.766,1.1703,0.7174,4.47,0.9113,11.0828,0.7157,3.9472,-0.5765,-0.6535,0.6717
2016-04-08,1.13,1.7067,6.74,2.36,3.1644,7.41,1.7447,1.2026,0.7167,4.23,0.9506,10.882,0.6825,3.9903,-0.5528,-0.6855,0.6763
2016-04-15,1.24,1.6873,6.56,2.22,3.1122,7.6,1.9092,1.2538,0.7393,4.12,1.0191,11.5578,0.69,3.9883,-0.5513,-0.6502,0.7037
2016-04-22,1.22,1.7462,6.7,2.63,3.2004,7.18,1.9259,1.3366,0.8682,4.05,1.0568,11.139,0.7464,4.0246,-0.5689,-0.715,0.7647
2016-04-29,1.12,1.8686,6.83,3.04,3.098,7.16,1.9483,1.3502,0.8653,4.4,0.9455,11.2705,0.7714,4.0957,-0.5672,-0.6347,0.7685
2016-05-06,1.02,1.8788,6.72,3.0,3.0352,7.87,2.1533,1.3179,1.0613,4.08,1.0243,11.1323,0.7972,4.0581,-0.5822,-0.6293,0.7166
2016-05-13,1.05,1.9604,6.77,2.77,3.2785,7.85,2.2221,1.3009,1.1197,4.19,1.0421,11.5398,0.8038,4.1223,-0.5779,-0.7032,0.7167
2016-05-20,1.1,1.9642,6.97,2.77,3.3043,8.69,2.3522,1.4243,1.03,4.37,0.9592,11.0559,0.8972,4.4463,-0.5644,-0.6786,0.7787
2016-05-27,1.21,1.8557,6.75,2.64,3.3376,8.14,2.1894,1.4544,0.9991,4.59,1.1631,10.9981,0.9402,4.5024,-0.5913,-0.7197,0.7758
2016-06-03,1.05,1.6784,6.75,2.75,2.7873,7.75,2.0904,1.3172,0.8304,4.1,1.1808,10.8164,0.8433,4.3824,-0.6053,-0.7261,0.6814
2016-06-10,0.93,1.5292,6.65,2.58,2.7551,7.65,2.0538,1.2749,0.5128,4.12,1.1383,10.9045,0.9571,4.3416,-0.609,-0.7688,0.6772
2016-06-17,0.76,1.5937,6.73,2.43,2.8798,7.65,2.0126,1.2596,0.5923,4.3,1.2036,10.8704,0.7421,4.4574,-0.6703,-0.7642,0.6707
2016-06-24,0.83,1.583,6.97,2.75,2.7547,8.1,2.3122,1.1936,0.545,3.21,1.1008,10.7671,0.5122,4.3421,-0.7339,-0.7945,0.651
2016-07-01,0.84,1.4262,6.73,2.26,2.7231,6.92,2.0867,1.0065,0.1635,4.13,1.0859,11.5079,0.6567,4.5713,-0.7445,-0.7891,0.6254
2016-07-08,0.88,1.2943,6.62,2.38,2.6167,7.25,1.9013,1.0354,0.3322,5.07,1.1758,11.0919,0.895,4.7291,-0.7771,-0.8541,0.6421
2016-07-15,0.94,1.2446,6.45,2.36,2.7778,6.7,1.9337,1.0108,0.1482,6.31,1.199,11.2651,0.505,4.7752,-0.7661,-0.872,0.7283
2016-07-22,0.91,1.3844,6.51,2.45,2.9292,7.15,2.2164,1.1323,0.312,4.33,1.3016,11.4394,0.4946,4.8913,-0.7616,-0.8412,0.7268
2016-07-29,0.88,1.4548,6.56,2.47,2.7793,7.16,2.0562,1.1092,0.0313,4.08,1.2816,11.4329,0.4461,4.9486,-0.7755,-0.7372,0.7133
2016-08-05,0.92,1.4904,6.47,2.58,2.5563,6.53,1.8731,1.1176,-0.1313,4.0,1.3841,11.527,0.4423,4.9129,-0.7524,-0.7611,0.6761
2016-08-12,0.99,1.4065,6.34,2.41,2.5094,6.37,2.1173,1.0374,-0.366,4.12,1.2813,11.6094,0.3231,4.6084,-0.7623,-0.8008,0.6809
2016-08-19,0.9,1.4014,6.42,2.47,2.6945,6.56,2.0688,0.9988,0.2176,3.47,1.3286,11.4791,0.3657,4.6441,-0.7284,-0.7668,0.7257
2016-08-26,0.92,1.4594,6.62,2.18,2.8233,6.58,2.0728,1.0635,-0.0126,2.9,1.3698,11.5921,0.4684,4.6597,-0.7282,-0.7982,0.7563
2016-09-02,0.85,1.4337,6.56,2.33,2.8046,6.76,2.2341,1.0559,-0.0088,3.98,1.3862,11.3046,0.7285,4.6057,-0.7408,-0.8234,0.7476
2016-09-09,0.9,1.6878,6.32,2.64,3.3481,6.61,2.1703,0.9526,0.097,4.06,1.4288,11.3373,0.8235,4.5867,-0.699,-0.8013,0.726
2016-09-16,0.85,1.5692,6.37,3.18,3.8756,6.45,2.2106,1.017,-0.076,4.18,1.3866,11.4238,0.4484,4.7609,-0.7153,-0.8159,0.7057
2016-09-23,0.91,1.3746,6.37,2.78,3.4062,6.32,2.1804,0.8829,-0.4063,3.83,1.4131,11.1184,0.818,5.1198,-0.7066,-0.7319,0.6601
2016-09-30,0.86,1.3468,6.47,3.01,3.0007,6.4,2.1293,0.9343,-0.3314,3.99,1.4149,11.3123,0.466,5.2744,-0.7496,-0.7908,0.6821
2016-10-07,0.88,1.471,6.31,2.88,3.1931,6.83,2.1629,0.949,-0.1002,4.17,1.4562,11.1072,0.3031,5.2621,-0.6694,-0.7532,0.719
2016-10-14,0.89,1.7699,6.31,3.63,3.277,6.89,2.2089,0.9331,0.2183,3.77,1.4846,11.0585,0.7048,5.1108,-0.6935,-0.7274,0.7546
2016-10-21,0.87,1.7279,6.32,2.9,3.2608,6.84,2.2194,0.9326,0.2766,3.75,1.5153,11.3355,0.2913,5.1407,-0.6909,-0.6338,0.6732
2016-10-28,0.78,1.7082,6.21,2.8,3.3598,6.79,2.2901,0.8931,0.4707,4.25,1.5143,11.1767,0.6259,5.2095,-0.6882,-0.6524,0.6759
2016-11-04,0.81,1.4865,6.05,2.76,3.226,7.34,2.2181,0.8318,0.2766,3.56,1.5256,11.0918,0.5492,5.3514,-0.7012,-0.7389,0.6469
2016-11-11,0.78,1.7542,5.9,3.63,3.8531,9.88,2.9109,0.998,0.685,3.01,1.504,10.6601,0.5619,6.398,-0.6639,-0.6772,0.6927
2016-11-18,0.75,1.7502,5.68,3.58,3.6311,9.57,4.1495,1.149,1.1432,3.77,1.4453,10.7234,0.5612,6.327,-0.7337,-0.7215,0.6895
2016-11-25,0.7,1.8261,5.37,3.66,3.6841,9.69,4.1257,1.1803,0.7345,3.64,1.3729,10.505,0.3262,6.4657,-0.7603,-0.7734,0.6663
2016-12-02,0.79,1.7055,5.38,3.58,4.2179,8.75,3.4997,1.0886,0.7031,3.77,1.3943,10.6668,0.2621,6.1508,-0.7752,-0.8088,0.7085
2016-12-09,0.48,1.6853,5.33,3.69,4.8278,8.21,2.2353,1.0731,0.3669,4.56,1.4636,10.4206,0.49,6.0899,-0.7564,-0.7541,0.676
2016-12-16,0.88,1.7402,5.57,4.33,5.5902,8.4,3.3702,1.2637,0.6005,4.15,1.437,10.4604,0.51,6.4868,-0.7574,-0.7014,0.7276
2016-12-23,0.77,1.9884,5.64,4.36,5.7596,7.95,3.4093,1.3068,1.1671,4.3,1.465,9.94,0.3963,6.6833,-0.7751,-0.6929,0.6976
2016-12-30,0.26,1.8624,5.49,4.45,6.3646,8.31,3.2053,1.2816,0.4378,3.54,1.4624,10.2399,0.52,6.7656,-0.7906,-0.8006,0.6924
2017-01-06,0.8,1.891,5.44,3.91,6.1949,7.92,2.8854,1.2078,0.3234,3.89,1.5557,10.2626,0.52,7.1878,-0.7765,-0.7601,0.7377
2017-01-13,0.78,1.6534,5.72,4.05,5.4323,7.08,3.1477,1.1561,0.2767,4.25,1.5457,10.0352,0.58,7.0311,-0.7745,-0.7682,0.7488
2017-01-20,0.82,1.7721,5.81,4.14,5.0377,7.13,3.3498,1.1443,0.3245,3.86,1.5336,9.7427,0.565,6.8285,-0.7704,-0.7225,0.7183
2017-01-27,1.09,1.8078,5.9,3.55,5.5359,7.09,3.1209,1.1471,-0.1031,3.81,1.5457,9.7428,0.2758,6.8161,-0.7404,-0.7067,0.7596
2017-02-03,0.71,1.6453,5.47,3.35,5.0187,6.9,3.372,1.0755,0.1779,4.09,1.5357,9.7399,0.493,6.7679,-0.6948,-0.6289,0.7861
2017-02-10,0.72,1.6926,5.87,3.33,4.6905,6.45,3.4641,1.1371,-0.1069,3.43,1.5357,9.6,0.475,6.9667,-0.6909,-0.6484,0.8033
2017-02-17,0.6,1.7138,5.96,3.58,4.7771,6.75,3.5571,1.1473,-0.1486,3.49,1.5068,9.5904,0.4,6.8999,-0.6866,-0.6166,0.8205
2017-02-24,0.63,1.7654,5.78,3.82,4.4966,6.37,3.7126,1.1121,-0.2756,3.5,1.4841,9.2643,0.295,6.595,-0.7052,-0.6197,0.8081
2017-03-03,0.78,1.8404,5.89,4.41,4.7128,6.98,3.206,1.2311,0.478,3.33,1.5573,9.2327,0.3156,6.7088,-0.6125,-0.562,0.8029
2017-03-10,0.91,2.0485,5.9,4.29,4.7994,7.03,4.2539,1.2699,0.4541,2.41,1.5419,9.1693,0.56,6.8123,-0.5736,-0.5544,0.7757
2017-03-17,0.78,1.8497,5.64,3.9,4.3386,6.29,4.0189,1.1362,0.194,3.14,1.5315,9.0044,0.45,6.9706,-0.6252,-0.5682,0.7618
2017-03-24,0.74,1.733,5.64,3.9,4.1866,6.0,4.074,1.0799,0.1076,3.16,1.5076,9.0019,0.42,6.8921,-0.5796,-0.4363,0.7768
2017-03-31,0.79,1.6699,5.68,3.71,4.0774,6.19,3.6219,1.0998,0.2469,3.15,1.5142,8.8618,0.24,6.8989,-0.5742,-0.4324,0.7897
2017-04-07,0.78,1.7995,5.93,3.59,4.0833,6.37,3.4758,1.1483,0.4081,3.16,1.533,8.8099,0.2032,6.962,-0.5878,-0.4441,0.816
2017-04-14,0.75,1.5287,5.88,3.24,3.8448,5.91,2.9022,1.1005,0.1612,3.35,1.4874,8.455,0.2488,7.0181,-0.6462,-0.4713,0.8016
2017-04-21,0.77,1.5978,6.02,3.37,3.832,6.15,2.7993,1.059,0.25,2.61,1.4877,8.6538,0.345,7.0773,-0.6298,-0.4597,0.766
2017-04-28,0.76,1.7592,6.06,3.43,4.085,6.16,2.3678,1.0463,0.1083,2.87,1.5288,8.7031,0.3265,7.1457,-0.6179,-0.4745,0.7504
2017-05-05,0.8,1.8063,5.94,3.9,4.2008,6.26,2.4984,1.0616,0.193,3.64,1.5437,8.7594,0.3748,7.126,-0.5939,-0.4525,0.7121
2017-05-12,0.77,1.7347,5.88,3.4,3.9807,6.04,2.3132,0.9849,0.116,3.0,1.5006,8.3573,0.26,7.1242,-0.6268,-0.4619,0.6575
2017-05-19,0.74,1.7233,5.81,3.48,3.9346,5.91,2.3406,0.9995,-0.0476,2.62,1.5625,8.8024,0.26,7.3105,-0.6118,-0.456,0.668
2017-05-26,0.77,1.6071,5.73,3.38,4.1437,5.43,2.2362,0.9872,0.0135,2.99,1.572,8.4495,0.1818,7.4546,-0.6263,-0.4795,0.7109
2017-06-02,0.71,1.6126,5.56,3.21,4.0771,5.44,2.7231,0.9842,0.2614,2.9,1.5804,8.4925,0.1742,7.3756,-0.623,-0.4461,0.6956
2017-06-09,0.75,1.6004,5.56,3.16,4.0924,5.56,2.3501,1.0197,0.2458,3.15,1.556,8.1348,0.1607,7.204,-0.644,-0.4426,0.6942
2017-06-16,0.74,1.5943,5.5,3.3,4.1306,5.44,2.5675,0.9474,0.4748,2.69,1.5136,7.9876,0.265,7.1343,-0.6224,-0.4118,0.8998
2017-06-23,0.94,1.5318,5.47,3.16,3.6998,5.72,3.2727,0.9216,0.2413,3.16,1.5106,7.8993,0.195,6.964,-0.6176,-0.3961,0.909
2017-06-30,0.8,1.5419,5.59,3.63,3.9631,5.64,2.8711,0.9419,0.7646,2.51,1.5389,7.9243,0.0557,6.9842,-0.5729,-0.3851,1.0559
2017-07-07,0.86,1.5059,5.68,3.84,3.9116,6.61,2.8204,1.0539,0.8946,2.01,1.5338,7.8644,0.185,7.0261,-0.5665,-0.3953,1.1266
2017-07-14,0.79,1.4873,5.54,4.08,3.5523,6.11,2.8064,0.9107,0.6658,2.79,1.4947,7.6217,0.12,7.1246,-0.5705,-0.4276,1.1473
2017-07-21,0.82,1.471,5.51,3.9,3.5755,6.03,2.6197,0.9654,0.4889,2.91,1.4627,7.5673,0.0203,7.1957,-0.5895,-0.4258,1.1481
2017-07-28,0.83,1.3105,5.6,3.49,3.4711,6.27,2.7008,0.9396,0.2446,2.57,1.4665,7.1663,0.0685,7.1493,-0.5912,-0.4337,1.2206
2017-08-04,0.68,1.2428,5.4,3.6,3.7281,6.22,2.8274,0.9682,0.3782,2.59,1.4743,7.1497,0.1427,7.2082,-0.5854,-0.4458,1.1636
2017-08-11,0.81,1.1445,5.53,3.88,3.53,6.53,2.7894,0.9421,0.5033,3.3,1.4411,7.0845,0.135,7.169,-0.6184,-0.4902,1.1722
2017-08-18,0.79,1.186,5.47,4.01,3.6455,6.23,2.8082,1.0048,0.4152,2.93,1.4545,6.9077,0.155,7.1962,-0.6067,-0.5234,1.1818
2017-08-25,0.86,1.2417,5.25,4.14,3.7704,6.02,2.4927,1.1112,0.1532,3.25,1.3919,6.6907,0.08,7.2017,-0.6231,-0.5507,1.2065
2017-09-01,0.84,1.2019,5.17,4.27,3.5654,5.93,2.4433,1.047,0.0888,2.74,1.3531,6.5799,-0.0201,7.1835,-0.627,-0.5286,1.3131
2017-09-08,0.82,1.0089,5.08,3.95,3.3585,5.61,2.3697,0.9269,-0.6305,2.18,1.3314,6.4006,-0.0693,7.0686,-0.6177,-0.4829,1.5156
2017-09-15,0.85,1.0823,5.28,4.06,3.5276,5.46,2.4117,1.0237,-0.4122,2.3,1.3336,6.5061,-0.2,7.1766,-0.591,-0.4499,1.5606
2017-09-22,0.96,1.129,5.62,3.9,3.7152,5.44,2.4107,1.0944,-0.4272,2.7,1.381,6.1491,-0.25,7.1015,-0.6335,-0.4766,1.5502
2017-09-29,1.0,1.3526,5.7,3.87,3.843,5.96,2.7103,1.1115,-0.0148,0.38,1.3937,6.3144,-0.23,7.1326,-0.6241,-0.47,1.486
2017-10-06,1.01,1.4547,5.71,4.09,3.8182,5.98,2.6268,1.1098,0.1761,2.96,1.4632,6.478,-0.22,7.2357,-0.6176,-0.477,1.5133
2017-10-13,1.04,1.3023,5.6,4.48,3.8016,5.97,2.7886,1.0547,0.1028,4.42,1.43,6.2937,-0.2999,7.3507,-0.6271,-0.484,1.5032
2017-10-20,1.2,1.4056,5.57,4.2,3.871,5.99,2.6132,1.1427,0.2308,2.37,1.4361,6.3442,-0.16,7.564,-0.6295,-0.4835,1.4252
2017-10-27,1.49,1.478,5.68,4.72,3.9851,6.49,2.7846,1.1858,-0.1119,1.33,1.4322,6.3411,-0.3629,7.6738,-0.6449,-0.4761,1.368
2017-11-03,1.4,1.4219,5.61,4.48,4.0532,6.35,2.5651,1.1942,0.0999,2.58,1.46,6.3685,-0.05,7.6887,-0.6492,-0.4925,1.3856
2017-11-10,1.4,1.3746,5.75,4.51,4.0185,6.18,2.56,1.2282,0.1448,2.87,1.4737,6.2761,-0.3774,7.81,-0.656,-0.5003,1.3683
2017-11-17,1.67,1.1429,5.79,4.44,3.995,6.08,2.4771,1.2207,-0.3746,3.01,1.5494,6.2265,-0.13,7.9011,-0.6557,-0.4679,1.3604
2017-11-24,1.51,1.1573,5.77,4.08,4.1241,5.76,2.432,1.2001,-0.5358,3.07,1.5531,6.3264,-0.5003,7.9713,-0.6386,-0.449,1.3542
2017-12-01,1.53,1.2307,5.81,4.13,4.2304,5.96,2.492,1.2343,-0.3465,3.21,1.5866,6.1767,-0.185,8.1055,-0.6367,-0.4392,1.4394
2017-12-08,1.33,1.135,5.77,4.15,4.1851,5.9,2.5747,1.3019,-0.2772,3.07,1.5492,6.205,-0.225,8.0191,-0.6668,-0.4694,1.388
2017-12-15,1.32,0.9005,5.91,4.09,4.169,6.15,2.6967,1.2808,-0.6924,2.9,1.4309,6.0097,-0.105,8.4145,-0.7715,-0.5044,1.3829
2017-12-22,1.32,1.0074,5.94,3.64,4.1136,5.81,2.4462,1.3109,-1.0634,2.84,1.5342,6.1231,-0.1365,8.6426,-0.6932,-0.4643,1.5186
2017-12-29,1.35,1.1535,5.71,3.81,3.9758,5.54,2.601,1.2541,-1.0395,2.68,1.5896,6.1008,-0.0799,8.6769,-0.5873,-0.4021,1.5991
2018-01-05,1.26,0.8519,5.93,3.7,3.9719,5.22,2.7732,1.2398,-0.6719,4.14,1.5742,6.2119,-0.19,8.3531,-0.6073,-0.4058,1.6895
2018-01-12,1.25,1.0197,5.98,4.46,3.9488,5.32,2.8034,1.2173,-0.3535,3.1,1.5774,6.4673,-0.145,8.4392,-0.5858,-0.3895,1.6873
2018-01-19,1.25,1.1381,6.18,4.03,3.9097,5.05,2.7791,1.2399,-0.3527,2.3,1.5767,6.4787,-0.125,8.4207,-0.6085,-0.3981,1.6993
2018-01-26,1.19,0.9078,6.1,4.08,4.0974,5.07,2.9131,1.2048,-0.5843,3.42,1.5875,6.3052,-0.18,8.3155,-0.6108,-0.4051,1.7278
2018-02-02,1.27,1.1697,6.8,4.33,3.9794,5.14,3.0015,1.3652,-0.2439,3.05,1.4853,6.4653,-0.285,8.2817,-0.6188,-0.4326,1.7386
2018-02-09,1.29,1.1463,6.45,4.35,4.1771,5.72,3.2654,1.4079,-0.2655,3.26,1.4668,6.2083,-0.18,8.5018,-0.6627,-0.4981,1.6996
2018-02-16,1.33,0.9959,6.62,4.56,4.2044,5.2,3.1866,1.3521,-0.6518,3.0,1.4466,6.1543,-0.15,8.4215,-0.6263,-0.4788,1.7139
2018-02-23,1.29,1.1562,6.51,4.64,4.2032,5.65,3.2855,1.4427,-0.3371,3.24,1.4193,6.0539,-0.16,8.1736,-0.6112,-0.4791,1.6962
2018-03-02,1.38,1.1856,6.57,4.83,4.1399,5.78,3.3578,1.4502,-0.5696,3.14,1.3841,5.9002,-0.254,8.1757,-0.6482,-0.4782,1.6614
2018-03-09,1.44,1.1612,6.53,4.92,4.2768,6.29,3.2983,1.5321,-0.521,3.1,1.4445,5.917,-0.07,8.1698,-0.6157,-0.4294,1.7131
2018-03-16,1.42,1.1617,6.59,4.87,4.2453,5.66,3.1936,1.5357,-0.8622,3.08,1.3986,6.0436,-0.244,8.1874,-0.6172,-0.4186,1.6643
2018-03-23,0.97,0.8509,6.72,5.11,4.0103,5.71,3.1231,1.5824,-0.8039,3.13,1.4799,5.693,-0.01,8.1192,-0.6009,-0.3762,1.8179
2018-03-30,1.18,0.8445,6.48,5.19,3.9101,5.64,3.2843,1.5635,-0.8907,3.67,1.5101,5.548,-0.0156,8.1365,-0.5818,-0.3422,1.7907
2018-04-06,1.08,1.1077,6.38,5.19,3.7536,5.77,3.2786,1.5197,-0.7376,3.07,1.4972,5.4849,0.03,8.0442,-0.5693,-0.3527,1.7791
2018-04-13,1.09,1.1716,6.56,5.22,3.8093,5.64,3.3994,1.5809,-0.2528,3.15,1.6109,5.3606,0.1,8.1406,-0.553,-0.3582,1.8244
2018-04-20,1.1,1.3038,6.93,5.21,3.8373,6.44,3.3602,1.6372,-0.2788,2.89,1.6398,5.4136,0.14,8.1502,-0.5355,-0.3303,1.8601
2018-04-27,1.06,1.4385,6.87,5.09,4.0073,6.8,3.4311,1.6821,-0.1155,2.83,1.6209,5.3792,0.0276,8.1835,-0.5503,-0.3446,1.823
2018-05-04,1.02,1.4647,6.96,4.87,4.0374,7.91,3.5605,1.745,-0.2524,2.21,1.6667,5.6435,0.0483,8.3084,-0.5039,-0.3073,1.8792
2018-05-11,1.01,1.26,6.88,5.26,3.9622,7.86,4.1531,1.7343,-0.3921,2.49,1.6258,5.7488,0.0509,8.3919,-0.4862,-0.3197,1.8966
2018-05-18,1.06,1.3272,7.08,5.36,3.9348,8.05,3.8173,1.7415,-0.0526,3.08,1.6386,5.9904,0.435,8.5349,-0.4981,-0.3188,1.8848
2018-05-25,0.98,1.2648,7.15,5.43,4.0396,8.04,3.7391,1.7027,-0.1222,2.99,1.5912,5.8266,0.295,8.487,-0.5445,-0.3754,1.8161
2018-06-01,0.93,1.2252,7.05,5.37,4.0124,7.52,3.6202,1.7491,-0.2204,3.06,1.5983,5.8449,0.3,8.7269,-0.5424,-0.3442,1.8212
2018-06-08,1.05,1.2907,7.43,5.47,4.0314,8.56,3.8542,1.7619,-0.241,3.1,1.6146,6.5702,0.365,8.7004,-0.499,-0.3386,1.8458
2018-06-15,1.2,1.4568,7.46,5.64,4.048,8.11,3.7329,1.7688,-0.1071,2.66,1.7142,6.9816,0.615,8.848,-0.4622,-0.3205,1.877
2018-06-22,1.1,1.6007,7.29,5.33,4.001,8.26,3.7368,1.7929,0.1903,3.25,1.7321,6.1774,1.005,8.5459,-0.456,-0.3312,1.8685
2018-06-29,1.1,1.6439,7.48,5.38,3.7955,8.28,3.9416,1.793,0.2193,2.4,1.7415,6.3017,0.7221,8.3911,-0.4221,-0.2942,1.9805
2018-07-06,1.15,1.7451,7.46,5.47,3.4804,8.56,4.0229,1.7129,0.2527,2.92,1.7859,6.0619,0.785,8.3862,-0.412,-0.2904,2.0116
2018-07-13,1.18,1.7339,7.24,5.49,3.5007,8.55,3.6492,1.6696,0.1925,3.78,1.7709,6.4709,0.5788,8.4441,-0.3945,-0.2618,2.0427
2018-07-20,1.16,1.9245,7.36,5.37,3.5344,8.67,3.8023,1.6596,-0.0704,3.38,1.7552,6.4452,0.58,8.3995,-0.3869,-0.2641,2.0499
2018-07-27,1.28,1.7699,7.31,5.26,2.9894,7.66,3.5922,1.6662,-0.0869,3.25,1.8005,6.5485,0.495,8.5654,-0.4015,-0.2636,2.0829
2018-08-03,1.25,1.7147,7.18,4.86,3.1874,8.19,3.6589,1.7399,0.0584,3.47,1.8009,6.581,0.485,8.3723,-0.4057,-0.2751,2.1319
2018-08-10,1.24,1.6383,7.15,5.02,3.0631,8.21,3.5286,1.6858,-0.0932,3.13,1.738,6.7807,0.705,8.4119,-0.4478,-0.3225,2.1044
2018-08-17,1.2,1.6804,7.62,5.03,3.5512,8.69,3.4725,1.6578,-0.2318,2.9,1.7411,6.4633,0.635,8.4587,-0.4474,-0.3041,2.1053
2018-08-24,1.18,1.5719,7.41,5.02,3.4179,8.31,3.9102,1.6861,-0.2114,2.93,1.6825,6.4418,0.47,8.4327,-0.4452,-0.3142,2.1229
2018-08-31,1.23,1.6158,7.59,5.15,3.5539,11.52,4.0522,1.7224,-0.1047,2.83,1.685,6.7978,0.55,8.3832,-0.4489,-0.3209,2.0776
2018-09-07,1.33,1.7246,7.56,5.6,3.9743,10.89,3.5928,1.8106,-0.063,2.85,1.7268,6.7493,0.64,8.4232,-0.453,-0.3381,2.1131
2018-09-14,1.37,1.6911,7.63,5.59,3.8949,10.06,3.6955,1.846,-0.1245,3.2,1.6982,6.6543,0.3978,8.4519,-0.4786,-0.3339,2.1147
2018-09-21,1.36,1.5786,7.67,5.59,3.9472,8.9,3.3853,1.8929,-0.2974,5.61,1.7073,6.8253,0.51,8.5459,-0.4706,-0.307,2.1361
2018-09-28,1.39,1.6307,7.92,5.51,3.9412,8.82,3.5232,1.8343,-0.2988,3.51,1.7287,7.0326,0.44,8.4187,-0.4912,-0.3398,2.1412
2018-10-05,1.44,1.7864,8.34,5.93,4.3492,10.15,3.5792,1.9266,0.25,3.01,1.7321,7.1546,0.46,8.4256,-0.4757,-0.3249,2.2289
2018-10-12,1.37,1.775,7.77,5.82,4.1253,10.12,3.6803,1.9429,0.1434,3.24,1.7344,6.6819,0.42,8.4774,-0.4904,-0.3797,2.195
2018-10-19,1.39,1.7788,7.72,5.6,4.0428,9.77,3.7576,1.9936,-0.0272,2.03,1.7739,6.5061,0.355,8.5426,-0.4516,-0.3303,2.2526
2018-10-26,1.21,1.8102,7.72,5.34,4.015,9.44,3.566,1.8653,0.0106,1.13,1.7426,6.4843,0.275,8.6523,-0.4639,-0.3461,2.325
2018-11-02,1.32,1.7238,7.5,5.49,3.6773,8.32,3.5456,1.9157,-0.3366,4.45,1.8319,6.2763,0.305,9.0636,-0.4229,-0.3226,2.3937
2018-11-09,1.28,1.7255,7.38,5.58,3.6838,8.39,3.645,1.8915,-0.2196,2.95,1.8095,6.0906,0.355,9.2015,-0.4606,-0.3603,2.3815
2018-11-16,1.17,1.7325,7.15,5.21,3.5735,8.18,3.544,1.8667,-0.5415,2.98,1.7708,5.6285,0.285,9.1634,-0.4226,-0.3394,2.3188
2018-11-23,1.19,1.7723,7.24,5.11,3.5913,8.28,3.5931,1.901,-0.3748,2.28,1.8052,5.979,0.3849,9.2352,-0.421,-0.3292,2.3101
2018-11-30,1.17,1.6337,7.22,5.14,3.5993,8.0,3.7012,1.8973,-0.36,2.94,1.8569,5.9401,0.4934,9.1574,-0.4024,-0.3187,2.2666
2018-12-07,1.11,1.5396,7.21,4.96,3.3552,8.48,3.4323,1.8348,-0.256,2.98,1.8206,5.9153,0.245,9.2528,-0.3739,-0.3183,2.1876
2018-12-14,1.08,1.7118,7.53,5.1,3.2327,8.51,3.485,1.8299,-0.4845,2.68,1.8366,5.7367,0.35,9.145,-0.3784,-0.3019,2.1823
2018-12-21,1.14,1.7121,7.27,5.64,2.9615,8.23,3.4762,1.8034,-0.3644,2.65,1.8265,5.5763,0.35,9.0881,-0.3969,-0.2858,2.1088
2018-12-28,1.13,1.6453,7.25,5.11,2.8422,7.95,3.1191,1.7626,-0.3274,2.45,1.8042,5.7662,0.265,9.0309,-0.3956,-0.346,2.0406
2019-01-04,1.19,1.5983,7.17,5.17,2.8625,7.96,3.2996,1.7655,-0.1866,2.72,1.8205,5.8419,0.265,8.8406,-0.3867,-0.3515,2.054
2019-01-11,1.28,1.607,7.33,5.14,2.8976,7.98,3.156,1.8284,0.1175,2.94,1.8253,5.7446,0.294,8.7998,-0.394,-0.3453,2.0339
2019-01-18,1.28,1.6577,7.39,5.22,3.0027,8.62,3.1386,1.8721,0.357,3.26,1.8241,5.7218,0.3889,8.699,-0.4059,-0.3615,2.0526
