date,KRW,THB,INR,PHP,CNH,IDR,MYR,SGD,TWD,PLN,BRL,HUF,MXN,EUR,JPY,CAD,CLP
2013-01-04,2.52,2.143,7.3,-2.19,1.9162,3.18,1.8557,0.2922,-0.6011,4.0235,6.0502,5.0434,3.6709,-0.0882,-0.0756,0.9553,4.63
2013-01-11,2.45,1.9297,6.47,-2.9,2.3173,5.31,2.1805,0.2807,-2.7684,3.8663,5.8448,5.1289,3.7395,-0.072,-0.0845,0.9818,4.93
2013-01-18,2.68,2.0472,6.66,-0.97,2.2623,1.86,2.5012,0.2747,-1.4197,3.7623,5.9208,5.3979,3.8269,-0.0594,-0.0705,0.9864,5.01
2013-01-25,2.6,2.1371,4.05,-0.38,2.1263,2.78,2.8052,0.246,-2.3928,3.8723,5.1237,4.8677,3.7459,-0.0281,-0.0056,0.9836,5.8
2013-02-01,2.5,1.9953,6.19,0.16,3.4547,2.4,3.3064,0.265,1.303,3.8285,4.1322,5.0377,3.8824,-0.028,-0.0178,0.989,5.98
2013-02-08,2.5,2.1717,8.2,0.18,2.0245,1.36,2.8802,0.2147,1.5483,3.7176,4.6729,5.1967,3.8392,-0.0509,-0.0447,0.9888,6.14
2013-02-15,2.68,2.4418,7.53,-0.43,1.777,1.33,3.0032,0.2419,1.925,3.6651,3.7484,4.711,3.9527,-0.0403,-0.053,1.0039,6.23
2013-02-22,2.52,2.0672,7.46,0.1,1.7427,2.92,2.9098,0.2298,0.867,3.6288,3.6793,4.9854,3.8748,-0.058,-0.0416,0.9881,5.93
2013-03-01,2.59,2.0267,7.25,0.41,2.0004,1.16,2.3625,0.2161,0.5754,3.6081,4.7867,4.6951,3.8284,-0.0469,-0.0266,0.9945,5.79
2013-03-08,2.56,2.4428,9.13,1.08,2.4485,2.31,2.4236,0.2509,-0.1132,3.3378,4.6967,4.9548,3.6406,0.0514,0.0477,1.0971,5.95
2013-03-15,2.59,2.0776,8.92,-0.63,2.1811,3.39,3.2187,0.2508,0.383,3.3,4.176,4.8659,3.6044,0.0407,0.0551,1.0994,5.5
2013-03-22,2.61,1.9772,9.15,-0.53,2.4717,4.8,3.3096,0.2932,0.8794,3.2953,4.9621,4.8496,3.7457,0.0065,0.0373,1.0804,5.67
2013-03-29,2.52,2.0537,9.56,-0.49,1.9928,5.21,-0.1192,0.2227,-0.2442,3.2391,4.0054,4.6323,3.694,0.0475,0.0471,1.0706,5.6
2013-04-05,1.9,2.7378,8.99,0.39,2.0795,5.35,2.0605,0.2488,-0.3268,3.2511,5.4744,4.4503,3.6274,0.0511,0.061,1.1077,5.53
2013-04-12,2.27,2.245,7.26,-1.16,1.6683,1.64,2.4076,0.2469,-0.125,3.2341,4.5831,4.7616,3.4958,0.0483,0.0719,1.1284,5.94
2013-04-19,2.17,2.1899,4.87,0.43,1.5607,2.19,1.848,0.2602,-1.047,3.0735,5.4715,4.0877,3.2699,0.0558,0.0897,1.1082,6.37
2013-04-26,1.6,3.3,4.17,0.85,1.7405,2.43,2.1281,0.2556,-1.8665,2.96,5.1002,4.4636,3.2652,0.0429,0.0947,1.1187,5.38
2013-05-03,1.94,3.0723,4.0,-0.3,1.5322,6.36,3.2231,0.2741,0.3585,2.9482,6.2092,4.1171,3.3891,0.0616,0.0871,1.0938,5.59
2013-05-10,2.54,2.5923,6.5,2.05,2.7291,1.7,1.4598,0.2489,2.1659,2.9282,6.3076,4.3396,3.3147,0.0765,0.1179,1.0832,5.9
2013-05-17,2.09,3.5305,5.4,2.37,2.9602,9.49,3.1389,0.3381,3.2242,2.967,7.1964,4.1697,3.356,0.0582,0.1266,1.1177,6.15
2013-05-24,2.1,3.8136,7.58,3.09,2.6519,10.69,2.4575,0.3324,0.9652,2.9974,8.0812,4.373,3.5536,0.0868,0.1128,1.1538,6.0
2013-05-31,2.18,3.2909,8.98,3.85,2.6034,24.94,3.2041,0.2742,2.1688,2.9919,7.352,4.0972,3.7256,0.0915,0.136,1.1405,6.27
2013-06-07,2.36,3.4573,8.65,2.79,3.1566,29.01,1.7297,0.201,-0.3756,2.8778,7.9899,4.1244,3.9132,0.0895,0.1072,1.1727,6.59
2013-06-14,2.0,3.8586,6.95,0.1,3.6491,23.68,2.6013,0.2036,-0.5387,2.7174,7.9454,4.2848,3.641,0.1023,0.0901,1.147,6.39
2013-06-21,2.22,3.7959,8.96,8.03,6.0815,41.02,5.62,0.2288,1.7901,2.6644,7.4565,4.0773,3.6195,0.1012,0.0827,1.0551,6.84
2013-06-28,2.23,3.4829,8.14,0.21,3.6658,18.67,2.6654,0.2025,-0.8035,2.5792,8.7326,3.9422,3.4845,0.1297,0.1394,1.138,6.72
2013-07-05,1.91,3.0022,9.14,1.11,2.8635,25.08,0.2204,0.2317,1.3517,2.5572,8.4892,3.9533,3.4361,0.1313,0.104,1.1521,7.01
2013-07-12,2.19,3.6749,12.96,-0.36,2.6032,18.85,2.1935,0.2246,-0.5559,2.5273,8.5083,3.8889,3.3731,0.1218,0.0877,1.18,6.76
2013-07-19,2.11,1.9609,9.39,-0.31,2.915,27.58,2.7461,0.2311,0.1502,2.5521,8.4132,3.8959,3.3935,0.1391,0.0915,1.1781,6.23
2013-07-26,2.3,3.6723,8.41,-1.15,2.4705,20.41,2.5999,0.222,-0.3223,2.5148,8.5392,3.483,3.6375,0.149,0.0863,1.142,6.33
2013-08-02,2.39,3.6608,11.54,0.15,2.4563,13.31,3.4886,0.2239,1.544,2.5137,8.0459,3.4862,3.6856,0.1453,0.0963,1.1302,6.25
2013-08-09,2.31,3.4554,10.62,-0.37,2.4001,16.61,3.173,0.2215,-0.7152,2.4829,8.2202,3.7683,3.5047,0.148,0.0914,1.1186,6.2
2013-08-16,2.35,3.7514,14.67,1.55,2.0581,21.22,2.777,0.2445,-1.1681,2.3814,8.8238,3.5476,3.5263,0.1364,0.086,1.1387,5.8
2013-08-23,2.43,5.6279,14.85,0.11,2.1151,23.23,3.2376,0.2242,-1.5016,2.4655,8.9601,3.8437,3.6234,0.1288,0.0882,1.1676,6.41
2013-08-30,2.71,5.7513,28.41,0.6,2.3536,19.3,1.086,0.2201,-1.3636,2.4709,9.0785,3.5288,3.5558,0.1446,0.0986,1.1574,6.55
2013-09-06,2.68,3.7513,13.33,-0.77,1.9743,23.98,4.1563,0.2551,-1.7926,2.4971,9.0667,3.3929,3.3554,0.1347,0.088,1.1672,5.94
2013-09-13,2.8,2.502,16.41,-1.05,1.5986,-3.77,3.211,0.2286,-1.2765,2.4853,8.9568,3.3143,3.4409,0.1487,0.0817,1.1464,5.8
2013-09-20,2.43,1.3286,14.26,-3.73,1.2905,-30.12,0.9967,0.2092,-2.837,2.4333,8.9823,3.0565,3.2603,0.1595,0.0514,1.1368,5.89
2013-09-27,2.83,3.7287,13.59,-2.26,1.2452,-8.63,3.0318,0.2096,-1.3416,2.4319,9.6031,2.8385,3.0994,0.1598,0.0674,1.1272,5.21
2013-10-04,2.63,2.3921,10.86,-9.81,1.1585,-19.4,2.0645,0.2381,-1.5583,2.4912,9.7588,2.7386,3.2285,0.1542,0.0563,1.1613,6.06
2013-10-11,2.58,3.7283,9.0,-0.77,1.0478,-35.09,3.5232,0.2071,-3.4528,2.5017,8.8893,2.573,3.1724,0.1316,0.0488,1.1307,5.86
2013-10-18,1.7,1.2865,9.66,-3.81,1.1466,-13.19,-0.1631,0.2011,-3.0592,2.5511,9.8672,2.5928,3.1053,0.1285,0.0503,1.1089,4.73
2013-10-25,2.45,3.7529,10.57,-2.8,1.3267,-21.18,3.5379,0.1972,-2.7659,2.5183,9.931,2.7318,3.1118,0.1552,0.0669,1.1435,5.17
2013-11-01,3.11,2.5623,14.17,0.56,1.3322,-18.57,0.6508,0.2018,-1.3096,2.5138,10.1863,2.6573,3.0927,0.1603,0.0595,1.1551,5.87
2013-11-08,3.07,3.819,15.75,-0.07,1.2855,-7.31,0.7892,0.1988,-0.5837,2.5038,10.1618,2.9973,3.4336,0.1649,0.0861,1.1439,5.79
2013-11-15,2.7,3.5157,15.2,-2.47,1.3248,-14.7,1.8766,0.2146,-1.7123,2.5966,9.3276,2.6408,3.3524,0.1688,0.0818,1.1401,5.31
2013-11-22,2.57,5.2129,11.74,-2.73,1.1544,-9.23,2.0957,0.2058,-2.0209,2.5772,9.6476,2.5823,3.4112,0.1977,0.0784,1.168,4.62
2013-11-29,3.03,6.4888,10.05,-2.72,1.0886,-2.12,1.6865,0.219,-0.7514,2.4939,9.6791,2.2024,2.7996,0.2502,-0.0799,1.1459,4.04
2013-12-06,2.82,6.437,11.02,1.7,1.0159,9.41,2.3151,0.2135,-1.3464,2.5507,10.1899,2.3408,2.7217,0.3069,-0.1469,1.1547,4.9
2013-12-13,2.31,5.1142,9.3,2.28,0.9133,4.33,1.5543,0.205,-2.1376,2.544,10.4288,2.1877,2.3439,0.3453,-0.1152,1.1291,5.12
2013-12-20,2.38,6.12,10.69,0.97,1.0615,1.9,1.6975,0.2099,-1.7147,2.4409,10.3553,2.1215,2.3801,0.3031,0.0386,1.1321,4.41
2013-12-27,3.07,5.7187,8.39,0.44,0.7607,9.69,1.8418,0.2068,-2.4811,2.4607,10.7245,2.1927,2.7764,0.3459,0.0755,1.0885,4.56
2014-01-03,2.77,6.5229,10.08,2.5,1.1615,6.47,2.2625,0.2013,0.6362,2.5206,10.6025,2.2728,3.1158,0.2385,0.0847,1.1221,4.63
2014-01-10,2.61,3.1691,6.19,-1.12,1.2331,-6.73,2.0843,0.2147,-0.734,2.5849,10.9799,2.3963,2.8253,0.2641,0.0751,1.1266,4.74
2014-01-17,2.6,3.56,6.58,4.49,2.406,-13.99,1.5926,0.2307,0.2005,2.5573,10.6184,2.4042,3.0989,0.3022,0.0685,1.1033,4.87
2014-01-24,2.72,3.5556,9.92,7.34,2.1095,1.99,2.8243,0.2487,1.0409,2.627,11.2311,2.2414,3.0946,0.2651,0.048,1.1075,4.75
2014-01-31,3.35,7.5445,12.02,2.53,1.5044,6.9,0.5137,0.194,-1.0499,2.6618,9.5093,3.1517,3.197,0.2271,0.0614,1.0988,4.86
2014-02-07,2.79,3.5084,7.88,-0.25,1.2473,-9.83,2.7842,0.2011,-1.2693,2.6091,10.4708,2.4416,2.948,0.2621,0.0566,1.0802,4.41
2014-02-14,2.6,2.3556,6.76,-2.58,0.9816,-10.42,2.1779,0.1925,-1.6965,2.6037,10.9912,2.6311,2.9531,0.2499,0.0495,1.1085,4.82
2014-02-21,2.51,3.0449,6.27,-0.02,1.5328,-1.65,2.3965,0.1918,-0.1919,2.5494,10.1818,2.542,2.9933,0.2512,0.0529,1.0846,4.42
2014-02-28,2.32,2.9081,10.5,1.52,1.8015,0.59,2.9301,0.225,-0.8235,2.5536,10.7657,2.3551,2.9986,0.2575,0.0554,1.0998,4.5
2014-03-07,2.42,3.6103,6.67,0.13,1.395,1.4,2.3954,0.1971,-0.9285,2.5666,11.3576,2.3772,3.0095,0.3013,0.0568,1.0739,4.34
2014-03-14,2.24,3.6127,8.81,1.27,1.438,1.5,2.5964,0.1999,0.6259,2.568,10.0931,2.6816,3.105,0.267,0.043,1.0923,4.03
2014-03-21,2.34,2.8284,9.24,2.89,1.1132,4.5,2.6322,0.2176,1.3894,2.555,11.6643,2.3043,3.0664,0.3027,0.0329,1.0692,4.06
2014-03-28,2.14,2.6389,7.14,-0.44,1.0451,2.19,2.2429,0.2249,-1.1141,2.6191,11.4344,2.194,3.0501,0.3051,0.0419,1.0894,4.05
2014-04-04,1.97,2.8337,10.9,1.23,1.437,5.37,2.388,0.2135,-1.3744,2.6027,12.0686,2.3815,2.9962,0.3457,0.0362,1.109,4.44
2014-04-11,1.87,2.6144,10.55,1.14,1.415,6.43,2.6829,0.193,-1.5908,2.5452,12.195,2.3743,3.1697,0.3233,0.0227,1.1053,4.44
2014-04-18,1.9,2.1537,9.56,-1.92,1.4828,4.8,2.3505,0.2066,-0.3754,2.5787,11.5272,2.2542,3.1505,0.2923,0.0268,1.1098,4.75
2014-04-25,2.01,1.8334,8.96,0.83,1.5981,3.21,2.3886,0.2322,0.6312,2.5288,11.7947,2.3314,3.2431,0.3659,0.0187,1.0819,4.38
2014-05-02,2.25,2.2744,6.91,0.88,1.5442,4.66,2.2017,0.2306,-0.1645,2.5401,12.233,2.1344,3.1691,0.3179,0.0043,1.072,4.5
2014-05-09,2.21,2.9403,4.88,-3.45,1.3979,3.5,2.0753,0.2295,-1.3356,2.4918,11.7919,2.1056,3.2104,0.3639,0.0035,1.0778,4.54
2014-05-16,2.06,2.7863,7.9,0.9,1.9058,0.87,2.1259,0.2271,-0.9396,2.5702,11.3755,2.1572,3.1564,0.3198,-0.0083,1.1231,4.66
2014-05-23,2.01,2.8547,3.72,-0.62,2.5115,1.29,1.8166,0.2278,-0.1584,2.5914,11.4121,2.0368,3.1841,0.3192,-0.0111,1.1276,4.53
2014-05-30,2.14,2.6391,4.78,0.49,2.3911,2.99,1.7685,0.2383,-0.6413,2.5283,11.6016,1.8485,3.0854,0.2978,0.001,1.1111,4.16
2014-06-06,1.17,2.2185,3.44,0.11,2.3246,2.73,2.1546,0.2153,-0.9822,2.5906,12.0121,1.9194,2.7325,0.1975,0.0065,1.1315,4.38
2014-06-13,1.87,1.3159,4.23,0.25,3.0626,2.37,2.3698,0.2222,-0.981,2.515,11.6507,1.8104,2.6091,0.073,0.011,1.1103,4.13
2014-06-20,1.83,1.8175,4.8,-1.95,3.4395,3.69,1.9755,0.2353,-0.7795,2.5799,11.4071,1.7511,2.4411,0.1313,0.0108,1.1355,4.46
2014-06-27,1.83,1.6182,5.77,0.72,2.8199,8.03,1.7694,0.2332,-1.1393,2.599,11.6197,1.5959,2.681,0.1049,0.0021,1.126,4.24
2014-07-04,1.82,1.3277,3.65,0.32,3.2089,5.62,1.9655,0.2298,0.0392,2.577,11.7379,1.7235,2.7195,0.0918,-0.0105,1.1203,4.31
2014-07-11,1.83,0.9696,6.03,-0.54,3.1823,5.58,1.9108,0.2155,1.2193,2.6026,11.2304,1.618,2.7951,0.0864,0.0094,1.1284,3.88
2014-07-18,2.02,1.5172,4.33,0.88,3.2912,4.38,2.3614,0.2396,0.627,2.5997,11.3434,1.5495,2.9146,0.0951,-0.0098,1.1021,4.27
2014-07-25,2.03,0.9953,4.05,0.23,3.0022,4.09,2.3168,0.2222,-0.7442,2.5134,10.992,1.8263,2.8187,0.1152,0.0077,1.1152,4.0
2014-08-01,2.25,1.8903,7.82,4.31,3.2199,10.83,3.1716,0.2603,1.4172,2.5807,11.2141,1.6708,2.8794,0.1201,0.0174,1.0762,4.27
2014-08-08,2.11,2.1919,7.53,-0.98,3.2732,7.41,2.7445,0.2572,0.6303,2.6336,11.6254,1.6531,2.758,0.1013,0.0132,1.0886,4.17
2014-08-15,1.85,1.8237,6.23,-0.3,3.2078,5.66,2.4993,0.2453,-1.1392,2.5762,11.2707,1.5693,2.8401,0.0696,0.0023,1.0776,3.64
2014-08-22,1.94,1.7626,6.09,0.42,2.8893,5.95,2.4086,0.2747,-0.5438,2.5755,11.2951,1.4773,2.7595,0.0648,-0.0016,1.0912,4.75
2014-08-29,2.08,1.9703,7.3,1.17,2.584,6.22,2.7438,0.2661,-1.1865,2.5218,11.3114,1.2596,2.8356,0.0331,-0.0443,1.0733,1.68
2014-09-05,1.95,2.0995,6.17,0.84,2.9684,6.58,3.6488,0.2724,-0.78,2.5668,10.9003,0.6385,2.667,-0.06,-0.0818,1.1127,4.2
2014-09-12,1.94,2.3135,6.89,1.29,3.0198,7.91,3.3129,0.3631,0.1973,2.5316,11.2556,0.9589,2.8028,-0.0325,-0.1115,1.1214,3.78
2014-09-19,2.15,2.3393,5.91,2.57,4.0423,9.02,3.0821,0.2988,-0.3676,2.5496,11.0946,0.7348,2.9112,-0.0162,-0.3118,1.1128,4.46
2014-09-26,1.8,2.1485,6.23,1.1,3.0589,6.78,2.9208,0.3287,0.1003,2.2427,11.2257,0.8811,2.7028,0.029,-0.1447,1.1002,3.56
2014-10-03,2.32,2.7964,8.25,1.01,3.0235,8.19,3.3498,0.3108,-0.8882,2.246,11.4029,1.0285,2.7067,-0.0073,-0.0213,1.1271,3.64
2014-10-10,1.91,1.8293,6.18,0.79,2.9817,9.01,2.3689,0.2683,-0.3478,2.0786,10.4979,1.2137,2.7,-0.0247,-0.0163,1.1882,3.77
2014-10-17,1.74,2.0326,7.56,1.06,3.106,7.1,3.1234,0.2669,0.6412,1.9558,11.1897,1.3221,2.6418,-0.0144,-0.0415,1.2641,3.52
2014-10-24,1.64,1.9623,3.9,1.04,3.2201,5.84,2.8766,0.2715,-0.5578,1.9478,11.5908,1.3543,2.5252,0.0246,-0.0467,1.1709,3.53
2014-10-31,2.27,2.2417,5.13,2.17,3.2582,3.96,2.5911,0.4341,0.9545,1.8851,11.3417,1.1829,2.4963,0.0032,-0.0388,1.1278,3.6
2014-11-07,1.93,2.8428,6.95,2.28,3.8529,7.89,3.5479,0.6138,0.6465,2.0516,12.1991,1.4715,2.5413,-0.0236,0.0224,1.1128,3.91
2014-11-14,1.98,4.372,6.24,1.75,3.5505,6.2,3.798,0.3572,0.6519,2.2693,11.8517,1.5085,2.6501,-0.017,0.0051,1.0895,3.79
2014-11-21,2.04,3.8046,4.51,1.7,2.9777,1.24,2.5876,0.5169,0.4132,1.9732,11.0974,1.4185,2.7261,-0.0368,-0.0604,1.1089,3.67
2014-11-28,2.19,3.3502,5.56,2.04,3.546,3.88,4.5106,0.5935,0.9305,1.9386,11.2222,1.1151,2.5058,0.0504,-0.4127,1.0677,3.59
2014-12-05,2.01,3.8399,5.65,1.92,4.3276,5.11,6.6416,1.147,-0.3286,1.9323,12.215,0.6318,2.5467,0.0234,-0.5577,1.0439,3.47
2014-12-12,1.94,6.7064,7.18,1.75,4.864,10.87,3.6797,0.8736,-0.13,1.909,11.9504,0.3365,2.0633,0.0001,-0.4806,1.0894,3.64
2014-12-19,1.89,7.0628,7.72,1.51,5.5709,13.06,2.5084,1.4198,-0.1189,1.9398,10.4946,0.7015,1.9675,-0.1274,-0.1466,1.0361,3.68
2014-12-26,2.09,7.262,8.21,1.1,4.1319,10.43,3.6573,1.3711,-0.3894,1.9685,10.3128,0.8132,1.2733,-0.1376,-0.1529,1.0,3.8
2015-01-02,2.14,5.7954,7.75,-0.36,4.1249,11.83,5.9393,1.2096,-0.8159,1.9907,10.6865,1.5041,2.6038,-0.1126,-0.0337,1.0297,3.32
2015-01-09,1.75,4.2906,6.27,2.03,4.1849,5.88,4.8607,0.8314,0.1469,2.0001,12.3383,1.2083,2.4308,-0.0745,-0.0347,1.0542,3.38
2015-01-16,1.75,2.205,5.81,1.78,4.3459,5.95,3.7123,0.5227,-0.7154,1.6705,10.8211,1.458,2.5691,-0.1416,-0.1636,1.1217,3.4
2015-01-23,1.66,2.9717,5.22,-0.57,4.9003,4.4,4.0136,0.7192,-0.3233,1.8168,12.4324,1.3688,2.6932,-0.0747,-0.0941,0.8417,3.7
2015-01-30,1.73,2.8434,7.55,0.25,5.5224,7.94,4.2544,1.1708,-2.101,1.7701,11.233,1.4669,2.7138,-0.063,-0.1093,0.8025,4.23
2015-02-06,1.94,2.6947,6.87,0.93,6.3782,7.24,3.4732,0.8801,-3.8922,2.1162,11.5776,1.3488,2.6864,-0.0956,-0.1067,0.8506,3.76
2015-02-13,1.65,4.3585,6.83,2.41,4.8907,9.27,3.1931,0.8662,-0.3617,1.9498,11.9226,1.3318,2.7845,-0.1221,-0.0538,0.8178,3.76
2015-02-20,1.26,4.2692,7.36,0.59,4.6151,14.05,4.4276,1.344,1.3341,1.856,11.6332,1.2696,2.6832,-0.1854,-0.1594,0.7317,3.62
2015-02-27,1.82,2.2671,5.83,0.52,4.318,10.85,3.5494,1.2496,1.2602,1.7073,10.9834,1.3784,2.7767,-0.1415,-0.2517,0.797,3.35
2015-03-06,1.73,2.9792,7.92,0.98,4.9406,11.74,3.3495,1.5499,0.6428,1.5104,13.4222,1.283,2.878,-0.1714,-0.2099,0.8512,3.3
2015-03-13,1.67,5.9973,9.31,2.04,5.4538,11.1,3.6986,1.2889,0.5723,1.7026,12.0948,1.147,2.932,-0.1426,-0.2657,0.8083,3.16
2015-03-20,1.46,4.2128,7.27,2.57,4.7134,13.81,4.798,1.3591,0.4387,1.7575,12.1384,1.1352,2.7757,-0.1947,-0.2438,0.7851,3.19
2015-03-27,1.56,2.5208,10.8,3.15,4.6905,11.2,4.1164,1.1676,-0.772,1.7398,12.0854,0.9052,2.6975,-0.1985,-0.3171,0.7703,3.06
2015-04-03,1.5,1.9671,7.05,3.76,4.5366,8.45,0.9349,1.1331,-1.4123,1.5778,12.3927,1.1522,2.6632,-0.1802,-0.1495,0.7723,2.85
2015-04-10,1.53,2.8136,6.66,6.73,4.2436,10.42,3.5705,1.1479,0.4754,1.4574,13.1697,1.0024,2.7462,-0.1644,-0.104,0.7944,3.17
2015-04-17,1.35,3.0994,5.92,3.4,4.6206,8.1,3.1036,0.7315,-2.8576,1.5351,13.5386,1.1155,2.83,-0.2023,-0.0948,0.7967,3.22
2015-04-24,1.32,2.4318,8.96,2.38,3.5816,10.48,1.7073,0.8901,-0.2306,1.4852,13.4828,1.0525,2.9123,-0.1796,-0.051,0.7985,3.3
2015-05-01,0.68,3.201,10.71,2.42,3.4393,11.1,1.8242,1.0357,-3.8901,1.4643,13.6804,1.1341,2.7999,-0.1584,-0.0693,0.7887,3.38
2015-05-08,1.42,5.3728,8.72,2.01,2.8522,11.21,3.4745,0.9927,0.7441,1.4784,14.5364,1.2469,2.9875,-0.1811,-0.0403,0.7973,3.43
2015-05-15,1.42,4.2368,8.29,2.56,2.8046,9.83,2.996,0.6813,-1.3774,1.2944,14.6865,1.3403,2.819,-0.1723,-0.0548,0.8092,3.48
2015-05-22,1.39,2.7506,6.19,1.74,2.6871,7.28,3.144,0.7728,-1.0846,1.3591,13.8769,1.1546,2.9862,-0.1953,-0.0311,0.8803,3.5
2015-05-29,1.53,2.364,7.18,2.07,2.7997,7.05,2.9373,1.091,-1.1201,1.4755,14.5498,0.9643,2.9964,-0.1794,-0.2258,0.876,3.59
2015-06-05,1.48,2.9765,7.54,4.2,2.252,10.9,3.779,1.2037,-0.5235,1.356,14.6965,0.9433,2.9362,-0.167,-0.3084,0.8577,3.28
2015-06-12,1.35,2.8223,7.9,6.69,2.6804,8.64,4.1795,0.913,-0.7111,1.2651,14.5681,0.5879,2.9406,-0.1932,-0.3064,0.8879,3.48
2015-06-19,1.11,2.7027,5.59,2.42,3.1916,5.68,2.3592,0.9237,-2.2845,1.4963,14.3436,0.5194,2.7384,-0.1733,-0.3336,0.8453,3.34
2015-06-26,1.14,2.597,5.1,1.63,3.3701,5.92,2.2751,0.918,-0.8568,1.4342,14.4488,0.4456,2.7609,-0.1925,-0.2853,0.8169,3.27
2015-07-03,1.26,2.4852,5.58,2.06,3.6775,5.99,3.4043,0.908,-0.4937,1.4169,14.3337,1.1038,2.9157,-0.1969,-0.1581,0.7813,3.36
2015-07-10,1.39,2.9796,5.18,3.08,2.6776,8.33,2.8527,0.769,-2.9714,1.3905,14.6809,1.2612,2.8913,-0.1668,-0.1296,0.7641,3.5
2015-07-17,1.41,3.6513,4.0,3.99,2.8158,7.82,3.2336,1.0707,0.8451,1.367,14.4351,0.965,2.9601,-0.1833,-0.0706,0.6391,3.42
2015-07-24,1.48,4.3626,6.12,3.35,2.9309,12.78,8.421,0.9199,0.2974,1.4224,14.727,0.9283,3.0485,-0.1632,-0.063,0.5494,3.83
2015-07-31,1.56,4.056,7.39,3.26,3.1544,10.49,10.5967,1.4714,1.2236,1.4208,14.5316,0.8692,2.9433,-0.1392,-0.0229,0.5566,3.61
2015-08-07,1.57,4.5058,5.42,3.08,3.0883,9.46,9.6617,1.4139,1.4322,1.4729,14.2642,0.7314,2.9167,-0.1353,-0.0335,0.4908,3.6
2015-08-14,1.93,7.1924,6.7,7.15,4.4404,18.74,9.2584,1.6568,2.0323,1.5022,14.9377,0.5835,2.9481,-0.1434,-0.0251,0.5675,3.74
2015-08-21,1.76,10.1627,7.98,6.05,5.524,18.53,3.278,1.6325,3.5614,1.4989,15.0142,0.3078,3.064,-0.16,0.0102,0.5002,3.78
2015-08-28,1.46,6.2188,7.91,5.17,4.7719,14.62,-5.6758,1.9658,-1.2895,1.4662,14.5412,0.435,3.0461,-0.1968,-0.3239,0.4214,3.52
2015-09-04,1.73,4.7483,8.67,4.42,4.8793,16.51,2.6795,2.141,1.4711,1.457,14.8418,0.5022,3.0638,-0.2104,-0.3898,0.4419,3.8
2015-09-11,1.75,4.2313,7.75,3.56,4.8319,16.03,-3.3883,2.198,0.5076,1.4865,14.8194,0.5323,3.1881,-0.2496,-0.4593,0.4752,3.82
2015-09-18,1.57,2.7854,6.95,2.79,4.0779,10.25,-0.8197,1.7587,0.584,1.4835,14.4594,0.4717,2.9683,-0.2732,-0.9832,0.4029,3.43
2015-09-25,1.71,4.273,8.29,2.9,5.2879,20.94,2.4673,1.9091,6.3852,1.4643,14.9081,0.4958,3.2322,-0.2291,-0.5022,0.5931,3.43
2015-10-02,1.7,4.0819,6.71,2.38,5.0782,16.52,1.0165,1.7502,3.1887,1.417,15.311,0.8053,2.9694,-0.1803,-0.1409,0.5467,3.51
2015-10-09,1.55,1.2739,5.53,1.59,4.0775,16.42,-2.7382,0.9508,-0.878,1.5609,14.6798,0.973,3.0716,-0.1743,-0.0574,0.5537,3.25
2015-10-16,1.18,1.9064,5.62,1.55,3.0547,15.8,-2.5275,0.8967,-1.5029,1.436,16.1035,1.1233,2.879,-0.1843,-0.0748,0.6224,3.35
2015-10-23,1.35,1.7409,3.54,2.09,2.5928,13.41,-0.5279,1.4337,0.309,1.3956,14.6314,1.1216,2.9587,-0.1868,-0.0688,0.5843,3.62
2015-10-30,1.69,3.0296,7.0,3.11,4.3215,12.2,2.9616,1.5759,0.1499,1.5437,13.7582,1.3111,3.043,-0.1119,0.0215,0.567,3.51
2015-11-06,1.63,2.4981,7.06,2.63,3.7215,8.39,1.3561,1.4771,0.7191,1.5462,12.68,1.4887,3.12,-0.1212,0.0343,0.5788,4.15
2015-11-13,1.66,2.9982,6.93,3.47,4.3078,11.6,2.0223,1.5694,1.7027,1.5906,12.68,1.3029,3.1184,-0.1105,0.0449,0.6333,3.99
2015-11-20,1.74,1.579,5.39,2.84,4.3078,7.57,-1.0723,1.4632,-1.4996,1.4801,12.45,1.288,3.1919,-0.2412,-0.0701,0.5823,4.28
2015-11-27,1.63,1.2072,6.09,2.7,4.6475,6.8,-0.9429,1.5629,1.2419,1.2412,12.08,0.6395,2.7887,-0.7731,-0.8746,0.5027,4.23
2015-12-04,1.64,1.3951,7.47,4.14,4.3367,8.31,-1.1227,1.6066,0.9904,1.2536,14.9608,-0.035,2.5953,-0.5495,-0.7981,0.5156,4.39
2015-12-11,1.61,3.0536,7.0,5.59,5.9342,14.29,1.2318,1.7758,2.1156,1.3582,14.3427,0.8173,2.2653,-0.7093,-0.9812,0.5075,4.44
2015-12-18,1.34,3.2002,5.2,8.73,6.2671,10.57,0.4343,1.7368,2.7924,1.371,13.77,0.6251,2.6024,-0.6355,-0.6779,0.5321,4.63
2015-12-25,1.53,3.3852,5.09,8.16,6.9091,10.78,-1.3508,1.9113,2.4027,1.2601,14.125,0.602,2.4012,-0.5389,-0.3629,0.454,3.87
2016-01-01,0.94,2.9095,5.37,4.83,5.8282,8.78,4.009,1.8849,4.8184,1.6423,13.4642,1.4318,3.1629,-0.2753,-0.125,0.5712,5.12
2016-01-08,1.8,4.1265,6.15,5.56,7.9427,10.62,4.7422,2.0534,5.8319,1.607,13.6181,1.221,3.4426,-0.2455,-0.0429,0.6377,5.24
