date,BRL,CAD,EUR,JPY,MXN
2012-05-22,6.820173303475806,1.8336997679247589,-39.1016384042813,-18.03078048505993,0.443847950373572
2012-05-29,10.222898151228554,-1.3251622889453982,-38.64572762330018,-14.656250888516107,4.914167440173266
2012-06-05,0.28358738036157394,-8.529670793574542,-39.853712681552565,-7.995850597950054,0.6477101419140199
2012-06-12,-0.04338603933667567,-7.969667572591216,-33.26242327618677,-7.678536590963862,6.137974785515769
2012-06-19,4.342766710109849,-11.84695187247002,-37.11598323999064,5.377498627571286,-22.528348285441048
2012-06-26,-0.7738562091503268,-6.643637615971447,-39.47939262472885,-2.3651691319058474,-18.893387314439945
2012-07-03,-1.3013124825467746,-7.2455989695148135,-33.281396279719075,-4.345715186153676,-10.688254226684455
2012-07-10,-2.895399404898146,-11.102717531757548,-36.83013965573238,-0.18264919236162808,-11.492324646063354
2012-07-17,-2.829148805878751,-16.316381789675173,-36.65988095090772,1.9974385498251317,-5.969206918754024
2012-07-24,-3.287988775696944,-16.394446345284617,-33.43668995786625,12.023764142325923,-2.3906875580964417
2012-07-31,-2.3868661779850973,0.561920025325973,-29.848829293980142,15.355147645650439,-3.6811968861308833
2012-08-07,3.8054346547465006,9.530652217686576,-25.980083353245842,12.24177505738332,3.3092772146319964
2012-08-14,3.6437718277066358,15.245273253651199,-28.2503234152652,14.958685346539898,5.177394732265358
2012-08-21,3.4979423868312756,16.48560601023868,-25.136222389667648,9.58588414935882,8.187743522525272
2012-08-28,3.9550835269388207,23.017907496246384,-18.430391921134888,13.259147239099596,7.957874589782827
2012-09-04,,26.41378343978795,-18.098822062392838,14.25563456038622,6.591363319934428
2012-09-11,-0.42204568023833167,22.203238045860534,-16.29944955011018,14.46738158058635,10.508853850034278
2012-09-18,2.847469923221087,19.869763871258826,-30.13174398662082,8.232062206080924,9.371350403171398
2012-09-25,2.7399413243922885,29.952967162701245,-24.492702518283775,12.490195508816779,19.355557070466062
2012-10-02,,31.885014855633713,-25.108038029386343,16.240745837832495,19.456192490141166
2012-10-09,10.887232507814378,30.438800994844048,-32.34318210783991,11.190188477895827,20.004109778884338
2012-10-16,8.706341745607057,30.148417130250284,-26.100387154302144,10.261681246811783,20.757536569244476
2012-10-23,8.752166377816291,30.64030723967165,-27.12481899263058,-0.6045138002698072,20.661734246601736
2012-10-30,7.936452635613002,26.847494162026226,-27.002943247684225,-8.837462194583205,19.081183071877348
2012-11-06,6.603252531451365,24.914374301474563,-27.51388736414535,-11.26324650886402,21.198572174270666
2012-11-13,6.461263261781396,20.71831245284812,-32.53820253820254,-7.121098434564006,17.02948632735529
2012-11-20,6.388498870642818,17.633039754124955,-34.91916600668021,-16.309074533509413,16.784982523803784
2012-11-27,3.9677726760807417,17.962779403743173,-29.189855113825548,-22.80978234757123,17.225687225687224
2012-12-04,5.696870237955691,15.87995912586723,-16.95181708696092,-22.513145867084198,24.222677731702586
2012-12-11,10.574822118886212,18.011421383930326,-12.336524312616769,-20.086179189930565,23.55183078126303
2012-12-18,10.95479132549253,22.961322650757996,-2.221694435695809,-44.52309037841576,38.54752815872567
2012-12-24,11.852681833682468,36.886461178306675,0.8391290827331915,-43.23394905597711,39.83837174498653
2012-12-31,9.65068242430581,40.57793612975147,4.274883434164387,-42.53051913354433,40.92093178143849
2013-01-08,11.991367879150308,39.8029334226663,-4.338201605139742,-42.02850565198272,43.77601762314333
2013-01-15,12.140736175696118,40.67000193482407,1.8072317656465111,-40.673455159814566,44.02468282155242
2013-01-22,12.413369103509948,35.840801637146285,6.596346368353089,-38.5615032760539,45.71260107816712
2013-01-29,14.836856146111225,20.893967307679038,7.313248351944034,-38.477018690099484,45.26988742663488
2013-02-05,14.867889507588165,16.013313870260284,13.12431339457721,-37.69710944425816,44.02669890852477
2013-02-12,14.213466783170492,15.861936064064407,8.951604150839435,-34.909503524991166,40.28257308838952
2013-02-19,17.547452547452547,10.549871303991496,6.715547408765206,-35.62666959920455,33.313318399113186
2013-02-26,17.403302105556072,-7.249876207929839,-0.9281466992240867,-40.31194094016818,31.134138061977147
2013-03-05,17.681745670009114,-15.694239625082556,-11.748577601398825,-36.68336515966901,25.215170365214796
2013-03-12,18.047518361896284,-17.883604254465183,-11.37706287274826,-38.1108869430174,19.714261999128468
2013-03-19,15.576754110706664,-17.25539696410655,-18.801166742706577,-34.60405955490737,25.907819888534114
2013-03-26,15.075211730501833,-45.85289125690874,-21.447000592390957,-33.105171664493696,35.52212030901884
2013-04-02,9.127706392111055,-47.40422923689856,-23.20887264648897,-29.70789310130516,40.163495188101486
2013-04-09,8.167278447823808,-51.682616566065946,-22.673165330174765,-27.837607534923354,45.97326320910997
2013-04-16,7.240724585621184,-50.45905873964853,-12.28200336645692,-32.65774057797434,48.27317247104312
2013-04-23,8.825803334138682,-48.40981583665107,-13.31327737660815,-24.623561107029147,47.586506067537265
2013-04-30,9.29932557823745,-48.67129489140599,-11.653594947398682,-21.175027510524668,49.042237670421905
2013-05-07,10.293968318440292,-42.00813346396983,-12.300265148161438,-22.94120456607919,51.20035309765655
2013-05-14,12.933256946433687,-36.59620162546848,-15.823283150544064,-22.63717322608446,50.9813139728636
2013-05-21,12.746896666746087,-28.751298302138753,-25.9342217395567,-25.890811408706643,50.871987665014224
2013-05-28,13.454769849613749,-27.304888581793055,-26.191467457950434,-27.93664398386231,48.93563287143189
2013-06-04,-3.731381612737545,-32.74228345013325,-17.201214623670207,-23.99981746412029,35.17056835005106
2013-06-11,-0.35380909364649205,-29.631713660287247,-0.8236757827799922,-15.519774753328628,27.977487746019023
2013-06-18,2.995262185818678,-24.06656402078579,11.186841106074597,-25.50984925665412,-3.083183347679787
2013-06-25,12.223881525729576,-18.530491080778372,11.833631780619983,-25.21903698188136,-28.04737742639684
2013-07-02,3.3029447941538237,-19.124445776859112,-2.7980659376530115,-28.013815767412225,-30.326996901160907
2013-07-09,3.2492533554028284,-22.405892681255622,-12.137693233978077,-33.41232611242166,-26.753803737363423
2013-07-16,3.4631563678561066,-19.341898857100173,-11.482849316561959,-36.10445707645166,-19.265495053282127
2013-07-23,4.225714075923342,-18.372534428121106,-9.416713378815015,-35.58504672897196,-15.526307369049778
2013-07-30,5.216899283289325,-13.77775775865952,-2.492408850137022,-36.35344709273068,-10.672775003860606
2013-08-06,-1.3055929919137466,-12.500585277234121,3.746403994298855,-35.64533096205371,-0.5271811190665606
2013-08-13,-1.651376146788991,-10.041499292517782,9.417942525424856,-33.86417214224808,4.407787993510006
2013-08-20,-6.37394923692157,-8.453851979091631,15.656492830249139,-32.75923733412264,5.142615229930676
2013-08-27,-5.4784351570039345,-18.62630442605254,17.105263157894736,-33.6537804405768,-22.464622102849418
2013-09-03,-3.6703010723740297,-24.1578877556007,9.22993257361089,-33.773828212603725,-29.13664400689055
2013-09-10,-1.5915486460303547,-25.003261200411636,3.764018157220441,-37.16152796310484,-25.482859603789837
2013-09-17,4.285217736729728,-16.519153402133988,18.500989627240408,-35.73667711598746,-41.30163713837183
2013-09-24,1.9145056726094003,-1.5498562161439176,30.89592240945674,-34.66710884431535,-26.379679925013637
2013-10-01,4.350678847221522,-1.305283055763778,31.561903343043202,-32.28265650197918,-27.43012655691722
