,IDR,PHP,THB,SGD,BRL,MXN,CNH,CLP,PLN,HUF
2022-02-01,,,1661.75,,113147.0,51782.671875,,26.3700008392334,20.809999465942383,18110.0
2022-02-02,6707.65185546875,7458.990234375,1667.75,,112161.0,52023.26953125,,25.709999084472656,21.219999313354492,18070.0
2022-02-03,6683.85107421875,7382.77001953125,1669.050048828125,3315.989990234375,111696.0,51145.109375,,24.639999389648438,21.209999084472656,17650.0
2022-02-04,6731.39111328125,7456.35009765625,1674.219970703125,3331.409912109375,112245.0,51255.30859375,,24.56999969482422,20.81999969482422,17430.0
2022-02-07,6804.93701171875,7380.2998046875,1677.239990234375,3366.47998046875,111996.0,,3429.580078125,24.959999084472656,20.829999923706055,17910.0
2022-02-08,6789.52197265625,7458.22998046875,1684.22998046875,3401.739990234375,112234.0,52294.578125,3452.6298828125,25.360000610351562,21.34000015258789,18030.0
2022-02-09,6834.60595703125,7502.47998046875,1703.1600341796875,3420.0400390625,112461.0,52761.91015625,3479.949951171875,25.950000762939453,21.6200008392334,18280.0
2022-02-10,6823.64208984375,7432.6201171875,1703.0,3428.0,113359.0,52599.578125,3485.909912109375,26.329999923706055,21.1299991607666,18150.0
2022-02-11,6815.60693359375,7270.35986328125,1699.199951171875,3428.949951171875,113572.0,53229.26171875,3462.949951171875,26.5,20.309999465942383,17800.0
2022-02-14,6734.48583984375,7361.14990234375,1684.68994140625,3421.199951171875,113807.0,52334.73046875,3428.8798828125,26.010000228881836,20.139999389648438,17405.0
2022-02-15,6807.4970703125,7309.93994140625,1701.449951171875,3421.3798828125,114660.0,53210.94140625,3446.090087890625,26.639999389648438,21.239999771118164,17355.0
2022-02-16,6850.1982421875,7452.81982421875,,3439.300048828125,115181.0,53680.859375,3465.830078125,26.809999465942383,21.3700008392334,17465.0
2022-02-17,6835.1171875,7438.93017578125,1711.5799560546875,3441.570068359375,113528.0,52712.05859375,3468.0400390625,26.139999389648438,20.579999923706055,17165.0
2022-02-18,6892.81787109375,7418.7900390625,1713.199951171875,3428.89990234375,112768.0,52281.53125,3490.760009765625,25.84000015258789,20.239999771118164,16600.0
2022-02-21,6902.96484375,7372.25,1694.3199462890625,3436.360107421875,111725.0,52025.1796875,3490.610107421875,,,15860.0
2022-02-22,6861.994140625,7440.91015625,1691.1199951171875,3400.580078125,112892.0,52600.44921875,3457.14990234375,25.600000381469727,19.530000686645508,15430.0
2022-02-23,6920.05615234375,7364.2099609375,1696.449951171875,3393.0,112008.0,51362.94921875,3489.14990234375,25.3700008392334,18.979999542236328,15250.0
2022-02-24,6817.81982421875,7212.22998046875,1662.719970703125,3276.06005859375,111592.0,51454.05078125,3429.9599609375,24.93000030517578,17.5,13010.0
2022-02-25,6888.1708984375,,1679.9000244140625,3294.469970703125,113142.0,52555.6015625,3451.409912109375,25.90999984741211,18.450000762939453,14750.0
2022-02-28,,7311.009765625,1685.1800537109375,3242.239990234375,,53400.609375,3462.31005859375,26.020000457763672,17.90999984741211,12750.0
2022-03-01,6921.44091796875,7404.60986328125,1694.280029296875,3278.6298828125,,53168.8203125,3488.830078125,25.15999984741211,17.18000030517578,10005.0
2022-03-02,6868.40185546875,7304.02001953125,1689.81005859375,3244.39990234375,115174.0,53300.66015625,3484.18994140625,25.6299991607666,18.06999969482422,10120.0
