date,BRL,CAD,EUR,JPY,MXN
2006-12-05,,-35.31194918859782,43.92065542409926,-8.778008174955993,34.33800222155997
2006-12-12,,-31.383813270897196,41.99135703272601,-20.063628714533852,43.76297657326596
2006-12-19,,-31.304954945126873,47.38791935242865,-38.70407710778859,74.24827381394313
2006-12-26,,-48.40285332535064,42.820808010495035,-39.927082857621286,57.34969273772259
2007-01-03,,-49.96367159118431,40.84973524882391,-42.27260899476369,58.56522827090506
2007-01-09,,-54.45415015199907,41.01193171588658,-42.827579262427996,29.70060646110229
2007-01-16,,-51.80270011414477,32.5297398447088,-44.74509295847639,29.20078015669249
2007-01-23,,-51.08894648774566,35.99027831852665,-47.785784265416034,20.02322495023225
2007-01-30,,-48.42050609389518,35.919939386286146,-50.28191937687099,10.983902811001661
2007-02-06,,-52.16733186278632,24.815783999211675,-40.812269782801984,17.94194684185667
2007-02-13,,-40.28865422606273,44.78956201960596,-46.29652662039916,23.456898346500697
2007-02-20,,-46.217531664794684,49.08138558086673,-34.97573867604209,17.735408403632043
2007-02-27,,-40.953431657182676,46.325704042515724,-34.91554851581657,0.19207226982987885
2007-03-06,,-47.76217401559243,44.0489968656709,-22.580981072996973,-15.276934229345036
2007-03-13,,-46.447478057123526,44.37260901065533,-18.768687722388336,-12.821802712983311
2007-03-20,,-31.634508348794064,48.17104895641078,-28.293967714528463,-25.19843636122706
2007-03-27,,-27.93578141923762,48.5911112493391,-23.26618415958995,4.943506765239224
2007-04-03,,-31.093053688901463,47.930109695112115,-28.797553980193733,2.439057754917786
2007-04-10,,-14.114958373387989,49.222253131969424,-28.146460042540262,18.298982798104063
2007-04-17,,-13.952534682837449,49.10162016491375,-30.034157311027446,12.583814730761295
2007-04-24,,-1.339234394758018,47.9019594338648,-34.718147504999344,7.090171035370411
2007-05-01,,6.412420578284274,45.351096072671936,-42.442151299898526,24.698324749456148
2007-05-08,,12.178851897670032,47.129349402768575,-39.419551934826885,38.149782517741976
2007-05-15,,25.518094832078063,50.48633078940588,-43.02452710226298,44.11688575166325
2007-05-22,,22.651018415178573,43.530518919857286,-46.48639375549504,53.71950841040283
2007-05-29,,27.851693213759873,44.10088324270237,-45.837303477846596,61.54181402493481
2007-06-05,,23.742705254382262,39.52816495152316,-39.83642157744597,64.38146954013236
2007-06-12,,26.71592916540997,22.220174468607937,-33.52201654525769,40.807308079600695
2007-06-19,,24.160985572280367,25.21616106652156,-52.03800272830178,61.68962684143149
2007-06-26,,49.23040627971318,36.66969378932314,-53.38561846613246,44.38195119888358
2007-07-03,,45.5884305026723,39.24307692307692,-47.47025038936878,51.57047859687702
2007-07-10,,46.974915292050696,46.002664592219034,-39.29972871980096,54.61220647455677
2007-07-17,,44.69247020369116,44.8320127284315,-41.75727531744594,57.20481501150646
2007-07-24,,48.420867201852175,42.70288465371311,-32.46401961576427,46.24582142338065
2007-07-31,,37.10162671424625,36.5702219301067,-19.359672457439522,23.56264331874088
2007-08-07,,38.20487546525826,34.733136437951586,-13.070233606790323,17.308098963840134
2007-08-14,,35.66739279639521,29.59285459354095,-7.862484644286238,12.460910077222541
2007-08-21,,31.13203878965091,17.80480127392073,0.5552950829279728,-23.77640290037831
2007-08-28,,33.68844131006455,19.369691268125447,3.5545767974151157,-19.966593858409354
2007-09-04,,37.77033985581874,21.04330015970261,-2.6138292431643158,-14.589710221961546
2007-09-11,,40.41186342751809,24.75411299958753,1.8645380552717852,-10.192709182208356
2007-09-18,,47.60734732824427,42.29761547801039,-12.525789439261782,-38.69118174049673
2007-09-25,,46.729592038229136,39.803102283784554,-1.425743727076905,-17.193383986906362
2007-10-02,,47.97667015735854,44.015454812384355,-14.243885111133665,-2.9106960950764007
2007-10-09,,52.656253965031595,42.6880451337705,-20.395637115718063,13.319583017531652
2007-10-16,,52.19429145074206,41.56759221483597,-16.91075354524512,35.67934204617966
2007-10-23,,50.87051103740951,35.22788176384415,-9.489317074904902,46.98718880421918
2007-10-30,,49.98220911909724,34.51338967926931,-4.4814911577373175,59.108855525807435
2007-11-06,,45.9112503790559,34.922048997772826,-4.118199786151703,47.2880533121497
2007-11-13,,38.462108365300715,31.577870157277616,10.89052394543217,33.290552168713354
2007-11-20,,29.48152611541727,30.816757613096286,15.73477425999824,17.940555396385786
2007-11-27,,25.81038503302063,29.861675064271967,16.27010915284514,13.008588387439069
2007-12-04,,13.439747412734608,29.273592057838183,17.411537538120463,9.554546406572797
2007-12-11,,15.690494405259308,24.42374468642693,14.135874189210206,30.686165471654952
2007-12-18,,19.19880620640757,20.743182499250825,7.562563696070661,74.37317233174333
2007-12-24,,19.03253745620952,19.469560741903305,2.2290357878833325,76.0782734910528
2007-12-31,,27.700423973790713,22.02546553620036,0.5071329349767381,65.63283390660526
2008-01-08,,19.918985131103405,28.91283034003298,19.3373102288091,59.72290521904599
2008-01-15,,9.489532794798782,25.41312859104083,18.365523233998854,36.43441027637213
2008-01-22,,8.887679733265415,12.884653994541182,21.645250067250192,29.328682455174103
2008-01-29,,4.724608665999318,11.958675045265737,25.67301442554884,49.52767011580083
2008-02-05,,10.943210720926754,6.297933772444284,24.275378401171825,59.492552594207204
2008-02-12,,20.195282002628797,4.959031989248607,18.80103453048232,69.7453507265826
2008-02-19,,12.495032108268664,7.043027976073787,21.26437992943349,70.00486699874419
2008-02-26,,23.787849881442316,14.609164172654594,14.538107998100536,70.68278075107574
2008-03-04,,30.85620327835506,14.146190560367685,22.08476059311227,66.20315524016186
2008-03-11,,24.59993537744673,11.868810467753251,21.42658788647792,58.25689160681694
2008-03-18,,16.420349636613633,16.323227100951538,28.80411199504081,85.8139467842832
2008-03-25,,2.202959531491802,26.145880454317606,33.52728160475241,86.31735556423662
2008-04-01,,0.7206291301617678,17.521591600822077,27.640772491358625,86.25700954582423
2008-04-08,,6.159794298155065,16.867808187777932,23.5995199763276,83.36319112356792
