date,LIVE  2*carry + 1*esi,+ 1*reer_lvl,+ 0.5*reer_lvl,+ 1*reer_mis,+ 0.5*reer_mis,+ 1*cds,+ 0.5*cds,+ 1*reer_lvl + 1*cds,+ 0.5 reer_lvl + 0.5 cds
2024-11-29,-0.0036546908672626045,-0.007553255402628865,-0.0067473393115547765,-0.004822287581188085,-0.0026000478456327616,-0.003684704681678848,-0.0036463378729976463,-0.007221823975555686,-0.006934456430499195
2024-12-06,0.003943858609084561,0.006917629323771748,0.005555327136007614,0.006905074245725994,0.005447305239549293,0.003328535098651794,0.003067020485011862,0.006328630101865559,0.0060512345285842345
2024-12-13,0.0003197230347334616,0.002203208269101994,0.0031230833346575127,0.003606948950226337,0.002602241672245282,0.002656100486896491,0.002296020714118274,0.0013591799493388513,0.0018564187074229508
2024-12-20,0.0011579710533849087,-0.006633517287308377,-0.004105247509409384,-0.006267485278332875,-0.00551480850213953,4.4422347364936236e-05,-0.00031762482648832853,-0.0023172012699360194,0.0002744919366908139
2024-12-27,-0.0034088784293581924,0.003733380692462195,0.0036741826205439337,0.00500612820806792,0.0038249555712700544,-0.003943840055234833,-0.00610912641458852,-0.0006953513858910504,-0.0006482733365005902
2025-01-03,0.0013347748075989681,0.0001320739666776214,-0.00029477720335520694,0.0012275615571226454,-0.00030821776465460424,-8.067723354321732e-05,0.001076597435384808,0.00048352520582980475,0.001170208242952567
2025-01-10,-0.0020468860349854017,-0.0045765271026207074,-0.0020168624894868876,-0.005932006759486046,-0.003918071867969639,-0.00807033489434457,-0.007963287797463064,-0.004710580763373035,-0.003960337364639679
2025-01-17,-0.005106418014120433,-0.007511797192073202,-0.0005810725341005439,-0.010377920724910731,-0.0005027911763132154,-0.009188865731460105,-0.009032411344951483,-0.005912443654690358,-0.0005090577324199311
2025-01-24,0.0016410557724514134,0.0022971497300797853,0.0007851429865050129,0.003933854121659927,0.00017696222702343333,0.0020664815023614474,0.002024089876052518,0.0022445765475852778,6.47684579463122e-05
2025-01-31,-0.0033302264343505186,-0.002330706312553046,-0.003293432659457893,-0.0030202190826139883,-0.0026555147274662074,-0.0021037984776267676,-0.0020666441432274757,-0.0008050251143775626,-0.0034616333863583173
2025-02-07,0.00899255909293047,0.006215563519967014,0.0054370852496726275,0.0009718941296951338,-0.00021274916062658702,0.006967132640713569,0.00684104087491512,0.006053507734110345,0.0057043400816180366
2025-02-14,-0.00042722315284930294,0.0010105231463588386,0.0007448154193281109,0.0009260251865432355,0.0013880426028461072,-0.0037795109009937044,-0.0016681140830835973,0.00017025227526968424,0.0007804828149361192
2025-02-21,-0.0009484113004720517,-0.0009866470886511593,-0.0007621977297459827,-0.002878426373395854,-0.00020888200408844965,-0.001504180027579134,-0.0014795789518044875,-0.014110948402703603,-0.0007983464680907273
2025-02-28,0.0017718868425132615,0.0009622920593702722,0.0008391628451365831,-0.006380659725252022,-0.0025632068384663247,0.005059724599374744,0.00497422082823224,0.0014421175779792642,0.0008789100457674322
2025-03-07,0.00534573060416231,0.006081469401344898,0.00536761684205307,0.005683434399835244,0.005576607510788611,0.009257212573200045,0.005214283621194517,0.0015836049916632504,0.00562436021057392
2025-03-14,0.00968771665709629,0.013362040727015625,0.010844516888611008,0.014268959601139738,0.01242385553006249,0.008349527587775697,0.00687597514780705,0.00930056468077319,0.011360599504626688
2025-03-21,0.005259916422974601,0.007308278835034921,0.007948580322400447,0.006942179199996123,0.0081981361469594,0.007068102841520125,0.0051798314615379435,0.004688707923450795,0.00878552447930991
2025-03-28,-0.0001485259492344602,0.0009353952605247402,-0.0001471833705683839,0.00013168538922997525,-0.00015170089282014526,-0.0010571733501239771,-0.00014619471388308545,0.0006631869149265402,0.0006251623434393359
2025-04-04,-0.010327430422083436,-0.009545008298445835,-0.008471921981368024,-0.009208559480351894,-0.008711036800858087,-0.008660385406625861,-0.010166604267878777,-0.006449155851041885,-0.00977941844349732
2025-04-11,0.009294182988035115,0.00797923337945566,0.00928170985618447,0.007684332748736363,0.009535362898002867,0.020086681814749232,0.01543848858585896,0.010395405660675771,0.009655122719098585
2025-04-18,0.008506887108837461,0.010215433147726521,0.008105888716987825,0.010010418331009395,0.008750473959291096,0.010909332917057016,0.00813168385965054,0.007834572668706723,0.012312293791778632
2025-04-25,-0.0015965370555908812,0.00981104426709529,-0.001598959807578233,0.003443187359507803,-0.0016436934362217973,-0.008197169754810198,-0.0015225259898713124,0.016934584218407846,-0.001638325000570149
2025-05-02,0.0003820493846919775,0.001953659845267564,-0.0003913978832905401,0.0019821081925827174,-0.00040268873872092504,0.0003317374256395192,0.0003652956287405785,0.0014041957233177143,-0.00040123911671282973
2025-05-09,-0.001195160141459015,0.0014997405679137584,-0.00026826210875253157,0.0015246390253675138,-0.00027599891621517145,-0.002170810128124972,-0.002396331566672796,-0.0006721350975745215,-0.002580225695879049
2025-05-16,0.002863403950503604,0.0022479786586621807,0.0072989234032090336,0.0028613194405913054,0.0029422192640140106,0.002479047963429557,0.0027365703742717557,-0.00015658541393704227,0.007507199502376087
2025-05-23,0.0018824865880800207,-0.004108230365226774,0.0023675374332165714,-0.0018470866097554449,0.0024763368117441537,0.0016684784708285764,0.001811563318349108,-0.003972039302865643,0.0024353482667421687
2025-05-30,0.005284236619161608,0.018825653414265203,0.02148973223120277,0.010146751239388336,0.009095179607929422,0.006215348420849096,0.0071626645476566735,0.011232105159844151,0.008923104878059428
2025-06-06,0.0006351708625784572,-0.008316128459702657,-0.0016274642002768907,-0.0029132024073039854,-0.0018414725676426176,0.00029593236625971087,0.0006005255688268161,-0.008582044383103338,-0.0018028635236103164
2025-06-13,0.0006784196384638972,0.0014885994520760198,-0.0002883251591880446,-0.0008619465081214671,-0.0003262074975805741,0.0012956323650433928,0.002591907460060449,0.004635678271633015,-0.0003194946855963742
2025-06-20,0.0012315771937042306,1.174300450917481e-05,0.001601654987513783,0.0019301410638547976,0.0024764096272468124,0.0010539404355089724,0.0011823957121581427,1.2048977138247766e-05,0.002425578409263274
2025-06-27,0.003962042381875722,0.0011844761019857903,0.001802925255170162,0.001731871718978725,0.0037110333952931184,0.002594983629958131,0.004010599128340202,0.0012158096978268982,0.0024993418795701454
2025-07-04,-0.005228258536612199,-0.001374196028202376,-0.003311575838299728,-0.0019294289203239225,-0.0030788806185835095,-0.0064290447825522765,-0.005015476952719274,-0.005820615939851754,-0.007599554062871258
2025-07-11,-0.001455520727093177,-0.003937769233317536,-0.0026818055512932426,-0.003331418334442647,-0.0038989332807525525,0.0029409691773242506,-0.001400486247424795,-0.0033926932348280485,-0.0029539193011319663
2025-07-18,-0.00014746509639134925,-0.0016490099071409196,-0.0013120288819661635,-0.0028304337762377696,-0.0014871884935701639,0.0012810271531365932,0.0007614775803528657,-0.002454778263683184,-0.0014450847212219284
2025-07-25,-0.002236160428995975,0.0024652964559658914,0.00017105667491619408,0.002873864240244345,0.0001944631445221937,-0.0071903870050527025,-0.003706602542586753,0.001088680915494568,0.00018848636512413638
2025-08-01,0.014422672115212552,0.008208966667400548,0.01045517311593507,0.008704960076563047,0.012661543461503211,0.008919935604781482,0.01403201038294474,0.009118719425005029,0.015292773284307573
2025-08-08,0.0055193816993426,0.0036123563661907302,0.004531381597479922,0.003836230689595193,0.0054712696977798694,0.003293571928175857,0.00476906575629633,0.004276609615797094,0.00532577776878898
2025-08-15,0.0016063402348732876,0.005015779691807153,0.005464253299202543,0.005326221961196597,0.0065905571904495515,0.0011129149310500424,0.0013883854339796274,0.0013320636215433646,0.006413207726851836
2025-08-22,-0.0105664588224989,-0.007267559321963005,-0.007910319036428361,-0.008205901547274018,-0.010551683716358165,-0.005956635510359995,-0.008480394427812283,-0.006707388703939598,-0.008449339183485834
2025-08-29,0.00437002380312775,0.005211990076182286,0.005132848320899107,0.0072390023642186115,0.007802081143416485,0.011588343451977852,0.00865323704548585,0.003877879465361828,0.002346172791095848
2025-09-05,-0.0019227776300304819,-0.0004939753416614047,-0.0004869060969162486,-0.0032771831562962515,-0.0035295468696267167,0.0006778447170970791,-0.0016302079245405754,0.0004375447770548713,-0.0005777082705215638
2025-09-12,0.003681765782332913,0.0007460379973281139,0.0004952158205764684,0.0018542042712808907,0.0005932748183298467,0.008852600098844027,0.011156753543513942,0.007597752469494209,0.007231000656578542
2025-09-19,0.00423556059972738,0.001929516559327294,0.0038253126942879153,0.005065091840874821,0.004583780566806909,0.0028221760918239456,0.003528162286860345,0.0012883450581082677,0.004528898864501409
2025-09-26,0.000945705350646846,0.0025410289988987704,0.0005484808488988684,0.004816088252410894,0.005184320340683449,0.0006277229375493034,0.0007928711065512485,-0.00010967216457817627,0.0006427216179766686
2025-10-03,0.010170257323466972,0.006947112078431154,0.0027614311633705414,0.00962635362825837,0.009147912891302304,0.006618726477404941,0.008343080855791492,0.0066511725598717,0.007010918815224549
2025-10-10,0.005542736295840093,0.004242395952568788,0.004241820586139178,0.004626286864723683,0.004994298317880779,0.003750656523770358,0.004672070460178721,0.004190993458569746,0.005003534516747194
2025-10-17,0.0047649235155304195,0.004700259867290923,0.004707107335581186,0.0044947952994322145,0.00554184077484373,0.00345461415052693,0.00402266026424271,0.004649599813346686,0.005551652894293908
2025-10-24,0.001552548373224907,-0.002147962006173123,-0.0021425027475638837,-0.006908264650183582,-0.006040426527298666,-0.002035499847027319,-0.002353069107195909,-0.005092826658846705,-0.002530444605077186
2025-10-31,0.012265163346863152,0.0059364020988201885,0.007686909926875946,0.006390321870650699,0.008925034930371717,0.005932002018839012,0.008416917565977924,0.007620168802978892,0.009040526524104805
2025-11-07,0.0071397057097589605,0.000676383211723954,0.0018603674465181232,0.0007274280235966547,0.0017589688101958818,0.006260457819002286,0.007196819519363808,0.0017630782677719216,0.002845649781185391
2025-11-14,-0.010204258289542396,-0.003048930878965109,-0.003944770257938884,-0.003414928313763429,-0.00732113673337662,-0.0030510899463652478,-0.004356374540288698,-0.004460130506268834,-0.00526290125951768
2025-11-21,0.0009589105203280575,-0.0046310351296853375,-0.0024951888643888294,-0.005186362311324418,-0.003474067363300982,0.005177118497495914,0.005964818182868946,0.0003574082166522018,0.00042348959301125147
2025-11-28,-0.0008626271759747712,-0.009115209041131838,-0.00928452006113398,-0.0097538845738999,-0.00955791132851685,-0.0006302782867022414,-0.0007295297884527831,-0.0070656492888304355,-0.001329941785449427
2025-12-05,0.00012022824152682366,-0.005287027220410868,-0.005302735888654857,-0.005576634903492424,-0.005824254072483078,-0.0008278654050698261,-0.0009600877054322807,-0.0018730533514032391,0.002279943824227297
2025-12-12,-0.01391111184722179,-0.002726684627304333,-0.00279728869453314,-0.002883116635791967,-0.0027273359153182635,-0.009531004877006144,-0.011699351809383893,-0.011969758410402122,-0.013548812826827008
2025-12-19,-0.003887129104496468,-0.0035035888661324563,-0.006309502017398926,-0.0044161222400513934,-0.0076758974377085405,-0.004835916049715476,-0.003939179089150672,-0.0032937871368477465,-0.007543673218944311
2025-12-26,0.00426658155422137,0.003722392427956613,0.005479400709071164,0.00226746499158632,0.004276525693703945,0.005154080931102133,0.005927486265246789,0.004365631264449735,0.005898448164311469
2026-01-02,-0.0010394924390910109,0.002442486651440886,0.0003671263521849843,-0.00011560089721458933,-0.0015162935182207603,-0.0007668319036602688,-0.0008919325798988654,-0.00047670161670685334,0.0015825847182247132
2026-01-09,0.0021757841917044805,0.0016753862113689524,0.0019214004836425977,0.0020385210679950993,0.0021256581576312656,0.0016067480692251587,0.001867121324619805,0.0021645940240840205,0.002679839010322274
2026-01-16,-0.002824759869095672,-0.00651681505080793,-0.0028805671945624847,-0.00611262415681059,-0.0032066353819890574,-0.0024582934559863765,-0.0028803400318547535,-0.006548623435755267,-0.0030424195404391676
2026-01-23,0.0033005451084306353,-0.0071784160065543,-0.005351909205092971,0.0006638687639466647,0.0006491130548866535,0.0025215874540843045,0.002985826889730272,0.0005625308134737677,0.0006157103492198591
2026-01-30,0.01338282325313465,0.013295769100955025,0.00990769941589869,0.01237057024520056,0.012060754574110495,0.007657310927204722,0.012109900317313838,0.009660294733268238,0.010573579617019085
2026-02-06,-0.00651279287120714,-0.00027398288448736137,-0.008083275818671635,-0.0007771727165364003,-0.0032969239503094,0.0005779013664197995,-0.0039687865083232535,0.0012940538252471153,-0.006653699030938689
2026-02-13,0.0016776603422630004,0.00027125492104985435,0.00010857075734140446,-0.0006728306926310658,-0.0004060337577959589,0.001499183273878646,0.0017470670526458325,0.0011011414642014526,0.0015184640158613556
2026-02-20,0.003454383309679564,0.006707594724664677,0.00646927481341801,0.0018402367635063116,0.0016296852037285764,0.0013612902276363523,0.003197825234013144,0.006391483648482283,0.0036198008688767725
2026-02-27,-0.00788645809722546,0.0014752226895372762,0.0014230699304689713,0.0007897360063606376,0.0019015960052173222,-0.03314407173681561,-0.017018301361359112,0.0004385173208726217,0.0015339995900272004
2026-03-06,0.007499234958731673,0.006645504814405746,0.006410567113127955,0.0038809902868225327,0.0036960309821404205,0.0005144685570229808,0.0006834931401703906,-0.010547730712913535,0.006910540166723248
2026-03-13,-0.020493289983176857,-0.013205167800728985,-0.01750875799508961,-0.013011205825217479,-0.0141679909070698,-0.01439257026768355,-0.010072957763814025,-0.017937535816474778,-0.018877097404318366
2026-03-20,0.0004073020845032146,0.0016153699849263538,0.0007914091133711849,0.0010630216983359747,0.006409541743971653,-0.0037442886604587547,-0.00033365897832174845,0.0008537202643657418,0.0001382115483663191
2026-03-27,0.02442076484412696,0.016672738563598806,0.016861804513828176,0.017760743192135567,0.017746731801816563,0.011900144605738818,0.01600179895329923,0.015633600901837946,0.01810505167942209
2026-04-03,-0.0013989013247873315,-0.0021832245158337465,-0.0013985999394750743,-0.0034394991391662674,-0.003723055598691266,-0.004307867394384652,0.004504031892162623,-0.005557090874377158,-0.006020330804598433
2026-04-10,0.012975097996902076,0.006331594783975471,0.010243046651946643,0.013390253972682783,0.013190018356760565,0.0038621365178751316,0.005291113162558457,0.0002564917303802848,0.00491600001077688
2026-04-17,-0.0004887765523470029,0.0018066346388016727,-0.0016301578385326798,-0.0037963991637742947,-0.004087510514738615,0.0021331155973627882,0.002918159824299304,0.004711403845198727,0.0015172152172175499
2026-04-24,-0.002592725970963222,-0.0033528339848090494,-0.0029759280519382402,-0.006568486198525598,-0.005376905614844025,-0.0010226889070387099,-0.004973233109334897,-0.0011015751121244218,-0.0011187488181869775
2026-05-01,0.0033613982768114737,0.0028548591986290997,0.0030315322689222204,0.003827037436524418,0.003651945520609804,0.0037753393539991065,0.00497998458916718,0.0007857643296441041,0.0015374237092182048
2026-05-08,-0.009180035718697244,-0.009138486853738184,-0.008284929610975246,-0.010717015710684617,-0.010058985079667382,-0.007234291891911456,-0.00786092274045713,-0.00952418863871357,-0.01014460432324489
2026-05-15,0.0002860908925944332,0.0013102233992897349,0.00025886406607062004,0.0004315623707350343,0.00040593558828860106,-0.0004956472129760216,0.0009090147793856067,0.001492450092116291,0.0016643570716477624
2026-05-22,0.0048801925828736,-0.0014261743834937605,-0.0022162660238800353,-0.0008278502111123332,0.0008187026046202511,0.003321446718743837,0.0044792418873979565,0.0022311329856472785,0.0019422410697062902
2026-05-29,-0.003941069764920823,-0.002672917001151268,-0.003190046142371291,-0.0021791118864891478,-0.0037810683634976706,-0.00041426375871174285,-0.0005449561128422871,-0.007167652094548134,-0.0036192667572530865
2026-06-05,0.014872503797710771,0.024519259887682547,0.023061845572106065,0.015361660099525479,0.01656861253277527,0.006437881695430384,0.025981192456257112,0.010832581611661063,0.024745965609645457
2026-06-12,0.011616732663578247,0.020809492499863254,0.014105550437954228,0.02334577542809851,0.012826102217881134,0.013897421465503757,0.008959742982697527,0.01523526455011753,0.013722705078150495
2026-06-19,0.002779158292370425,0.009805927080805141,0.007114287554619715,0.007872378749291087,0.005394195895247728,-0.002712429573081255,0.0024812503778399763,0.006814365897211961,0.004855620080678968
2026-06-26,-0.012375974999513746,-0.022993915526018757,-0.022076985527357464,-0.024392971954739506,-0.020482343187538544,-0.010053025610101032,-0.01091839470946729,-0.0201557812695552,-0.021325289245490656
2026-07-03,0.0034655166368036797,0.006939829061392841,0.0033803810336721185,0.006097251176013443,0.0039209555889565505,0.0017800222733240837,0.0021692763371355694,0.004749811012482068,0.003330111049884504
2026-07-10,-0.0022225301281575487,0.0004782581226498206,-0.0008058413272754428,0.0005037066747130056,-0.0008892656732807824,0.004023766760955631,0.0018501018079198229,0.0004717163312889417,-0.0008052832381640489
2026-07-17,0.0028244350437210907,0.003721333245955597,0.0036559585309584148,0.0019451177527222985,0.0034474927132497894,0.001465403017701284,0.0017922112298030678,0.002898714603065355,0.002966315083563394
2026-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
