date,Fundamental,Momentum,Technical
2019-10-04,0.40708585005181286,0.41111658381360144,0.18179756613458564
2019-10-11,0.42679134149060255,0.4198007950954798,0.1534078634139176
2019-10-18,0.42861514331721745,0.4284517092007846,0.1429331474819978
2019-10-25,0.43035233881261964,0.42793651962224716,0.14171114156513306
2019-11-01,0.6480207021961113,0.26864596447055533,0.08333333333333333
2019-11-08,0.4383864773046992,0.4266868610197517,0.13492666167554918
2019-11-15,0.43191993922472244,0.41789507578163243,0.15018498499364513
2019-11-22,0.42770817392536176,0.3872718335773807,0.18501999249725753
2019-11-29,0.43899372320281377,0.37732848795926716,0.18367778883791902
2019-12-06,0.45411640459117214,0.36176037316847676,0.18412322224035113
2019-12-13,0.6480207021961114,0.26864596447055533,0.08333333333333333
2019-12-20,0.44252383839148157,0.3704825027283896,0.18699365888012887
2019-12-27,0.6668279238865923,0.24983874278007445,0.08333333333333333
2020-01-03,0.6885550658151179,0.2281116008515487,0.08333333333333333
2020-01-10,0.7017637785907617,0.21490288807590496,0.08333333333333333
2020-01-17,0.44662120063738847,0.3646704682124862,0.1887083311501252
2020-01-24,0.45105139566079167,0.36300032030301943,0.18594828403618885
2020-01-31,0.691560240261255,0.22510642640541173,0.08333333333333333
2020-02-07,0.4574915952170909,0.35791846404599054,0.18458994073691865
2020-02-14,0.4607782228344871,0.3512895847645056,0.18793219240100723
2020-02-21,0.46510186191230635,0.3491176343532071,0.1857805037344865
2020-02-28,0.22730891018546512,0.09546920571167394,0.677221884102861
2020-03-06,0.40085624637799067,0.08333333333333333,0.5158104202886759
2020-03-13,0.18151456225484558,0.09043077156862336,0.7280546661765311
2020-03-20,0.1999920734407214,0.10655450434996983,0.6934534222093087
2020-03-27,0.17003315982876144,0.08333333333333333,0.7466335068379052
2020-04-03,0.17936585010243752,0.08333333333333333,0.7373008165642292
2020-04-10,0.14878692951808997,0.093357757974242,0.757855312507668
2020-04-17,0.1474924830230504,0.14229038980496528,0.7102171271719844
2020-04-24,0.21176423435168146,0.12021371945950401,0.6680220461888146
2020-05-01,0.21025802081850398,0.09663343416462689,0.6931085450168691
2020-05-08,0.21712075244458184,0.11749892589884314,0.6653803216565751
2020-05-15,0.24597779239673712,0.10203309448387396,0.651989113119389
2020-05-22,0.25826341976924244,0.13900327205084964,0.6027333081799079
2020-05-29,0.27761413390136125,0.13094708674187938,0.5914387793567594
2020-06-05,0.6897804373780613,0.22688622928860547,0.08333333333333333
2020-06-12,0.5186166041487389,0.08341755751983923,0.39796583833142185
2020-06-19,0.6928567121883572,0.22380995447830937,0.08333333333333333
2020-06-26,0.568962646063862,0.08333333333333333,0.34770402060280464
2020-07-03,0.6823004031664753,0.2343662635001913,0.08333333333333333
2020-07-10,0.6905789931336392,0.2260876735330275,0.08333333333333333
2020-07-17,0.6817299614727268,0.2349367051939399,0.08333333333333333
2020-07-24,0.6914536925113682,0.22521297415529845,0.08333333333333333
2020-07-31,0.6908122288662212,0.22585443780044556,0.08333333333333333
2020-08-07,0.6793989496768237,0.23726771698984306,0.08333333333333333
2020-08-14,0.6893245151436559,0.22734215152301085,0.08333333333333333
2020-08-21,0.676853125264935,0.2398135414017316,0.08333333333333333
2020-08-28,0.6777266544757864,0.2389400121908803,0.08333333333333333
2020-09-04,0.6788193017661901,0.23784736490047664,0.08333333333333333
2020-09-11,0.6794686167889297,0.23719804987773707,0.08333333333333333
2020-09-18,0.6702814941179334,0.24638517254873332,0.08333333333333333
2020-09-25,0.6633152015117297,0.25335146515493706,0.08333333333333333
2020-10-02,0.6663378760460417,0.25032879062062496,0.08333333333333333
2020-10-09,0.6713497353972115,0.24531693126945514,0.08333333333333333
2020-10-16,0.663128611509839,0.2535380551568277,0.08333333333333333
2020-10-23,0.6736454800069377,0.24302118665972905,0.08333333333333333
2020-10-30,0.6617349425609123,0.25493172410575454,0.08333333333333333
2020-11-06,0.6440775711277226,0.2725890955389442,0.08333333333333333
2020-11-13,0.6403647421045205,0.2763019245621461,0.08333333333333333
2020-11-20,0.6409475367446431,0.2757191299220235,0.08333333333333333
2020-11-27,0.6404216459244582,0.27624502074220847,0.08333333333333333
2020-12-04,0.6380509502031496,0.2786157164635172,0.08333333333333333
2020-12-11,0.6375130647183008,0.2791536019483659,0.08333333333333333
2020-12-18,0.6247262056666553,0.2919404610000113,0.08333333333333333
2020-12-25,0.6198925930439717,0.2967740736226951,0.08333333333333333
2021-01-01,0.6297062057345099,0.2869604609321569,0.08333333333333333
2021-01-08,0.6203791716590086,0.2962874950076581,0.08333333333333333
2021-01-15,0.6138382987586731,0.30282836790799356,0.08333333333333333
2021-01-22,0.6123917383732916,0.30427492829337505,0.08333333333333333
2021-01-29,0.6108497879284419,0.3058168787382248,0.08333333333333333
2021-02-05,0.613954335720167,0.3027123309464997,0.08333333333333333
2021-02-12,0.6227532990639452,0.29391336760272146,0.08333333333333333
2021-02-19,0.6232579083703592,0.2934087582963074,0.08333333333333333
2021-02-26,0.6151588312310073,0.3015078354356593,0.08333333333333333
