date,CNH,IDR,INR,KRW,PHP,SGD,THB,TWD,BRL,MXN,CLP,PLN,HUF
2023-07-28,0.015499891349499476,-0.004835540916896241,-0.003312605058921066,0.021476697940706963,0.0010042335689630626,0.007814717427507875,0.018216968302711342,-0.007787428926599587,-0.005272471119283501,0.0009393875399889284,-0.05913956015350551,-0.003944797890832961,-0.03773162376939971
2023-08-04,0.006594440284647019,0.0018450600529094714,-0.00017557401861706574,-0.009447287949330248,-0.006158877081325603,0.002894995099018736,0.004679895415282544,-0.011182927736103496,-0.028057900558353627,-0.009754728089399901,-0.0666363326217237,0.005278950890451454,-0.010459350310052424
2023-08-11,0.0005095642309453996,-0.00310893900644767,0.005346899729026165,-0.012379910505235946,-0.02657311937992675,-0.009140674073676854,0.0037423024715072034,-0.013377969729636672,-0.028454095564603724,-0.01094990324320345,-0.013909382621304612,0.004913841106784678,-0.023953472431989278
2023-08-18,-0.0026258678549650034,-0.002992374110455392,-0.002083494858089631,-0.012837585713682991,-0.014527111953919317,-0.006285504620481233,-0.015759603468407074,-0.0038587973361467742,-0.045449599191572806,-0.0072583078705091945,-0.02836787710191286,-0.005237125121653812,-0.012675380689674996
2023-08-25,-0.006747199874896671,0.002685035818044075,0.006975729546930193,-0.01131270802957652,-0.018600635045801943,-0.006377609779568019,-0.01087988607724528,0.0020246581749854145,-0.04755788356530168,-0.013231828392589101,-0.004707406727776021,-0.020574642902144565,0.0036100657684825406
2023-09-01,0.00025997435542973995,0.013135771565217573,0.013454577724493405,0.022074683293388447,-0.003253205757706405,0.0024905365188568323,0.002676727405529963,0.011307741431118736,-0.021406167478932765,-0.009112055838448575,0.013766040649173035,-0.01299990920484229,0.007235232822045266
2023-09-08,-0.0011692351390163273,0.01235548778614427,0.010975860021975202,0.02348913823297469,0.012946905363758652,0.0031563278733025436,-0.0007187231839034629,0.010169527891475584,-0.03636336279714454,-0.03583034426997433,-0.0387456476356609,-0.05216202587904338,-0.019171903302399068
2023-09-15,0.015968431617684853,0.011639595328759569,0.012459273568201706,0.0357880766322982,0.004473206255235386,0.006528605617337984,0.002646896164885289,0.017132198407177224,0.009422414145647096,-0.001602719296856188,-0.022626149932052645,-0.04947212161940778,-0.011197744680835862
2023-09-22,0.011686462903680197,0.00651095564589611,0.007356096015831772,0.016515188786792024,0.009719237678823604,0.004786235803172797,-0.013504126101351974,0.003433191839241047,-0.010192261885114892,0.006949352127545421,-0.035212945623272346,-0.032810937390488557,-0.022763181625912135
2023-09-29,0.013029320323136447,-0.003154651732233518,0.007851104743248186,0.003881214182110206,0.012289320312654919,0.003726047653957734,-0.028642806548962126,0.005134548699218564,-0.023523074717089795,0.016129398660416013,-0.043027038010107,-0.04436065467927934,-0.01997104323948372
2023-10-06,0.01891281688178782,-0.011880184700982704,0.006233740381886126,0.002910760314872003,0.0045503629729783685,0.005339995040132904,-0.032582169685050705,0.0058976547887854116,-0.04326131474297837,-0.022663654773014533,-0.0322329054982285,-0.007204482638512831,-0.017058564756251518
2023-10-13,0.005576655728962913,-0.010600905770711072,0.0069874770437260165,0.00016517996223390854,0.005044891039900734,0.003038857140187977,-0.007927937611794063,0.0008114743313433555,-0.03594129292710974,-0.02863137998623223,-0.05338389696608196,0.017280554590648246,-0.023837315663355375
2023-10-20,0.0027019806017587016,-0.02402780465750516,0.002703781879553894,-0.003437588141670779,0.0006520643389201163,-0.001130298748626708,-0.011171757901019857,-0.0002340879185732574,-0.02053826855575708,-0.06797370053935783,-0.06873525017361147,0.0235931441221884,0.013199546735830587
2023-10-27,-0.000615793762275153,-0.017475489203639293,0.0009697506540089029,0.005200468358859586,-0.004922718367674428,-0.00010681354604914588,0.012441975962139622,-0.0022101880758487037,0.018296929503736906,-0.04454224013950368,-0.020337382106583007,0.031006861050101524,0.012300495881376888
2023-11-03,-0.0018956010837776335,0.004363651804246978,-0.0015322907194899264,0.023149414082389477,0.010571295054576529,0.0038672973536686985,0.033906103874276804,-0.000889125047899151,0.0615689681321509,0.05115696226207901,0.03866881389290528,0.031071674702313794,0.02369891874446783
2023-11-10,0.0036001611189489793,0.001729831951490045,-0.0008944975715396751,0.01627383391891484,0.010558302220811479,0.004057336920652984,0.00823832568511892,-0.00688726572075228,0.01875647349488501,-0.004259028872786511,0.007719875472486738,0.022157744779495156,0.032442602227660024
2023-11-17,0.011744039046945048,0.016824753704640136,-0.005293873928772733,0.01757659776082473,0.01166719508361294,0.00760083081268415,0.029820318163564036,0.01191075683463786,0.014727335121279243,0.027552514600159568,0.029351388669245294,0.014562855833522185,0.0037066443349202186
2023-11-24,0.016092728062163608,0.0020275836555394312,-0.00781669368984169,-0.0028540347745363032,0.010444738990943694,0.0021678269226984934,0.00796043074257005,0.011744292462712766,-0.006489103132932964,0.010608168115647685,0.008298676123538754,0.01536912661828198,0.0013084286951320027
2023-12-01,0.01749452819906298,-0.0035864060231306973,-0.0037727538328225832,-0.01797191575713649,-0.0030276778864195635,0.000901530336823306,0.0004009963994260103,0.015296792920606133,-0.008157479016798514,-0.025692107707497736,-0.008419119544296355,0.009015781717362989,-0.018512939928494097
2023-12-08,0.011711965968393984,-0.0010968080867884743,-0.004963531151654225,-0.017129164784072285,-0.005018206096542566,0.002119741862123325,0.0032549336489802166,0.022178609641295435,-0.00324705084202909,0.008937116113211942,0.02823370631365937,0.004197474600335705,-0.03019373988399949
2023-12-15,0.00581992597743315,-0.014503828877100503,0.0010616841313422338,-0.01867578508857178,-0.01584710489561944,-0.001699132069519832,-0.007745899332555626,0.005982845119845906,-0.005136333072614275,-0.003199035945443591,-0.004636678432822377,-0.005545184029930861,-0.03954446099704108
2023-12-22,-0.008913004250998918,-0.004096910672520537,-0.0010218819442371408,-0.01495457976663885,-0.011930920715756943,-0.0019304376358662053,0.0035368648947680477,0.007378494303341317,0.008728284830371476,0.004185139041661854,-0.04529977839344219,-0.01419504825739153,-0.034467296230889795
2023-12-29,-0.005038344217359383,-0.007484185945653865,-0.0028822108624311964,-0.01738093384123798,-0.009881985518188337,-0.0010531126793001367,0.0056657821527172515,0.017491608428094753,0.0017839102674015537,0.004151169396277026,-0.03868679330798423,-0.009721827427907606,-0.02265369601075795
2024-01-05,-0.0023247478621792484,-0.006827928005903908,0.0009273055651768673,-0.013192609827225851,-0.0036231908360392327,-0.0007337078163619985,0.011964737667579453,0.009040891542150887,0.00038325246457892627,0.010266036696527897,-0.038607141791352016,-0.007516371034183756,0.0025638379211341787
2024-01-12,-0.00660443004710291,-0.0003468369754017148,0.00244391346655785,-0.007027167644851132,0.0017555173992085888,-0.0009401019830251509,-0.005853310655716523,0.004099519197842384,0.018953032775689663,0.013231978499500741,-0.04019906293616493,-0.012518849624276183,0.013749946806242787
2024-01-19,0.0046598091918077554,0.0008157918585753781,0.005264411414210747,-0.009357977410716313,-0.0005969568006633586,-0.0030057128374596695,-0.010105515153552944,-0.0041458300200225345,-0.009697061017816345,-0.009812802919279037,-0.008104039674587973,-0.006966304797910106,0.0032420155825627524
2024-01-26,0.005358778525106121,-0.009370095034241648,0.007207873647786436,-0.00232192039360258,-0.006689863037502951,-0.0019315007375075993,-0.014016224992170551,-0.011921177823692591,-0.009173026085839258,-0.01117411175530897,-0.02891335560166495,-0.00812256153659503,-0.009678353691015624
2024-02-02,0.002528785707712875,-0.005414692100866017,0.0053936858537422675,0.0006311736279315319,-0.005108811909385016,-0.002379068201657542,-0.012605001716668136,-0.0078072534649369935,-0.006581262557590379,-0.011320527062388909,-0.04223737753870901,-0.005432858271487827,-0.020303496683043775
2024-02-09,0.008681201515197308,0.0050896623015923,0.002201146766371938,0.004524645459596342,0.004930834242241301,0.0001728411850590837,-0.0022159649985074945,0.0013069141154497172,-0.01917733935284077,-0.015789882901922837,-0.041418265277368,-0.0004287760931045953,-0.019968846479471954
2024-02-16,0.00828565255995873,0.004784846978496721,0.004159430435770112,0.01757932614097202,0.007114328500938211,0.003968996718504054,0.0038078305887933126,0.011281985077055984,-0.003262482039390456,-0.003030858127697436,-0.037067978967375716,-0.0031795532727986095,-0.017930576660201043
2024-02-23,0.005128388040295892,0.014874048206969399,0.0042733331013239725,0.011032608754415777,0.01267606525398891,0.0015272670400010558,0.005574517522704522,-0.004660463650422373,-0.010014194692782512,-0.0018918157459050875,-0.04641632507163416,0.007055565582328217,-0.0026472123346274285
2024-03-01,0.004477328331683679,0.0021372786144223128,0.0018308451490209549,0.0037469209514033076,0.0023972288179371468,-0.0015742695736117253,-0.0004503094073107952,-0.003984358509274328,0.003914412945709387,0.0012751702904882246,0.005106182725145028,-0.004180121253400814,-0.015217414883138273
2024-03-08,0.0010476874907046196,0.001391041298138434,0.0013216334754112405,0.0013747361311280976,0.004006840143347427,0.003530220968477363,0.010865439238540308,-0.0022798726255000143,-0.011018148256777507,0.008088248844752472,0.017208391172853894,-0.0007102762967921106,-0.010895798289421749
2024-03-15,0.0012445387428846768,-0.002964170759105613,0.00029269132858646,-0.005239661049589207,0.0043500546890209105,0.0008990778064480913,0.004118609001611735,-0.009610612550212935,-0.012952941755773585,0.01551564996108609,0.03372524131690284,0.003919280232520764,0.0027206179782000815
2024-03-22,-0.004489623642123801,-0.008791154486984344,-0.006646983659240369,-0.000904483120521488,-0.0037828976572504454,-0.0009033450720357199,-0.005858509292988619,-0.0057832106989434565,-0.0023541333142474297,0.021799047546005517,0.02185261318424071,-0.008325941717281276,-0.0033271086310072773
2024-03-29,-0.0003336467176288842,-0.005376975101593541,-0.004638837399668543,-0.0013378174167381158,0.0043097711144500835,0.0013683571713977605,-0.004794679040952933,-0.005005545822650638,-0.0169852225004923,0.021430933963009914,0.0012359652527393983,-0.0018018655949194875,0.010685581772915445
2024-04-05,0.0024027394240649516,-0.011836052649442479,-0.0038672503540816846,-0.012319554010627504,-0.00948715813336787,-0.0042642650139204236,-0.01920698182026114,-0.012654226131334557,-0.012029426679551914,0.01909333526570404,0.02362596875724734,-0.00231003949702814,0.02521935498738421
2024-04-12,0.005739622166940287,-0.01285149685334512,-0.003327957572173367,-0.009344604925667417,-0.004007624263828228,-0.0003590270729285387,-9.99685846352072e-06,-0.003825199071024731,-0.024944891000851455,0.012105957317440998,-0.009671534551319829,-0.004903733037275127,0.008410126079824883
2024-04-19,0.014079549637781397,-0.011007702817535166,0.0055046565100857585,-0.004629297493207962,-0.009882938345996456,0.0028829970717826276,0.0024162005223799365,-0.004609519458629092,-0.042345431562343536,-0.023485175362164237,0.015606676995750949,-0.002411149941781492,0.01573738321231421
2024-04-26,0.008227284943083052,-0.008405972482309867,0.002816662797384387,-0.0060686200998532926,-0.020427752152125535,-0.000572273606187106,-0.004748172488441239,-0.008625536819155325,-0.01978234237287573,-0.03275069127077843,0.0225484627887074,-0.0086792123346105,0.010738106942480237
2024-05-03,0.014274725890167431,0.0041663882547972615,0.0013110384174991243,0.006748439357778508,-0.0032878842226445985,0.004172593039178605,0.0009212335311431499,0.0006703221089941862,-0.004779766769210706,-0.02799853569939969,0.011415551741987882,-0.016654401271949053,0.006053401654794743
2024-05-10,0.003950514446474933,0.007073426016065004,0.0006061671341630826,0.002285904201747263,-0.018884650546238682,-8.926486831573347e-05,-0.009256751884711346,-0.007281856538479532,-0.0037827436381523295,-0.015343860109327529,0.022805193334700366,-0.004743699490968388,0.02241842671068067
2024-05-17,-0.002602137290440926,0.01229136926222132,-0.000665963212035099,-0.002438795108687131,-0.010902430994980148,0.000480135203654771,0.011364558395512933,0.002644513066197193,0.011014696038641405,0.01645489713692392,0.04682545404373788,0.006865266267643758,0.021868360270038346
2024-05-24,-0.003005723579875798,0.00977924797811015,0.003074848732454617,-0.006164491172917725,-0.012783762351156944,0.0005851490139216439,0.004269227392104519,0.007939122704647623,-0.016727291173341784,0.010197467876666748,0.04385463297087108,0.010719694075621984,0.02670409399652017
2024-05-31,-0.01001259727600525,-0.013863251983689383,-0.0005714326043617761,-0.024541185494931395,-0.025826838033845015,-0.003930316168104536,0.0034597924250858413,-0.005241214540321681,-0.042335467247249514,-0.016771166833368566,0.019547108041708408,0.012857100020961267,0.004953050964849796
2024-06-07,-0.0031490118833231,-0.010052955296998768,0.00068057019515705,-0.009588558923085098,-0.020274323675998816,-0.00033867913332290994,0.001835719299795831,0.0019307788088107026,-0.025241126038008488,-0.09573388414533215,0.035418510846977,-0.008021412152113109,-0.006561540609384864
2024-06-14,0.00035340210605196935,-0.01837027050381869,-0.00016753920504398556,-0.009357489404495158,-0.009216076343768618,-0.0007096035464160678,-0.007072781268606276,0.0013452371661330032,-0.042359819992099375,-0.09432220903799175,0.024882246815343477,-0.0365745251793573,-0.03007513481387694
2024-06-21,0.002256787482334637,-0.011863005080240654,-0.003307901418816889,-0.0024916780437650565,-0.0028554732427147215,0.00248580021965676,0.006668975377597261,0.0023481545631047116,-0.044398600256662396,-0.0783567596342074,0.006229792289378835,-0.023673602351668738,-0.03008906966784509
2024-06-28,0.0017858926913017293,0.008227080432104312,0.00451147023460482,0.0212482347747949,0.010722277778736973,0.004454033542401314,0.011469512749151388,0.00938325106229182,-0.043644763792058144,-0.06669437016019722,0.024148033676615287,-0.011222269495420684,-0.006782643428841885
2024-07-05,-0.004174956717215544,0.006225459966563343,0.0010350949252962037,0.0005727250636677044,0.006042791580816068,-0.0006577661616784746,0.005932418419913768,-0.001037822740524514,-0.03579148675823906,0.0011808288714516531,0.014105204903255546,0.002774916870472703,0.002624951341030723
2024-07-12,-0.007458861942569094,0.010354467958873957,-0.0006981358478248484,-0.005972756751251059,0.0008151039797329538,-0.00783610551496828,0.006007162924632916,-0.01193241813281921,-0.016662800594681445,0.014731223475228403,-0.0013594804522119204,0.014829542206703064,0.02092598341835134
2024-07-19,-0.0036009926223974247,0.01323342946233808,-0.0029500801353510185,-0.01269891385057271,0.004311359374271686,-0.002444129425293164,0.003470759544485635,-0.02095700453489652,-0.014903048231783025,-0.0037346958812889824,0.0291288987313251,0.009638485621480924,0.01913976888243045
2024-07-26,0.00079118891797594,-0.0004026261496871417,-0.005973322340060702,-0.019042625438121102,-0.005017434240886718,-0.0012307512985444738,0.010980956822333115,-0.020028866223044478,-0.012593244208339214,-0.023096345610783137,0.026495799912035913,-0.0007562294737416776,0.0056280283961965254
2024-08-02,0.013404842473857448,0.002219950930382501,-0.004904853395895912,0.000622358815401236,0.00940970689339031,0.007706394091031932,0.014240583604991402,-0.018432793145932023,-0.041765649161074704,-0.05821932255521105,0.008408191846159999,-0.019234206021076183,-0.024042951025701788
2024-08-09,0.013600011478176494,0.017285942798862024,-0.005713290032095949,0.0022876893575799174,0.019213007268781,0.01470641252342349,0.014152644323121993,-0.0020725373791033643,0.0008542640854114283,-0.07536981107628488,0.04016956777214287,-0.019487919319130433,-0.014451891394725514
2024-08-16,0.007939970562184267,0.020793898522673153,-0.0037941535623844643,0.008852019007054165,0.018229603629763145,0.007535844363143022,0.02398114295159024,0.00381731611167799,0.01420519538103348,-0.06343803290959882,0.010822427301859146,-0.01678311856858752,-0.022302121761617208
2024-08-23,0.0024626608467295686,0.025544062919098075,-0.005107405112036688,0.005118777309287025,0.027441350838711912,0.006093681095348668,0.017577202867928673,0.005489557096708013,0.018620373858394823,-0.06736900566754223,0.008171477825124132,-0.01903350902858857,-0.01460338816318688
2024-08-30,0.0018179491304989078,0.03126043279417534,-0.001448191497200877,0.005442771989075453,0.02471593042374751,0.006547395306751967,0.027703578141368663,0.013918731870022539,0.015405003431595884,-0.04653174495703818,0.021902392410654704,-0.0037274630736916,0.013350262660375842
2024-09-06,0.0006029788407645406,0.02291023987420628,-0.0012687018764084496,0.001069312079437246,0.014987723104173406,0.004172407443473657,0.026880284976158096,0.0016536841957614182,-0.019991424034192278,-0.06649656434885101,-0.04136362056960355,0.00037640642816802027,-0.001278416111324187
2024-09-13,0.0011469281507144155,0.015207170722023697,-0.00015892708183807202,0.004088677903249481,0.0160467160796887,0.006005683210459991,0.02653703792017896,0.0016003916811519454,-0.013122796553890792,-0.026154944996868344,-0.01878904621739817,-0.01228383283682794,-0.00041180816933642514
2024-09-20,0.007513676212586529,0.022776137479160838,0.005471175997808582,-0.003533664680813259,0.010044824961574824,0.006825858371899869,0.026291346885180155,-0.0027297400636862226,0.008222001921458364,0.00018969694329129018,-0.013381882689092744,-0.006158949637296112,0.0014418523348190427
2024-09-27,0.0064779555366837995,0.01625200335436942,0.0012801862628306817,0.007504363139352441,-0.00039126542998015653,0.008263383237371202,0.03181421709546183,0.007277966743014759,0.04482244142970668,0.0007759342544069389,0.0024476606395157086,-0.007615734826302236,-0.01446027218633459
2024-10-04,0.0026347472595658235,-0.009134847622303936,0.0019204340644649789,0.010848174477449735,-0.0027195676770135103,0.002786697352882613,0.025403820461717366,0.0018305195442326356,0.04512396958954827,0.06223049756345687,0.036740479040801174,-0.012587575695461546,-0.014344490593594762
2024-10-11,0.008103933727966296,-0.002413954819032966,0.0006079590694560842,0.008521825220467528,-0.014738618941703049,0.002752965327583585,0.019418507989954384,0.0071580780455657135,0.003983086859787939,0.006724160328092085,0.026047966633312776,-0.002133269527364481,-0.012324781123438853
2024-10-18,-6.005874812411256e-05,0.003452990308875869,-0.0021854666327030645,0.01074512414740927,-0.017048616238079753,0.00146394742152711,0.024835237917715025,0.021257182380614238,-0.005691005222994277,0.007096088090701683,0.0019440483784875576,-0.009059709719238168,-0.012758807861330296
2024-10-25,-0.006847613982335847,-0.0029026881702599715,0.0012230790068799274,-0.009628465598935893,-0.021389370583060213,-0.009099961063614413,0.001087446751009271,0.012341940065903584,-0.01644671916819867,0.014250941886399844,-0.012273511797009059,-0.013778381961734379,-0.004547494099366971
2024-11-01,0.0012366191618808729,0.009586840848294616,0.0027009329117121954,0.0031725834809735627,-0.02070422266539958,-0.005903387276645135,-0.00280837553230133,0.028098026436454447,-0.05067621888241039,-0.029550164337538237,-0.021859519548797442,-0.006111340921657046,-0.0010696020087889533
2024-11-08,-0.00778093463541187,0.016010843607794808,0.00042157650952598727,-0.000312001268468913,-0.005863951277631197,-0.0029600068972367886,-0.005711715723661325,0.017918571617507588,-0.0014114134977086558,-0.020104960559232252,-0.027132465561937047,-0.008678927608434738,-0.0004743507044527055
2024-11-15,-0.0011551945962589068,0.00048261129637807224,0.00018420975454951647,0.020232671083374437,-0.005328772142311094,-0.005436001976596535,-0.01789601038822136,0.00853974824397745,0.010640003372035599,-0.013968054354991117,0.015762196725033144,-0.0025725900385847,-0.012648955137277783
2024-11-22,-0.0025099181489698303,0.014096997380734406,0.0002666728783869432,0.02737578740907616,0.0066970237332351305,-0.0016811754100716989,0.00524022042601981,0.007052280147119357,0.011656746754677646,-0.010861900025302277,0.016778326802094325,-0.002030457931170053,-0.019459516853780192
2024-11-29,-0.00946604332276472,0.011973391046942452,-0.003798815450426427,0.007520203887219497,0.0059565033444095505,-0.00415712466909743,0.002672742501125737,-0.009180838956005856,-0.0008650302694904119,0.005780705798048005,0.019987256211527617,0.004206070390145257,-0.024763206917506792
2024-12-06,-0.009063256035877359,0.002316793081586616,-0.001829593424488451,-0.0044267278103738775,0.015580731973794369,-0.007376987902435084,0.00690954521542692,-0.0001196314265001757,-0.027257455112493577,0.021578645514004336,0.027724788854552783,0.013248349373102505,-0.021977405062816584
2024-12-13,-0.006047630391377397,0.001102363935089023,-0.003453240711796505,-0.0172149465653903,0.004139602489845734,-0.004428339594458132,0.01626626955835927,0.0017823796004689451,-0.031123324278498732,0.03165634102118554,0.0334407730106171,0.014092293805141643,0.000597259004547674
2024-12-20,-0.003367153345792231,-0.013831796481418586,-0.00529707344330491,-0.023554423222894777,0.0052717654293654645,-0.006865680449776943,0.001568599992917319,-0.0003884841351457849,-0.037398679158836726,0.04455358862306776,0.025205352385305885,0.018906882903940568,0.0018526328253080059
2024-12-27,0.005090802987019829,0.0025210388608184094,-0.007215888641820733,-0.028192916926033974,0.02377967802751994,8.7997805493883e-05,0.020053931187932632,0.005241496489151695,-0.01977236359642194,0.02518904448080242,0.03872886793566717,0.019528354551712798,0.02404516833364279
2025-01-03,0.0046661105979372355,0.0034990962139696104,-0.008638891440039962,-0.0009107343738128208,0.011775143491520748,-0.004205888140582758,0.006815506199240378,0.003914590434902047,0.0049878288252308695,-0.0002814192781396222,0.018112336008223234,0.0033022405678693485,0.012346119259870284
2025-01-10,0.0004006416966763893,0.009621678526248564,-0.011385182793411766,0.0029953348635823277,0.018339951327108965,-0.000969566924190928,0.002822396065224635,0.001553580528634608,0.010788858929196718,-0.003832264687162858,-0.003545497387096759,0.0045440746980560855,0.007265505107006447
2025-01-17,-0.0034821468451675967,0.005286119367936073,-0.015438622151348313,0.011737766012951227,0.016747159749117946,0.0016686056030176372,0.002011163555439885,0.0027297101960465243,0.02989028394612387,-0.0026988958921893465,-0.0013250713521979602,0.008569424340864296,0.01983963536095572
2025-01-24,0.002321516566641339,-0.003053338214748691,-0.006162328076435635,0.03164745331816497,-0.006386806992185002,0.00460007357256235,0.0024388281690484875,0.003968277875298857,0.06888637045899022,0.013348710118829396,-0.0031212427246362535,0.013121233894632017,0.01662427342979568
2025-01-31,0.0037273895793589282,-0.012930845485870516,-0.0070480720848841785,0.00976696808888432,-0.005920189410276611,0.006328703392611371,0.01643437863933028,0.00024310969619085847,0.06983920199011966,0.008055711868174359,0.027536121307384073,0.01308432316401021,0.025178185492218716
2025-02-07,-0.0006828696455593542,-0.022276624739135067,-0.01641934756533424,0.0011053781472195215,0.0041795135117064066,0.0029598512039246327,0.007118453777015085,-0.00022481196735647693,0.07183776130404876,0.0014869317173090858,0.03712705606888065,0.006100272833253724,0.010432318921019331
2025-02-14,0.0015532850627545827,-0.015463728800165732,0.0001593427386836644,-0.007453623760886268,0.0028627595688701327,0.0035816001041104385,-0.004343624815921446,-0.004777556645928732,0.059445411774781964,0.007161270837160073,0.04551369944722575,0.010445110464584864,0.02140308215006241
2025-02-21,-0.006807561463479489,-0.020965926575866767,-0.0021922595471542392,-0.010817409503566647,0.006111772952041666,0.0006501946867722751,-0.014163674457653697,-0.004014659342118145,0.040294995620582814,-0.0035138895255051672,0.031621784422798005,-0.004673953691771068,0.001785348304265055
2025-02-28,-0.006121580555997716,-0.023118828732134708,-0.006366447475564578,-0.013751266695895513,0.004593266636675059,-0.0007679987624113257,-0.03462146743535037,-0.002159950398479194,0.0016852530260954741,0.020215166329860666,0.01399253164957019,0.006112468477268473,0.022540882289749306
2025-03-07,-0.010797526261244052,-0.03262502226156333,0.003960955585997093,-0.03630556702791135,-0.00552265482440176,-0.011815080081377698,-0.03887874236465857,-0.01770175359329757,-0.011663259002363022,0.009542693668829058,-0.007207916941898476,0.0041041797483029364,0.03256949088620285
2025-03-14,-0.012216522871423361,-0.03259025292813494,-0.005179912295196536,-0.03608282412976388,-0.0015820525035989633,-0.017137128997314247,-0.026915299259912588,-0.01893975955044891,-0.00865090291220463,0.005807094181210346,-0.03381362899423103,-0.0067569738327181005,0.018691546311402886
2025-03-21,-0.014344342419540888,-0.03320126698957618,0.005351828463763846,-0.04510042532447585,0.00128275196302873,-0.018815355391149945,-0.03430079625234468,-0.019124594255728013,0.002796556094344916,0.004134758020467405,-0.02397033843379406,-0.008134126581350746,0.030513848088623147
2025-03-28,-0.012802857010795914,-0.0311933919273764,0.018672400247552224,-0.03476239226441953,-0.000668260130441304,-0.019406867756753342,-0.02128160893957425,-0.02381818818476583,0.012410726113739178,-0.011072097552608264,-0.039347044302085896,-0.013815651219013809,-0.0015265041876938966
2025-04-04,-0.009807035387476818,-0.046717592247776205,0.01961759110646452,-0.012168652480497213,-0.001103694386227037,-0.013598168997152556,-0.032053487267847,-0.010695210823523305,0.0018762003422603465,-0.002453915791666548,-0.0656117225722902,-0.022785385480385514,-0.010333663011646645
2025-04-11,-0.01355839893056947,-0.053162721543236105,0.006316004347714734,-0.0014384088282980937,-0.00512165703449462,-0.00777432358808361,-0.013809097246543639,0.011166148573785383,-0.032108340889683236,-0.025709864424139563,-0.08105293095313179,-0.026440516980194353,-0.026049796135801478
2025-04-18,-0.01762866521840537,-0.05090754564070522,0.0034914686000840963,0.001482908575669322,-0.005270638871874825,-0.007094283571338461,-0.01574192645293564,-6.915301340539373e-05,-0.032425069931946576,0.015691210250691538,-0.06800939791019595,-0.01938219320475495,-0.028741301764399103
2025-04-25,-0.013039049910683009,-0.04463265693051713,-0.0011924929828800689,-0.005208576146596203,0.004764489345571477,-0.003753253909047082,-0.016783791301071074,0.007803449367490931,0.005630285760534821,0.03716790560260487,-0.020007751197667165,-0.024723692537493,-0.014518271326425193
2025-05-02,0.006344416857569056,0.014152470913172299,0.011447046769229356,0.03665991435798972,0.024120093379926735,0.023721500527408918,0.03044208367164924,0.073132255794196,0.027716669226139024,0.039228550492392385,0.01388585852453537,-0.002841723847878952,-0.0014829188571869219
2025-05-09,0.008827860001263198,0.020998554405143664,0.012150848154410379,0.028605258107208154,0.028252996467455674,0.019400815036990673,0.013818192255504777,0.07245793811724395,0.04743350663083211,0.0490623966240517,0.06049758290083931,0.0071084859385061,0.010525931069542253
2025-05-16,0.022211547142162103,0.03141738125119034,0.0019384228903724095,0.04051978721978006,0.025044734737382474,0.020411746089169416,0.012670135800110133,0.08383078633043521,0.030225596341616878,-0.0011716323532894833,0.034383734803717925,-0.003298715438650502,0.011762799893848978
2025-05-23,0.01903724785308609,0.030375076190881756,0.005091540271373311,0.06286484042611082,0.01581986133100871,0.021215052645966317,0.027847026982698853,0.07900596832405302,0.0021995236903175016,-0.010858302041019409,-0.005860270038658272,-0.004889753663969718,0.0013058444056760167
2025-05-30,-2.3584333499288186e-05,0.0007175943871494173,-0.010179782162657344,0.015228634875382863,-0.006842549083758434,-0.003439189824802474,-0.007856268601208914,0.018290269847263355,-0.019282609343893056,-0.009617303789422195,-0.008620560960507239,-0.006523778439396922,-0.005795491731263684
2025-06-06,0.003058853020150446,0.0037173978745607236,-0.0015095715734488107,0.03142608320128562,-0.014245311308781738,-0.002004564313943756,-0.010557995355018784,-0.005043309669780877,0.007228146605487873,-0.006440014238552631,-0.010751419049131596,-0.018697123237457806,0.002204365195702735
2025-06-13,-0.006894205606682598,-0.003869877869268759,-0.0038110173723921283,0.011117817869698142,-0.021016338627444266,-0.004457827626294382,-0.004509160080530334,0.006337830489874556,0.02041051538780396,0.010177604880880462,-0.0034794565572586027,-0.00602966666863043,0.005860040098372349
2025-06-20,-0.004634305319795926,-0.010237808038431278,-0.012015142910958366,0.0009014779924321221,-0.04039953088362289,-0.006639512279899343,-0.027433244626630597,0.008538391505653687,0.04246628236984208,0.007287551921471554,0.0031880459864842585,-0.00023407719686821104,0.014916193804054461
2025-06-27,-0.0016669422806937797,-0.0019775141972410808,0.00047262416336151837,0.002658163497557039,-0.028161873732640997,-0.0028300602746037353,-0.01717213781572177,0.016622625161538618,0.048076631300868915,0.02590961773916691,0.0035986939549707926,0.00491418039387324,0.025433275678729824
2025-07-04,-0.0038801588627471436,-0.003026791312741611,0.005691210939510087,-0.01435906621917809,-0.020508418784988894,-0.002397884419133363,-0.015949472526790614,0.02439136654751974,0.03739846208048664,0.03225846022978654,-0.01751149589006888,0.02297313317204843,0.025766346531942763
2025-07-11,0.00010820440938605195,0.0016211318482030066,0.00751268410999259,-0.004508378530582256,-0.007942902245620654,-0.001963795765683383,-0.0060774773409898435,0.006880206700296933,-0.0003933486111082213,0.02799096391907901,-0.02520810918762203,0.014888003868187508,0.01985633002422191
2025-07-18,-9.673658275023678e-05,0.004091492653625243,0.007646993828435187,-0.013367297423803083,0.003492348646285009,0.0011288927834025967,0.01200431592272606,-0.00018138590733402828,-0.012790809042931877,0.036348384750769305,-0.031344083245043224,0.018568913045292075,0.0212014826254616
